Species,RA,TAX_ID
Bacteroides caccae,1.7060780713340075e-05,47678
Burkholderia pseudomallei,1.6940634370288386e-05,28450
Pseudomonas chlororaphis,1.6580195341133315e-05,587753
Clostridium formicaceticum,1.561902459671979e-05,1497
Xanthomonas translucens,1.555895142519394e-05,343
Clostridium sp. DL-VIII,1.5438805082142252e-05,641107
Bacteroides zhangwenhongi,1.5258585567564717e-05,2650157
Bacteroides caecimuris,1.4838073366883799e-05,1796613
Pandoraea pnomenusa,1.4597780680780418e-05,93220
Clostridium fermenticellae,1.3876902622470274e-05,2068654
Bacteroides sp. CBA7301,1.3696683107892738e-05,2715212
Enterobacter cloacae,1.3456390421789356e-05,550
Melaminivora sp. SC2-9,1.3336244078737665e-05,2109913
Parabacteroides merdae,1.3035878221108439e-05,46503
Clostridium sp. CT4,1.2915731878056747e-05,2320868
Cupriavidus nantongensis,1.2915731878056747e-05,1796606
Homo sapiens,1.2855658706530903e-05,9606
Clostridium sp. JN-9,1.2495219677375831e-05,2507159
Burkholderia cepacia,1.2014634305169067e-05,292
Pseudomonas sp. ABC1,1.1894487962117378e-05,2748080
Parabacteroides goldsteinii,1.1173609903807233e-05,328812
Xanthomonas arboricola,1.1173609903807233e-05,56448
Stenotrophomonas sp. CW117,1.0993390389229698e-05,2775920
Clostridium argentinense,1.0933317217703851e-05,29341
Bacteroides salyersiae,1.057287818854878e-05,291644
Pseudomonas sp. ADPe,1.0512805017022935e-05,2774873
Clostridium estertheticum,9.912073301764482e-06,238834
Clostridium baratii,9.912073301764482e-06,1561
Clostridium intestinale,9.551634272609409e-06,36845
Pseudomonas sp. S35,9.551634272609409e-06,1573719
Clostridium taeniosporum,9.371414758031873e-06,394958
Xylella fastidiosa,9.010975728876802e-06,2371
Achromobacter ruhlandii,8.950902557350955e-06,72557
Aeromonas caviae,8.590463528195884e-06,648
Bacteroides coprosuis,8.230024499040811e-06,151276
Burkholderia ubonensis,8.230024499040811e-06,101571
Alistipes communis,8.109878155989122e-06,2585118
Citrobacter sp. RHB25-C09,7.98973181293743e-06,2742624
Diaphorobacter sp. HDW4A,7.98973181293743e-06,2714924
Bacteroides intestinalis,7.809512298359895e-06,329854
Enterobacter hormaechei,7.689365955308204e-06,158836
Citrobacter sp. R56,7.569219612256513e-06,1573676
Sphingobacterium daejeonense,7.509146440730667e-06,371142
Clostridium chauvoei,7.328926926153132e-06,46867
Clostridium gasigenes,7.328926926153132e-06,94869
Lelliottia amnigena,7.268853754627286e-06,61646
Eubacterium maltosivorans,7.148707411575596e-06,2041044
Burkholderia contaminans,7.028561068523905e-06,488447
Orrella dioscoreae,6.908414725472214e-06,1851544
Bacteroides heparinolyticus,6.848341553946369e-06,28113
Clostridium cochlearium,6.788268382420524e-06,1494
Alcaligenes faecalis,6.788268382420524e-06,511
Clostridium thermarum,6.608048867842987e-06,1716543
Citrobacter rodentium,6.5479756963171424e-06,67825
Bacteroides helcogenes,6.5479756963171424e-06,290053
Clostridium novyi,6.487902524791297e-06,1542
Pseudoxanthomonas spadix,6.30768301021376e-06,415229
Pigmentiphaga sp. H8,6.30768301021376e-06,2488560
Klebsiella oxytoca,6.247609838687916e-06,571
Cupriavidus metallidurans,6.247609838687916e-06,119219
Klebsiella aerogenes,6.18753666716207e-06,548
Pseudomonas veronii,6.127463495636225e-06,76761
Salmonella bongori,6.007317152584534e-06,54736
Klebsiella michiganensis,6.007317152584534e-06,1134687
Citrobacter amalonaticus,5.7670244664811524e-06,35703
Pluralibacter gergoviae,5.646878123429462e-06,61647
Bacteroides sp. M10,5.586804951903617e-06,2763022
Yokenella regensburgei,5.526731780377771e-06,158877
Bacteroides luhongzhouii,5.466658608851926e-06,2650158
Staphylococcus aureus,5.406585437326081e-06,1280
Bacteroides sp. HF-162,5.3465122658002355e-06,2785531
Citrobacter tructae,5.3465122658002355e-06,2562449
Comamonas testosteroni,5.28643909427439e-06,285
Diaphorobacter sp. JS3051,5.28643909427439e-06,2792224
Phocaeicola coprophilus,5.166292751222699e-06,387090
Pseudomonas stutzeri,5.166292751222699e-06,316
Cedecea neteri,5.166292751222699e-06,158822
Cellulosilyticum sp. WCF-2,5.106219579696854e-06,2497860
Diaphorobacter sp. JS3050,5.106219579696854e-06,2735554
Delftia lacustris,5.046146408171009e-06,558537
Enterobacter kobei,5.046146408171009e-06,208224
Burkholderia stabilis,5.046146408171009e-06,95485
Clostridium sp. MF28,5.046146408171009e-06,1702238
Cupriavidus taiwanensis,4.745780550541782e-06,164546
Clostridium isatidis,4.745780550541782e-06,182773
Paraprevotella xylaniphila,4.5655610359642455e-06,454155
Burkholderia thailandensis,4.5655610359642455e-06,57975
Bacteroides zoogleoformans,4.5655610359642455e-06,28119
Acidovorax carolinensis,4.505487864438401e-06,553814
Clostridium diolis,4.445414692912555e-06,223919
Castellaniella defragrans,4.445414692912555e-06,75697
Ralstonia insidiosa,4.38534152138671e-06,190721
Paraburkholderia xenovorans,4.325268349860864e-06,36873
Clostridium septicum,4.325268349860864e-06,1504
Burkholderia gladioli,4.265195178335019e-06,28095
Pseudomonas balearica,4.205122006809174e-06,74829
Comamonas sp. NLF-7-7,4.205122006809174e-06,2597701
Pusillimonas sp. DMV24BSW_D,4.145048835283329e-06,2716226
Clostridium bornimense,4.145048835283329e-06,1216932
Acidovorax avenae,4.084975663757483e-06,80867
Enterobacter lignolyticus,4.084975663757483e-06,1334193
Scandinavium goeteborgense,4.084975663757483e-06,1851514
Acidovorax sp. JS42,4.084975663757483e-06,232721
Chryseobacterium sp. POL2,4.084975663757483e-06,2713414
Atlantibacter hermannii,4.024902492231638e-06,565
Burkholderia anthina,4.024902492231638e-06,179879
Leclercia adecarboxylata,3.9047561491799474e-06,83655
Cronobacter sakazakii,3.9047561491799474e-06,28141
Erysipelothrix piscisicarius,3.9047561491799474e-06,2485784
Kluyvera intermedia,3.9047561491799474e-06,61648
Diaphorobacter aerolatus,3.9047561491799474e-06,1288495
Burkholderia lata,3.9047561491799474e-06,482957
Citrobacter farmeri,3.844682977654102e-06,67824
Porphyromonas gingivalis,3.7846098061282564e-06,837
Klebsiella quasipneumoniae,3.7846098061282564e-06,1463165
Burkholderia territorii,3.7245366346024113e-06,1503055
Azoarcus sp. DD4,3.664463463076566e-06,2027405
Pseudescherichia vulneris,3.6043902915507203e-06,566
Burkholderia vietnamiensis,3.6043902915507203e-06,60552
Cupriavidus basilensis,3.6043902915507203e-06,68895
Citrobacter braakii,3.544317120024875e-06,57706
Burkholderia pyrrocinia,3.544317120024875e-06,60550
Casimicrobium huifangae,3.544317120024875e-06,2591109
Paraburkholderia phymatum,3.4842439484990297e-06,148447
Dickeya dianthicola,3.4842439484990297e-06,204039
Parvibaculum lavamentivorans,3.364097605447339e-06,256618
Klebsiella variicola,3.364097605447339e-06,244366
Kerstersia gyiorum,3.364097605447339e-06,206506
Nitrosomonas eutropha,3.364097605447339e-06,916
Enterobacter sp. SA187,3.3040244339214936e-06,1914861
Leclercia sp. 4-9-1-25,3.3040244339214936e-06,2815358
Enterobacter roggenkampii,3.3040244339214936e-06,1812935
Variovorax paradoxus,3.2439512623956485e-06,34073
Enterobacter cancerogenus,3.2439512623956485e-06,69218
Algicoccus marinus,3.2439512623956485e-06,2163011
Pseudomonas nitroreducens,3.183878090869803e-06,46680
Thauera sp. K11,3.183878090869803e-06,2005884
Pseudomonas litoralis,3.123804919343958e-06,797277
Bacteroides sp. CACC 737,3.123804919343958e-06,2755405
Blattabacterium cuenoti,3.123804919343958e-06,1653831
Prevotella intermedia,3.0637317478181123e-06,28131
Citrobacter werkmanii,3.0637317478181123e-06,67827
Citrobacter telavivum,3.0637317478181123e-06,2653932
Aromatoleum aromaticum,3.0637317478181123e-06,551760
Coprobacter secundus,3.0637317478181123e-06,1501392
Enterobacter sp. 638,3.0637317478181123e-06,399742
Enterobacter sp. E76,3.003658576292267e-06,2596949
Enterobacter sp. RHBSTW-00175,3.003658576292267e-06,2742639
Shimwellia blattae,3.003658576292267e-06,563
Enterobacter sp. JUb54,2.9435854047664217e-06,2724468
Hydrogenophaga sp. PBC,2.9435854047664217e-06,795665
Prevotella melaninogenica,2.9435854047664217e-06,28132
Buttiauxella sp. 3AFRM03,2.8835122332405762e-06,2479367
Buttiauxella agrestis,2.8835122332405762e-06,82977
Pusillimonas thiosulfatoxidans,2.8835122332405762e-06,2028345
Pusillimonas sp. T7-7,2.8835122332405762e-06,1007105
Pseudomonas syringae,2.8835122332405762e-06,317
Cupriavidus gilardii,2.8835122332405762e-06,82541
Pseudomonas citronellolis,2.8835122332405762e-06,53408
Clostridioides difficile,2.8835122332405762e-06,1496
Xanthomonas theicola,2.823439061714731e-06,56464
Acidovorax ebreus,2.823439061714731e-06,721785
Paludibacter propionicigenes,2.823439061714731e-06,185300
Alistipes megaguti,2.823439061714731e-06,2364787
Enterobacter asburiae,2.7633658901888856e-06,61645
Pseudomonas fluorescens,2.7032927186630405e-06,294
Kosakonia sacchari,2.7032927186630405e-06,1158459
Rhodoferax antarcticus,2.7032927186630405e-06,81479
Xanthomonas hyacinthi,2.7032927186630405e-06,56455
Delftia tsuruhatensis,2.643219547137195e-06,180282
Pigmentiphaga aceris,2.643219547137195e-06,1940612
Phytobacter ursingii,2.5831463756113495e-06,1972431
Enterobacter sp. RHBSTW-00994,2.5831463756113495e-06,2742676
Alistipes indistinctus,2.5831463756113495e-06,626932
Citrobacter koseri,2.5831463756113495e-06,545
Prevotella copri,2.5831463756113495e-06,165179
Bacteroides sp. A1C1,2.5831463756113495e-06,2528203
Acidovorax citrulli,2.5230732040855044e-06,80869
Diaphorobacter polyhydroxybutyrativorans,2.5230732040855044e-06,1546149
Kosakonia arachidis,2.5230732040855044e-06,551989
Aeromonas sp. ASNIH3,2.5230732040855044e-06,1636608
Citrobacter sp. LY-1,2.5230732040855044e-06,2546350
Delftia acidovorans,2.5230732040855044e-06,80866
Cedecea sp. FDAARGOS_727,2.5230732040855044e-06,2545798
Butyricimonas virosa,2.463000032559659e-06,544645
Kosakonia radicincitans,2.463000032559659e-06,283686
Acidovorax sp. HDW3,2.463000032559659e-06,2714923
Xanthomonas euvesicatoria,2.463000032559659e-06,456327
Enterobacter oligotrophicus,2.402926861033814e-06,2478464
Alkalitalea saponilacus,2.402926861033814e-06,889453
Basilea psittacipulmonis,2.402926861033814e-06,1472345
Kluyvera genomosp. 3,2.402926861033814e-06,2774055
Microlunatus sp. KUDC0627,2.3428536895079683e-06,2596828
Leclercia sp. 29361,2.2827805179821228e-06,2714951
Enterobacter soli,2.2827805179821228e-06,885040
Ralstonia pickettii,2.2827805179821228e-06,329
Burkholderia ambifaria,2.2827805179821228e-06,152480
Tenuifilum thalassicum,2.2227073464562777e-06,2590900
Ottowia sp. 27C,2.2227073464562777e-06,2816950
Kosakonia cowanii,2.2227073464562777e-06,208223
Citrobacter portucalensis,2.162634174930432e-06,1639133
Cupriavidus necator,2.162634174930432e-06,106590
Jejubacter calystegiae,2.162634174930432e-06,2579935
Comamonas aquatica,2.162634174930432e-06,225991
Burkholderia glumae,2.162634174930432e-06,337
Morganella morganii,2.102561003404587e-06,582
Pantoea ananatis,2.102561003404587e-06,553
Stenotrophomonas acidaminiphila,2.102561003404587e-06,128780
Ralstonia mannitolilytica,2.0424878318787416e-06,105219
Citrobacter pasteurii,2.0424878318787416e-06,1563222
Prevotella sp. WR041,2.0424878318787416e-06,2801997
Xanthomonas hortorum,2.0424878318787416e-06,56454
Burkholderia mallei,2.0424878318787416e-06,13373
Enterobacter bugandensis,2.0424878318787416e-06,881260
Dysgonomonas sp. HDW5B,2.0424878318787416e-06,2714927
Serratia sp. 1D1416,1.982414660352896e-06,2447890
Paraburkholderia ginsengisoli,1.982414660352896e-06,311231
Alistipes shahii,1.982414660352896e-06,328814
Bacteroides sp. ZJ-18,1.982414660352896e-06,2709390
Escherichia sp. SCLE84,1.922341488827051e-06,2725997
Muribaculum intestinale,1.922341488827051e-06,1796646
Xanthomonas oryzae,1.922341488827051e-06,347
Taylorella equigenitalis,1.922341488827051e-06,29575
Burkholderia pseudomultivorans,1.922341488827051e-06,1207504
Raoultella ornithinolytica,1.8622683173012057e-06,54291
Cronobacter condimenti,1.8622683173012057e-06,1163710
Buchnera aphidicola,1.8622683173012057e-06,9
Klebsiella huaxiensis,1.8622683173012057e-06,2153354
Porphyromonas cangingivalis,1.8622683173012057e-06,36874
Kosakonia pseudosacchari,1.8622683173012057e-06,1646340
Immundisolibacter cernigliae,1.8622683173012057e-06,1810504
Acidovorax sp. KKS102,1.8622683173012057e-06,358220
Enterobacter mori,1.8021951457753601e-06,539813
Aquimarina sp. AD10,1.8021951457753601e-06,1714849
Neisseria gonorrhoeae,1.8021951457753601e-06,485
Cupriavidus pauculus,1.8021951457753601e-06,82633
Pseudomonas synxantha,1.8021951457753601e-06,47883
Thauera chlorobenzoica,1.8021951457753601e-06,96773
Gramella salexigens,1.8021951457753601e-06,1913577
Burkholderia seminalis,1.7421219742495148e-06,488731
Comamonas thiooxydans,1.7421219742495148e-06,363952
Enterobacter ludwigii,1.7421219742495148e-06,299767
Pseudomonas sp. ATCC 13867,1.6820488027236695e-06,1294143
Burkholderia stagnalis,1.6820488027236695e-06,1503054
Cupriavidus oxalaticus,1.6820488027236695e-06,96344
Butyricimonas faecalis,1.6820488027236695e-06,2093856
Thiomonas intermedia,1.6820488027236695e-06,926
Laribacter hongkongensis,1.6820488027236695e-06,168471
Dysgonomonas sp. HDW5A,1.6219756311978242e-06,2714926
Methylomonas methanica,1.6219756311978242e-06,421
Cedecea lapagei,1.6219756311978242e-06,158823
Capnocytophaga cynodegmi,1.6219756311978242e-06,28189
Paenalcaligenes hominis,1.6219756311978242e-06,643674
Alistipes finegoldii,1.6219756311978242e-06,214856
Burkholderia plantarii,1.6219756311978242e-06,41899
Acidovorax sp. RAC01,1.561902459671979e-06,1842533
Sterolibacterium denitrificans,1.561902459671979e-06,157592
Xanthomonas cassavae,1.561902459671979e-06,56450
Diaphorobacter sp. HDW4B,1.561902459671979e-06,2714925
Tenacibaculum jejuense,1.561902459671979e-06,584609
Cronobacter dublinensis,1.561902459671979e-06,413497
Pulveribacter suum,1.561902459671979e-06,2116657
Sinimarinibacterium sp. NLF-5-8,1.561902459671979e-06,2698684
Glaciecola amylolytica,1.561902459671979e-06,2489595
Hydrogenophaga sp. NH-16,1.5018292881461334e-06,2184519
Barnesiella viscericola,1.5018292881461334e-06,397865
Draconibacterium halophilum,1.5018292881461334e-06,2706887
Prevotella enoeca,1.5018292881461334e-06,76123
Tannerella forsythia,1.5018292881461334e-06,28112
Kosakonia sp. SMBL-WEM22,1.5018292881461334e-06,2725560
Halotalea alkalilenta,1.5018292881461334e-06,376489
Alistipes onderdonkii,1.5018292881461334e-06,328813
Paraburkholderia phenoliruptrix,1.4417561166202881e-06,252970
Klebsiella grimontii,1.4417561166202881e-06,2058152
Formosa sediminum,1.4417561166202881e-06,2594004
Rhodoferax sp. PAMC29310,1.4417561166202881e-06,2822760
Labilibaculum antarcticum,1.4417561166202881e-06,1717717
Clostridium sp. 'deep sea',1.4417561166202881e-06,2779445
Pseudomonas protegens,1.4417561166202881e-06,380021
Burkholderia diffusa,1.4417561166202881e-06,488732
Rhizobium sp. ACO-34A,1.4417561166202881e-06,1571470
Prolixibacteraceae bacterium WC007,1.3816829450944428e-06,2681766
Polynucleobacter necessarius,1.3816829450944428e-06,576610
Thauera aromatica,1.3816829450944428e-06,59405
Prevotella nigrescens,1.3816829450944428e-06,28133
Flavobacterium sp. KBS0721,1.3816829450944428e-06,1179672
Prevotella histicola,1.3816829450944428e-06,470565
Citrobacter sp. CRE-46,1.3816829450944428e-06,1703250
Citrobacter cronae,1.3816829450944428e-06,1748967
Xanthomonas campestris,1.3816829450944428e-06,339
Azotobacter vinelandii,1.3816829450944428e-06,354
Salinivirga cyanobacteriivorans,1.3816829450944428e-06,1307839
Burkholderia latens,1.3816829450944428e-06,488446
Riemerella anatipestifer,1.3216097735685975e-06,34085
Empedobacter brevis,1.3216097735685975e-06,247
Pedobacter sp. CJ43,1.3216097735685975e-06,2605747
Porphyromonas crevioricanis,1.3216097735685975e-06,393921
Tenacibaculum sp. SZ-18,1.3216097735685975e-06,754423
Cronobacter universalis,1.3216097735685975e-06,535744
Enterobacter cloacae complex sp.,1.2615366020427522e-06,2027919
Paraburkholderia sp. 7MH5,1.2615366020427522e-06,2547399
Paraburkholderia aromaticivorans,1.2615366020427522e-06,2026199
Pseudomonas monteilii,1.2615366020427522e-06,76759
Bacillus thuringiensis,1.2615366020427522e-06,1428
Bacillus cereus,1.2615366020427522e-06,1396
Antarcticibacterium flavum,1.2615366020427522e-06,2058175
Sorangium cellulosum,1.2615366020427522e-06,56
Paeniclostridium sordellii,1.2615366020427522e-06,1505
Raoultella planticola,1.2615366020427522e-06,575
Variovorax sp. PBS-H4,1.2615366020427522e-06,434008
Kosakonia sp. CCTCC M2018092,1.2615366020427522e-06,2492396
Burkholderia sp. CCGE1003,1.201463430516907e-06,640512
Oligella urethralis,1.201463430516907e-06,90245
Rahnella aquatilis,1.201463430516907e-06,34038
Kosakonia sp. MUSA4,1.201463430516907e-06,2067958
Kosakonia oryzae,1.201463430516907e-06,497725
Prevotella oris,1.201463430516907e-06,28135
Janthinobacterium sp. 17J80-10,1.201463430516907e-06,2497863
Klebsiella quasivariicola,1.201463430516907e-06,2026240
Advenella mimigardefordensis,1.201463430516907e-06,302406
Sulfuriferula plumbiphila,1.1413902589910614e-06,171865
Pectobacterium parmentieri,1.1413902589910614e-06,1905730
Runella slithyformis,1.1413902589910614e-06,106
Flavobacterium columnare,1.1413902589910614e-06,996
Spongiibacter sp. IMCC21906,1.1413902589910614e-06,1620392
Draconibacterium orientale,1.1413902589910614e-06,1168034
Pelistega ratti,1.1413902589910614e-06,2652177
Winogradskyella forsetii,1.1413902589910614e-06,2686077
Aequorivita sublithincola,1.1413902589910614e-06,101385
Porphyromonas asaccharolytica,1.1413902589910614e-06,28123
Clostridium sp. BNL1100,1.1413902589910614e-06,755731
Pedobacter ginsengisoli,1.081317087465216e-06,363852
Solitalea canadensis,1.081317087465216e-06,995
Pseudomonas sp. PONIH3,1.081317087465216e-06,1636610
Prevotella ruminicola,1.081317087465216e-06,839
Variovorax sp. SRS16,1.081317087465216e-06,282217
Burkholderia metallica,1.081317087465216e-06,488729
Lelliottia sp. WB101,1.081317087465216e-06,2153385
Echinicola sp. LN3S3,1.081317087465216e-06,2591634
Neisseria meningitidis,1.081317087465216e-06,487
Simplicispira suum,1.081317087465216e-06,2109915
Pseudomonas alkylphenolica,1.081317087465216e-06,237609
Burkholderia sp. Bp7605,1.081317087465216e-06,1740163
Enterobacter chengduensis,1.081317087465216e-06,2494701
Shigella sonnei,1.081317087465216e-06,624
Pseudomonas sp. 7SR1,1.081317087465216e-06,1881017
Polaromonas naphthalenivorans,1.081317087465216e-06,216465
Hydrogenophaga sp. BPS33,1.081317087465216e-06,2651974
Winogradskyella helgolandensis,1.0212439159393708e-06,2697010
Zobellia galactanivorans,1.0212439159393708e-06,63186
Duncaniella dubosii,1.0212439159393708e-06,2518971
Flammeovirga yaeyamensis,1.0212439159393708e-06,367791
Gramella forsetii,1.0212439159393708e-06,411153
Prevotella scopos,1.0212439159393708e-06,589437
Cellulophaga sp. HaHaR_3_176,1.0212439159393708e-06,1942464
Bacteroides sp. PHL 2737,1.0212439159393708e-06,2162637
Pseudomonas sp. MRSN12121,1.0212439159393708e-06,1611770
Pectobacterium brasiliense,1.0212439159393708e-06,180957
Niabella ginsenosidivorans,1.0212439159393708e-06,1176587
Herbiconiux sp. SALV-R1,1.0212439159393708e-06,2735133
Acidithiobacillus ferrivorans,1.0212439159393708e-06,160808
Flavobacterium sp. 140616W15,1.0212439159393708e-06,2478552
Serpentinicella alkaliphila,1.0212439159393708e-06,1734049
Cellulophaga baltica,1.0212439159393708e-06,76594
Polaromonas sp. JS666,1.0212439159393708e-06,296591
Elizabethkingia sp. JS20170427COW,9.611707444135255e-07,2583851
Methylocaldum marinum,9.611707444135255e-07,1432792
Pseudomonas psychrotolerans,9.611707444135255e-07,237610
Pseudomonas knackmussii,9.611707444135255e-07,65741
Hydrogenophaga sp. PBL-H3,9.611707444135255e-07,434010
Pseudomonas oryzihabitans,9.611707444135255e-07,47885
Elizabethkingia anophelis,9.611707444135255e-07,1117645
Paraburkholderia acidisoli,9.611707444135255e-07,2571748
Sphaerotilus natans,9.611707444135255e-07,34103
Sphingobacterium spiritivorum,9.611707444135255e-07,258
Variovorax sp. HW608,9.611707444135255e-07,1034889
Serratia marcescens,9.611707444135255e-07,615
Cellulophaga sp. L1A9,9.611707444135255e-07,2686362
Taylorella asinigenitalis,9.611707444135255e-07,84590
Sphingomonas alpina,9.611707444135255e-07,653931
Pseudomonas sp. BIOMIG1BAC,9.611707444135255e-07,1758730
Paraburkholderia phytofirmans,9.611707444135255e-07,261302
Roseateles depolymerans,9.611707444135255e-07,76731
Citrobacter freundii complex sp. CFNIH2,9.611707444135255e-07,2066049
Olleya sp. Bg11-27,9.611707444135255e-07,2058135
Rubrivivax gelatinosus,9.611707444135255e-07,28068
Maribacter sp. T28,9.010975728876801e-07,1836467
Citrobacter youngae,9.010975728876801e-07,133448
Cupriavidus campinensis,9.010975728876801e-07,151783
Verminephrobacter eiseniae,9.010975728876801e-07,364317
Klebsiella sp. STW0522-44,9.010975728876801e-07,2681387
Massilia sp. LPB0304,9.010975728876801e-07,2769491
Pseudomonas sp. XWY-1,9.010975728876801e-07,2069256
Comamonas sp. CJ34,9.010975728876801e-07,2796366
Dickeya dadantii,9.010975728876801e-07,204038
Flavobacterium psychrophilum,9.010975728876801e-07,96345
Flammeovirga kamogawensis,9.010975728876801e-07,373891
Brevibacterium sp. JNUCC-42,9.010975728876801e-07,2777985
Pseudomonas viridiflava,9.010975728876801e-07,33069
Enterobacter chuandaensis,9.010975728876801e-07,2497875
Tenacibaculum maritimum,8.410244013618348e-07,107401
Sutterella megalosphaeroides,8.410244013618348e-07,2494234
Sphingobacterium sp. CZ-2,8.410244013618348e-07,2557994
Massilia oculi,8.410244013618348e-07,945844
Mycetohabitans rhizoxinica,8.410244013618348e-07,412963
Lacibacter sp. S13-6-6,8.410244013618348e-07,2760713
Pseudolabrys taiwanensis,8.410244013618348e-07,331696
Flavobacterium crocinum,8.410244013618348e-07,2183896
Paraburkholderia terricola,8.410244013618348e-07,169427
Marivirga tractuosa,8.410244013618348e-07,1006
Hydrogenophaga crassostreae,8.410244013618348e-07,1763535
Chryseobacterium indologenes,8.410244013618348e-07,253
Hydrogenophaga sp. RAC07,8.410244013618348e-07,1842537
Staphylococcus cohnii,8.410244013618348e-07,29382
Aliarcobacter cryaerophilus,8.410244013618348e-07,28198
Empedobacter falsenii,8.410244013618348e-07,343874
Pseudomonas qingdaonensis,8.410244013618348e-07,2056231
Polaribacter sp. L3A8,8.410244013618348e-07,2686361
