Genus,RA
Symbiobacterium,0.0
Christensenella,0.0
Fictibacillus,0.0
Aeribacillus,0.0
Lederbergia,0.0
Terribacillus,0.0
Pediococcus,0.0
Oenococcus,0.0
Leuconostoc,0.0
Lactiplantibacillus,0.0
Latilactobacillus,0.0
Lapidilactobacillus,0.0
Companilactobacillus,0.0
Furfurilactobacillus,0.0
Acetilactobacillus,0.0
Loigolactobacillus,0.0
Lentilactobacillus,0.0
Streptococcus,0.0
Lactococcus,0.0
Enterococcus,0.0
Vagococcus,0.0
Carnobacterium,0.0
Amedibacterium,0.0
Frankia,0.0
Longicatena,0.0
Weissella,0.0
Lacticaseibacillus,0.0
Limosilactobacillus,0.0
Brevibacillus,0.0
Pontibacillus,0.0
Lentibacillus,0.0
Niallia,0.0
Halobacillus,0.0
Staphylococcus,0.0
Mammaliicoccus,0.0
Listeria,0.0
Paenibacillus,0.0
Sporosarcina,0.0
Ligilactobacillus,0.0
Planococcus,0.0
Ureibacillus,0.0
Jeotgalibacillus,0.0
Planomicrobium,0.0
Gemella,0.0
Exiguobacterium,0.0
Kroppenstedtia,0.0
Lactobacillus,0.0
Nonomuraea,0.0
Jatrophihabitans,0.0
Catenulispora,0.0
Borrelia,0.0
Brachyspira,0.0
Leptospira,0.0
Akkermansia,0.0
Methylacidiphilum,0.0
Methylacidimicrobium,0.0
Ereboglobus,0.0
Gemmata,0.0
Tuwongella,0.0
Frigoriglobus,0.0
Botrimarina,0.0
Lignipirellula,0.0
Alienimonas,0.0
Paludisphaera,0.0
Nitrospira,0.0
Paludibaculum,0.0
Thermotomaculum,0.0
Chloracidobacterium,0.0
Marinitoga,0.0
Tepiditoga,0.0
Borreliella,0.0
Sphaerochaeta,0.0
Deferribacter,0.0
Treponema,0.0
Algoriphagus,0.0
Echinicola,0.0
Fulvivirga,0.0
Chryseolinea,0.0
Marivirga,0.0
Candidatus Cardinium,0.0
Pontibacter,0.0
Sphingobacterium,0.0
Pedobacter,0.0
Mucilaginibacter,0.0
Arachidicoccus,0.0
Flavisolibacter,0.0
Haliscomenobacter,0.0
Candidatus Cyclonatronum,0.0
Fusobacterium,0.0
Ilyobacter,0.0
Leptotrichia,0.0
Sebaldella,0.0
Sneathia,0.0
Thermosipho,0.0
Dictyoglomus,0.0
Blastococcus,0.0
Babesia,0.0
Toxoplasma,0.0
Dictyostelium,0.0
Methanobrevibacter,0.0
Methanococcus,0.0
Salarchaeum,0.0
Haloarcula,0.0
Methanosarcina,0.0
Archaeoglobus,0.0
Acidianus,0.0
Metallosphaera,0.0
Caldisphaera,0.0
Fervidicoccus,0.0
Candidatus Nitrosocosmicus,0.0
Mimivirus,0.0
Cafeteriavirus,0.0
Marseillevirus,0.0
Betaentomopoxvirus,0.0
Suipoxvirus,0.0
Kayvirus,0.0
Cryptosporidium,0.0
Theileria,0.0
Endomicrobium,0.0
Plasmodium,0.0
Thermosulfidibacter,0.0
Desulfurispirillum,0.0
Homo,0.0
Thermothelomyces,0.0
Thermothielavioides,0.0
Neurospora,0.0
Pyricularia,0.0
Drechmeria,0.0
Fusarium,0.0
Colletotrichum,0.0
Aspergillus,0.0
Tetrapisispora,0.0
Kluyveromyces,0.0
Eremothecium,0.0
Kazachstania,0.0
Naumovozyma,0.0
Sugiyamaella,0.0
Cryptococcus,0.0
Encephalitozoon,0.0
Flammeovirga,0.0
Spirosoma,0.0
Arcticibacterium,0.0
Rivularia,0.0
Fischerella,0.0
Synechococcus,0.0
Prochlorococcus,0.0
Pseudanabaena,0.0
Leptolyngbya,0.0
Stanieria,0.0
Mycoplasma,0.0
Mycoplasmopsis,0.0
Spiroplasma,0.0
Mesoplasma,0.0
Candidatus Phytoplasma,0.0
Acholeplasma,0.0
Dehalococcoides,0.0
Thermobaculum,0.0
Thermomicrobium,0.0
Caldilinea,0.0
Candidatus Promineofilum,0.0
Tepidiforma,0.0
Deinococcus,0.0
Calothrix,0.0
Richelia,0.0
Candidatus Sulcia,0.0
Nostoc,0.0
Massilistercora,0.0
Stackebrandtia,0.0
Olsenella,0.0
Parolsenella,0.0
Coriobacterium,0.0
Gordonibacter,0.0
Phoenicibacter,0.0
Berryella,0.0
Gloeothece,0.0
Candidatus Atelocyanobacterium,0.0
Halothece,0.0
Crocosphaera,0.0
Rippkaea,0.0
Chondrocystis,0.0
Geminocystis,0.0
Microcystis,0.0
Trichodesmium,0.0
Planktothrix,0.0
Moorea,0.0
Meiothermus,0.0
Fimbriimonas,0.0
Chthonomonas,0.0
Tannerella,0.0
Capnocytophaga,0.0
Urechidicola,0.0
Muriicola,0.0
Dokdonia,0.0
Zunongwangia,0.0
Tamlana,0.0
Nonlabens,0.0
Lacinutrix,0.0
Amniculibacterium,0.0
Winogradskyella,0.0
Aequorivita,0.0
Kordia,0.0
Arenibacter,0.0
Chryseobacterium,0.0
Empedobacter,0.0
Elizabethkingia,0.0
Ornithobacterium,0.0
Cloacibacterium,0.0
Blattabacterium,0.0
Myroides,0.0
Cellulophaga,0.0
Aquimarina,0.0
Barnesiella,0.0
Sodaliphilus,0.0
Duncaniella,0.0
Odoribacter,0.0
Alistipes,0.0
Prevotella,0.0
Paraprevotella,0.0
Alloprevotella,0.0
Porphyromonas,0.0
Coprobacter,0.0
Mariniflexile,0.0
Tenuifilum,0.0
Dysgonomonas,0.0
Paludibacter,0.0
Salinivirga,0.0
Flavobacterium,0.0
Polaribacter,0.0
Algibacter,0.0
Tenacibaculum,0.0
Aminipila,0.0
Paraclostridium,0.0
Intestinimonas,0.0
Dechloromonas,0.0
Desulfovibrio,0.0
Lawsonia,0.0
Pseudodesulfovibrio,0.0
Archangium,0.0
Stigmatella,0.0
Melittangium,0.0
Anaeromyxobacter,0.0
Corallococcus,0.0
Sorangium,0.0
Haliangium,0.0
Candidatus Desulfofervidus,0.0
Geoalkalibacter,0.0
Syntrophus,0.0
Campylobacter,0.0
Aliarcobacter,0.0
Poseidonibacter,0.0
Arcobacter,0.0
Malaciobacter,0.0
Pseudoarcobacter,0.0
Fluviibacter,0.0
Thauera,0.0
Sulfurimonas,0.0
Azoarcus,0.0
Ferrigenium,0.0
Sulfuricella,0.0
Sulfuriferula,0.0
Sulfurimicrobium,0.0
Nitrosomonas,0.0
Nitrosospira,0.0
Sulfuritortus,0.0
Thiobacillus,0.0
Usitatibacter,0.0
Denitratisoma,0.0
Methyloversatilis,0.0
Candidatus Kinetoplastibacterium,0.0
Casimicrobium,0.0
Candidatus Profftella,0.0
Candidatus Accumulibacter,0.0
Niveibacterium,0.0
Azospira,0.0
Aromatoleum,0.0
Oryzomicrobium,0.0
Helicobacter,0.0
Nitrosophilus,0.0
Flintibacter,0.0
Buchnera,0.0
Erwinia,0.0
Mixta,0.0
Dickeya,0.0
Pectobacterium,0.0
Hafnia,0.0
Leminorella,0.0
Pseudomonas,0.0
Azotobacter,0.0
Oblitimonas,0.0
Entomomonas,0.0
Acinetobacter,0.0
Psychrobacter,0.0
Moraxella,0.0
Xanthomonas,0.0
Stenotrophomonas,0.0
Lysobacter,0.0
Pseudoxanthomonas,0.0
Xylella,0.0
Luteimonas,0.0
Pantoea,0.0
Nissabacter,0.0
Salmonella,0.0
Ewingella,0.0
Escherichia,0.0
Klebsiella,0.0
Enterobacter,0.0
Kosakonia,0.0
Citrobacter,0.0
Leclercia,0.0
Pluralibacter,0.0
Shimwellia,0.0
Candidatus Hoaglandella,0.0
Shigella,0.0
Kluyvera,0.0
Morganella,0.0
Proteus,0.0
Arsenophonus,0.0
Providencia,0.0
Xenorhabdus,0.0
Photorhabdus,0.0
Serratia,0.0
Yersinia,0.0
Candidatus Nitrotoga,0.0
Gallionella,0.0
Methylophilus,0.0
Lautropia,0.0
Limnobacter,0.0
Candidatus Vallotia,0.0
Chitinimonas,0.0
Mycoavidus,0.0
Variovorax,0.0
Acidovorax,0.0
Rhodoferax,0.0
Comamonas,0.0
Hydrogenophaga,0.0
Delftia,0.0
Serpentinomonas,0.0
Ottowia,0.0
Polaromonas,0.0
Diaphorobacter,0.0
Schlegelella,0.0
Ramlibacter,0.0
Melaminivora,0.0
Kinneretia,0.0
Alicycliphilus,0.0
Ephemeroptericola,0.0
Mycetohabitans,0.0
Methylovorus,0.0
Caballeronia,0.0
Pusillimonas,0.0
Pigmentiphaga,0.0
Alcaligenes,0.0
Taylorella,0.0
Castellaniella,0.0
Orrella,0.0
Oligella,0.0
Kerstersia,0.0
Algicoccus,0.0
Advenella,0.0
Basilea,0.0
Paenalcaligenes,0.0
Pelistega,0.0
Burkholderia,0.0
Cupriavidus,0.0
Paraburkholderia,0.0
Ralstonia,0.0
Polynucleobacter,0.0
Pandoraea,0.0
Simplicispira,0.0
Verminephrobacter,0.0
Candidatus Symbiobacter,0.0
Hylemonella,0.0
Roseateles,0.0
Sutterella,0.0
Turicimonas,0.0
Neisseria,0.0
Vitreoscilla,0.0
Crenobacter,0.0
Simonsiella,0.0
Chitinolyticbacter,0.0
Kingella,0.0
Snodgrassella,0.0
Chromobacterium,0.0
Iodobacter,0.0
Aquaspirillum,0.0
Microvirgula,0.0
Paludibacterium,0.0
Jeongeupia,0.0
Vogesella,0.0
Laribacter,0.0
Pseudogulbenkiania,0.0
Rubrivivax,0.0
Aquabacterium,0.0
Mitsuaria,0.0
Noviherbaspirillum,0.0
Limnohabitans,0.0
Curvibacter,0.0
Pulveribacter,0.0
Massilia,0.0
Herbaspirillum,0.0
Janthinobacterium,0.0
Collimonas,0.0
Duganella,0.0
Undibacterium,0.0
Paucibacter,0.0
Oxalobacter,0.0
Thiomonas,0.0
Inhella,0.0
Sphaerotilus,0.0
Xylophilus,0.0
Rhizobacter,0.0
Leptothrix,0.0
Methylibium,0.0
Thermomonas,0.0
Arenimonas,0.0
Dokdonella,0.0
Polymorphum,0.0
Phaeobacter,0.0
Salipiger,0.0
Leisingera,0.0
Ruegeria,0.0
Roseovarius,0.0
Pukyongiella,0.0
Sulfitobacter,0.0
Orientia,0.0
Rickettsia,0.0
Candidatus Neoehrlichia,0.0
Phreatobacter,0.0
Micavibrio,0.0
Maricaulis,0.0
Candidatus Pelagibacter,0.0
Candidatus Cytomitobacter,0.0
Hyphomonas,0.0
Acidithiobacillus,0.0
Hydrogenophilus,0.0
Serpentinicella,0.0
Celeribacter,0.0
Actibacterium,0.0
Tardibacter,0.0
Pelagovum,0.0
Sphingosinithalassobacter,0.0
Erythrobacter,0.0
Porphyrobacter,0.0
Croceicoccus,0.0
Paraurantiacibacter,0.0
Acidibrevibacterium,0.0
Roseomonas,0.0
Acetobacter,0.0
Komagataeibacter,0.0
Entomobacter,0.0
Azospirillum,0.0
Nitrospirillum,0.0
Rhodospirillum,0.0
Magnetospirillum,0.0
Haematospirillum,0.0
Caulobacter,0.0
Brevundimonas,0.0
Paracoccus,0.0
Rhodovulum,0.0
Caloranaerobacter,0.0
Hathewaya,0.0
Sarcina,0.0
Alkaliphilus,0.0
Acutalibacter,0.0
Dysosmobacter,0.0
Ruthenibacterium,0.0
Solibaculum,0.0
Ruminococcus,0.0
Ethanoligenens,0.0
Pseudoclostridium,0.0
Caproiciproducens,0.0
Ruminiclostridium,0.0
Fastidiosipila,0.0
Caproicibacterium,0.0
Mageeibacillus,0.0
Clostridioides,0.0
Romboutsia,0.0
Filifactor,0.0
Paeniclostridium,0.0
Acetoanaerobium,0.0
Eubacterium,0.0
Acetobacterium,0.0
Flavonifractor,0.0
Oscillibacter,0.0
Faecalibacterium,0.0
Lachnospira,0.0
Geosporobacter,0.0
Candidatus Arthromitus,0.0
Caloramator,0.0
Hungatella,0.0
Mediterraneibacter,0.0
Enterocloster,0.0
Coprococcus,0.0
Lachnoclostridium,0.0
Anaerobutyricum,0.0
Lachnoanaerobaculum,0.0
Lacrimispora,0.0
Faecalicatena,0.0
Anaerostipes,0.0
Anaerocolumna,0.0
Cellulosilyticum,0.0
Herbinix,0.0
Pseudobutyrivibrio,0.0
Anaerotignum,0.0
Novosphingobium,0.0
Sphingomonas,0.0
Rhodanobacter,0.0
Halomonas,0.0
Candidatus Portiera,0.0
Cobetia,0.0
Nitrincola,0.0
Marinobacterium,0.0
Thalassolituus,0.0
Amphritea,0.0
Alcanivorax,0.0
Spartinivicinus,0.0
Vibrio,0.0
Salinivibrio,0.0
Francisella,0.0
Thiosulfativibrio,0.0
Thiothrix,0.0
Coxiella,0.0
Aquicella,0.0
Legionella,0.0
Haemophilus,0.0
Pasteurella,0.0
Mannheimia,0.0
Candidatus Carsonella,0.0
Psychromonas,0.0
Sphingobium,0.0
Thalassotalea,0.0
Dyella,0.0
Ahniella,0.0
Thioalkalivibrio,0.0
Ectothiorhodospira,0.0
Spiribacter,0.0
Allochromatium,0.0
Caldichromatium,0.0
Thiocystis,0.0
Thiodictyon,0.0
Thermochromatium,0.0
Candidatus Nitrosoglobus,0.0
Sulfuriflexus,0.0
Wenzhouxiangella,0.0
Alteromonas,0.0
Marinobacter,0.0
Salinimonas,0.0
Shewanella,0.0
Pseudoalteromonas,0.0
Colwellia,0.0
Bisgaardia,0.0
Actinobacillus,0.0
Aeromonas,0.0
Zobellella,0.0
Aminobacter,0.0
Hoeflea,0.0
Salaquimonas,0.0
Methylobacterium,0.0
Microvirga,0.0
Methylorubrum,0.0
Devosia,0.0
Aquabacter,0.0
Hyphomicrobium,0.0
Rhodoplanes,0.0
Methyloceanibacter,0.0
Chelatococcus,0.0
Methylocystis,0.0
Aureimonas,0.0
Martelella,0.0
Bosea,0.0
Beijerinckia,0.0
Brucella,0.0
Candidatus Phaeomarinobacter,0.0
Mesorhizobium,0.0
Ensifer,0.0
Liberibacter,0.0
Steroidobacter,0.0
Candidatus Ruthia,0.0
Candidatus Nardonella,0.0
Candidatus Reidiella,0.0
Acidiferrobacter,0.0
Sulfurifustis,0.0
Halioglobus,0.0
Kineobactrum,0.0
Microbulbifer,0.0
Cardiobacterium,0.0
Shinella,0.0
Gilliamella,0.0
Immundisolibacter,0.0
Bradyrhizobium,0.0
Rhodopseudomonas,0.0
Afipia,0.0
Tardiphaga,0.0
Rhizobium,0.0
Agrobacterium,0.0
Alphabaculovirus,0.0
