Species,RA
Streptomyces nodosus,0.0
Streptomyces lydicus,0.0
Streptomyces griseorubiginosus,0.0
Streptomyces vinaceus,0.0
Streptomyces olivoreticuli,0.0
Streptomyces parvulus,0.0
Streptomyces qinzhouensis,0.0
Brevibacterium aurantiacum,0.0
Streptomyces globisporus,0.0
Streptomyces anulatus,0.0
Streptomyces xinghaiensis,0.0
Streptomyces malaysiensis,0.0
Streptomyces tsukubensis,0.0
Streptomyces chromofuscus,0.0
Streptomyces griseoviridis,0.0
Streptomyces fodineus,0.0
Streptomyces nigra,0.0
Streptomyces spongiicola,0.0
Streptomyces rutgersensis,0.0
Streptomyces niveus,0.0
Streptomyces sp. CCM_MD2014,0.0
Streptomyces albus,0.0
Streptomyces sp. Tu 2975,0.0
Streptomyces sp. INR7,0.0
Streptomyces sp. CB04723,0.0
Streptomyces sp. Go-475,0.0
Streptomyces sp. SAT1,0.0
Streptomyces sp. RPA4-5,0.0
Streptomyces sp. RLB1-33,0.0
Streptomyces sp. 2323.1,0.0
Streptomyces sp. JB150,0.0
Streptomyces sp. S063,0.0
Streptomyces sp. CMB-StM0423,0.0
Streptomyces sp. Z022,0.0
Streptomyces sp. C8S0,0.0
Streptomyces sp. Mg1,0.0
Streptomyces sp. SN-593,0.0
Streptomyces sp. CC0208,0.0
Streptomyces sp. CRXT-G-22,0.0
Streptomyces sp. ID38640,0.0
Streptomyces cattleya,0.0
Streptomyces ferrugineus,0.0
Streptomyces luteoverticillatus,0.0
Streptomyces prasinus,0.0
Streptomyces californicus,0.0
Clavibacter michiganensis,0.0
Mycetocola sp. JXN-3,0.0
Frigoribacterium sp. NBH87,0.0
Humibacter sp. BT305,0.0
Frondihabitans sp. 762G35,0.0
Arthrobacter sp. NEB 688,0.0
Arthrobacter sp. PM3,0.0
Arthrobacter sp. 24S4-2,0.0
Arthrobacter sp. PAMC25564,0.0
Arthrobacter crystallopoietes,0.0
Kocuria flava,0.0
Kocuria palustris,0.0
Kocuria rhizophila,0.0
Kocuria sp. BT304,0.0
Micrococcus luteus,0.0
Rothia nasimurium,0.0
Rothia amarae,0.0
Paenarthrobacter ureafaciens,0.0
Pseudarthrobacter sp. NBSH8,0.0
Agromyces sp. G127AT,0.0
Agromyces intestinalis,0.0
Curtobacterium flaccumfaciens,0.0
Streptomyces nitrosporeus,0.0
Streptomyces globosus,0.0
Streptomyces albulus,0.0
Streptomyces seoulensis,0.0
Streptomyces armeniacus,0.0
Streptomyces lavendulae,0.0
Streptomyces mobaraensis,0.0
Streptomyces avermitilis,0.0
Streptomyces chartreusis,0.0
Streptomyces ambofaciens,0.0
Curtobacterium sp. BH-2-1-1,0.0
Streptacidiphilus sp. PB12-B1b,0.0
Kitasatospora aureofaciens,0.0
Kitasatospora setae,0.0
Herbiconiux sp. SALV-R1,0.0
Microbacterium hominis,0.0
Microbacterium lushaniae,0.0
Microbacterium sp. HY82,0.0
Microbacterium foliorum,0.0
Streptomyces sp. Rer75,0.0
Streptomyces sp. GMY01,0.0
Lactococcus cremoris,0.0
Lacticaseibacillus rhamnosus,0.0
Georgenia sp. Z443,0.0
Brachybacterium avium,0.0
Lapidilactobacillus dextrinicus,0.0
Limosilactobacillus reuteri,0.0
Serinicoccus hydrothermalis,0.0
Ornithinimicrobium sp. HY006,0.0
Pedococcus dokdonensis,0.0
Arsenicicoccus sp. oral taxon 190,0.0
Isoptericola variabilis,0.0
Limosilactobacillus vaginalis,0.0
Levilactobacillus zymae,0.0
Levilactobacillus koreensis,0.0
Lactiplantibacillus plantarum,0.0
Latilactobacillus sakei,0.0
Pediococcus claussenii,0.0
Cellulosimicrobium cellulans,0.0
Loigolactobacillus bifermentans,0.0
Fructilactobacillus sanfranciscensis,0.0
Companilactobacillus paralimentarius,0.0
Lacticaseibacillus paracasei,0.0
Weissella jogaejeotgali,0.0
Streptomyces sp. W1SF4,0.0
Weissella diestrammenae,0.0
Lactococcus garvieae,0.0
Lactobacillus ultunensis,0.0
Lactobacillus amylovorus,0.0
Lactobacillus acidophilus,0.0
Lactobacillus kefiranofaciens,0.0
Lactobacillus iners,0.0
Lactobacillus jensenii,0.0
Lactobacillus delbrueckii,0.0
Lactobacillus amylolyticus,0.0
Lactobacillus johnsonii,0.0
Ligilactobacillus salivarius,0.0
Ligilactobacillus murinus,0.0
Ligilactobacillus acidipiscis,0.0
Leuconostoc gelidum,0.0
Leuconostoc sp. C2,0.0
Leuconostoc mesenteroides,0.0
Weissella cryptocerci,0.0
Weissella coleopterorum,0.0
Weissella ceti,0.0
Amylolactobacillus amylophilus,0.0
Enterococcus raffinosus,0.0
Enterococcus rotai,0.0
Enterococcus faecalis,0.0
Keratinibaculum paraultunense,0.0
Gottschalkia acidurici,0.0
Sedimentibacter sp. zth1,0.0
Phascolarctobacterium sp. Marseille-Q4147,0.0
Megasphaera elsdenii,0.0
Veillonella atypica,0.0
Dialister pneumosintes,0.0
Megamonas funiformis,0.0
Ndongobacter massiliensis,0.0
Cellulomonas sp. zg-ZUI157,0.0
Bifidobacterium pseudolongum,0.0
Bifidobacterium longum,0.0
Bifidobacterium breve,0.0
Bifidobacterium pullorum,0.0
Streptomyces sp. SUK 48,0.0
Streptomyces sp. CFMR 7,0.0
Streptomyces sp. QMT-12,0.0
Streptomyces sp. MBT27,0.0
Streptomyces sp. NEAU-S7GS2,0.0
Tissierellia sp. JN-28,0.0
Schnuerera ultunensis,0.0
Peptoniphilus harei,0.0
Cellulomonas fimi,0.0
Enterococcus faecium,0.0
Enterococcus avium,0.0
Enterococcus thailandicus,0.0
Enterococcus cecorum,0.0
Vagococcus teuberi,0.0
Vagococcus coleopterorum,0.0
Carnobacterium inhibens,0.0
Carnobacterium divergens,0.0
Cellulomonas sp. H30R-01,0.0
Parvimonas micra,0.0
Cellulomonas sp. PSBB021,0.0
Carnobacterium maltaromaticum,0.0
Aerococcus urinaehominis,0.0
Aerococcus sanguinicola,0.0
Abiotrophia defectiva,0.0
Finegoldia magna,0.0
Anaerococcus prevotii,0.0
Anaerococcus mediterraneensis,0.0
Limosilactobacillus fermentum,0.0
Acetohalobium arabaticum,0.0
Bacillus paranthracis,0.0
Chondromyces crocatus,0.0
Myxococcus stipitatus,0.0
Corallococcus coralloides,0.0
Corallococcus macrosporus,0.0
Pyxidicoccus sp. SCPEA002,0.0
Anaeromyxobacter dehalogenans,0.0
Anaeromyxobacter sp. Fw109-5,0.0
Anaeromyxobacter sp. K,0.0
Vulgatibacter incomptus,0.0
Sorangium cellulosum,0.0
Minicystis rosea,0.0
Desulfovibrio vulgaris,0.0
Sandaracinus amylolyticus,0.0
Labilithrix luteola,0.0
Haliangium ochraceum,0.0
Desulfovibrio desulfuricans,0.0
Desulfovibrio piger,0.0
Desulfovibrio alaskensis,0.0
Desulfovibrio carbinoliphilus,0.0
Desulfovibrio marinus,0.0
Desulfovibrio sp. IOR2,0.0
Myxococcus sp. SCHIC003,0.0
Myxococcus xanthus,0.0
Melittangium boletus,0.0
Cystobacter fuscus,0.0
Phreatobacter stygius,0.0
Phreatobacter cathodiphilus,0.0
Phreatobacter sp. NMCR1094,0.0
Candidatus Puniceispirillum marinum,0.0
Hyphobacterium sp. CCMP332,0.0
Maricaulis maris,0.0
Glycocaulis alkaliphilus,0.0
Marinicauda algicola,0.0
Candidatus Nesciobacter abundans,0.0
Candidatus Nucleicultrix amoebiphila,0.0
Hyphomonas sp. CACIAM 19H1,0.0
Hyphomonas neptunium,0.0
Candidatus Pelagibacter sp. FZCC0015,0.0
Kordiimonas pumila,0.0
Magnetococcus marinus,0.0
Luteithermobacter gelatinilyticus,0.0
Archangium violaceum,0.0
Archangium gephyra,0.0
Stigmatella aurantiaca,0.0
Desulfovibrio sp. 86,0.0
Desulfovibrio gigas,0.0
Wolbachia endosymbiont of Folsomia candida,0.0
Desulfarculus baarsii,0.0
Geobacter metallireducens,0.0
Geobacter sulfurreducens,0.0
Geobacter uraniireducens,0.0
Geoalkalibacter subterraneus,0.0
Pelobacter propionicus,0.0
Syntrophotalea carbinolica,0.0
Syntrophotalea acetylenivorans,0.0
Bradymonas sediminis,0.0
Persicimonas caeni,0.0
Candidatus Desulfofervidus auxilii,0.0
Desulfovibrio sulfodismutans,0.0
Aliarcobacter cryaerophilus,0.0
Aliarcobacter cibarius,0.0
Aliarcobacter trophiarum,0.0
Aliarcobacter lanthieri,0.0
Arcobacter suis,0.0
Arcobacter sp. FWKO B,0.0
Arcobacter nitrofigilis,0.0
Arcobacter defluvii,0.0
Arcobacter anaerophilus,0.0
Geobacter lovleyi,0.0
Geobacter bremensis,0.0
Geobacter sp. Jerry-YX,0.0
Geobacter sp. DSM 9736,0.0
Desulfovibrio ferrophilus,0.0
Desulfovibrio carbinolicus,0.0
Pseudodesulfovibrio profundus,0.0
Pseudodesulfovibrio aespoeensis,0.0
Pseudodesulfovibrio indicus,0.0
Pseudodesulfovibrio sp. zrk46,0.0
Pseudodesulfovibrio cashew,0.0
Desulfolutivibrio sulfoxidireducens,0.0
Desulfocurvibacter africanus,0.0
Desulfomicrobium baculatum,0.0
Desulfonema limicola,0.0
Desulfonema magnum,0.0
Desulfosarcina alkanivorans,0.0
Desulfosarcina ovata,0.0
Desulfosarcina widdelii,0.0
Desulfobacterium autotrophicum,0.0
Desulfatibacillum aliphaticivorans,0.0
Desulfobulbus oralis,0.0
Geobacter sp. FeAm09,0.0
Rickettsiales endosymbiont of Stachyamoeba lipophora,0.0
Wolbachia endosymbiont of Litomosoides sigmodontis,0.0
Malaciobacter molluscorum,0.0
Gluconobacter sphaericus,0.0
Acetobacter persici,0.0
Acetobacter ascendens,0.0
Roseomonas sp. 1318,0.0
Roseomonas sp. 546,0.0
Roseomonas gilardii,0.0
Komagataeibacter rhaeticus,0.0
Komagataeibacter xylinus,0.0
Acidibrevibacterium fodinaquatile,0.0
Gluconobacter albidus,0.0
Stella humosa,0.0
Azospirillum sp. TSH58,0.0
Swingsia samuiensis,0.0
Kozakia baliensis,0.0
Entomobacter blattae,0.0
Roseococcus sp. NIBR12,0.0
Acidiphilium multivorum,0.0
Parasaccharibacter apium,0.0
Gluconacetobacter diazotrophicus,0.0
Bombella sp. KACC 21507,0.0
Azospirillum sp. TSA2s,0.0
Acetobacter aceti,0.0
Acetobacter tropicalis,0.0
Tateyamaria omphalii,0.0
Pseudorhodobacter turbinis,0.0
Cognatishimia activa,0.0
Pseudohalocynthiibacter aestuariivivens,0.0
Mameliella alba,0.0
Falsirhodobacter sp. PG104,0.0
Tabrizicola piscis,0.0
Planktomarina temperata,0.0
Boseongicola sp. CCM32,0.0
Roseobacter ponti,0.0
Ketogulonicigenium vulgare,0.0
Monaibacterium sp. ALG8,0.0
Pelagovum pacificum,0.0
Pukyongiella litopenaei,0.0
Roseicitreum antarcticum,0.0
Defluviimonas alba,0.0
Rhodovulum sulfidophilum,0.0
Antarctobacter heliothermus,0.0
Roseibacterium elongatum,0.0
Jannaschia sp. CCS1,0.0
Octadecabacter arcticus,0.0
Azospirillum sp. TSH100,0.0
Azospirillum brasilense,0.0
Wolbachia endosymbiont of Ctenocephalides felis wCfeJ,0.0
Brevundimonas naejangsanensis,0.0
Caulobacter segnis,0.0
Brevundimonas sp. LM2,0.0
Brevundimonas sp. 'scallop',0.0
Brevundimonas sp. M20,0.0
Brevundimonas sp. AJA228-03,0.0
Brevundimonas sp. GRTSA-9,0.0
Brevundimonas subvibrioides,0.0
Brevundimonas mediterranea,0.0
Brevundimonas diminuta,0.0
Phenylobacterium zucineum,0.0
Azospirillum baldaniorum,0.0
Phenylobacterium parvum,0.0
Asticcacaulis excentricus,0.0
Terricaulis silvestris,0.0
Rickettsia prowazekii,0.0
Candidatus Sneabacter namystus,0.0
Anaplasma platys,0.0
Ehrlichia ruminantium,0.0
Ehrlichia canis,0.0
Ehrlichia muris,0.0
Caulobacter mirabilis,0.0
Caulobacter vibrioides,0.0
Caulobacter sp. K31,0.0
Caulobacter sp. FWC26,0.0
Azospirillum lipoferum,0.0
Azospirillum humicireducens,0.0
Azospirillum thiophilum,0.0
Azospirillum thermophilum,0.0
Niveispirillum cyanobacteriorum,0.0
Skermanella pratensis,0.0
Skermanella sp. TT6,0.0
Nitrospirillum amazonense,0.0
Hypericibacter adhaerens,0.0
Hypericibacter terrae,0.0
Magnetospirillum gryphiswaldense,0.0
Magnetospirillum sp. ME-1,0.0
Magnetospirillum magneticum,0.0
Rhodospirillum centenum,0.0
Candidatus Endolissoclinum faulkneri,0.0
Tistrella mobilis,0.0
Pararhodospirillum photometricum,0.0
Thalassospira marina,0.0
Indioceanicola profundi,0.0
Arcobacter cloacae,0.0
Malaciobacter halophilus,0.0
Bacillus pseudomycoides,0.0
Ethanoligenens harbinense,0.0
Ruthenibacterium lactatiformans,0.0
Monoglobus pectinilyticus,0.0
Acutalibacter muris,0.0
Pseudoclostridium thermosuccinogenes,0.0
Flavonifractor plautii,0.0
Faecalibacterium prausnitzii,0.0
Oscillibacter sp. PEA192,0.0
Oscillibacter sp. MM50,0.0
Mageeibacillus indolicus,0.0
Fastidiosipila sanguinis,0.0
Desulfosporosinus acidiphilus,0.0
Eubacterium maltosivorans,0.0
Eubacterium sp. NSJ-61,0.0
Clostridioides difficile,0.0
Paeniclostridium sordellii,0.0
Romboutsia ilealis,0.0
Romboutsia hominis,0.0
Acetoanaerobium sticklandii,0.0
Peptacetobacter hiranonis,0.0
Desulfitobacterium metallireducens,0.0
Acetivibrio clariflavus,0.0
Acetivibrio saccincola,0.0
Acetivibrio thermocellus,0.0
Ruminiclostridium herbifermentans,0.0
Lachnospira eligens,0.0
Lacrimispora saccharolytica,0.0
Lacrimispora sphenoides,0.0
Lachnoanaerobaculum umeaense,0.0
Anaerocolumna sp. CTTW,0.0
Anaerocolumna sedimenticola,0.0
Anaerocolumna cellulosilytica,0.0
Anaerostipes hadrus,0.0
Anaerostipes caccae,0.0
Roseburia intestinalis,0.0
Herbinix luporum,0.0
Faecalicatena sp. Marseille-Q4148,0.0
[Ruminococcus] gnavus,0.0
Pseudobutyrivibrio xylanivorans,0.0
Coprococcus comes,0.0
Ruminococcus bicirculans,0.0
Ruminococcus sp. JE7A12,0.0
Ruminococcus champanellensis,0.0
Ruminiclostridium cellulolyticum,0.0
Desulfosporosinus meridiei,0.0
Candidatus Formimonas warabiya,0.0
Blautia sp. LZLJ-3,0.0
Erysipelothrix larvae,0.0
Nocardia tengchongensis,0.0
Halobacteroides halobius,0.0
Anoxybacter fermentans,0.0
Tepidanaerobacter acetatoxydans,0.0
Koleobacter methoxysyntrophicus,0.0
Erysipelothrix piscisicarius,0.0
Erysipelothrix sp. HDW6A,0.0
Erysipelothrix sp. HDW6B,0.0
Erysipelothrix sp. HDW6C,0.0
Erysipelothrix inopinata,0.0
Thermincola potens,0.0
[Clostridium] innocuum,0.0
Erysipelatoclostridium ramosum,0.0
Faecalitalea cylindroides,0.0
Turicibacter sanguinis,0.0
Bacillus cereus,0.0
Bacillus thuringiensis,0.0
Bacillus anthracis,0.0
Bacillus mycoides,0.0
Bacillus cytotoxicus,0.0
Halothermothrix orenii,0.0
Halanaerobium praevalens,0.0
Halocella sp. SP3-1,0.0
Mahella australiensis,0.0
Candidatus Desulforudis audaxviator,0.0
Thermoanaerosceptrum fracticalcis,0.0
Vallitalea guaymasensis,0.0
Vallitalea pronyensis,0.0
Petrocella atlantisensis,0.0
Aminipila butyrica,0.0
Aminipila sp. CBA3637,0.0
Thermaerobacter marianensis,0.0
Caldicellulosiruptor bescii,0.0
Caldicellulosiruptor changbaiensis,0.0
Caldicellulosiruptor sp. YA01,0.0
Thermoanaerobacterium thermosaccharolyticum,0.0
Thermoanaerobacterium sp. RBIITD,0.0
Ammonifex degensii,0.0
Thermanaeromonas toyohensis,0.0
Thermoanaerobacter kivui,0.0
Thermacetogenium phaeum,0.0
Thermodesulfobium acidiphilum,0.0
Thermodesulfobium narugense,0.0
Anaerobutyricum hallii,0.0
Blautia sp. YL58,0.0
Malaciobacter marinus,0.0
Nitratiruptor sp. SB155-2,0.0
Helicobacter pullorum,0.0
Helicobacter pylori,0.0
Helicobacter cinaedi,0.0
Helicobacter heilmannii,0.0
Helicobacter cholecystus,0.0
Helicobacter typhlonius,0.0
Helicobacter suis,0.0
Sulfurovum lithotrophicum,0.0
Hydrogenimonas urashimensis,0.0
Nitrosophilus alvini,0.0
Clostridium sp. JN-1,0.0
Caminibacter mediatlanticus,0.0
Halobacteriovorax sp. BALOs_7,0.0
Bacteriovorax stolpii,0.0
Silvanigrella aquatica,0.0
Silvanigrellales bacterium RF1110005,0.0
Bdellovibrio bacteriovorus,0.0
Bdellovibrio exovorus,0.0
Acidithiobacillus ferrivorans,0.0
Acidithiobacillus caldus,0.0
Helicobacter cetorum,0.0
Helicobacter mustelae,0.0
Sulfurimonas paralvinellae,0.0
Candidatus Sulfurimonas marisnigri,0.0
Malaciobacter mytili,0.0
Halarcobacter bivalviorum,0.0
Pseudoarcobacter acticola,0.0
Campylobacter lanienae,0.0
Campylobacter insulaenigrae,0.0
Campylobacter concisus,0.0
Campylobacter jejuni,0.0
Campylobacter lari,0.0
Campylobacter fetus,0.0
Campylobacter blaseri,0.0
Campylobacter coli,0.0
Campylobacter sp. CCUG 57310,0.0
Campylobacter ornithocola,0.0
Campylobacter curvus,0.0
Campylobacter hominis,0.0
Campylobacter canadensis,0.0
Sulfurimonas denitrificans,0.0
Sulfurimonas autotrophica,0.0
Sulfurimonas sp. B2,0.0
Mariprofundus aestuarium,0.0
Clostridium sp. DL-VIII,0.0
Blautia producta,0.0
Sarcina sp. JB2,0.0
Clostridium diolis,0.0
Clostridium septicum,0.0
Clostridium bornimense,0.0
Serpentinicella alkaliphila,0.0
Alkaliphilus sp. B6464,0.0
Alkaliphilus oremlandii,0.0
Alkaliphilus metalliredigens,0.0
Caloramator sp. E03,0.0
Candidatus Arthromitus sp. SFB-rat-Yit,0.0
Caloranaerobacter azorensis,0.0
Clostridium sp. CT4,0.0
Hathewaya histolytica,0.0
Geosporobacter ferrireducens,0.0
Crassaminicella sp. SY095,0.0
[Clostridium] scindens,0.0
Butyrivibrio proteoclasticus,0.0
Butyrivibrio fibrisolvens,0.0
Cellulosilyticum sp. WCF-2,0.0
Blautia hansenii,0.0
Blautia argi,0.0
Clostridium isatidis,0.0
Clostridium novyi,0.0
Clostridium thermarum,0.0
Clostridium cochlearium,0.0
Clostridium sp. JN-9,0.0
Clostridium sp. MF28,0.0
Clostridium sp. 'deep sea',0.0
Clostridium sp. BNL1100,0.0
Clostridium sp. C1,0.0
Clostridium sp. SY8519,0.0
Clostridium kluyveri,0.0
Clostridium perfringens,0.0
Clostridium saccharoperbutylacetonicum,0.0
Clostridium tyrobutyricum,0.0
Clostridium formicaceticum,0.0
Clostridium fermenticellae,0.0
Clostridium argentinense,0.0
Clostridium baratii,0.0
Clostridium estertheticum,0.0
Clostridium intestinale,0.0
Clostridium taeniosporum,0.0
Clostridium chauvoei,0.0
Clostridium gasigenes,0.0
Nocardia farcinica,0.0
Micromonospora inositola,0.0
Rhodococcus sp. SGAir0479,0.0
Dyadobacter fermentans,0.0
Spirosoma sp. KUDC1026,0.0
Spirosoma rigui,0.0
Spirosoma radiotolerans,0.0
Spirosoma aureum,0.0
Spirosoma montaniterrae,0.0
Runella slithyformis,0.0
