Species,RA,TAX_ID
Cellulomonas,2.715966330374323e-05,1707
Phocea,2.5940960463190648e-05,1926663
Peptostreptococcus,2.5766860057397422e-05,1257
Campylobacter,2.5244558840017743e-05,194
Butyricimonas,2.4896358028431294e-05,574697
Atlantibacter,2.4374056811051615e-05,1903434
Beduini,2.3155353970499034e-05,1922299
Dialister,2.2807153158912582e-05,39948
Gilliamella,2.2807153158912582e-05,1193503
Eggerthella,2.2458952347326133e-05,84111
Catellicoccus,2.158845031836e-05,300418
Alloscardovia,2.124024950677355e-05,419014
Methanosarcina,2.08920486951871e-05,2207
Siccibacter,2.0717948289393873e-05,1649298
Arthrospira,2.0543847883600647e-05,35823
Sharpea,2.0195647072014194e-05,519427
Libanicoccus,1.9499245448841293e-05,1935188
Drancourtella,1.915104463725484e-05,1903506
Peptoniphilus,1.915104463725484e-05,162289
Cedecea,1.7758241390909033e-05,158483
Enterococcus,1.7758241390909033e-05,1350
Asaccharospora,1.741004057932258e-05,1505660
Olsenella,1.741004057932258e-05,133925
Heliobacterium,1.741004057932258e-05,2697
Gabonia,1.7235940173529358e-05,1923867
Actinomyces,1.6365438144563226e-05,1654
Oenococcus,1.6365438144563226e-05,46254
Rhodobacter,1.619133773877e-05,1060
Serratia,1.5669036521390325e-05,613
Xenorhabdus,1.5669036521390325e-05,626
Riemerella,1.5669036521390325e-05,34084
Microcystis,1.54949361155971e-05,1125
Candidatus Stoquefichus,1.5320835709803872e-05,1470349
Crocosphaera,1.5146735304010646e-05,263510
Chlamydia,1.4798534492424195e-05,810
Desulfotalea,1.4276233275044518e-05,109168
Tumebacillus,1.4102132869251292e-05,432330
Coriobacterium,1.4102132869251292e-05,33870
Mangrovibacter,1.375393205766484e-05,451512
Oxalobacter,1.3231630840285162e-05,846
Frischella,1.2361128811319034e-05,1335631
Anaerococcus,1.2187028405525808e-05,165779
Kingella,1.2012927999732581e-05,32257
Shewanella,1.1838827593939357e-05,22
Enterorhabdus,1.079422515918e-05,580024
Parasporobacterium,1.0271923941800324e-05,115543
Methyloglobulus,1.0271923941800324e-05,1410680
Rhodopseudomonas,9.923723130213873e-06,1073
Levyella,9.923723130213873e-06,1715798
Enhygromyxa,9.749622724420646e-06,215802
Staphylococcus,8.879120695454517e-06,1279
Alkaliphilus,7.834518260695162e-06,114627
Mageeibacillus,7.834518260695162e-06,1637257
Erwinia,7.660417854901936e-06,551
Anaerocolumna,7.660417854901936e-06,1843210
Pectobacterium,7.660417854901936e-06,122277
Anaerobium,7.486317449108711e-06,1855714
Magnetospirillum,7.312217043315484e-06,13134
Mucilaginibacter,7.312217043315484e-06,423349
Streptobacillus,7.312217043315484e-06,34104
Parascardovia,7.312217043315484e-06,196082
Dickeya,7.138116637522259e-06,204037
Acholeplasma,6.964016231729033e-06,2147
Rhizobium,6.964016231729033e-06,379
Synergistes,6.964016231729033e-06,2753
Fusobacterium,6.4417150143493555e-06,848
Falsirhodobacter,6.4417150143493555e-06,1434002
Shuttleworthia,6.267614608556129e-06,177971
Sodalis,6.267614608556129e-06,84565
Aliivibrio,6.267614608556129e-06,511678
Oceanospirillum,6.093514202762904e-06,965
Actinopolyspora,5.919413796969678e-06,1849
Phocaeicola,5.919413796969678e-06,909656
Carboxydothermus,5.919413796969678e-06,129957
Actinophytocola,5.919413796969678e-06,695999
Flavonifractor,5.571212985383227e-06,946234
Parasutterella,5.571212985383227e-06,577310
Lachnospira,5.571212985383227e-06,28050
Anaerosporobacter,5.39711257959e-06,653683
Pontibacillus,5.223012173796775e-06,289201
Candidatus Endobugula,5.048911768003549e-06,62100
Paenibacillus,4.874811362210323e-06,44249
Mobiluncus,4.874811362210323e-06,2050
Necropsobacter,4.700710956417097e-06,908284
Yersinia,4.5266105506238715e-06,629
Rahnella,4.352510144830645e-06,34037
Buttiauxella,4.17840973903742e-06,82976
Paludibacter,3.656108521657742e-06,346096
Dysgonomonas,3.656108521657742e-06,156973
Brenneria,3.4820081158645163e-06,71655
Turicibacter,3.4820081158645163e-06,191303
Nissabacter,2.959706898484839e-06,1964366
Candidatus Arthromitus,2.7856064926916133e-06,49082
Hydrogenoanaerobacterium,2.6115060868983874e-06,596767
Adlercreutzia,2.4374056811051616e-06,447020
Catenibacterium,2.4374056811051616e-06,135858
Edwardsiella,2.4374056811051616e-06,635
Chania,2.4374056811051616e-06,1745211
Proteiniphilum,2.2633052753119357e-06,294702
Dielma,2.08920486951871e-06,1472649
Murdochiella,2.08920486951871e-06,1161127
Candidatus Azobacteroides,2.08920486951871e-06,511434
Petrimonas,1.915104463725484e-06,307628
Rubritalea,1.915104463725484e-06,361050
Roseimaritima,1.915104463725484e-06,1579506
Candidatus Endoriftia,1.915104463725484e-06,393764
Hafnia,1.7410040579322582e-06,568
Eisenbergiella,1.7410040579322582e-06,1432051
Candidatus Soleaferrea,1.7410040579322582e-06,1470353
Atopobium,1.5669036521390323e-06,1380
Arsenophonus,1.5669036521390323e-06,637
Candidatus Magnetomorum,1.5669036521390323e-06,1141978
Leucobacter,1.3928032463458067e-06,55968
Burkholderia,1.3928032463458067e-06,32008
Urmitella,1.3928032463458067e-06,1965226
Macellibacteroides,1.3928032463458067e-06,1159323
Providencia,1.2187028405525808e-06,586
Lysobacter,1.2187028405525808e-06,68
Pragia,1.2187028405525808e-06,82984
Nitrolancea,1.2187028405525808e-06,1206748
Izhakiella,1.2187028405525808e-06,1780190
Defluviitalea,1.2187028405525808e-06,1185408
Moellerella,1.2187028405525808e-06,158848
Pseudomonas,1.044602434759355e-06,286
Fermentimonas,1.044602434759355e-06,1784836
Lonsdalea,1.044602434759355e-06,1082702
Neisseria,1.044602434759355e-06,482
Risungbinella,1.044602434759355e-06,1763555
Exiguobacterium,8.705020289661291e-07,33986
Streptomyces,8.705020289661291e-07,1883
Haloferula,8.705020289661291e-07,574899
Plesiomonas,8.705020289661291e-07,702
Rhodococcus,8.705020289661291e-07,1827
Cutibacterium,8.705020289661291e-07,1912216
Acetanaerobacterium,8.705020289661291e-07,258514
Phaseolibacter,6.964016231729033e-07,1297562
Skermanella,6.964016231729033e-07,204447
Lysinibacillus,6.964016231729033e-07,400634
Aeromonas,6.964016231729033e-07,642
Hathewaya,6.964016231729033e-07,1769729
Criibacterium,6.964016231729033e-07,1937664
Faecalicoccus,5.223012173796775e-07,1573536
Lactococcus,5.223012173796775e-07,1357
Raphidiopsis,5.223012173796775e-07,244599
Desnuesiella,5.223012173796775e-07,1924062
Denitrobacterium,5.223012173796775e-07,79603
Epulopiscium,5.223012173796775e-07,2383
Weissella,5.223012173796775e-07,46255
Mycobacterium,5.223012173796775e-07,1763
Flavobacterium,5.223012173796775e-07,237
Synechococcus,5.223012173796775e-07,1129
Anaerobiospirillum,5.223012173796775e-07,13334
Proteus,5.223012173796775e-07,583
Arsenicicoccus,3.4820081158645166e-07,267408
Oceanisphaera,3.4820081158645166e-07,225143
Cosenzaea,3.4820081158645166e-07,1354333
Aphanizomenon,3.4820081158645166e-07,1175
Rouxiella,3.4820081158645166e-07,1565532
Anaerophaga,3.4820081158645166e-07,177399
Tatumella,3.4820081158645166e-07,82986
Achromatium,3.4820081158645166e-07,44937
Budvicia,3.4820081158645166e-07,82978
Gemmata,3.4820081158645166e-07,113
Seinonella,3.4820081158645166e-07,292637
Candidatus Doolittlea,3.4820081158645166e-07,1906657
Ventosimonas,3.4820081158645166e-07,1827307
Mitsuokella,1.7410040579322583e-07,52225
Mucinivorans,1.7410040579322583e-07,1611681
Paraburkholderia,1.7410040579322583e-07,1822464
Anaeromassilibacillus,1.7410040579322583e-07,1924093
Proteiniclasticum,1.7410040579322583e-07,1155385
Vibrio,1.7410040579322583e-07,662
Lascolabacillus,1.7410040579322583e-07,1924067
Solibacillus,1.7410040579322583e-07,648800
Avibacterium,1.7410040579322583e-07,292486
Novosphingobium,1.7410040579322583e-07,165696
Gabonibacter,1.7410040579322583e-07,1911312
Dyadobacter,1.7410040579322583e-07,120831
