Species,RA
Parascardovia,5.192170898574403e-06
Coriobacterium,5.192170898574403e-06
Hathewaya,4.975830444467136e-06
Asaccharospora,4.975830444467136e-06
Libanicoccus,4.975830444467136e-06
Sellimonas,4.759489990359869e-06
Candidatus Magnetomorum,4.543149536252603e-06
Lysobacter,4.543149536252603e-06
Sharpea,4.543149536252603e-06
Johnsonella,4.543149536252603e-06
Macellibacteroides,4.543149536252603e-06
Massilioclostridium,4.326809082145336e-06
Moellerella,4.326809082145336e-06
Butyricimonas,4.110468628038069e-06
Acetitomaculum,4.110468628038069e-06
Enterococcus,4.110468628038069e-06
Megasphaera,4.110468628038069e-06
Arsenophonus,4.110468628038069e-06
Hafnia,4.110468628038069e-06
Chania,3.894128173930802e-06
Brenneria,3.894128173930802e-06
Candidatus Azobacteroides,3.894128173930802e-06
Phocea,3.6777877198235356e-06
Izhakiella,3.6777877198235356e-06
Staphylococcus,3.6777877198235356e-06
Proteus,3.4614472657162687e-06
Oribacterium,3.4614472657162687e-06
Lascolabacillus,3.2451068116090018e-06
Nitrolancea,3.2451068116090018e-06
Pediococcus,3.2451068116090018e-06
Robinsoniella,3.0287663575017353e-06
Streptococcus,3.0287663575017353e-06
Cellulomonas,2.8124259033944683e-06
Merdibacter,2.8124259033944683e-06
Aeromonas,2.5960854492872014e-06
Plesiomonas,2.5960854492872014e-06
Exiguobacterium,2.3797449951799345e-06
Ewingella,2.3797449951799345e-06
Eggerthella,2.3797449951799345e-06
Lonsdalea,2.3797449951799345e-06
Peptoniphilus,2.163404541072668e-06
Budvicia,2.163404541072668e-06
Oxalobacter,2.163404541072668e-06
Neisseria,2.163404541072668e-06
Desnuesiella,1.947064086965401e-06
Anaerosporobacter,1.947064086965401e-06
Leucobacter,1.7307236328581343e-06
Fermentimonas,1.7307236328581343e-06
Gabonia,1.7307236328581343e-06
Flavobacterium,1.7307236328581343e-06
Synechococcus,1.5143831787508676e-06
Raphidiopsis,1.5143831787508676e-06
Vibrio,1.5143831787508676e-06
Actinobacillus,1.5143831787508676e-06
Olsenella,1.5143831787508676e-06
Pragia,1.2980427246436007e-06
Parasporobacterium,1.2980427246436007e-06
Rouxiella,1.2980427246436007e-06
Shuttleworthia,1.2980427246436007e-06
Heliobacterium,1.2980427246436007e-06
Bibersteinia,1.081702270536334e-06
Candidatus Arthromitus,1.081702270536334e-06
Mageeibacillus,1.081702270536334e-06
Intestinibacter,1.081702270536334e-06
Proteiniclasticum,1.081702270536334e-06
Streptomyces,1.081702270536334e-06
Enterorhabdus,8.653618164290672e-07
Paraburkholderia,8.653618164290672e-07
Candidatus Regiella,8.653618164290672e-07
Pseudomonas,8.653618164290672e-07
Rhodococcus,8.653618164290672e-07
Desulfosporosinus,8.653618164290672e-07
Mycobacterium,6.490213623218004e-07
Asticcacaulis,6.490213623218004e-07
Pontibacillus,6.490213623218004e-07
Lachnospira,6.490213623218004e-07
Phocaeicola,6.490213623218004e-07
Turicibacter,6.490213623218004e-07
Drancourtella,6.490213623218004e-07
Catonella,6.490213623218004e-07
Cosenzaea,6.490213623218004e-07
Varibaculum,6.490213623218004e-07
Rosenbergiella,6.490213623218004e-07
Pseudoalteromonas,6.490213623218004e-07
Adlercreutzia,6.490213623218004e-07
Skermanella,4.326809082145336e-07
Thiomicrospira,4.326809082145336e-07
Fenollaria,4.326809082145336e-07
Crocinitomix,4.326809082145336e-07
Anaerophaga,4.326809082145336e-07
Moritella,4.326809082145336e-07
Gemmata,4.326809082145336e-07
Dielma,4.326809082145336e-07
Histophilus,4.326809082145336e-07
Beduini,4.326809082145336e-07
Caballeronia,4.326809082145336e-07
Peptostreptococcus,4.326809082145336e-07
Burkholderia,4.326809082145336e-07
Eisenbergiella,2.163404541072668e-07
Anaerococcus,2.163404541072668e-07
Candidatus Marithrix,2.163404541072668e-07
Anaerobium,2.163404541072668e-07
Fusobacterium,2.163404541072668e-07
Synergistes,2.163404541072668e-07
Photobacterium,2.163404541072668e-07
Catellicoccus,2.163404541072668e-07
Photorhabdus,2.163404541072668e-07
Oenococcus,2.163404541072668e-07
Avibacterium,2.163404541072668e-07
Catenibacterium,2.163404541072668e-07
Francisella,2.163404541072668e-07
