TAX_ID,Species,RA,Source,SampleID
29494,VIBRIO_FURNISSII,0.3,Expected,MIX-D
1639,LISTERIA_MONOCYTOGENES,0.3,Expected,MIX-D
446,LEGIONELLA_PNEUMOPHILA,0.0043,Expected,MIX-D
644,AEROMONAS_HYDROPHILA,0.0043,Expected,MIX-D
83334,ESCHERICHIA_COLI_O157-H7,0.0,Expected,MIX-C
1280,STAPHYLOCOCCUS_AUREUS,0.0,Expected,MIX-C
487,NEISSERIA_MENINGITIDIS,0.0,Expected,MIX-C
59201,SALMONELLA_ENTERICA_SUBSP--ENTERICA,0.00031,Expected,MIX-C
470,ACINETOBACTER_BAUMANNII,0.00031,Expected,MIX-C
573,KLEBSIELLA_PNEUMONIAE,0.00031,Expected,MIX-C
1314,STREPTOCOCCUS_PYOGENES,0.291,Expected,MIX-C
85698,ACHROMOBACTER_XYLOSOXIDANS,0.291,Expected,MIX-C
624,SHIGELLA_SONNEI,0.291,Expected,MIX-C
1351,ENTEROCOCCUS_FAECALIS,0.039,Expected,MIX-C
29494,VIBRIO_FURNISSII,0.039,Expected,MIX-C
1639,LISTERIA_MONOCYTOGENES,0.039,Expected,MIX-C
446,LEGIONELLA_PNEUMOPHILA,0.0054,Expected,MIX-C
644,AEROMONAS_HYDROPHILA,0.0054,Expected,MIX-C
28901,Salmonella enterica,0.1723084281622236,woltka,MIX-B
573,Klebsiella pneumoniae,0.166900260687071,woltka,MIX-B
470,Acinetobacter baumannii,0.1264496163724281,woltka,MIX-B
562,Escherichia coli,0.1217114813742345,woltka,MIX-B
446,Legionella pneumophila,0.0494576698716923,woltka,MIX-B
48296,Acinetobacter pittii,0.0423986642149255,woltka,MIX-B
623,Shigella flexneri,0.0296237060594224,woltka,MIX-B
622,Shigella dysenteriae,0.0291444366772558,woltka,MIX-B
85698,Achromobacter xylosoxidans,0.0267050017909945,woltka,MIX-B
548,Enterobacter aerogenes,0.0153591763506971,woltka,MIX-B
1314,Streptococcus pyogenes,0.0149814095146732,woltka,MIX-B
571,Klebsiella oxytoca,0.0109652631875231,woltka,MIX-B
632,Yersinia pestis,0.0108003335992513,woltka,MIX-B
546,Citrobacter freundii,0.0081868117250189,woltka,MIX-B
35703,Citrobacter amalonaticus,0.0070509085875588,woltka,MIX-B
54291,Raoultella ornithinolytica,0.0069865176086192,woltka,MIX-B
52133,Acinetobacter venetianus,0.0062079458468011,woltka,MIX-B
550,Enterobacter cloacae,0.0058944735960356,woltka,MIX-B
61648,Kluyvera intermedia,0.0053434873151699,woltka,MIX-B
1334193,Enterobacter lignolyticus,0.0051185044636057,woltka,MIX-B
61646,Lelliottia amnigena,0.0038142015653562,woltka,MIX-B
51288,Kluyvera ascorbata,0.0037740054003595,woltka,MIX-B
580,Kluyvera cryocrescens,0.0035404435111822,woltka,MIX-B
28141,Cronobacter sakazakii,0.0034715220292335,woltka,MIX-B
379893,Trabulsiella odontotermitis,0.0034500262383599,woltka,MIX-B
61647,Pluralibacter gergoviae,0.0033586450287272,woltka,MIX-B
1158459,Kosakonia sacchari,0.0032833615638293,woltka,MIX-B
158877,Yokenella regensburgei,0.0031326982403526,woltka,MIX-B
83655,Leclercia adecarboxylata,0.0029927346154721,woltka,MIX-B
1712031,Streptobacillus notomytis,0.0028995219258994,woltka,MIX-B
202952,Acinetobacter gerneri,0.0028130567940001,woltka,MIX-B
1484157,Pantoea sp. PSNIH2,0.0024939937097339,woltka,MIX-B
40215,Acinetobacter junii,0.0023998170833508,woltka,MIX-B
1334,Streptococcus dysgalactiae,0.0022863617207583,woltka,MIX-B
756892,Acinetobacter indicus,0.0022010533130315,woltka,MIX-B
106648,Acinetobacter bereziniae,0.0021485187568608,woltka,MIX-B
399742,Enterobacter sp. 638,0.0020910681229566,woltka,MIX-B
566,Escherichia vulneris,0.0020605113260647,woltka,MIX-B
1681196,Klebsiella sp. RIT-PI-d,0.0020276410808276,woltka,MIX-B
28090,Acinetobacter lwoffii,0.001983589168589,woltka,MIX-B
644,Aeromonas hydrophila,0.0019491766244552,woltka,MIX-B
435910,Franconibacter pulveris,0.0017041438872332,woltka,MIX-B
563,Shimwellia blattae,0.0016596100065894,woltka,MIX-B
487316,Acinetobacter soli,0.0016232695888346,woltka,MIX-B
565,Atlantibacter hermannii,0.0015812419438981,woltka,MIX-B
357233,Siccibacter turicensis,0.0014890895848169,woltka,MIX-B
158822,Cedecea neteri,0.0014637380467015,woltka,MIX-B
40214,Acinetobacter johnsonii,0.0014477366956477,woltka,MIX-B
630,Yersinia enterocolitica,0.0014271084479036,woltka,MIX-B
61598,Lamprocystis purpurea,0.0014246986058774,woltka,MIX-B
40216,Acinetobacter radioresistens,0.0013876834323553,woltka,MIX-B
750,Gallibacterium anatis,0.0013867194955448,woltka,MIX-B
134533,Acinetobacter parvus,0.0013658020667576,woltka,MIX-B
202954,Acinetobacter tandoii,0.0012512863736735,woltka,MIX-B
134534,Acinetobacter gyllenbergii,0.0012405866750773,woltka,MIX-B
32002,Achromobacter denitrificans,0.0012060777372624,woltka,MIX-B
262668,Acinetobacter beijerinckii,0.0011855458831993,woltka,MIX-B
29430,Acinetobacter haemolyticus,0.0011497838275308,woltka,MIX-B
1397525,Acinetobacter sp. COS3,0.0011254926199069,woltka,MIX-B
108980,Acinetobacter ursingii,0.0011228899905187,woltka,MIX-B
916,Nitrosomonas eutropha,0.0011192270306389,woltka,MIX-B
396323,Acinetobacter brisouii,0.0010731508510983,woltka,MIX-B
202956,Acinetobacter towneri,0.0010627403335452,woltka,MIX-B
1435036,Acinetobacter bohemicus,0.0009705879744641,woltka,MIX-B
67780,Edwardsiella ictaluri,0.0008779536469778,woltka,MIX-B
796334,Erwinia oleae,0.000864169350588,woltka,MIX-B
1224318,Mangrovibacter sp. MFB070,0.0007553408846857,woltka,MIX-B
61652,Serratia rubidaea,0.0007431952808738,woltka,MIX-B
1224136,Enterobacteriaceae bacterium LSJC7,0.000716976199629,woltka,MIX-B
1324350,Acinetobacter equi,0.0007127348776629,woltka,MIX-B
290309,Comamonas granuli,0.0006666586981223,woltka,MIX-B
1219382,Acinetobacter nectaris,0.0006657911549929,woltka,MIX-B
1674907,Synergistales bacterium Syner_02,0.000659814746768,woltka,MIX-B
1267600,Pantoea sp. IMH,0.0006357163265062,woltka,MIX-B
1311,Streptococcus agalactiae,0.0005997614834756,woltka,MIX-B
615,Serratia marcescens,0.0005832781640165,woltka,MIX-B
108981,Acinetobacter schindleri,0.0005652525456607,woltka,MIX-B
82989,Buttiauxella ferragutiae,0.0005364308350276,woltka,MIX-B
1078480,Haemophilus sputorum,0.000533249843553,woltka,MIX-B
202951,Acinetobacter bouvetii,0.0005292977026301,woltka,MIX-B
1608473,Acinetobacter sp. NCu2D-2,0.0005263094985176,woltka,MIX-B
1795629,Acinetobacter sp. BMW17,0.0005075127307134,woltka,MIX-B
1076550,Pantoea rwandensis,0.0005007651730401,woltka,MIX-B
552,Erwinia amylovora,0.0004833179167706,woltka,MIX-B
553,Pantoea ananatis,0.0004758956033299,woltka,MIX-B
554,Pectobacterium carotovorum,0.000469919195105,woltka,MIX-B
204038,Dickeya dadantii,0.0004635572121559,woltka,MIX-B
371042,Erwinia typographi,0.0004623040943023,woltka,MIX-B
549,Pantoea agglomerans,0.0004619185195781,woltka,MIX-B
182337,Erwinia billingiae,0.0004502548841714,woltka,MIX-B
466088,Acinetobacter sp. Ver3,0.0004293374553841,woltka,MIX-B
59814,Pantoea dispersa,0.0004161315210807,woltka,MIX-B
472695,Pantoea septica,0.0004132397106493,woltka,MIX-B
480,Moraxella catarrhalis,0.0004120829864767,woltka,MIX-B
891974,Plautia stali symbiont,0.0004067813340191,woltka,MIX-B
614,Serratia liquefaciens,0.0004033111615014,woltka,MIX-B
1891969,Acinetobacter sp. AR2-3,0.0003960816354229,woltka,MIX-B
618,Serratia odorifera,0.0003715012467558,woltka,MIX-B
47917,Serratia fonticola,0.0003686094363244,woltka,MIX-B
82983,Obesumbacterium proteus,0.0003682238616002,woltka,MIX-B
65700,Erwinia tracheiphila,0.0003545359588915,woltka,MIX-B
1917880,Nissabacter archeti,0.0003530900536758,woltka,MIX-B
47735,Bibersteinia trehalosi,0.0003504874242875,woltka,MIX-B
654,Aeromonas veronii,0.0003369923089409,woltka,MIX-B
1802006,Pseudomonadales bacterium RIFCSPHIGHO2_12_FULL_40_16,0.000326870972431,woltka,MIX-B
123899,Bordetella trematum,0.0003216657136544,woltka,MIX-B
1628855,bacteria symbiont BFo1 of Frankliniella occidentalis,0.0003149181559811,woltka,MIX-B
1926881,Izhakiella sp. D4N98,0.0003137614318086,woltka,MIX-B
380397,Streptococcus ictaluri,0.0003037364889796,woltka,MIX-B
1736225,Erwinia sp. Leaf53,0.0003022905837639,woltka,MIX-B
645,Aeromonas salmonicida,0.00029824204916,woltka,MIX-B
642227,Tatumella morbirosei,0.0002980492617979,woltka,MIX-B
94624,Bordetella petrii,0.0002979528681168,woltka,MIX-B
518,Bordetella bronchiseptica,0.0002957358134527,woltka,MIX-B
632955,Acinetobacter rudis,0.0002953502387285,woltka,MIX-B
34038,Rahnella aquatilis,0.0002935187587886,woltka,MIX-B
1109412,Brenneria goodwinii,0.0002913017041246,woltka,MIX-B
519,Bordetella parapertussis,0.0002827226665114,woltka,MIX-B
119219,Cupriavidus metallidurans,0.0002825298791493,woltka,MIX-B
1196095,Gilliamella apicola,0.0002785777382263,woltka,MIX-B
1560201,Erwinia iniecta,0.0002760715025191,woltka,MIX-B
1639108,Chania multitudinisentens,0.0002696131258889,woltka,MIX-B
520,Bordetella pertussis,0.0002645042607934,woltka,MIX-B
587,Providencia rettgeri,0.0002629619618967,woltka,MIX-B
1076,Rhodopseudomonas palustris,0.000257563915758,woltka,MIX-B
92490,Erwinia toletana,0.0002450327372219,woltka,MIX-B
103855,Bordetella hinzii,0.0002403094468506,woltka,MIX-B
1353941,Acinetobacter harbinensis,0.0002368392743329,woltka,MIX-B
652,Aeromonas schubertii,0.0002353933691172,woltka,MIX-B
703,Plesiomonas shigelloides,0.0002331763144531,woltka,MIX-B
82985,Pragia fontium,0.0002326943460479,woltka,MIX-B
582,Morganella morganii,0.0002307664724269,woltka,MIX-B
76832,Myroides odoratimimus,0.0002230549779431,woltka,MIX-B
454602,Spongiibacter tropicus,0.0002210307106412,woltka,MIX-B
40577,Xenorhabdus poinarii,0.0002161146329078,woltka,MIX-B
1089444,Dickeya solani,0.0002147651213731,woltka,MIX-B
138074,Serratia symbiotica,0.0002116805235796,woltka,MIX-B
1930001,Ruminococcus sp. Zagget7,0.0002004024628971,woltka,MIX-B
29489,Aeromonas enteropelogenes,0.0001951008104395,woltka,MIX-B
628,Xenorhabdus nematophila,0.0001923053936891,woltka,MIX-B
1239307,Sodalis praecaptivus,0.00018594341074,woltka,MIX-B
55211,Erwinia persicina,0.0001849794739295,woltka,MIX-B
63612,Sodalis glossinidius,0.0001833407813517,woltka,MIX-B
41202,Ewingella americana,0.000181798482455,woltka,MIX-B
1766719,Caviibacter abscessus,0.000181798482455,woltka,MIX-B
1581059,Hafnia sp. HMSC23F03,0.0001814129077308,woltka,MIX-B
105219,Ralstonia mannitolilytica,0.0001750509247816,woltka,MIX-B
104623,Serratia sp. ATCC 39006,0.0001729302637986,woltka,MIX-B
69223,Dickeya paradisiaca,0.0001682069734273,woltka,MIX-B
1746199,Bordetella sp. N,0.0001629053209697,woltka,MIX-B
1238,Piscirickettsia salmonis,0.0001620377778403,woltka,MIX-B
40576,Xenorhabdus bovienii,0.0001616522031161,woltka,MIX-B
649,Aeromonas eucrenophila,0.0001599171168572,woltka,MIX-B
149016,Streptococcus urinalis,0.0001599171168572,woltka,MIX-B
69222,Erwinia mallotivora,0.0001527839844597,woltka,MIX-B
71657,Lonsdalea quercina,0.0001503741424336,woltka,MIX-B
36873,Paraburkholderia xenovorans,0.0001498921740283,woltka,MIX-B
1346,Streptococcus iniae,0.0001496029929852,woltka,MIX-B
738,Haemophilus parasuis,0.0001475787256832,woltka,MIX-B
1513468,Rouxiella chamberiensis,0.0001472895446401,woltka,MIX-B
29486,Yersinia ruckeri,0.0001425662542687,woltka,MIX-B
1280,Staphylococcus aureus,0.000141023955372,woltka,MIX-B
361101,Streptococcus pseudoporcinus,0.0001401564122426,woltka,MIX-B
487,Neisseria meningitidis,0.0001391924754321,woltka,MIX-B
1308,Streptococcus thermophilus,0.0001324449177588,woltka,MIX-B
658167,Candidimonas bauzanensis,0.0001316737683104,woltka,MIX-B
730,Haemophilus ducreyi,0.0001315773746294,woltka,MIX-B
1851544,Orrella dioscoreae,0.0001249262106371,woltka,MIX-B
1306787,Alcanivorax pacificus,0.0001239622738266,woltka,MIX-B
171437,Tistrella mobilis,0.0001237694864645,woltka,MIX-B
70864,Shewanella pealeana,0.0001236730927835,woltka,MIX-B
1348,Streptococcus parauberis,0.000122709155973,woltka,MIX-B
588,Providencia stuartii,0.0001219380065246,woltka,MIX-B
1349,Streptococcus uberis,0.0001214560381194,woltka,MIX-B
211589,Herbaspirillum chlorophenolicum,0.00012058849499,woltka,MIX-B
368603,Morganella psychrotolerans,0.0001181786529638,woltka,MIX-B
1610491,Lampropedia cohaerens,0.0001138409373167,woltka,MIX-B
57911,Candidatus Arsenophonus triatominarum,0.0001130697878683,woltka,MIX-B
1599,Lactobacillus sakei,0.0001117202763336,woltka,MIX-B
84980,Desulfotalea psychrophila,0.0001115274889715,woltka,MIX-B
29347,Clostridium scindens,0.0001114310952905,woltka,MIX-B
33074,Zymobacter palmae,0.0001102743711179,woltka,MIX-B
1547,Erysipelatoclostridium ramosum,0.000106225836514,woltka,MIX-B
584,Proteus mirabilis,0.000106225836514,woltka,MIX-B
43263,Pseudomonas alcaligenes,0.0001050691123414,woltka,MIX-B
1628856,bacteria symbiont BFo2 of Frankliniella occidentalis,0.0001031412387204,woltka,MIX-B
215803,Enhygromyxa salina,0.0001028520576773,woltka,MIX-B
266128,Stenotrophomonas koreensis,0.00010217730191,woltka,MIX-B
29483,Yersinia aldovae,0.0001013097587805,woltka,MIX-B
35814,Bordetella holmesii,0.0001007313966943,woltka,MIX-B
31971,Eubacterium dolichum,9.899631043546424e-05,woltka,MIX-B
351671,Xenorhabdus doucetiae,9.803237362499234e-05,woltka,MIX-B
151755,Xenophilus azovorans,9.783958626289797e-05,woltka,MIX-B
574560,Photorhabdus temperata,9.234514644320812e-05,woltka,MIX-B
2209,Methanosarcina mazei,9.195957171901935e-05,woltka,MIX-B
102886,Streptococcus didelphis,8.868218656341489e-05,woltka,MIX-B
391615,gamma proteobacterium HTCC5015,8.820021815817894e-05,woltka,MIX-B
1244513,Luteimonas huabeiensis,8.67543129424711e-05,woltka,MIX-B
1814128,Streptococcus halotolerans,8.405528987314977e-05,woltka,MIX-B
70584,Aquabacterium parvum,8.019954263126217e-05,woltka,MIX-B
408580,Bacillus coahuilensis,7.865724373450712e-05,woltka,MIX-B
1196083,Snodgrassella alvi,7.711494483775208e-05,woltka,MIX-B
62322,Shewanella baltica,7.692215747565771e-05,woltka,MIX-B
29498,Vibrio tubiashii,7.576543330309142e-05,woltka,MIX-B
485,Neisseria gonorrhoeae,7.518707121680829e-05,woltka,MIX-B
119224,Streptococcus phocae,7.441592176843076e-05,woltka,MIX-B
82981,Leminorella grimontii,7.297001655272291e-05,woltka,MIX-B
1549748,Kiloniella litopenaei,7.200607974225101e-05,woltka,MIX-B
1159870,Bordetella sp. FB-8,6.978902507816564e-05,woltka,MIX-B
65786,Hydrogenophaga intermedia,6.863230090559935e-05,woltka,MIX-B
1304,Streptococcus salivarius,6.843951354350498e-05,woltka,MIX-B
34062,Moraxella osloensis,6.766836409512745e-05,woltka,MIX-B
727,Haemophilus influenzae,6.737918305198589e-05,woltka,MIX-B
86187,Phaseolibacter flectens,6.631885256046679e-05,woltka,MIX-B
1126,Microcystis aeruginosa,6.583688415523084e-05,woltka,MIX-B
486,Neisseria lactamica,6.564409679313646e-05,woltka,MIX-B
316,Pseudomonas stutzeri,6.496934102580613e-05,woltka,MIX-B
218936,Aeromonas simiae,6.381261685323985e-05,woltka,MIX-B
663,Vibrio alginolyticus,6.275228636172075e-05,woltka,MIX-B
1547922,Ideonella sakaiensis,6.053523169763538e-05,woltka,MIX-B
75985,Mannheimia haemolytica,6.04388380165882e-05,woltka,MIX-B
179636,Alicycliphilus denitrificans,6.0246050654493816e-05,woltka,MIX-B
1769291,Oceanivirga salmonicida,5.9571294887163485e-05,woltka,MIX-B
271417,Aeromonas molluscorum,5.754702758517249e-05,woltka,MIX-B
287487,Haliea salexigens,5.735424022307811e-05,woltka,MIX-B
135577,Idiomarina loihiensis,5.600472868841745e-05,woltka,MIX-B
315405,Streptococcus gallolyticus,5.5811941326323074e-05,woltka,MIX-B
1247023,Arsenophonus endosymbiont of Nilaparvata lugens,5.523357924003993e-05,woltka,MIX-B
74109,Photobacterium profundum,5.523357924003993e-05,woltka,MIX-B
256618,Parvibaculum lavamentivorans,5.484800451585117e-05,woltka,MIX-B
988801,Rosenbergiella nectarea,5.426964242956803e-05,woltka,MIX-B
553384,Alishewanella agri,5.378767402433208e-05,woltka,MIX-B
263,Francisella tularensis,5.378767402433208e-05,woltka,MIX-B
721785,Acidovorax ebreus,5.35948866622377e-05,woltka,MIX-B
1307,Streptococcus suis,5.340209930014332e-05,woltka,MIX-B
237609,Pseudomonas alkylphenolica,5.292013089490737e-05,woltka,MIX-B
1007105,Pusillimonas sp. T7-7,5.292013089490737e-05,woltka,MIX-B
307643,Exiguobacterium profundum,5.2534556170718606e-05,woltka,MIX-B
90244,Oligella ureolytica,5.234176880862423e-05,woltka,MIX-B
1633,Lactobacillus vaginalis,5.2052587765482656e-05,woltka,MIX-B
1547597,Sanguibacteroides justesenii,5.166701304129389e-05,woltka,MIX-B
439219,Streptococcus henryi,5.128143831710514e-05,woltka,MIX-B
47229,Massilia timonae,5.108865095501076e-05,woltka,MIX-B
75697,Castellaniella defragrans,5.079946991186919e-05,woltka,MIX-B
128780,Stenotrophomonas acidaminiphila,4.810044684254786e-05,woltka,MIX-B
1214065,Enterobacteriaceae bacterium B14,4.742569107521753e-05,woltka,MIX-B
375286,Janthinobacterium sp. Marseille,4.626896690265125e-05,woltka,MIX-B
728,Avibacterium paragallinarum,4.559421113532092e-05,woltka,MIX-B
714,Aggregatibacter actinomycetemcomitans,4.443748696275464e-05,woltka,MIX-B
491919,Brachymonas chironomi,4.337715647123555e-05,woltka,MIX-B
43948,Tolumonas auensis,4.308797542809398e-05,woltka,MIX-B
504,Kingella kingae,4.250961334181084e-05,woltka,MIX-B
225992,Comamonas kerstersii,4.212403861762208e-05,woltka,MIX-B
1811614,Moraxellaceae bacterium REDSEA-S38_B3,4.212403861762208e-05,woltka,MIX-B
1807758,Bacteroidales bacterium H10,4.19312512555277e-05,woltka,MIX-B
1157490,Tumebacillus flagellatus,4.058173972086704e-05,woltka,MIX-B
715,Actinobacillus pleuropneumoniae,4.000337763458389e-05,woltka,MIX-B
184072,Cosenzaea myxofaciens,3.942501554830076e-05,woltka,MIX-B
225848,Shewanella psychrophila,3.923222818620637e-05,woltka,MIX-B
1458425,Comamonadaceae bacterium A1,3.884665346201761e-05,woltka,MIX-B
1458426,Comamonadaceae bacterium B1,3.826829137573448e-05,woltka,MIX-B
28095,Burkholderia gladioli,3.826829137573448e-05,woltka,MIX-B
1856684,Alishewanella sp. HH-ZS,3.826829137573448e-05,woltka,MIX-B
516075,Providencia sneebia,3.826829137573448e-05,woltka,MIX-B
1267021,Frischella perrara,3.817189769468728e-05,woltka,MIX-B
1309,Streptococcus mutans,3.672599247897943e-05,woltka,MIX-B
673,Grimontia hollisae,3.643681143583786e-05,woltka,MIX-B
1338,Streptococcus intermedius,3.624402407374348e-05,woltka,MIX-B
203471,Tepidiphilus margaritifer,3.470172517698844e-05,woltka,MIX-B
502821,Halomonas stevensii,3.441254413384687e-05,woltka,MIX-B
2340,Solemya velum gill symbiont,3.393057572861092e-05,woltka,MIX-B
732,Aggregatibacter aphrophilus,3.3834182047563725e-05,woltka,MIX-B
1410681,Methyloglobulus morosus,3.3641394685469344e-05,woltka,MIX-B
96230,Legionella fallonii,3.335221364232777e-05,woltka,MIX-B
502567,Streptococcus porci,3.277385155604464e-05,woltka,MIX-B
411486,Clostridium sp. M62/1,3.258106419395026e-05,woltka,MIX-B
1302,Streptococcus gordonii,3.258106419395026e-05,woltka,MIX-B
670,Vibrio parahaemolyticus,3.1231552659289595e-05,woltka,MIX-B
60961,Shewanella woodyi,3.0749584254053645e-05,woltka,MIX-B
158849,Moellerella wisconsensis,3.0364009529864883e-05,woltka,MIX-B
666,Vibrio cholerae,2.9785647443581742e-05,woltka,MIX-B
483,Neisseria cinerea,2.9689253762534552e-05,woltka,MIX-B
1414851,Pelistega indica,2.9400072719392983e-05,woltka,MIX-B
1811615,Moraxellaceae bacterium REDSEA-S42_B15,2.92072853572986e-05,woltka,MIX-B
56812,Shewanella frigidimarina,2.92072853572986e-05,woltka,MIX-B
1318,Streptococcus parasanguinis,2.911089167625141e-05,woltka,MIX-B
65741,Pseudomonas knackmussii,2.872531695206265e-05,woltka,MIX-B
1305,Streptococcus sanguinis,2.872531695206265e-05,woltka,MIX-B
1505866,Candidatus Schmidhempelia bombi,2.833974222787389e-05,woltka,MIX-B
86102,Idiomarina abyssalis,2.82433485468267e-05,woltka,MIX-B
67854,Actinobacillus succinogenes,2.8146954865779512e-05,woltka,MIX-B
393765,Candidatus Endoriftia persephone,2.805056118473232e-05,woltka,MIX-B
45076,Legionella worsleiensis,2.776138014159075e-05,woltka,MIX-B
164759,Diaphorobacter nitroreducens,2.72794117363548e-05,woltka,MIX-B
1165852,Melaminivora alkalimesophila,2.7086624374260415e-05,woltka,MIX-B
60478,Shewanella amazonensis,2.670104965007166e-05,woltka,MIX-B
44012,Ferrimonas balearica,2.660465596902447e-05,woltka,MIX-B
206506,Kerstersia gyiorum,2.650826228797728e-05,woltka,MIX-B
672,Vibrio vulnificus,2.6411868606930087e-05,woltka,MIX-B
1282362,Asticcacaulis sp. AC466,2.573711283959976e-05,woltka,MIX-B
173990,Rheinheimera pacifica,2.573711283959976e-05,woltka,MIX-B
28037,Streptococcus mitis,2.5447931796458188e-05,woltka,MIX-B
1842533,Acidovorax sp. RAC01,2.5447931796458188e-05,woltka,MIX-B
1310,Streptococcus sobrinus,2.5351538115411e-05,woltka,MIX-B
28091,Neisseria weaveri,2.5351538115411e-05,woltka,MIX-B
1017,Capnocytophaga gingivalis,2.5255144434363806e-05,woltka,MIX-B
157673,Mannheimia succiniciproducens,2.5255144434363806e-05,woltka,MIX-B
439220,Streptococcus caballi,2.5158750753316616e-05,woltka,MIX-B
82979,Budvicia aquatica,2.506235707226943e-05,woltka,MIX-B
456876,Streptococcus plurextorum,2.506235707226943e-05,woltka,MIX-B
43657,Pseudoalteromonas luteoviolacea,2.496596339122224e-05,woltka,MIX-B
1699621,Psychrobacter sp. P11F6,2.4291207623891907e-05,woltka,MIX-B
668,Aliivibrio fischeri,2.4291207623891907e-05,woltka,MIX-B
1282,Staphylococcus epidermidis,2.419481394284472e-05,woltka,MIX-B
1033854,Thioalkalivibrio sulfidiphilus,2.409842026179753e-05,woltka,MIX-B
146939,Azospira oryzae,2.400202658075033e-05,woltka,MIX-B
45658,Vibrio scophthalmi,2.380923921865596e-05,woltka,MIX-B
1295392,Photobacterium gaetbulicola,2.380923921865596e-05,woltka,MIX-B
729,Haemophilus parainfluenzae,2.380923921865596e-05,woltka,MIX-B
1811613,Moraxellaceae bacterium REDSEA-S35_B9,2.3712845537608767e-05,woltka,MIX-B
676,Vibrio fluvialis,2.3520058175514385e-05,woltka,MIX-B
1122941,Pedobacter glucosidilyticus,2.284530240818405e-05,woltka,MIX-B
197183,Alkanindiges illinoisensis,2.284530240818405e-05,woltka,MIX-B
913326,Skermanella stibiiresistens,2.255612136504249e-05,woltka,MIX-B
680,Vibrio campbellii,2.255612136504249e-05,woltka,MIX-B
80866,Delftia acidovorans,2.245972768399529e-05,woltka,MIX-B
