TAX_ID,species,RA,Source,SampleID
820,Bacteroides uniformis,0.020934565245212,woltka,SRR17380246
33038,Ruminococcus gnavus,0.0207060323605287,woltka,SRR17380246
1263066,Clostridium clostridioforme CAG:511,0.0200065167609943,woltka,SRR17380246
622,Shigella dysenteriae,0.01993356625056,woltka,SRR17380246
1262699,Anaerostipes sp. CAG:276,0.0185676256148037,woltka,SRR17380246
105841,Anaerostipes caccae,0.0164839033885644,woltka,SRR17380246
74426,Collinsella aerofaciens,0.0158051497538969,woltka,SRR17380246
1896967,Akkermansia sp. 54_46,0.0110257000601756,woltka,SRR17380246
1232428,Megasphaera massiliensis,0.0109605021960032,woltka,SRR17380246
1739493,Staphylococcus sp. HMSC062B11,0.0106908235594524,woltka,SRR17380246
1263034,Akkermansia muciniphila CAG:154,0.0106609475080045,woltka,SRR17380246
292800,Flavonifractor plautii,0.0106530814083827,woltka,SRR17380246
1638783,Akkermansia sp. UNK.MGS-1,0.0103126835108096,woltka,SRR17380246
437897,Megamonas funiformis,0.0096568474548478,woltka,SRR17380246
1929996,Akkermansia sp. Phil8,0.0094885204865001,woltka,SRR17380246
1584,Lactobacillus delbrueckii,0.0079198765143376,woltka,SRR17380246
1403935,Staphylococcus sp. DORA_6_22,0.0060996686254263,woltka,SRR17380246
303,Pseudomonas putida,0.0045624890517507,woltka,SRR17380246
1262850,Collinsella sp. CAG:166,0.0042434582036309,woltka,SRR17380246
208479,Clostridium bolteae,0.0038443292834013,woltka,SRR17380246
1549811,Bacillus sp. BSC154,0.0036932094079761,woltka,SRR17380246
310298,Bacteroides coprocola,0.0031898924855452,woltka,SRR17380246
1263064,Clostridium bolteae CAG:59,0.0024999826038181,woltka,SRR17380246
1685,Bifidobacterium breve,0.0023075278875922,woltka,SRR17380246
817,Bacteroides fragilis,0.0020653427819308,woltka,SRR17380246
1390,Bacillus amyloliquefaciens,0.0019147523555186,woltka,SRR17380246
33035,Blautia producta,0.0016805089850522,woltka,SRR17380246
29361,Tyzzerella nexilis,0.0014085234635162,woltka,SRR17380246
310297,Bacteroides plebeius,0.0013650708266635,woltka,SRR17380246
46506,Bacteroides stercoris,0.0012948810146542,woltka,SRR17380246
387661,Parabacteroides johnsonii,0.0012713961691489,woltka,SRR17380246
387090,Bacteroides coprophilus,0.0012582733971838,woltka,SRR17380246
363265,Prevotella stercorea,0.0011868355982153,woltka,SRR17380246
492670,Bacillus velezensis,0.0011835454507774,woltka,SRR17380246
818,Bacteroides thetaiotaomicron,0.0010543220738185,woltka,SRR17380246
574930,Parabacteroides gordonii,0.0010277361698085,woltka,SRR17380246
1150298,Fusicatenibacter saccharivorans,0.0010230089464781,woltka,SRR17380246
312306,Pseudomonas entomophila,0.0010050454978227,woltka,SRR17380246
39490,Eubacterium ramulus,0.0009797453985586,woltka,SRR17380246
907,Megasphaera elsdenii,0.0009606852340905,woltka,SRR17380246
626931,Bacteroides oleiciplenus,0.0009036938296196,woltka,SRR17380246
626930,Bacteroides fluxus,0.000883423495979,woltka,SRR17380246
40520,Blautia obeum,0.0008006781788043,woltka,SRR17380246
438033,Ruminococcus gauvreauii,0.0007808616586034,woltka,SRR17380246
1852370,Prevotellamassilia timonensis,0.0007584357111241,woltka,SRR17380246
29388,Staphylococcus capitis,0.0007428547830272,woltka,SRR17380246
358743,Clostridium citroniae,0.000737371203964,woltka,SRR17380246
1322,Blautia hansenii,0.0007195590264552,woltka,SRR17380246
1776384,Emergencia timonensis,0.0006939942026845,woltka,SRR17380246
1496,Clostridioides difficile,0.0006775812832815,woltka,SRR17380246
1574624,Propionibacterium namnetense,0.0006694504591533,woltka,SRR17380246
1897051,Bacteroides sp. 43_46,0.0006431292796498,woltka,SRR17380246
552398,Ruminococcaceae bacterium D16,0.0006390071409057,woltka,SRR17380246
1522,Clostridium innocuum,0.0006336370152024,woltka,SRR17380246
291644,Bacteroides salyersiae,0.0006218378657698,woltka,SRR17380246
410072,Coprococcus comes,0.0006194931629979,woltka,SRR17380246
1283,Staphylococcus haemolyticus,0.0006152575708939,woltka,SRR17380246
39486,Dorea formicigenerans,0.0005866673241919,woltka,SRR17380246
457421,Clostridiales bacterium 1_7_47FAA,0.0005635228387664,woltka,SRR17380246
29347,Clostridium scindens,0.0005585687087162,woltka,SRR17380246
1550024,Ruthenibacterium lactatiformans,0.0005488495375489,woltka,SRR17380246
1235792,Lachnospiraceae bacterium M18-1,0.0005245705185242,woltka,SRR17380246
762210,Bifidobacterium saguini,0.0005172338679154,woltka,SRR17380246
1226324,Blautia sp. KLE 1732,0.0005079685101879,woltka,SRR17380246
61171,Holdemania filiformis,0.0005000267749929,woltka,SRR17380246
166486,Roseburia intestinalis,0.0004866014607346,woltka,SRR17380246
1050843,Propionibacterium humerusii,0.0004842945757494,woltka,SRR17380246
154046,Hungatella hathewayi,0.000477033560714,woltka,SRR17380246
592978,Ruminococcus faecis,0.0004715499816508,woltka,SRR17380246
556262,Coprobacillus sp. D6,0.000466974029467,woltka,SRR17380246
169435,Anaerotruncus colihominis,0.0004538134397152,woltka,SRR17380246
157783,Pseudomonas cremoricolorata,0.0004426950104422,woltka,SRR17380246
301301,Roseburia hominis,0.000440388125457,woltka,SRR17380246
1078091,Coprococcus sp. HPP0048,0.0004369467068725,woltka,SRR17380246
1402,Bacillus licheniformis,0.0004360012622064,woltka,SRR17380246
180164,Blautia schinkii,0.0004320303946089,woltka,SRR17380246
1580831,Treponema endosymbiont of Eucomonympha sp.,0.0004309336787962,woltka,SRR17380246
46228,Ruminococcus lactaris,0.0004285511582377,woltka,SRR17380246
983706,Bifidobacterium reuteri,0.0004123273277679,woltka,SRR17380246
39482,Eubacterium contortum,0.0004079026467307,woltka,SRR17380246
360807,Roseburia inulinivorans,0.0004040452324931,woltka,SRR17380246
33039,Ruminococcus torques,0.0003948933281255,woltka,SRR17380246
82983,Obesumbacterium proteus,0.0003868381395706,woltka,SRR17380246
1262691,Akkermansia sp. CAG:344,0.0003825647296799,woltka,SRR17380246
342942,Clostridium glycyrrhizinilyticum,0.0003822243696001,woltka,SRR17380246
28901,Salmonella enterica,0.0003700848600878,woltka,SRR17380246
1512,Clostridium symbiosum,0.0003690259620618,woltka,SRR17380246
1613,Lactobacillus fermentum,0.0003686099664087,woltka,SRR17380246
39483,Faecalitalea cylindroides,0.0003570377236959,woltka,SRR17380246
457402,Eubacterium sp. 3_1_31,0.0003564704568963,woltka,SRR17380246
546,Citrobacter freundii,0.0003435367738644,woltka,SRR17380246
102148,Solobacterium moorei,0.0003410029821593,woltka,SRR17380246
1697794,Clostridia bacterium UC5.1-1D1,0.000337221203495,woltka,SRR17380246
411486,Clostridium sp. M62/1,0.000335103407443,woltka,SRR17380246
1664069,Bacillus glycinifermentans,0.0003331368825376,woltka,SRR17380246
1720300,Ruminococcus sp. AT10,0.000333099064751,woltka,SRR17380246
237609,Pseudomonas alkylphenolica,0.0003248547872628,woltka,SRR17380246
341220,Lactonifactor longoviformis,0.0003201653817191,woltka,SRR17380246
1930001,Ruminococcus sp. Zagget7,0.0003169886876411,woltka,SRR17380246
198620,Pseudomonas koreensis,0.0003163836030548,woltka,SRR17380246
1504823,bacterium LF-3,0.0003161945141216,woltka,SRR17380246
28118,Odoribacter splanchnicus,0.0002998194125052,woltka,SRR17380246
1681,Bifidobacterium bifidum,0.000293692931069,woltka,SRR17380246
28141,Cronobacter sakazakii,0.0002917264061636,woltka,SRR17380246
246787,Bacteroides cellulosilyticus,0.0002911213215773,woltka,SRR17380246
301302,Roseburia faecis,0.0002892304322451,woltka,SRR17380246
264463,Anaerosporobacter mobilis,0.0002870748184065,woltka,SRR17380246
33043,Coprococcus eutactus,0.0002852595646476,woltka,SRR17380246
35703,Citrobacter amalonaticus,0.0002843519377682,woltka,SRR17380246
28117,Alistipes putredinis,0.0002843141199816,woltka,SRR17380246
31971,Eubacterium dolichum,0.0002809483369703,woltka,SRR17380246
328814,Alistipes shahii,0.0002772421938793,woltka,SRR17380246
1292,Staphylococcus warneri,0.0002770909227328,woltka,SRR17380246
658657,Erysipelotrichaceae bacterium 21_3,0.0002704349922836,woltka,SRR17380246
1834207,Erysipelotrichaceae bacterium I46,0.0002704349922836,woltka,SRR17380246
158787,Bifidobacterium scardovii,0.000266577578046,woltka,SRR17380246
571,Klebsiella oxytoca,0.0002663884891128,woltka,SRR17380246
626940,Phascolarctobacterium succinatutens,0.0002653674088735,woltka,SRR17380246
39491,Eubacterium rectale,0.0002643841464207,woltka,SRR17380246
1680,Bifidobacterium adolescentis,0.0002615856302092,woltka,SRR17380246
1650663,Fournierella massiliensis,0.0002606401855431,woltka,SRR17380246
1871018,Angelakisella massiliensis,0.0002590518385041,woltka,SRR17380246
1408,Bacillus pumilus,0.0002579173049048,woltka,SRR17380246
33010,Cutibacterium avidum,0.0002484250404574,woltka,SRR17380246
106588,Pseudoflavonifractor capillosus,0.00023904622937,woltka,SRR17380246
550,Enterobacter cloacae,0.0002329575657205,woltka,SRR17380246
28130,Prevotella disiens,0.0002327306590006,woltka,SRR17380246
214851,Subdoligranulum variabile,0.0002322768455609,woltka,SRR17380246
1745713,Bariatricus massiliensis,0.000231104494175,woltka,SRR17380246
420645,Lactobacillus equicursoris,0.0002262638174847,woltka,SRR17380246
742723,Lachnospiraceae bacterium 2_1_46FAA,0.000226225999698,woltka,SRR17380246
160404,Clostridium lactatifermentans,0.0002230871234066,woltka,SRR17380246
796942,Stomatobaculum longum,0.0002208180562081,woltka,SRR17380246
341225,Clostridium saccharogumia,0.0002191162558091,woltka,SRR17380246
871325,Bacteroides faecichinchillae,0.0002175657265568,woltka,SRR17380246
61648,Kluyvera intermedia,0.0002173388198369,woltka,SRR17380246
61598,Lamprocystis purpurea,0.0002167337352506,woltka,SRR17380246
1329411,Bifidobacterium aesculapii,0.0002164311929575,woltka,SRR17380246
853,Faecalibacterium prausnitzii,0.0002140108546123,woltka,SRR17380246
1338,Streptococcus intermedius,0.0002139352190391,woltka,SRR17380246
397287,Lachnospiraceae bacterium 28-4,0.0002109097961076,woltka,SRR17380246
1347393,Bacteroides neonati,0.0002098887158683,woltka,SRR17380246
397865,Barnesiella viscericola,0.0002077709198163,woltka,SRR17380246
821,Bacteroides vulgatus,0.0002072036530166,woltka,SRR17380246
1526,Clostridium aminophilum,0.0002035353277122,woltka,SRR17380246
1007654,Bacillus sp. 916,0.0001983164731555,woltka,SRR17380246
78344,Bifidobacterium gallinarum,0.000198051748649,woltka,SRR17380246
1686296,Gabonia massiliensis,0.0001964255838234,woltka,SRR17380246
214856,Alistipes finegoldii,0.0001912445470533,woltka,SRR17380246
61646,Lelliottia amnigena,0.0001849667944706,woltka,SRR17380246
1697793,Clostridia bacterium UC5.1-1E11,0.0001846642521774,woltka,SRR17380246
1028989,Pseudomonas sp. StFLB209,0.0001845129810309,woltka,SRR17380246
38289,Corynebacterium jeikeium,0.000181638829246,woltka,SRR17380246
936595,Lachnoanaerobaculum sp. OBRC5-5,0.0001797857577005,woltka,SRR17380246
487174,Barnesiella intestinihominis,0.0001785377707413,woltka,SRR17380246
1280,Staphylococcus aureus,0.0001778570505817,woltka,SRR17380246
580,Kluyvera cryocrescens,0.0001727516493849,woltka,SRR17380246
936599,Bacillus sp. GZB,0.000172638196025,woltka,SRR17380246
88431,Dorea longicatena,0.0001705582177596,woltka,SRR17380246
322095,Porphyromonas somerae,0.000170406946613,woltka,SRR17380246
1226323,Oscillibacter sp. KLE 1745,0.0001702934932531,woltka,SRR17380246
28127,Prevotella buccalis,0.0001680244260545,woltka,SRR17380246
1841857,Culturomica massiliensis,0.0001674571592549,woltka,SRR17380246
1683,Bifidobacterium angulatum,0.0001660957189357,woltka,SRR17380246
1676614,Prevotella sp. 109,0.0001654528165628,woltka,SRR17380246
1235790,Eubacterium sp. 14-2,0.0001632215671509,woltka,SRR17380246
28116,Bacteroides ovatus,0.0001622383046982,woltka,SRR17380246
261299,Intestinibacter bartlettii,0.0001618601268317,woltka,SRR17380246
158847,Megamonas hypermegale,0.0001618223090451,woltka,SRR17380246
39488,Eubacterium hallii,0.0001611794066722,woltka,SRR17380246
397288,Lachnospiraceae bacterium 3-1,0.0001600448730729,woltka,SRR17380246
1841865,Mediterranea massiliensis,0.0001592128817667,woltka,SRR17380246
1441095,Bacillus gobiensis,0.0001576245347277,woltka,SRR17380246
376805,Bacteroides salanitronis,0.0001567169078483,woltka,SRR17380246
1449047,Bacillus sp. UNC69MF,0.0001563765477685,woltka,SRR17380246
28035,Staphylococcus lugdunensis,0.0001542587517165,woltka,SRR17380246
1235798,Dorea sp. 5-2,0.0001536536671302,woltka,SRR17380246
1232449,Clostridiales bacterium VE202-08,0.0001522165912378,woltka,SRR17380246
1897049,Clostridiales bacterium 59_14,0.0001520653200912,woltka,SRR17380246
28128,Prevotella corporis,0.0001503257019056,woltka,SRR17380246
1226325,Clostridium sp. KLE 1755,0.0001496827995327,woltka,SRR17380246
1653434,Sellimonas intestinalis,0.0001490777149464,woltka,SRR17380246
376804,Bacteroides barnesiae,0.0001488508082266,woltka,SRR17380246
333367,Clostridium asparagiforme,0.0001454850252153,woltka,SRR17380246
762211,Bifidobacterium stellenboschense,0.0001438966781763,woltka,SRR17380246
103810,Riemerella columbina,0.000143821042603,woltka,SRR17380246
52133,Acinetobacter venetianus,0.0001432537758034,woltka,SRR17380246
294,Pseudomonas fluorescens,0.0001432537758034,woltka,SRR17380246
84026,Clostridium methylpentosum,0.0001417410643377,woltka,SRR17380246
1579,Lactobacillus acidophilus,0.0001415897931911,woltka,SRR17380246
28139,Rikenella microfusus,0.0001389803659128,woltka,SRR17380246
1501392,Coprobacter secundus,0.0001381483746066,woltka,SRR17380246
51288,Kluyvera ascorbata,0.00013799710346,woltka,SRR17380246
53443,Blautia hydrogenotrophica,0.0001353876761817,woltka,SRR17380246
762209,Bifidobacterium callitrichos,0.0001343287781557,woltka,SRR17380246
1284775,Prevotella sp. S7-1-8,0.0001339884180759,woltka,SRR17380246
1735,Holdemanella biformis,0.0001337236935694,woltka,SRR17380246
1290,Staphylococcus hominis,0.0001328538844766,woltka,SRR17380246
1720313,Bittarella massiliensis,0.0001326647955434,woltka,SRR17380246
1535,Clostridium leptum,0.0001314924441574,woltka,SRR17380246
1339,Streptococcus macacae,0.0001279753899997,woltka,SRR17380246
573,Klebsiella pneumoniae,0.0001271812164802,woltka,SRR17380246
83655,Leclercia adecarboxylata,0.0001263870429607,woltka,SRR17380246
552396,Erysipelotrichaceae bacterium 5_2_54FAA,0.0001257819583744,woltka,SRR17380246
1118061,Alistipes obesi,0.0001254415982946,woltka,SRR17380246
68570,Streptomyces albulus,0.0001243448824819,woltka,SRR17380246
1287488,Prevotella sp. S7 MS 2,0.0001240801579754,woltka,SRR17380246
1334193,Enterobacter lignolyticus,0.0001230590777361,woltka,SRR17380246
1432052,Eisenbergiella tayi,0.0001223405397899,woltka,SRR17380246
1629124,Hymenobacter terrenus,0.0001223405397899,woltka,SRR17380246
1623,Lactobacillus ruminis,0.0001215463662704,woltka,SRR17380246
1333,Streptococcus criceti,0.0001209034638974,woltka,SRR17380246
216142,Pseudomonas rhizosphaerae,0.0001201092903779,woltka,SRR17380246
379893,Trabulsiella odontotermitis,0.0001198823836581,woltka,SRR17380246
397291,Lachnospiraceae bacterium A4,0.0001192394812851,woltka,SRR17380246
28125,Prevotella bivia,0.0001185209433389,woltka,SRR17380246
1323361,Rhodococcus defluvii,0.0001179158587526,woltka,SRR17380246
1574265,Akkermansia sp. KLE1798,0.0001176889520328,woltka,SRR17380246
1158459,Kosakonia sacchari,0.0001164787828602,woltka,SRR17380246
180311,Hespellia stercorisuis,0.0001158358804873,woltka,SRR17380246
1519439,Oscillibacter sp. ER4,0.0001152686136876,woltka,SRR17380246
1131336,Akkermansia sp. KLE1605,0.0001146257113147,woltka,SRR17380246
1852366,Holdemania sp. Marseille-P2844,0.0001145122579548,woltka,SRR17380246
1871336,Criibacterium bergeronii,0.0001144366223815,woltka,SRR17380246
1574264,Akkermansia sp. KLE1797,0.0001139449911551,woltka,SRR17380246
39496,Eubacterium ventriosum,0.0001135289955021,woltka,SRR17380246
290052,Acetivibrio ethanolgignens,0.0001134911777154,woltka,SRR17380246
29382,Staphylococcus cohnii,0.0001134155421421,woltka,SRR17380246
1499681,Collinsella sp. MS5,0.0001133020887822,woltka,SRR17380246
1776382,Neglecta timonensis,0.0001116759239565,woltka,SRR17380246
1468449,Holdemania massiliensis,0.0001104279369973,woltka,SRR17380246
1870991,Massilioclostridium coli,0.0001102010302775,woltka,SRR17380246
411489,Clostridium sp. L2-50,0.0001077806919323,woltka,SRR17380246
43997,Catonella morbi,0.0001072134251327,woltka,SRR17380246
1896976,Blautia sp. CAG:37_48_57,0.0001068352472663,woltka,SRR17380246
1297617,Intestinimonas butyriciproducens,0.000105587260307,woltka,SRR17380246
1262922,Prevotella sp. CAG:1320,0.0001043392733478,woltka,SRR17380246
1519438,Eubacterium sp. ER2,0.0001041501844146,woltka,SRR17380246
1286,Staphylococcus simulans,0.000104112366628,woltka,SRR17380246
1386092,Cellulomonas carbonis,0.0001038476421215,woltka,SRR17380246
76122,Alloprevotella tannerae,0.0001035072820417,woltka,SRR17380246
1235800,Lachnospiraceae bacterium 10-1,0.0001017676638561,woltka,SRR17380246
54291,Raoultella ornithinolytica,9.99145923106456e-05,woltka,SRR17380246
548,Enterobacter aerogenes,9.983895673735972e-05,woltka,SRR17380246
501571,Butyricicoccus pullicaecorum,9.97255033774309e-05,woltka,SRR17380246
315405,Streptococcus gallolyticus,9.946077887093032e-05,woltka,SRR17380246
1484157,Pantoea sp. PSNIH2,9.908260100450092e-05,woltka,SRR17380246
187327,Acidaminococcus intestini,9.893132985792916e-05,woltka,SRR17380246
1673721,Intestinimonas massiliensis,9.893132985792916e-05,woltka,SRR17380246
1689,Bifidobacterium dentium,9.874224092471446e-05,woltka,SRR17380246
1295,Staphylococcus schleiferi,9.734298281892572e-05,woltka,SRR17380246
270498,Catabacter hongkongensis,9.635972036620927e-05,woltka,SRR17380246
386414,Prevotella timonensis,9.548991127342168e-05,woltka,SRR17380246
29385,Staphylococcus saprophyticus,9.548991127342168e-05,woltka,SRR17380246
652706,Oribacterium sp. oral taxon 078,9.522518676692113e-05,woltka,SRR17380246
419005,Prevotella amnii,9.299393735498768e-05,woltka,SRR17380246
147206,Collinsella stercoris,9.26157594885583e-05,woltka,SRR17380246
43995,Johnsonella ignava,9.182158596905658e-05,woltka,SRR17380246
872327,Lactobacillus pasteurii,9.178376818241363e-05,woltka,SRR17380246
1263108,Ruminococcus torques CAG:61,9.08761413029831e-05,woltka,SRR17380246
380021,Pseudomonas protegens,8.928779426397965e-05,woltka,SRR17380246
328812,Parabacteroides goldsteinii,8.902306975747907e-05,woltka,SRR17380246
699192,Megasphaera genomosp. type_1,8.834234959790617e-05,woltka,SRR17380246
158877,Yokenella regensburgei,8.773726501161914e-05,woltka,SRR17380246
147207,Collinsella intestinalis,8.64514602657592e-05,woltka,SRR17380246
61647,Pluralibacter gergoviae,8.569510453290041e-05,woltka,SRR17380246
305719,Prevotella baroniae,8.437148200039754e-05,woltka,SRR17380246
762212,Bifidobacterium biavatii,8.399330413396815e-05,woltka,SRR17380246
39029,Megasphaera cerevisiae,8.319913061446643e-05,woltka,SRR17380246
1341,Streptococcus ratti,8.198896144189237e-05,woltka,SRR17380246
1310,Streptococcus sobrinus,8.195114365524943e-05,woltka,SRR17380246
649756,Anaerostipes hadrus,8.187550808196354e-05,woltka,SRR17380246
43771,Corynebacterium urealyticum,8.089224562924712e-05,woltka,SRR17380246
45851,Butyrivibrio crossotus,7.888790293717134e-05,woltka,SRR17380246
1473216,Senegalimassilia anaerobia,7.794245827109786e-05,woltka,SRR17380246
1235835,Anaerotruncus sp. G3(2012),7.684574245845263e-05,woltka,SRR17380246
1328,Streptococcus anginosus,7.431195075337569e-05,woltka,SRR17380246
47880,Pseudomonas fulva,7.400940846023218e-05,woltka,SRR17380246
109790,Lactobacillus jensenii,7.370686616708866e-05,woltka,SRR17380246
1350429,Cyclobacterium qasimii,7.363123059380279e-05,woltka,SRR17380246
316,Pseudomonas stutzeri,7.351777723387396e-05,woltka,SRR17380246
317,Pseudomonas syringae,7.310178158080163e-05,woltka,SRR17380246
114,Gemmata obscuriglobus,7.291269264758693e-05,woltka,SRR17380246
40519,Ruminococcus callidus,7.223197248801403e-05,woltka,SRR17380246
1604834,Achromatium sp. WMS1,7.139998118186937e-05,woltka,SRR17380246
258224,Corynebacterium resistens,7.124871003529761e-05,woltka,SRR17380246
1378168,Firmicutes bacterium ASF500,7.037890094251e-05,woltka,SRR17380246
217,Helicobacter mustelae,7.034108315586706e-05,woltka,SRR17380246
1308,Streptococcus thermophilus,7.000072307608061e-05,woltka,SRR17380246
1502943,Veillonella seminalis,6.897964283672125e-05,woltka,SRR17380246
1679444,Akkermansia glycaniphila,6.807201595729071e-05,woltka,SRR17380246
84112,Eggerthella lenta,6.761820251757544e-05,woltka,SRR17380246
296,Pseudomonas fragi,6.606767326521493e-05,woltka,SRR17380246
471189,Gordonibacter pamelaeae,6.489532187928381e-05,woltka,SRR17380246
50340,Pseudomonas fuscovaginae,6.387424163992445e-05,woltka,SRR17380246
1703332,Lachnospiraceae bacterium TF01-11,6.387424163992445e-05,woltka,SRR17380246
454155,Paraprevotella xylaniphila,6.323133926699448e-05,woltka,SRR17380246
1896999,Dorea sp. 42_8,6.243716574749276e-05,woltka,SRR17380246
39484,Butyricicoccus desmolans,6.221025902763512e-05,woltka,SRR17380246
251701,Pseudomonas syringae group genomosp. 3,6.092445428177518e-05,woltka,SRR17380246
1587,Lactobacillus helveticus,6.081100092184637e-05,woltka,SRR17380246
1694,Bifidobacterium pseudolongum,6.077318313520343e-05,woltka,SRR17380246
1903263,Traorella massiliensis,6.039500526877404e-05,woltka,SRR17380246
1000569,Megasphaera sp. UPII 135-E,5.948737838934349e-05,woltka,SRR17380246
1263046,Bacteroides fragilis CAG:47,5.933610724277173e-05,woltka,SRR17380246
76832,Myroides odoratimimus,5.92982894561288e-05,woltka,SRR17380246
908340,Clostridium sp. HGF2,5.857975150991295e-05,woltka,SRR17380246
1323,Faecalicoccus pleomorphus,5.78612135636971e-05,woltka,SRR17380246
55565,Actinomyces graevenitzii,5.733176455069595e-05,woltka,SRR17380246
1235799,Lachnospiraceae bacterium 3-2,5.695358668426656e-05,woltka,SRR17380246
1657,Actinobaculum suis,5.676449775105186e-05,woltka,SRR17380246
1263054,Bacteroides thetaiotaomicron CAG:40,5.551651079183487e-05,woltka,SRR17380246
1681196,Klebsiella sp. RIT-PI-d,5.528960407197723e-05,woltka,SRR17380246
1263094,Parabacteroides merdae CAG:48,5.4230706045974935e-05,woltka,SRR17380246
243924,Pseudomonas lutea,5.40037993261173e-05,woltka,SRR17380246
563,Shimwellia blattae,5.389034596618848e-05,woltka,SRR17380246
1042156,Clostridium sp. SY8519,5.343653252647321e-05,woltka,SRR17380246
300,Pseudomonas mendocina,5.320962580661557e-05,woltka,SRR17380246
84030,Clostridium saccharolyticum,5.271799458025736e-05,woltka,SRR17380246
668331,Raphidiopsis brookii,5.2528905647042666e-05,woltka,SRR17380246
522492,Pseudomonas sp. CB1,5.207509220732739e-05,woltka,SRR17380246
1871030,Merdibacter massiliensis,5.173473212754094e-05,woltka,SRR17380246
408580,Bacillus coahuilensis,5.173473212754094e-05,woltka,SRR17380246
170573,Staphylococcus pettenkoferi,5.15078254076833e-05,woltka,SRR17380246
1410681,Methyloglobulus morosus,5.131873647446861e-05,woltka,SRR17380246
1930012,Christensenellaceae bacterium Phil1,5.0411109595038064e-05,woltka,SRR17380246
566,Escherichia vulneris,4.976820722210809e-05,woltka,SRR17380246
556259,Bacteroides sp. D2,4.893621591596343e-05,woltka,SRR17380246
113287,Pseudoramibacter alactolyticus,4.874712698274874e-05,woltka,SRR17380246
53412,Pseudomonas resinovorans,4.836894911631935e-05,woltka,SRR17380246
187326,Megasphaera micronuciformis,4.821767796974759e-05,woltka,SRR17380246
1604835,Achromatium sp. WMS2,4.814204239646171e-05,woltka,SRR17380246
1720195,Gabonibacter massiliensis,4.768822895674643e-05,woltka,SRR17380246
1293,Staphylococcus gallinarum,4.719659773038822e-05,woltka,SRR17380246
43263,Pseudomonas alcaligenes,4.666714871738708e-05,woltka,SRR17380246
435910,Franconibacter pulveris,4.6137699704385925e-05,woltka,SRR17380246
283734,Staphylococcus pseudintermedius,4.530570839824126e-05,woltka,SRR17380246
1841867,Phocea massiliensis,4.462498823866835e-05,woltka,SRR17380246
1967,Streptomyces kanamyceticus,4.454935266538248e-05,woltka,SRR17380246
1288121,Alistipes senegalensis,4.436026373216778e-05,woltka,SRR17380246
1650661,Clostridium phoceensis,4.420899258559602e-05,woltka,SRR17380246
1111454,Megasphaera sp. BV3C16-1,4.3944268079095447e-05,woltka,SRR17380246
397290,Lachnospiraceae bacterium A2,4.364172578595193e-05,woltka,SRR17380246
1547516,Luteimonas sp. FCS-9,4.3566090212666055e-05,woltka,SRR17380246
174709,Allobaculum stercoricanis,4.3566090212666055e-05,woltka,SRR17380246
399742,Enterobacter sp. 638,4.2582827759949634e-05,woltka,SRR17380246
1828554,Butyricicoccus sp. K4410.MGS-46,4.205337874694848e-05,woltka,SRR17380246
1930020,Oscillospiraceae bacterium Zagget12,4.156174752059027e-05,woltka,SRR17380246
1896203,Fibrobacter sp. UWB12,4.144829416066145e-05,woltka,SRR17380246
1853256,Shewanella sp. UCD-FRSSP16_17,4.1221387440803816e-05,woltka,SRR17380246
167,Treponema succinifaciens,4.0994480720946185e-05,woltka,SRR17380246
33905,Bifidobacterium thermophilum,4.027594277473034e-05,woltka,SRR17380246
