Species,RA
Lachnoanaerobaculum,0.0002005696657958001
Lamprocystis,0.00019757310704387082
Holdemania,0.00019477631887540348
Bariatricus,0.00019357769537463177
Cronobacter,0.0001913802189565503
Porphyromonas,0.0001863859543700015
Massilioclostridium,0.0001726017841111268
Bittarella,0.00016221371377110526
Phascolarctobacterium,0.00014882908467915446
Sellimonas,0.00014103803192413831
Senegalimassilia,0.0001398394084233666
Stomatobaculum,0.00013424583208643194
Marvinbryantia,0.00012965110866680705
Treponema,0.00012345822057948652
Hespellia,0.00012166028532832894
Pantoea,0.00011247083848907914
Veillonella,0.0001092745091536879
Merdibacter,0.0001084754268198401
Fibrobacter,0.00010627795040175862
Gordonibacter,0.00010388070340021519
Lelliottia,9.688873297904687e-05
Trabulsiella,9.54903388948132e-05
Pediococcus,8.969699197441658e-05
Acinetobacter,8.869813905710682e-05
Allobaculum,8.7899056723259e-05
Alloprevotella,8.490249797132972e-05
Kosakonia,8.150639805247653e-05
Leclercia,7.811029813362335e-05
Robinsoniella,7.811029813362335e-05
Megasphaera,7.79105275501614e-05
Pluralibacter,7.731121579977554e-05
Helicobacter,7.431465704784626e-05
Prevotellamassilia,7.391511588092234e-05
Gardnerella,6.87210807109116e-05
Corynebacterium,6.552475137552035e-05
Raoultella,6.312750437397693e-05
Yokenella,6.013094562204764e-05
Solobacterium,5.8732551537813975e-05
Slackia,5.533645161896079e-05
Streptococcus,4.9543104698564166e-05
Neglecta,4.9143563531640264e-05
Selenomonas,4.9143563531640264e-05
Sanguibacteroides,4.534792244586317e-05
Shimwellia,4.514815186240122e-05
Bacillus,4.4748610695477314e-05
Intestinibacter,4.075319902623827e-05
Rikenella,4.075319902623827e-05
Oribacterium,3.93548049420046e-05
Capnocytophaga,3.915503435854265e-05
Enterococcus,3.7756640274308984e-05
Haemophilus,3.755686969084703e-05
Franconibacter,3.635824619007532e-05
Varibaculum,3.5559163856227506e-05
Rappaport,3.396099918853189e-05
Tidjanibacter,3.2762375687760173e-05
Morganella,3.236283452083627e-05
Johnsonella,3.236283452083627e-05
Phocea,3.1563752186988465e-05
Campylobacter,3.1164211020064556e-05
Chryseobacterium,3.1164211020064556e-05
Cellulomonas,3.0964440436602605e-05
Catonella,3.0365128686216747e-05
Gallibacterium,3.0165358102754796e-05
Peptoniphilus,2.896673460198308e-05
Acetitomaculum,2.796788168467332e-05
Peptostreptococcus,2.776811110121137e-05
Tannerella,2.6569487600439655e-05
Eggerthella,2.4971322932744038e-05
Enorma,2.3572928848510372e-05
Butyricimonas,2.3373158265048417e-05
Lachnobacterium,2.257407593120061e-05
Drancourtella,2.17749935973528e-05
Atlantibacter,2.17749935973528e-05
Heliobacterium,2.157522301389085e-05
Cedecea,2.1375452430428897e-05
Alloscardovia,2.1175681846966942e-05
Dialister,2.1175681846966942e-05
Siccibacter,2.077614068004304e-05
Chlamydia,2.0576370096581085e-05
Arthrospira,1.997705834619523e-05
Beduini,1.997705834619523e-05
Gilliamella,1.9777287762733276e-05
Actinomyces,1.9577517179271325e-05
Xenorhabdus,1.9377746595809374e-05
Olsenella,1.917797601234742e-05
Catellicoccus,1.8778434845423516e-05
Sharpea,1.8578664261961565e-05
Asaccharospora,1.7979352511575708e-05
Riemerella,1.7979352511575708e-05
Gabonia,1.658095842734204e-05
Tumebacillus,1.6181417260418135e-05
Rhodobacter,1.5981646676956184e-05
Anaerococcus,1.5781876093494233e-05
Oxalobacter,1.5781876093494233e-05
Microcystis,1.5582105510032278e-05
Desulfotalea,1.4982793759646422e-05
Methanosarcina,1.478302317618447e-05
Libanicoccus,1.4383482009260565e-05
Shewanella,1.4183711425798614e-05
Staphylococcus,1.4183711425798614e-05
Erwinia,1.3384629091950803e-05
Levyella,1.3184858508488852e-05
Enhygromyxa,1.218600559117909e-05
Enterorhabdus,1.1786464424255186e-05
Serratia,1.1586693840793233e-05
Mangrovibacter,1.1386923257331282e-05
Oenococcus,1.1187152673869329e-05
Crocosphaera,1.0587840923483471e-05
Methyloglobulus,1.0188299756559567e-05
Kingella,9.988529173097615e-06
Frischella,9.58898800617371e-06
Pontibacillus,9.189446839249805e-06
Candidatus Stoquefichus,8.7899056723259e-06
Magnetospirillum,8.190593921940043e-06
Anaerobium,7.791052755016139e-06
Fusobacterium,7.591282171554187e-06
Buttiauxella,7.591282171554187e-06
Mucilaginibacter,7.1917410046302825e-06
Dickeya,7.1917410046302825e-06
Parascardovia,7.1917410046302825e-06
Parasporobacterium,6.99197042116833e-06
Shuttleworthia,6.99197042116833e-06
Streptobacillus,6.792199837706378e-06
Coriobacterium,6.792199837706378e-06
Rhodopseudomonas,6.592429254244426e-06
Falsirhodobacter,6.392658670782474e-06
Oceanospirillum,6.192888087320521e-06
Anaerocolumna,6.192888087320521e-06
Paenibacillus,5.993117503858569e-06
Aliivibrio,5.993117503858569e-06
Alkaliphilus,5.993117503858569e-06
Anaerosporobacter,5.993117503858569e-06
Actinopolyspora,5.993117503858569e-06
Actinophytocola,5.7933469203966164e-06
Candidatus Endobugula,5.7933469203966164e-06
Carboxydothermus,5.7933469203966164e-06
Mobiluncus,5.393805753472712e-06
Flavonifractor,5.19403517001076e-06
Yersinia,5.19403517001076e-06
Acholeplasma,5.19403517001076e-06
Sodalis,4.794494003086855e-06
Lachnospira,4.39495283616295e-06
Edwardsiella,4.195182252700998e-06
Synergistes,4.195182252700998e-06
Mageeibacillus,4.195182252700998e-06
Rhizobium,3.995411669239046e-06
Catenibacterium,3.995411669239046e-06
Necropsobacter,3.7956410857770934e-06
Dielma,3.7956410857770934e-06
Providencia,3.7956410857770934e-06
Phocaeicola,3.5958705023151412e-06
Turicibacter,3.396099918853189e-06
Pectobacterium,3.196329335391237e-06
Roseimaritima,3.196329335391237e-06
Nissabacter,3.196329335391237e-06
Nitrolancea,2.9965587519292843e-06
Plesiomonas,2.9965587519292843e-06
Candidatus Arthromitus,2.9965587519292843e-06
Arsenophonus,2.9965587519292843e-06
Lysobacter,2.9965587519292843e-06
Brenneria,2.796788168467332e-06
Hathewaya,2.796788168467332e-06
Candidatus Soleaferrea,2.796788168467332e-06
Candidatus Magnetomorum,2.197476418081475e-06
Paludibacter,2.197476418081475e-06
Candidatus Endoriftia,2.197476418081475e-06
Dysgonomonas,2.197476418081475e-06
Moellerella,1.997705834619523e-06
Hafnia,1.997705834619523e-06
Murdochiella,1.997705834619523e-06
Risungbinella,1.997705834619523e-06
Parasutterella,1.7979352511575706e-06
Epulopiscium,1.7979352511575706e-06
Macellibacteroides,1.7979352511575706e-06
Chania,1.7979352511575706e-06
Candidatus Azobacteroides,1.7979352511575706e-06
Rubritalea,1.5981646676956184e-06
Acetanaerobacterium,1.5981646676956184e-06
Proteiniphilum,1.5981646676956184e-06
Variovorax,1.5981646676956184e-06
Adlercreutzia,1.5981646676956184e-06
Neisseria,1.5981646676956184e-06
Hydrogenoanaerobacterium,1.5981646676956184e-06
Anaeromassilibacillus,1.398394084233666e-06
Tatumella,1.398394084233666e-06
Petrimonas,1.398394084233666e-06
Exiguobacterium,1.398394084233666e-06
Atopobium,1.1986235007717137e-06
Faecalicoccus,1.1986235007717137e-06
Eisenbergiella,1.1986235007717137e-06
Cutibacterium,1.1986235007717137e-06
Urmitella,1.1986235007717137e-06
Proteus,9.988529173097615e-07
Denitrobacterium,9.988529173097615e-07
Aeromonas,9.988529173097615e-07
Synechococcus,9.988529173097615e-07
Raphidiopsis,9.988529173097615e-07
Ewingella,7.990823338478092e-07
Pseudomonas,7.990823338478092e-07
Rhizobacter,7.990823338478092e-07
Izhakiella,7.990823338478092e-07
Seinonella,7.990823338478092e-07
Mucinivorans,5.993117503858568e-07
Mycobacterium,5.993117503858568e-07
Pragia,5.993117503858568e-07
Avibacterium,5.993117503858568e-07
Anaerobiospirillum,5.993117503858568e-07
Desnuesiella,5.993117503858568e-07
Proteiniclasticum,5.993117503858568e-07
Rahnella,5.993117503858568e-07
Defluviitalea,5.993117503858568e-07
Streptomyces,5.993117503858568e-07
Lascolabacillus,5.993117503858568e-07
Rhodococcus,5.993117503858568e-07
Caldibacillus,3.995411669239046e-07
Phaseolibacter,3.995411669239046e-07
Criibacterium,3.995411669239046e-07
Budvicia,3.995411669239046e-07
Cosenzaea,3.995411669239046e-07
Fermentimonas,3.995411669239046e-07
Nakamurella,3.995411669239046e-07
Aphanizomenon,3.995411669239046e-07
Actinobacillus,3.995411669239046e-07
Cellulosilyticum,3.995411669239046e-07
Candidatus Hamiltonella,3.995411669239046e-07
Dermatophilus,3.995411669239046e-07
Xylophilus,3.995411669239046e-07
Luteimonas,1.997705834619523e-07
Candidatus Marithrix,1.997705834619523e-07
Photorhabdus,1.997705834619523e-07
Kurthia,1.997705834619523e-07
Desulfosporosinus,1.997705834619523e-07
Vibrio,1.997705834619523e-07
Anaerophaga,1.997705834619523e-07
Gemmata,1.997705834619523e-07
Paraburkholderia,1.997705834619523e-07
Herminiimonas,1.997705834619523e-07
Leucobacter,1.997705834619523e-07
Bibersteinia,1.997705834619523e-07
Flavobacterium,1.997705834619523e-07
Lysinibacillus,1.997705834619523e-07
Bradyrhizobium,1.997705834619523e-07
Leuconostoc,1.997705834619523e-07
Haloferula,1.997705834619523e-07
