Species,RA
Piscirickettsia,4.252428863699371e-06
Cloacibacterium,4.165644601174894e-06
Providencia,4.078860338650417e-06
Parageobacillus,4.035468207388178e-06
Gallibacterium,3.99207607612594e-06
Macellibacteroides,3.99207607612594e-06
Roseimaritima,3.818507551076986e-06
Aliicoccus,3.818507551076986e-06
Dysgonomonas,3.7317232885525094e-06
Sporobacter,3.42797836971684e-06
Parascardovia,3.42797836971684e-06
Acholeplasma,3.341194107192363e-06
Tatumella,3.2978019759301244e-06
Tetragenococcus,3.254409844667886e-06
Rahnella,3.254409844667886e-06
Kallipyga,3.254409844667886e-06
Vaginella,3.167625582143409e-06
Magnetospirillum,3.1242334508811706e-06
Schwartzia,3.080841319618932e-06
Hafnia,3.0374491883566937e-06
Jeotgalibacillus,3.0374491883566937e-06
Atopobium,3.0374491883566937e-06
Lachnospira,2.994057057094455e-06
Elizabethkingia,2.9506649258322168e-06
Acetonema,2.907272794569978e-06
Propionimicrobium,2.907272794569978e-06
Listeria,2.820488532045501e-06
Desulfosporosinus,2.820488532045501e-06
Syntrophomonas,2.7770964007832625e-06
Petrimonas,2.6903121382587856e-06
Mesorhizobium,2.6469200069965473e-06
Mitsuokella,2.4733514819475935e-06
Paludibacter,2.2997829568986393e-06
Candidatus Azobacteroides,2.2997829568986393e-06
Arsenophonus,2.2997829568986393e-06
Plesiomonas,2.2129986943741624e-06
Chania,2.1262144318496854e-06
Synechococcus,2.1262144318496854e-06
Paenibacillus,2.1262144318496854e-06
Marinobacter,2.1262144318496854e-06
Cardiobacterium,2.1262144318496854e-06
Heliobacterium,2.082822300587447e-06
Brevibacillus,2.082822300587447e-06
Flavobacterium,2.082822300587447e-06
Luteococcus,1.9526459068007316e-06
Raineyella,1.909253775538493e-06
Anaerococcus,1.7356852504895391e-06
Lascolabacillus,1.7356852504895391e-06
Propionispira,1.7356852504895391e-06
Ewingella,1.6922931192273007e-06
Terribacillus,1.6922931192273007e-06
Anaerosporomusa,1.6922931192273007e-06
Geobacillus,1.6489009879650622e-06
Gilliamella,1.6055088567028237e-06
Izhakiella,1.5621167254405853e-06
Denitrobacterium,1.4753324629161084e-06
Auraticoccus,1.43194033165387e-06
Bhargavaea,1.43194033165387e-06
Rubritalea,1.43194033165387e-06
Aeromonas,1.3451560691293928e-06
Adlercreutzia,1.3451560691293928e-06
Photobacterium,1.3017639378671543e-06
Pseudobacteroides,1.3017639378671543e-06
Vibrio,1.2583718066049159e-06
Candidatus Soleaferrea,1.2149796753426774e-06
Asaccharospora,1.171587544080439e-06
Pragia,1.171587544080439e-06
Paraburkholderia,1.171587544080439e-06
Kingella,1.171587544080439e-06
Anaerovibrio,1.1281954128182005e-06
Catenibacterium,1.1281954128182005e-06
Oenococcus,1.084803281555962e-06
Bibersteinia,1.084803281555962e-06
Anaerobacillus,1.084803281555962e-06
Lonsdalea,9.98019019031485e-07
Avibacterium,9.546268877692465e-07
Ornithinibacillus,9.546268877692465e-07
Halobacillus,9.11234756507008e-07
Solibacillus,9.11234756507008e-07
Shuttleworthia,9.11234756507008e-07
Proteus,9.11234756507008e-07
Dendrosporobacter,8.678426252447696e-07
Psychrobacillus,8.678426252447696e-07
Halolactibacillus,8.678426252447696e-07
Gynuella,8.678426252447696e-07
Marinobacterium,8.244504939825311e-07
Cellvibrio,8.244504939825311e-07
Desulfotomaculum,8.244504939825311e-07
Sporosarcina,8.244504939825311e-07
Peptoanaerobacter,8.244504939825311e-07
Aestuariivita,7.810583627202926e-07
Jeotgalibaca,7.810583627202926e-07
Dielma,7.810583627202926e-07
Haloferula,7.376662314580542e-07
Microbacterium,7.376662314580542e-07
Candidatus Marithrix,7.376662314580542e-07
Thalassobacillus,6.942741001958156e-07
Paenisporosarcina,6.508819689335772e-07
Aestuariimicrobium,6.508819689335772e-07
Paraliobacillus,6.508819689335772e-07
Alteromonas,6.508819689335772e-07
Tessaracoccus,6.074898376713387e-07
Sporolactobacillus,6.074898376713387e-07
Pelagirhabdus,6.074898376713387e-07
Lentibacillus,6.074898376713387e-07
Synergistes,5.640977064091003e-07
Geofilum,5.640977064091003e-07
Alkaliphilus,5.640977064091003e-07
Rummeliibacillus,5.640977064091003e-07
Fischerella,5.640977064091003e-07
Rouxiella,5.640977064091003e-07
Desulfitobacterium,5.207055751468618e-07
Aeribacillus,5.207055751468618e-07
Aquibacillus,5.207055751468618e-07
Parasporobacterium,4.773134438846232e-07
Verrucomicrobium,4.339213126223848e-07
Moritella,4.339213126223848e-07
Rhodanobacter,4.339213126223848e-07
Anaeromassilibacillus,4.339213126223848e-07
Phaseolibacter,4.339213126223848e-07
Photorhabdus,4.339213126223848e-07
Zhongshania,4.339213126223848e-07
Vagococcus,4.339213126223848e-07
Brochothrix,4.339213126223848e-07
Arcanobacterium,4.339213126223848e-07
Bavariicoccus,4.339213126223848e-07
Lacinutrix,4.339213126223848e-07
Aggregatibacter,4.339213126223848e-07
Legionella,3.905291813601463e-07
Candidatus Hepatobacter,3.471370500979078e-07
Mannheimia,3.471370500979078e-07
Lutispora,3.471370500979078e-07
Anthococcus,3.471370500979078e-07
Thiothrix,3.471370500979078e-07
Histophilus,3.471370500979078e-07
Kocuria,3.471370500979078e-07
Granulicoccus,3.471370500979078e-07
Syntrophobotulus,3.471370500979078e-07
Kurthia,3.0374491883566936e-07
Jonquetella,3.0374491883566936e-07
Aerococcus,2.603527875734309e-07
Anoxybacillus,2.603527875734309e-07
Nitrincola,2.603527875734309e-07
Aphanizomenon,2.603527875734309e-07
Fluoribacter,2.603527875734309e-07
Basfia,2.603527875734309e-07
Actinobacillus,2.603527875734309e-07
Pasteurella,2.603527875734309e-07
Arenimonas,2.603527875734309e-07
Massilibacterium,2.603527875734309e-07
Epulopiscium,2.603527875734309e-07
Asticcacaulis,2.603527875734309e-07
Cosenzaea,2.603527875734309e-07
Mastigocladopsis,2.169606563111924e-07
Candidatus Regiella,2.169606563111924e-07
Budvicia,1.735685250489539e-07
Borrelia,1.735685250489539e-07
Rheinheimera,1.735685250489539e-07
Thiocystis,1.735685250489539e-07
Defluviitalea,1.735685250489539e-07
Caldisalinibacter,1.735685250489539e-07
Abiotrophia,1.735685250489539e-07
Leminorella,1.735685250489539e-07
Balneatrix,1.735685250489539e-07
Hahella,1.735685250489539e-07
Allisonella,1.735685250489539e-07
Gracilibacillus,1.735685250489539e-07
Chelonobacter,1.735685250489539e-07
Viridibacillus,1.735685250489539e-07
Trichococcus,1.735685250489539e-07
Thiorhodococcus,1.735685250489539e-07
Friedmanniella,1.735685250489539e-07
Caenibacillus,1.735685250489539e-07
Marinilactibacillus,1.735685250489539e-07
Grimontia,1.735685250489539e-07
Cystobacter,1.735685250489539e-07
Salibacterium,1.735685250489539e-07
Edaphobacillus,1.735685250489539e-07
Tidjanibacter,1.735685250489539e-07
Paraclostridium,1.735685250489539e-07
Acidilobus,1.735685250489539e-07
Luteibacter,1.735685250489539e-07
Demetria,1.735685250489539e-07
Ventosimonas,1.735685250489539e-07
Synechocystis,1.735685250489539e-07
Ignavigranum,1.735685250489539e-07
Ectothiorhodosinus,1.735685250489539e-07
Thiomargarita,1.3017639378671545e-07
Thioalkalivibrio,1.3017639378671545e-07
Fictibacillus,1.3017639378671545e-07
Kamptonema,1.3017639378671545e-07
Necropsobacter,8.678426252447695e-08
Thiocapsa,8.678426252447695e-08
Actinotalea,8.678426252447695e-08
Tolumonas,8.678426252447695e-08
Anabaena,8.678426252447695e-08
Branchiibius,8.678426252447695e-08
Globicatella,8.678426252447695e-08
Congregibacter,8.678426252447695e-08
Peptostreptococcus,8.678426252447695e-08
Candidatus Photodesmus,8.678426252447695e-08
Trichodesmium,8.678426252447695e-08
Nostoc,8.678426252447695e-08
Humibacter,8.678426252447695e-08
Marichromatium,8.678426252447695e-08
Candidatus Methylomirabilis,8.678426252447695e-08
Gracilibacter,8.678426252447695e-08
Microlunatus,8.678426252447695e-08
Alteribacillus,8.678426252447695e-08
Candidatus Thiodiazotropha,8.678426252447695e-08
Alkalimonas,8.678426252447695e-08
Acetanaerobacterium,8.678426252447695e-08
Lishizhenia,8.678426252447695e-08
Indibacter,8.678426252447695e-08
Nocardioides,8.678426252447695e-08
Lawsonella,8.678426252447695e-08
Massiliomicrobiota,8.678426252447695e-08
Brevibacterium,8.678426252447695e-08
Candidatus Fukatsuia,8.678426252447695e-08
Rubeoparvulum,8.678426252447695e-08
Thermoactinomyces,8.678426252447695e-08
Curtobacterium,8.678426252447695e-08
Skermanella,8.678426252447695e-08
Gordonia,8.678426252447695e-08
Eremococcus,8.678426252447695e-08
Alloiococcus,8.678426252447695e-08
Caryophanon,8.678426252447695e-08
Wigglesworthia,8.678426252447695e-08
Nosocomiicoccus,8.678426252447695e-08
Desulfuribacillus,8.678426252447695e-08
Alkalibacillus,8.678426252447695e-08
Aliivibrio,8.678426252447695e-08
Psychromonas,8.678426252447695e-08
Frateuria,8.678426252447695e-08
Paraglaciecola,8.678426252447695e-08
Planomicrobium,8.678426252447695e-08
Alkaliflexus,8.678426252447695e-08
Leeuwenhoekiella,8.678426252447695e-08
Oleiagrimonas,8.678426252447695e-08
Xylella,8.678426252447695e-08
Methylocystis,4.3392131262238477e-08
Idiomarina,4.3392131262238477e-08
Melissococcus,4.3392131262238477e-08
