Species,RA
Atlantibacter hermannii,0.0
Shimwellia blattae,0.0
Pseudescherichia vulneris,0.0
Candidatus Hamiltonella defensa,0.0
secondary endosymbiont of Ctenarytaina eucalypti,0.0
secondary endosymbiont of Heteropsylla cubana,0.0
Candidatus Doolittlea endobia,0.0
Blochmannia endosymbiont of Colobopsis nipponica,0.0
Candidatus Mikella endobia,0.0
Providencia rustigianii,0.0
Proteus sp. ZN5,0.0
Cedecea lapagei,0.0
Erwinia sp. Ejp617,0.0
Mixta calida,0.0
Mixta intestinalis,0.0
Edwardsiella anguillarum,0.0
Edwardsiella tarda,0.0
Candidatus Sodalis pierantonius,0.0
Sodalis sp. dw_23,0.0
Leminorella richardii,0.0
Jinshanibacter zhutongyuii,0.0
Pseudomonas campi,0.0
Pseudomonas entomophila,0.0
Pseudomonas fluorescens,0.0
Pseudomonas mucidolens,0.0
Pseudomonas stutzeri,0.0
Pseudomonas sp. S35,0.0
Pseudomonas sp. RW10S1,0.0
Pseudomonas sp. KBS0707,0.0
Pseudomonas aeruginosa,0.0
Pseudomonas alcaligenes,0.0
Pseudomonas oryzae,0.0
Pseudomonas putida,0.0
Pseudomonas lactis,0.0
Pseudomonas frederiksbergensis,0.0
Pseudomonas chlororaphis,0.0
Buchnera aphidicola,0.0
Erwinia persicina,0.0
Photorhabdus asymbiotica,0.0
Candidatus Erwinia haradaeae,0.0
Photorhabdus akhurstii,0.0
Morganella morganii,0.0
Arsenophonus nasoniae,0.0
Arsenophonus endosymbiont of Aphis craccivora,0.0
Serratia sp. 3ACOL1,0.0
Serratia sp. CMO1,0.0
Serratia sp. FDAARGOS_506,0.0
Serratia symbiotica,0.0
Serratia liquefaciens,0.0
Serratia fonticola,0.0
Serratia ureilytica,0.0
Serratia plymuthica,0.0
Yersinia pestis,0.0
Yersinia pseudotuberculosis,0.0
Yersinia enterocolitica,0.0
Yersinia frederiksenii,0.0
Rahnella aquatilis,0.0
Rahnella sp. ERMR1:05,0.0
Pantoea sp. CCBC3-3-1,0.0
Pantoea sp. 201603H,0.0
Pantoea stewartii,0.0
Pantoea ananatis,0.0
Pantoea rwandensis,0.0
Enterobacter lignolyticus,0.0
Cedecea sp. FDAARGOS_727,0.0
Oblitimonas alkaliphila,0.0
Enterobacter sp. RHBSTW-00994,0.0
Enterobacter sp. E76,0.0
Enterobacter sp. 638,0.0
Enterobacter sp. RHBSTW-00175,0.0
Enterobacter sp. SGAir0187,0.0
Enterobacter sp. RHB15-C17,0.0
Enterobacter sp. SES19,0.0
Enterobacter sp. N18-03635,0.0
Enterobacter sp. R4-368,0.0
Enterobacter sp. YSU,0.0
Enterobacter sp. LU1,0.0
Enterobacter sp. HK169,0.0
Enterobacter sp. RHBSTW-00422,0.0
Enterobacter sp. DSM 30060,0.0
Enterobacter sp. RHBSTW-00593,0.0
Enterobacter sp. ODB01,0.0
Enterobacter sp. E20,0.0
Enterobacter oligotrophicus,0.0
Enterobacter bugandensis,0.0
Enterobacter soli,0.0
Enterobacter mori,0.0
Bifidobacterium subtile,0.0
Bifidobacterium thermophilum,0.0
Bifidobacterium pseudocatenulatum,0.0
Enterobacter sp. SA187,0.0
Enterobacter sp. JUb54,0.0
Klebsiella sp. STW0522-44,0.0
Enterobacter sichuanensis,0.0
Citrobacter sp. RHB35-C21,0.0
Citrobacter sp. RHB35-C17,0.0
Citrobacter sp. Y3,0.0
Bifidobacterium lemurum,0.0
Bifidobacterium actinocoloniiforme,0.0
Citrobacter farmeri,0.0
Citrobacter tructae,0.0
Citrobacter koseri,0.0
Citrobacter telavivum,0.0
Citrobacter pasteurii,0.0
Citrobacter cronae,0.0
Bifidobacterium choerinum,0.0
Bifidobacterium dentium,0.0
Bifidobacterium pseudolongum,0.0
Enterobacter asburiae,0.0
Enterobacter roggenkampii,0.0
Enterobacter cancerogenus,0.0
Enterobacter ludwigii,0.0
Enterobacter chuandaensis,0.0
Enterobacter chengduensis,0.0
Enterobacter cloacae complex sp.,0.0
Enterobacter cloacae complex sp. FDA-CDC-AR_0164,0.0
Enterobacter cloacae complex sp. ECNIH7,0.0
Klebsiella aerogenes,0.0
Klebsiella sp. A52,0.0
Bifidobacterium catenulatum,0.0
Kosakonia radicincitans,0.0
Kosakonia oryzae,0.0
Leclercia sp. 4-9-1-25,0.0
Leclercia sp. 29361,0.0
Leclercia sp. W6,0.0
Leclercia sp. 119287,0.0
Leclercia sp. W17,0.0
Leclercia sp. LSNIH1,0.0
Leclercia sp. Colony189,0.0
Leclercia sp. J807,0.0
Leclercia sp. LSNIH3,0.0
Leclercia adecarboxylata,0.0
Raoultella ornithinolytica,0.0
Raoultella planticola,0.0
Raoultella terrigena,0.0
Raoultella electrica,0.0
Raoultella sp. XY-1,0.0
Cronobacter sakazakii,0.0
Cronobacter condimenti,0.0
Cronobacter dublinensis,0.0
Cronobacter universalis,0.0
Cronobacter malonaticus,0.0
Cronobacter muytjensii,0.0
Cronobacter sp. JZ38,0.0
Kosakonia pseudosacchari,0.0
Kosakonia sacchari,0.0
Klebsiella sp. LY,0.0
Kosakonia arachidis,0.0
Klebsiella sp. P1CD1,0.0
Klebsiella sp. FDAARGOS_511,0.0
Klebsiella sp. WP3-W18-ESBL-02,0.0
Klebsiella sp. WP3-S18-ESBL-05,0.0
Klebsiella sp. BDA134-6,0.0
Klebsiella quasipneumoniae,0.0
Klebsiella michiganensis,0.0
Klebsiella huaxiensis,0.0
Klebsiella quasivariicola,0.0
Klebsiella africana,0.0
Klebsiella grimontii,0.0
Bifidobacterium imperatoris,0.0
Bifidobacterium angulatum,0.0
Bifidobacterium pullorum,0.0
Shigella sonnei,0.0
Bifidobacterium animalis,0.0
Bifidobacterium adolescentis,0.0
Salmonella sp. SCFS4,0.0
Salmonella sp. SJTUF14178,0.0
Kosakonia sp. SMBL-WEM22,0.0
Kosakonia sp. MUSA4,0.0
Kosakonia sp. CCTCC M2018092,0.0
Kosakonia cowanii,0.0
Entomomonas sp. F2A,0.0
Moraxella cuniculi,0.0
Citrobacter sp. MGH 55,0.0
Tsuneonella amylolytica,0.0
Sphingomonas sp. MM-1,0.0
Novosphingobium resinovorum,0.0
Parasphingorhabdus sp. JHSY0214,0.0
Komagataeibacter nataicola,0.0
Komagataeibacter rhaeticus,0.0
Komagataeibacter oboediens,0.0
Gluconobacter oxydans,0.0
Roseomonas sp. 546,0.0
Parasaccharibacter apium,0.0
Ferrovibrio terrae,0.0
Azospirillum lipoferum,0.0
Rickettsia canadensis,0.0
Sulfitobacter pseudonitzschiae,0.0
Rhodobacter capsulatus,0.0
Pelagovum pacificum,0.0
Dinoroseobacter shibae,0.0
Desulfonema limicola,0.0
Desulfobacter postgatei,0.0
Desulfobacterium autotrophicum,0.0
Desulfatibacillum aliphaticivorans,0.0
Desulfobulbus oralis,0.0
Pseudodesulfovibrio mercurii,0.0
Persicimonas caeni,0.0
Zymomonas mobilis,0.0
Altererythrobacter sp. ZODW24,0.0
Syntrophotalea acetylenica,0.0
Porphyrobacter sp. YT40,0.0
Chromobacterium violaceum,0.0
Iodobacter fluviatilis,0.0
Pseudogulbenkiania sp. NH8B,0.0
Gallionella capsiferriformans,0.0
Sideroxydans lithotrophicus,0.0
Denitratisoma sp. DHT3,0.0
Bradyrhizobium diazoefficiens,0.0
Bradyrhizobium sp. PSBB068,0.0
Bradyrhizobium sp. 6(2017),0.0
Rhizobium bangladeshense,0.0
Bartonella krasnovii,0.0
Bartonella alsatica,0.0
Methylobacterium mesophilicum,0.0
Methylobacterium sp. 17Sr1-43,0.0
Microvirga ossetica,0.0
Mesorhizobium sp. J8,0.0
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1,0.0
Ochrobactrum quorumnocens,0.0
Pseudorhodoplanes sinuspersici,0.0
Methyloceanibacter sp. wino2,0.0
Martelella mediterranea,0.0
Erythrobacter neustonensis,0.0
Erythrobacter mangrovi,0.0
Geoalkalibacter subterraneus,0.0
Chondromyces crocatus,0.0
Dechloromonas aromatica,0.0
Aminomonas paucivorans,0.0
Luteitalea pratensis,0.0
Tepiditoga spiralis,0.0
Drechmeria coniospora,0.0
Neurospora crassa,0.0
Aspergillus luchuensis,0.0
Kluyveromyces lactis,0.0
Tetrapisispora phaffii,0.0
Zygosaccharomyces rouxii,0.0
Schizosaccharomyces pombe,0.0
Ustilago maydis,0.0
Homo sapiens,0.0
Babesia bigemina,0.0
Plasmodium chabaudi,0.0
Neospora caninum,0.0
Methanoplanus limicola,0.0
Methanocorpusculum labreanum,0.0
Methanosarcina vacuolata,0.0
Halolamina sp. CBA1230,0.0
Methanobacterium lacus,0.0
Methanocaldococcus vulcanius,0.0
Candidatus Nitrosocosmicus franklandus,0.0
Escherichia virus N15,0.0
Lactobacillus phage phi jlb1,0.0
Fretibacterium fastidiosum,0.0
Brachyspira pilosicoli,0.0
Helicobacter pylori,0.0
Sediminispirochaeta smaragdinae,0.0
Helicobacter cinaedi,0.0
Sulfurospirillum halorespirans,0.0
Campylobacter armoricus,0.0
Sulfurimonas sp. B2,0.0
Bifidobacterium scardovii,0.0
Akkermansia glycaniphila,0.0
Isosphaera pallida,0.0
Tuwongella immobilis,0.0
Limnoglobus roseus,0.0
Urbifossiella limnaea,0.0
Gimesia panareensis,0.0
Leptotrichia sp. oral taxon 212,0.0
Leptotrichia wadei,0.0
Pseudoleptotrichia goodfellowii,0.0
Fusobacterium mortiferum,0.0
Fusobacterium nucleatum,0.0
Ilyobacter polytropus,0.0
Treponema phagedenis,0.0
Treponema brennaborense,0.0
Treponema parvum,0.0
Treponema sp. RCC2812,0.0
Sphaerochaeta pleomorpha,0.0
Sphaerochaeta globosa,0.0
Dechloromonas sp. TW-R-39-2,0.0
Thauera hydrothermalis,0.0
Acinetobacter nosocomialis,0.0
Ferrimonas lipolytica,0.0
Vibrio sp. Scap24,0.0
Vibrio sp. THAF190c,0.0
Vibrio parahaemolyticus,0.0
Vibrio campbellii,0.0
Vibrio europaeus,0.0
Vibrio vulnificus,0.0
Vibrio hyugaensis,0.0
Vibrio cidicii,0.0
Vibrio navarrensis,0.0
Vibrio furnissii,0.0
Photobacterium damselae,0.0
Photobacterium profundum,0.0
Photobacterium sp. GJ3,0.0
Hydrogenovibrio thermophilus,0.0
Thiosulfatimonas sediminis,0.0
Beggiatoa leptomitoformis,0.0
Francisella tularensis,0.0
Francisella sp. FSC1006,0.0
Haemophilus ducreyi,0.0
Actinobacillus pleuropneumoniae,0.0
Actinobacillus sp. GY-402,0.0
Histophilus somni,0.0
Neptunomonas phycophila,0.0
Vibrio cholerae,0.0
Thalassotalea sp. PS06,0.0
Bacterioplanes sanyensis,0.0
Pseudoalteromonas spongiae,0.0
Acinetobacter baumannii,0.0
Acinetobacter sp. WCHA55,0.0
Acinetobacter towneri,0.0
Acinetobacter tandoii,0.0
Psychrobacter sp. AntiMn-1,0.0
Xanthomonas citri,0.0
Lysobacter sp. TY2-98,0.0
Shewanella marisflavi,0.0
Shewanella sp. Scap07,0.0
Shewanella sp. YLB-08,0.0
Shewanella bicestrii,0.0
Shewanella baltica,0.0
Shewanella dokdonensis,0.0
Marinobacter sp. NP-4(2019),0.0
Marinobacter sp. LV10R510-11A,0.0
Alteromonas sp. RKMC-009,0.0
Alteromonas macleodii,0.0
Paraglaciecola sp. L3A3,0.0
Saliniradius amylolyticus,0.0
Pseudoalteromonas sp. Scap06,0.0
Pseudoalteromonas sp. 3J6,0.0
Pseudoalteromonas sp. Scap25,0.0
Pseudoalteromonas ruthenica,0.0
Marinomonas sp. CT5,0.0
Halomonas subglaciescola,0.0
Azoarcus sp. CIB,0.0
Burkholderia multivorans,0.0
Cupriavidus taiwanensis,0.0
Cupriavidus oxalaticus,0.0
Ralstonia solanacearum,0.0
Polynucleobacter necessarius,0.0
Lautropia mirabilis,0.0
Chitinimonas arctica,0.0
Paraburkholderia phenoliruptrix,0.0
Rhodoferax sediminis,0.0
Rhodoferax koreense,0.0
Comamonas testosteroni,0.0
Comamonas thiooxydans,0.0
Variovorax sp. RKNM96,0.0
Variovorax sp. 38R,0.0
Delftia acidovorans,0.0
Candidatus Symbiobacter mobilis,0.0
Ottowia oryzae,0.0
Achromobacter pestifer,0.0
Achromobacter spanius,0.0
Advenella mimigardefordensis,0.0
Advenella kashmirensis,0.0
Bordetella hinzii,0.0
Janthinobacterium agaricidamnosum,0.0
Turicimonas muris,0.0
Burkholderia ubonensis,0.0
Burkholderia contaminans,0.0
Halomonas meridiana,0.0
Burkholderia cenocepacia,0.0
Kushneria phosphatilytica,0.0
Candidatus Portiera aleyrodidarum,0.0
Oleiphilus messinensis,0.0
Allochromatium vinosum,0.0
Caldichromatium japonicum,0.0
Thioalkalivibrio sulfidiphilus,0.0
Acidihalobacter ferrooxydans,0.0
Aeromonas hydrophila,0.0
Aeromonas salmonicida,0.0
Aeromonas caviae,0.0
Aeromonas veronii,0.0
Oceanisphaera avium,0.0
Kineobactrum salinum,0.0
Spongiibacter sp. IMCC21906,0.0
Methylomonas sp. EFPC1,0.0
Methylomonas sp. LW13,0.0
Aquicella lusitana,0.0
Aquicella siphonis,0.0
Legionella geestiana,0.0
Gilliamella apicola,0.0
Cardiobacterium hominis,0.0
Sulfurifustis variabilis,0.0
Burkholderia dolosa,0.0
Citrobacter sp. CF971,0.0
Citrobacter sp. RHBSTW-00229,0.0
Streptomyces vinaceus,0.0
Lactobacillus kullabergensis,0.0
Caldicellulosiruptor obsidiansis,0.0
Mahella australiensis,0.0
Halanaerobium praevalens,0.0
Halanaerobium hydrogeniformans,0.0
Halocella sp. SP3-1,0.0
Natranaerobius thermophilus,0.0
Corynebacterium simulans,0.0
Lactobacillus gasseri,0.0
Lactobacillus helveticus,0.0
Lactobacillus johnsonii,0.0
Lactobacillus crispatus,0.0
Lactobacillus taiwanensis,0.0
Bacillus circulans,0.0
Lactobacillus delbrueckii,0.0
Lactobacillus amylolyticus,0.0
Corynebacterium diphtheriae,0.0
Limosilactobacillus gastricus,0.0
Limosilactobacillus reuteri,0.0
Lactiplantibacillus plantarum,0.0
Oenococcus oeni,0.0
Leuconostoc carnosum,0.0
Leuconostoc pseudomesenteroides,0.0
Ligilactobacillus salivarius,0.0
Latilactobacillus sakei,0.0
Moorella glycerini,0.0
Syntrophomonas wolfei,0.0
Vallitalea guaymasensis,0.0
Christensenella sp. Marseille-P3954,0.0
Oscillibacter sp. MM59,0.0
Oscillibacter sp. MM35,0.0
Mageeibacillus indolicus,0.0
Acutalibacter muris,0.0
Ruthenibacterium lactatiformans,0.0
Caproiciproducens sp. NJN-50,0.0
Caproiciproducens sp. 7D4C2,0.0
Acetivibrio thermocellus,0.0
Caproicibacterium amylolyticum,0.0
Nocardia seriolae,0.0
Eubacterium cellulosolvens,0.0
Eubacterium callanderi,0.0
Eubacterium maltosivorans,0.0
Eubacterium sp. NSJ-61,0.0
Acetobacterium woodii,0.0
Clostridioides difficile,0.0
Massilistercora timonensis,0.0
Intestinimonas butyriciproducens,0.0
Flintibacter sp. KGMB00164,0.0
Mogibacterium pumilum,0.0
Desulfallas gibsoniae,0.0
Desulfotomaculum ruminis,0.0
Desulfosporosinus meridiei,0.0
Pediococcus pentosaceus,0.0
Pediococcus inopinatus,0.0
Lentilactobacillus kefiri,0.0
Staphylococcus lloydii,0.0
Staphylococcus saprophyticus,0.0
Paenibacillus sp. IHB B 3084,0.0
Paenibacillus sp. HB172198,0.0
Paenibacillus sp. BIHB4019,0.0
Paenibacillus sp. 32O-W,0.0
Paenibacillus sp. FSL H7-0737,0.0
Paenibacillus donghaensis,0.0
Paenibacillus riograndensis,0.0
Paenibacillus sonchi,0.0
Paenibacillus odorifer,0.0
Paenibacillus rhizovicinus,0.0
Paenibacillus cellulosilyticus,0.0
Paenibacillus lutimineralis,0.0
Paenibacillus brasilensis,0.0
Paenibacillus larvae,0.0
Paenibacillus durus,0.0
Brevibacillus brevis,0.0
Bacillus mycoides,0.0
Bacillus thuringiensis,0.0
Bacillus freudenreichii,0.0
Bacillus weihaiensis,0.0
Bacillus amyloliquefaciens,0.0
Virgibacillus sp. SK37,0.0
Staphylococcus pseudoxylosus,0.0
Staphylococcus simulans,0.0
Schleiferilactobacillus harbinensis,0.0
Staphylococcus felis,0.0
Companilactobacillus heilongjiangensis,0.0
Amylolactobacillus amylophilus,0.0
Lacticaseibacillus zeae,0.0
Streptococcus sp. oral taxon 431,0.0
Streptococcus oralis,0.0
Streptococcus cristatus,0.0
Streptococcus canis,0.0
Streptococcus agalactiae,0.0
Streptococcus suis,0.0
Streptococcus equinus,0.0
Streptococcus intermedius,0.0
Lactococcus piscium,0.0
Lactococcus lactis,0.0
Lactococcus carnosus,0.0
Enterococcus faecium,0.0
Enterococcus sp. FDAARGOS_553,0.0
Enterococcus mundtii,0.0
Vagococcus carniphilus,0.0
Melissococcus plutonius,0.0
Dolosigranulum pigrum,0.0
Carnobacterium sp. 17-4,0.0
Corynebacterium sp. 1959,0.0
Corynebacterium sp. LMM-1652,0.0
Oscillibacter sp. PEA192,0.0
Flavonifractor plautii,0.0
Ruminococcus bicirculans,0.0
Denitrobacterium detoxificans,0.0
Rubrobacter xylanophilus,0.0
Streptomyces armeniacus,0.0
Nocardioides daphniae,0.0
Nocardioides dokdonensis,0.0
Anaerostipes caccae,0.0
Anaerostipes rhamnosivorans,0.0
Nocardioides sp. HY056,0.0
Tessaracoccus defluvii,0.0
Propionibacterium freudenreichii,0.0
Blautia sp. LZLJ-3,0.0
Cutibacterium acnes,0.0
Blautia hansenii,0.0
Blautia producta,0.0
Blautia argi,0.0
Coprococcus catus,0.0
Coprococcus comes,0.0
Coprococcus sp. ART55/1,0.0
Ruminococcus torques,0.0
Ruminococcus gnavus,0.0
Clostridium scindens,0.0
Lachnoclostridium phocaeense,0.0
Clostridium hylemonae,0.0
Lachnoclostridium sp. YL32,0.0
Slackia heliotrinireducens,0.0
Arabia massiliensis,0.0
Faecalicatena sp. Marseille-Q4148,0.0
Adlercreutzia equolifaciens,0.0
Streptomyces rectiverticillatus,0.0
Streptomyces niveus,0.0
Streptomyces venezuelae,0.0
Streptomyces autolyticus,0.0
Streptomyces galilaeus,0.0
Schaalia odontolytica,0.0
Actinomyces procaprae,0.0
Amycolatopsis mediterranei,0.0
Amycolatopsis sp. AA4,0.0
Saccharomonospora cyanea,0.0
Streptomonospora sp. M2,0.0
Streptomyces sp. TLI_053,0.0
Streptomyces sp. ICC1,0.0
Olsenella sp. LZLJ-2,0.0
Olsenella uli,0.0
Parolsenella massiliensis,0.0
Parolsenella catena,0.0
Gordonibacter pamelaeae,0.0
Gordonibacter urolithinfaciens,0.0
Eggerthella lenta,0.0
Eggerthella sp. YY7918,0.0
Eggerthella sp. HF-1101,0.0
Berryella intestinalis,0.0
Lachnoclostridium phytofermentans,0.0
Butyrivibrio fibrisolvens,0.0
Ruminococcus albus,0.0
Clostridium saccharobutylicum,0.0
Clostridium chauvoei,0.0
Clostridium acetobutylicum,0.0
Clostridium taeniosporum,0.0
Clostridium kluyveri,0.0
Clostridium bornimense,0.0
Clostridium saccharoperbutylacetonicum,0.0
Clostridium thermarum,0.0
Clostridium drakei,0.0
Clostridium gasigenes,0.0
Clostridium tyrobutyricum,0.0
Clostridium intestinale,0.0
Clostridium argentinense,0.0
Clostridium scatologenes,0.0
Clostridium cellulovorans,0.0
Clostridium novyi,0.0
Clostridium isatidis,0.0
Clostridium tetani,0.0
Clostridium pasteurianum,0.0
Clostridium septicum,0.0
Hungatella hathewayi,0.0
Alkaliphilus metalliredigens,0.0
Candidatus Arthromitus sp. SFB-rat-Yit,0.0
Cutibacterium avidum,0.0
Clostridium aceticum,0.0
Clostridium diolis,0.0
Butyrivibrio proteoclasticus,0.0
Clostridium estertheticum,0.0
Butyrivibrio hungatei,0.0
Enterocloster bolteae,0.0
Enterocloster clostridioformis,0.0
Lacrimispora sphenoides,0.0
Lacrimispora saccharolytica,0.0
Anaerocolumna cellulosilytica,0.0
Anaerocolumna sp. CTTW,0.0
Anaerocolumna sedimenticola,0.0
Anaerotignum propionicum,0.0
Lachnospira eligens,0.0
Herbinix luporum,0.0
Pseudobutyrivibrio xylanivorans,0.0
Cutibacterium granulosum,0.0
Clostridium botulinum,0.0
Clostridium sp. SY8519,0.0
Clostridium sp. CT4,0.0
Clostridium sp. DL-VIII,0.0
Clostridium sp. JN-1,0.0
Clostridium sp. JN-9,0.0
Clostridium sp. 001,0.0
Clostridium beijerinckii,0.0
Clostridium baratii,0.0
Clostridium perfringens,0.0
Virgibacillus dokdonensis,0.0
Geobacillus sp. JS12,0.0
Citrobacter sp. RHBSTW-00570,0.0
Tenacibaculum sp. SZ-18,0.0
Capnocytophaga haemolytica,0.0
Dokdonia sp. MED134,0.0
Antarcticibacterium flavum,0.0
Changchengzhania lutea,0.0
Olleya sp. Bg11-27,0.0
Aquimarina sp. TRL1,0.0
Algibacter alginicilyticus,0.0
Kordia sp. SMS9,0.0
Croceibacter atlanticus,0.0
Salegentibacter salegens,0.0
Polaribacter sp. ALD11,0.0
Fluviicola taffensis,0.0
Lysinibacillus timonensis,0.0
Echinicola strongylocentroti,0.0
Echinicola vietnamensis,0.0
Echinicola rosea,0.0
Echinicola sp. LN3S3,0.0
Hymenobacter qilianensis,0.0
Hymenobacter sedentarius,0.0
Hymenobacter sp. DG25A,0.0
Pontibacter sp. SGAir0037,0.0
Rufibacter radiotolerans,0.0
Fibrella sp. ES10-3-2-2,0.0
Spirosoma pollinicola,0.0
Capnocytophaga canimorsus,0.0
Capnocytophaga cynodegmi,0.0
Flavobacterium sp. M31R6,0.0
Flavobacterium psychrophilum,0.0
Porphyromonas sp. oral taxon 275,0.0
Salinivirga cyanobacteriivorans,0.0
Proteiniphilum saccharofermentans,0.0
Paludibacter propionicigenes,0.0
Tenuifilum thalassicum,0.0
Chryseobacterium sp. 3008163,0.0
Chryseobacterium sp.,0.0
Chryseobacterium sp. StRB126,0.0
Chryseobacterium sp. POL2,0.0
Chryseobacterium nakagawai,0.0
Chryseobacterium indoltheticum,0.0
Chryseobacterium aureum,0.0
Chryseobacterium carnipullorum,0.0
Chryseobacterium shandongense,0.0
Chryseobacterium taklimakanense,0.0
Cloacibacterium caeni,0.0
Elizabethkingia anophelis,0.0
Riemerella anatipestifer,0.0
Apibacter raozihei,0.0
Arenibacter algicola,0.0
Flavobacterium columnare,0.0
Flavobacterium sediminis,0.0
Flavobacterium johnsoniae,0.0
Cytophaga hutchinsonii,0.0
Chryseolinea soli,0.0
Chitinophaga pinensis,0.0
Citrobacter portucalensis,0.0
Citrobacter sp. BIDMC107,0.0
Citrobacter freundii complex sp. CFNIH9,0.0
Citrobacter sedlakii,0.0
Citrobacter youngae,0.0
Curtobacterium sp. YC1,0.0
Bifidobacterium eulemuris,0.0
Citrobacter sp. LY-1,0.0
Citrobacter sp. BDA59-3,0.0
Citrobacter sp. RHBSTW-00887,0.0
Citrobacter sp. 172116965,0.0
Citrobacter sp. FDAARGOS_156,0.0
Citrobacter sp. CFNIH10,0.0
Citrobacter sp. RHB36-C18,0.0
Citrobacter sp. RHBSTW-00524,0.0
Citrobacter sp. RHBSTW-00599,0.0
Citrobacter sp. RHBSTW-00881,0.0
Citrobacter sp. LUTT5,0.0
Citrobacter sp. RHBSTW-00986,0.0
Citrobacter sp. B72,0.0
Citrobacter sp. CRE-46,0.0
Citrobacter sp. TSA-1,0.0
Citrobacter sp. RHBSTW-01013,0.0
Citrobacter sp. RHBSTW-00678,0.0
Citrobacter freundii complex sp. CFNIH2,0.0
Citrobacter braakii,0.0
Chitinophaga sp. MD30,0.0
Citrobacter werkmanii,0.0
Niastella koreensis,0.0
Arachidicoccus ginsenosidivorans,0.0
Phnomibacter ginsenosidimutans,0.0
Sphingobacterium sp. ML3W,0.0
Sphingobacterium sp. DR205,0.0
Sphingobacterium thalpophilum,0.0
Pedobacter sp. KBS0701,0.0
Pedobacter sp. PACM 27299,0.0
Pedobacter sp. eg,0.0
Pedobacter steynii,0.0
Mucilaginibacter mallensis,0.0
Mucilaginibacter ginsenosidivorans,0.0
Mucilaginibacter celer,0.0
Anseongella ginsenosidimutans,0.0
Chlorobium phaeobacteroides,0.0
Fibrobacter succinogenes,0.0
Leucobacter insecticola,0.0
Microbacterium oleivorans,0.0
