Genus,RA,TAX_ID
Clostridioides,1.62670485446685e-05,1870884
Duncaniella,1.5182578641690601e-05,2518495
Fibrobacter,1.5182578641690601e-05,832
Flavobacterium,1.4640343690201652e-05,237
Streptomyces,1.4640343690201652e-05,1883
Muribaculum,1.4640343690201652e-05,1918540
Rhodoferax,1.4640343690201652e-05,28065
Paenibacillus,1.4098108738712702e-05,44249
Haemophilus,1.30136388357348e-05,724
Janthinobacterium,1.30136388357348e-05,29580
Streptococcus,1.30136388357348e-05,1301
Massilistercora,1.2471403884245851e-05,2717089
Porphyromonas,1.2471403884245851e-05,836
Serratia,1.1929168932756901e-05,613
Chitinophaga,1.1386933981267952e-05,79328
Enterococcus,1.1386933981267952e-05,1350
Leptotrichia,1.030246407829005e-05,32067
Cupriavidus,1.030246407829005e-05,106589
Cutibacterium,1.030246407829005e-05,1912216
Moraxella,9.760229126801101e-06,475
Oenococcus,9.217994175312151e-06,46254
Isosphaera,9.217994175312151e-06,127
Coprobacter,9.217994175312151e-06,1348911
Beggiatoa,9.217994175312151e-06,1021
Erythrobacter,8.675759223823202e-06,1041
Arenibacter,8.675759223823202e-06,178469
Babesia,8.675759223823202e-06,5864
Ruminococcus,8.675759223823202e-06,1263
Achromobacter,8.13352427233425e-06,222
Vibrio,8.13352427233425e-06,662
Methanoplanus,8.13352427233425e-06,2314
Sphingobacterium,8.13352427233425e-06,28453
Shewanella,7.591289320845301e-06,22
Tannerella,7.591289320845301e-06,195950
Hydrogenovibrio,7.049054369356351e-06,28884
Odoribacter,7.049054369356351e-06,283168
Echinicola,7.049054369356351e-06,390846
Schaalia,7.049054369356351e-06,2529408
Bacillus,7.049054369356351e-06,1386
Lactiplantibacillus,6.5068194178674e-06,2767842
Acinetobacter,6.5068194178674e-06,469
Homo,6.5068194178674e-06,9605
Yersinia,6.5068194178674e-06,629
Pseudoalteromonas,5.964584466378451e-06,53246
Oscillibacter,5.964584466378451e-06,459786
Ligilactobacillus,5.422349514889501e-06,2767887
Dickeya,5.422349514889501e-06,204037
Pantoea,5.422349514889501e-06,53335
Methanocorpusculum,5.422349514889501e-06,2192
Flavonifractor,5.422349514889501e-06,946234
Rickettsia,4.8801145634005505e-06,780
Drechmeria,4.8801145634005505e-06,98402
Adlercreutzia,4.8801145634005505e-06,447020
Curtobacterium,4.8801145634005505e-06,2034
Anabaena,4.8801145634005505e-06,1163
Hungatella,4.8801145634005505e-06,1649459
Photorhabdus,4.337879611911601e-06,29487
Fusobacterium,4.337879611911601e-06,848
Mycolicibacterium,4.337879611911601e-06,1866885
Selenomonas,4.337879611911601e-06,970
Pedobacter,4.337879611911601e-06,84567
Morganella,4.337879611911601e-06,581
Gloeobacter,4.337879611911601e-06,33071
Microbacterium,3.7956446604226503e-06,33882
Treponema,3.7956446604226503e-06,157
Bordetella,3.7956446604226503e-06,517
Xenorhabdus,3.7956446604226503e-06,626
Lachnospira,3.7956446604226503e-06,28050
Riemerella,3.7956446604226503e-06,34084
Photobacterium,3.7956446604226503e-06,657
Kineobactrum,3.2534097089337e-06,2678529
Dolosigranulum,3.2534097089337e-06,29393
Pseudobutyrivibrio,3.2534097089337e-06,46205
Neptunomonas,3.2534097089337e-06,75687
Mycoplasma,3.2534097089337e-06,2093
Candidatus Hamiltonella,3.2534097089337e-06,568987
Candidatus Hoaglandella,3.2534097089337e-06,1906659
Fibrella,3.2534097089337e-06,861914
Entomomonas,3.2534097089337e-06,2758906
Chlorobium,3.2534097089337e-06,1091
Sodalis,3.2534097089337e-06,84565
Moorella,3.2534097089337e-06,44260
Hymenobacter,3.2534097089337e-06,89966
Methanobacterium,2.7111747574447505e-06,2160
Leucobacter,2.7111747574447505e-06,55968
Faecalitalea,2.7111747574447505e-06,1573534
Providencia,2.7111747574447505e-06,586
Megasphaera,2.7111747574447505e-06,906
Gordonia,2.7111747574447505e-06,2053
Mesorhizobium,2.7111747574447505e-06,68287
Bartonella,2.7111747574447505e-06,773
Comamonas,2.7111747574447505e-06,283
Nitratiruptor,2.7111747574447505e-06,269258
Mucilaginibacter,2.7111747574447505e-06,423349
Anaerocolumna,2.7111747574447505e-06,1843210
Desulfobulbus,2.7111747574447505e-06,893
Acidihalobacter,2.7111747574447505e-06,1765964
Dysosmobacter,2.7111747574447505e-06,2591381
Vallitalea,2.7111747574447505e-06,1348611
Ustilago,2.7111747574447505e-06,5269
Candidatus Profftia,2.7111747574447505e-06,1177214
Candidatus Moranella,2.7111747574447505e-06,1048757
Nocardioides,2.7111747574447505e-06,1839
Suicoccus,2.7111747574447505e-06,2689587
Neurospora,2.7111747574447505e-06,5140
Komagataeibacter,2.1689398059558004e-06,1434011
Sulfurimonas,2.1689398059558004e-06,202746
Polynucleobacter,2.1689398059558004e-06,44013
Sphingomonas,2.1689398059558004e-06,13687
Paraburkholderia,2.1689398059558004e-06,1822464
Barnesiella,2.1689398059558004e-06,397864
Aeromonas,2.1689398059558004e-06,642
Candidatus Blochmannia,2.1689398059558004e-06,203804
Chryseolinea,2.1689398059558004e-06,1433993
Edwardsiella,2.1689398059558004e-06,635
Arachidicoccus,2.1689398059558004e-06,1769012
Herbinix,2.1689398059558004e-06,1663717
Virgibacillus,2.1689398059558004e-06,84406
Pseudarthrobacter,2.1689398059558004e-06,1742993
Romboutsia,2.1689398059558004e-06,1501226
Leuconostoc,2.1689398059558004e-06,1243
Lacticaseibacillus,2.1689398059558004e-06,2759736
Flintibacter,2.1689398059558004e-06,1918454
Corynebacterium,2.1689398059558004e-06,1716
Leminorella,1.62670485446685e-06,82980
Stenotrophomonas,1.62670485446685e-06,40323
Lysobacter,1.62670485446685e-06,68
Desulfallas,1.62670485446685e-06,2282740
Alloprevotella,1.62670485446685e-06,1283313
Erwinia,1.62670485446685e-06,551
Actinobacillus,1.62670485446685e-06,713
Metakosakonia,1.62670485446685e-06,2055876
Candidatus Doolittlea,1.62670485446685e-06,1906657
Pontibacillus,1.62670485446685e-06,289201
Proteus,1.62670485446685e-06,583
Alkaliphilus,1.62670485446685e-06,114627
Erysipelatoclostridium,1.62670485446685e-06,1505663
Modestobacter,1.62670485446685e-06,88138
Bradyrhizobium,1.62670485446685e-06,374
Paracoccus,1.62670485446685e-06,265
Sulfitobacter,1.62670485446685e-06,60136
Helicobacter,1.62670485446685e-06,209
Nocardia,1.62670485446685e-06,1817
Mycobacterium,1.62670485446685e-06,1763
Sphaerochaeta,1.62670485446685e-06,399320
Brachyspira,1.62670485446685e-06,29521
Aspergillus,1.62670485446685e-06,5052
Tetrapisispora,1.62670485446685e-06,113604
Nitrosopumilus,1.62670485446685e-06,338191
Siminovitchvirus,1.62670485446685e-06,1918721
Pelosinus,1.62670485446685e-06,365348
Mageeibacillus,1.62670485446685e-06,1637257
Planobacterium,1.62670485446685e-06,2782228
Fluviicola,1.62670485446685e-06,332102
Elizabethkingia,1.62670485446685e-06,308865
Spirosoma,1.62670485446685e-06,107
Capnocytophaga,1.62670485446685e-06,1016
Geoalkalibacter,1.0844699029779002e-06,392332
Halomonas,1.0844699029779002e-06,2745
Caproicibacterium,1.0844699029779002e-06,2834348
Thalassospira,1.0844699029779002e-06,168934
Pasteurella,1.0844699029779002e-06,745
Alteromonas,1.0844699029779002e-06,226
Actinomyces,1.0844699029779002e-06,1654
Rhodanobacter,1.0844699029779002e-06,75309
Croceibacter,1.0844699029779002e-06,216431
Olleya,1.0844699029779002e-06,336276
Oleiphilus,1.0844699029779002e-06,141450
Mogibacterium,1.0844699029779002e-06,86331
Intestinimonas,1.0844699029779002e-06,1392389
Neisseria,1.0844699029779002e-06,482
Pragia,1.0844699029779002e-06,82984
Buchnera,1.0844699029779002e-06,32199
Nostoc,1.0844699029779002e-06,1177
Tessaracoccus,1.0844699029779002e-06,72763
Kushneria,1.0844699029779002e-06,504090
Amycolatopsis,1.0844699029779002e-06,1813
Proteiniphilum,1.0844699029779002e-06,294702
Methylomonas,1.0844699029779002e-06,416
Ornithobacterium,1.0844699029779002e-06,28250
Salinispora,1.0844699029779002e-06,168694
Variovorax,1.0844699029779002e-06,34072
Slackia,1.0844699029779002e-06,84108
Rhizobium,1.0844699029779002e-06,379
Ralstonia,1.0844699029779002e-06,48736
Lautropia,1.0844699029779002e-06,47670
Methylocystis,1.0844699029779002e-06,133
Devosia,1.0844699029779002e-06,46913
Saccharopolyspora,1.0844699029779002e-06,1835
Aquicella,1.0844699029779002e-06,254245
Pseudorhodoplanes,1.0844699029779002e-06,1734920
Longicatena,1.0844699029779002e-06,1918536
Lachnoanaerobaculum,1.0844699029779002e-06,1164882
Cellvibrio,1.0844699029779002e-06,10
Anaerotignum,1.0844699029779002e-06,2039240
Caldichromatium,1.0844699029779002e-06,2828366
Altererythrobacter,1.0844699029779002e-06,361177
Lonsdalea,1.0844699029779002e-06,1082702
Sutterella,1.0844699029779002e-06,40544
Jeotgalicoccus,1.0844699029779002e-06,227979
Companilactobacillus,1.0844699029779002e-06,2767879
Melissococcus,1.0844699029779002e-06,33969
Sporosarcina,1.0844699029779002e-06,1569
Geminocystis,1.0844699029779002e-06,669357
Plasmodium,1.0844699029779002e-06,5820
Liquorilactobacillus,1.0844699029779002e-06,2767888
Cellulomonas,1.0844699029779002e-06,1707
Methylomusa,1.0844699029779002e-06,2093783
Methanobrevibacter,1.0844699029779002e-06,2172
Lentilactobacillus,1.0844699029779002e-06,2767893
Deinococcus,1.0844699029779002e-06,1298
Ravinvirus,1.0844699029779002e-06,308911
Candidatus Riesia,1.0844699029779002e-06,401618
Chloroflexus,1.0844699029779002e-06,1107
Amedibacterium,1.0844699029779002e-06,2749267
Niastella,1.0844699029779002e-06,354354
Brevibacillus,1.0844699029779002e-06,55080
Novosphingobium,5.422349514889501e-07,165696
Cryptococcus,5.422349514889501e-07,5206
Zygosaccharomyces,5.422349514889501e-07,4953
Pseudonocardia,5.422349514889501e-07,1847
Orientia,5.422349514889501e-07,69474
Labrys,5.422349514889501e-07,204476
Dermabacter,5.422349514889501e-07,36739
Brucella,5.422349514889501e-07,234
Trueperella,5.422349514889501e-07,1069494
Psychromicrobium,5.422349514889501e-07,2078575
Methanohalophilus,5.422349514889501e-07,2175
Dictyostelium,5.422349514889501e-07,5782
Kaistia,5.422349514889501e-07,166953
Glutamicibacter,5.422349514889501e-07,1742989
Calothrix,5.422349514889501e-07,1186
Methanococcoides,5.422349514889501e-07,2225
Natronomonas,5.422349514889501e-07,63743
Methyloceanibacter,5.422349514889501e-07,1484898
Filomicrobium,5.422349514889501e-07,119044
Rhodoluna,5.422349514889501e-07,529883
Sinorhizobium,5.422349514889501e-07,28105
Sulfolobus,5.422349514889501e-07,2284
Saccharothrix,5.422349514889501e-07,2071
Hendrixvirus,5.422349514889501e-07,2169654
Dechloromonas,5.422349514889501e-07,73029
Pseudogulbenkiania,5.422349514889501e-07,568394
Gluconobacter,5.422349514889501e-07,441
Jonesia,5.422349514889501e-07,43673
Parasaccharibacter,5.422349514889501e-07,1602345
Skermania,5.422349514889501e-07,59613
Borreliella,5.422349514889501e-07,64895
Borrelia,5.422349514889501e-07,138
Syntrophotalea,5.422349514889501e-07,2812025
Desulfovibrio,5.422349514889501e-07,872
Persicimonas,5.422349514889501e-07,2766927
Mariprofundus,5.422349514889501e-07,377315
Halobacteriovorax,5.422349514889501e-07,1652133
Planctopirus,5.422349514889501e-07,1649480
Desulfonema,5.422349514889501e-07,45654
Symmachiella,5.422349514889501e-07,2795780
Limnoglobus,5.422349514889501e-07,2731450
Frigoriglobus,5.422349514889501e-07,2774146
Candidatus Kuenenia,5.422349514889501e-07,380738
Parachlamydia,5.422349514889501e-07,83551
Labilibaculum,5.422349514889501e-07,2060722
Sediminispirochaeta,5.422349514889501e-07,1911556
Tolypothrix,5.422349514889501e-07,111782
Candidatus Koribacter,5.422349514889501e-07,658061
Raphidiopsis,5.422349514889501e-07,244599
Hyphomonas,5.422349514889501e-07,85
Magnetospirillum,5.422349514889501e-07,13134
Azospirillum,5.422349514889501e-07,191
Synechococcus,5.422349514889501e-07,1129
Kaistella,5.422349514889501e-07,2782231
Dinoroseobacter,5.422349514889501e-07,309512
Pyricularia,5.422349514889501e-07,48558
Paraoceanicella,5.422349514889501e-07,2683599
Devriesea,5.422349514889501e-07,472568
Desulfurispirillum,5.422349514889501e-07,393029
Epilithonimonas,5.422349514889501e-07,2782229
Campylobacter,5.422349514889501e-07,194
Rhodococcus,5.422349514889501e-07,1827
Nautilia,5.422349514889501e-07,191291
Caminibacter,5.422349514889501e-07,191301
Colletotrichum,5.422349514889501e-07,5455
Austwickia,5.422349514889501e-07,1184606
Rhodocytophaga,5.422349514889501e-07,455076
Tolumonas,5.422349514889501e-07,43947
Pusillimonas,5.422349514889501e-07,305976
Marinilactibacillus,5.422349514889501e-07,191769
Lactococcus,5.422349514889501e-07,1357
Pediococcus,5.422349514889501e-07,1253
Weissella,5.422349514889501e-07,46255
Latilactobacillus,5.422349514889501e-07,2767885
Amylolactobacillus,5.422349514889501e-07,2767876
Candidatus Annandia,5.422349514889501e-07,1302410
Candidatus Mikella,5.422349514889501e-07,1906660
Tenacibaculum,5.422349514889501e-07,104267
Polaribacter,5.422349514889501e-07,52959
Salegentibacter,5.422349514889501e-07,143222
Brenneria,5.422349514889501e-07,71655
Natranaerobius,5.422349514889501e-07,375928
Halobacteroides,5.422349514889501e-07,42417
Ewingella,5.422349514889501e-07,41201
Halocella,5.422349514889501e-07,46466
Halothermothrix,5.422349514889501e-07,32636
Mahella,5.422349514889501e-07,252965
Christensenella,5.422349514889501e-07,990721
Algibacter,5.422349514889501e-07,261827
Vagococcus,5.422349514889501e-07,2737
Macrococcus,5.422349514889501e-07,69965
Actinocatenispora,5.422349514889501e-07,390988
Helcococcus,5.422349514889501e-07,31983
Cytophaga,5.422349514889501e-07,978
Marivirga,5.422349514889501e-07,869806
Acidaminococcus,5.422349514889501e-07,904
Veillonella,5.422349514889501e-07,29465
Lacibacter,5.422349514889501e-07,649461
Phnomibacter,5.422349514889501e-07,2836216
Megamonas,5.422349514889501e-07,158846
Pectinatus,5.422349514889501e-07,864
Polycladomyces,5.422349514889501e-07,1348505
Kroppenstedtia,5.422349514889501e-07,1274351
Planomicrobium,5.422349514889501e-07,162291
Cohnella,5.422349514889501e-07,329857
Geobacillus,5.422349514889501e-07,129337
Salimicrobium,5.422349514889501e-07,351195
Priestia,5.422349514889501e-07,2800373
Salicibibacter,5.422349514889501e-07,2685905
Mesobacillus,5.422349514889501e-07,2675231
Cytobacillus,5.422349514889501e-07,2675230
Sutcliffiella,5.422349514889501e-07,2837511
Arsenophonus,5.422349514889501e-07,637
Desulfosporosinus,5.422349514889501e-07,79206
Gramella,5.422349514889501e-07,292691
Mixta,5.422349514889501e-07,2100764
Pistricoccus,5.422349514889501e-07,1897649
Hahella,5.422349514889501e-07,158481
Gynuella,5.422349514889501e-07,1445504
Litoricola,5.422349514889501e-07,418700
Cellulosilyticum,5.422349514889501e-07,698776
Thioalkalivibrio,5.422349514889501e-07,106633
Nitrosococcus,5.422349514889501e-07,1227
Allochromatium,5.422349514889501e-07,85072
Spongiibacter,5.422349514889501e-07,630749
Oceanisphaera,5.422349514889501e-07,225143
Coxiella,5.422349514889501e-07,776
Immundisolibacter,5.422349514889501e-07,1934947
Apibacter,5.422349514889501e-07,1778601
Sarcina,5.422349514889501e-07,1266
Cloacibacterium,5.422349514889501e-07,501783
Ilumatobacter,5.422349514889501e-07,682522
Arabia,5.422349514889501e-07,2005386
Candidatus Planktophila,5.422349514889501e-07,622681
Collimonas,5.422349514889501e-07,202907
Marinomonas,5.422349514889501e-07,28253
Chthonomonas,5.422349514889501e-07,1077265
Caproiciproducens,5.422349514889501e-07,1738645
Acutalibacter,5.422349514889501e-07,1918385
Desulfitobacterium,5.422349514889501e-07,36853
Sediminicola,5.422349514889501e-07,389486
Formosa,5.422349514889501e-07,225842
Oblitimonas,5.422349514889501e-07,1849530
Ruminiclostridium,5.422349514889501e-07,1508657
Finegoldia,5.422349514889501e-07,150022
Pseudoxanthomonas,5.422349514889501e-07,83618
Arenimonas,5.422349514889501e-07,490567
Thiothrix,5.422349514889501e-07,1030
Histophilus,5.422349514889501e-07,214906
Monoglobus,5.422349514889501e-07,2039302
Thermoclostridium,5.422349514889501e-07,2304691
Pseudoclostridium,5.422349514889501e-07,2304693
Marinobacter,5.422349514889501e-07,2742
Catenovulum,5.422349514889501e-07,1172191
Thalassotalea,5.422349514889501e-07,1518149
Solibaculum,5.422349514889501e-07,2842531
Peptoniphilus,5.422349514889501e-07,162289
Chloriridovirus,5.422349514889501e-07,10491
