Species,RA
Cronobacter condimenti,0.0
Buttiauxella agrestis,0.0
Cronobacter universalis,0.0
Cronobacter malonaticus,0.0
Cronobacter muytjensii,0.0
Cronobacter sp. JZ38,0.0
Raoultella ornithinolytica,0.0
Buttiauxella sp. 3AFRM03,0.0
Pseudescherichia vulneris,0.0
Yokenella regensburgei,0.0
Lonsdalea populi,0.0
Serratia sp. 3ACOL1,0.0
Serratia sp. CMO1,0.0
Serratia sp. FGI94,0.0
Serratia symbiotica,0.0
Serratia fonticola,0.0
Serratia marcescens,0.0
Serratia liquefaciens,0.0
Serratia ureilytica,0.0
Yersinia pestis,0.0
Yersinia pseudotuberculosis,0.0
Yersinia enterocolitica,0.0
Yersinia frederiksenii,0.0
Yersinia aleksiciae,0.0
Ewingella americana,0.0
Morganella morganii,0.0
Photorhabdus asymbiotica,0.0
Photorhabdus akhurstii,0.0
Photorhabdus thracensis,0.0
Xenorhabdus hominickii,0.0
Xenorhabdus nematophila,0.0
Xenorhabdus bovienii,0.0
Xenorhabdus doucetiae,0.0
Providencia alcalifaciens,0.0
Providencia rustigianii,0.0
Providencia heimbachae,0.0
Brenneria goodwinii,0.0
Dickeya solani,0.0
Jejubacter calystegiae,0.0
Dickeya zeae,0.0
Scandinavium goeteborgense,0.0
Atlantibacter hermannii,0.0
Phytobacter ursingii,0.0
Phytobacter diazotrophicus,0.0
Phytobacter sp. SCO41,0.0
Kosakonia radicincitans,0.0
Shimwellia blattae,0.0
Candidatus Hamiltonella defensa,0.0
secondary endosymbiont of Ctenarytaina eucalypti,0.0
Candidatus Hoaglandella endobia,0.0
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri,0.0
Blochmannia endosymbiont of Camponotus nipponensis,0.0
secondary endosymbiont of Trabutina mannipara,0.0
Candidatus Doolittlea endobia,0.0
Candidatus Annandia adelgestsuga,0.0
Candidatus Mikella endobia,0.0
Candidatus Moranella endobia,0.0
Candidatus Profftia tarda,0.0
Metakosakonia sp. MRY16-398,0.0
Candidatus Riesia pediculicola,0.0
Pectobacterium polaris,0.0
Pectobacterium parmentieri,0.0
Pectobacterium brasiliense,0.0
Dickeya chrysanthemi,0.0
Dickeya dadantii,0.0
Kosakonia pseudosacchari,0.0
Babesia bigemina,0.0
Kosakonia arachidis,0.0
Citrobacter sp. RHBSTW-00881,0.0
Citrobacter sp. RHBSTW-00887,0.0
Citrobacter sp. LUTT5,0.0
Citrobacter sp. RHBSTW-00986,0.0
Citrobacter sp. RHB35-C17,0.0
Citrobacter amalonaticus,0.0
Citrobacter farmeri,0.0
Citrobacter tructae,0.0
Citrobacter telavivum,0.0
Citrobacter koseri,0.0
Citrobacter pasteurii,0.0
Citrobacter cronae,0.0
Enterobacter kobei,0.0
Enterobacter asburiae,0.0
Enterobacter cancerogenus,0.0
Enterobacter roggenkampii,0.0
Enterobacter ludwigii,0.0
Enterobacter cloacae complex sp.,0.0
Enterobacter cloacae complex sp. ECNIH7,0.0
Enterobacter cloacae complex sp. FDA-CDC-AR_0164,0.0
Enterobacter cloacae complex sp. FDA-CDC-AR_0132,0.0
Enterobacter chengduensis,0.0
Enterobacter chuandaensis,0.0
Enterobacter sichuanensis,0.0
Citrobacter sp. RHBSTW-00127,0.0
Citrobacter sp. RHBSTW-00667,0.0
Kosakonia sacchari,0.0
Citrobacter sp. RHBSTW-00599,0.0
Bacillus virus CP51,0.0
Escherichia sp. SCLE84,0.0
Citrobacter werkmanii,0.0
Citrobacter braakii,0.0
Citrobacter portucalensis,0.0
Citrobacter freundii complex sp. CFNIH2,0.0
Citrobacter sp. BIDMC107,0.0
Citrobacter freundii complex sp. CFNIH9,0.0
Citrobacter youngae,0.0
Citrobacter sedlakii,0.0
Citrobacter sp. LY-1,0.0
Citrobacter sp. BDA59-3,0.0
Citrobacter sp. MGH 55,0.0
Citrobacter sp. CRE-46,0.0
Citrobacter sp. CFNIH10,0.0
Citrobacter sp. FDAARGOS_156,0.0
Citrobacter sp. B72,0.0
Citrobacter sp. TSA-1,0.0
Citrobacter sp. RHBSTW-01013,0.0
Citrobacter sp. RHBSTW-00570,0.0
Citrobacter sp. RHBSTW-00524,0.0
Citrobacter sp. RHB36-C18,0.0
Citrobacter sp. CF971,0.0
Enterobacter sp. JUb54,0.0
Enterobacter sp. RHBSTW-00994,0.0
Enterobacter sp. E76,0.0
Enterobacter sp. SA187,0.0
Klebsiella sp. LY,0.0
Klebsiella sp. BDA134-6,0.0
Klebsiella sp. WP8-S18-ESBL-06,0.0
Klebsiella aerogenes,0.0
Klebsiella variicola,0.0
Klebsiella oxytoca,0.0
Klebsiella quasipneumoniae,0.0
Klebsiella michiganensis,0.0
Klebsiella huaxiensis,0.0
Klebsiella quasivariicola,0.0
Klebsiella grimontii,0.0
Lactobacillus phage phi jlb1,0.0
Escherichia virus mEpX1,0.0
Klebsiella africana,0.0
Proteus vulgaris,0.0
Escherichia virus N15,0.0
Salmonella sp. SJTUF14178,0.0
Salmonella sp. SSDFZ54,0.0
Salmonella sp. SJTUF14523,0.0
Kosakonia sp. SMBL-WEM22,0.0
Kosakonia sp. MUSA4,0.0
Kosakonia sp. CCTCC M2018092,0.0
Kosakonia cowanii,0.0
Klebsiella sp. LTGPAF-6F,0.0
Lactobacillus phage KC5a,0.0
Klebsiella sp. A52,0.0
Enterobacter sp. E20,0.0
Enterobacter sp. RHBSTW-00175,0.0
Enterobacter sp. 638,0.0
Enterobacter sp. RHB15-C17,0.0
Enterobacter sp. SGAir0187,0.0
Enterobacter sp. SES19,0.0
Enterobacter sp. R4-368,0.0
Enterobacter sp. 18A13,0.0
Enterobacter sp. RHBSTW-00975,0.0
Enterobacter sp. N18-03635,0.0
Enterobacter sp. HK169,0.0
Enterobacter sp. LU1,0.0
Klebsiella sp. STW0522-44,0.0
Enterobacter sp. RHBSTW-00422,0.0
Enterobacter sp. ODB01,0.0
Enterobacter sp. DSM 30060,0.0
Enterobacter sp. YSU,0.0
Enterobacter oligotrophicus,0.0
Enterobacter soli,0.0
Enterobacter bugandensis,0.0
Enterobacter mori,0.0
Shigella sonnei,0.0
Shigella sp. PAMC 28760,0.0
Proteus mirabilis,0.0
Pantoea sp. SO10,0.0
Arsenophonus nasoniae,0.0
Mesorhizobium loti,0.0
Sinorhizobium fredii,0.0
Bradyrhizobium icense,0.0
Bradyrhizobium sp. 6(2017),0.0
Bradyrhizobium diazoefficiens,0.0
Methylocystis rosea,0.0
Candidatus Filomicrobium marinum,0.0
Methyloceanibacter sp. wino2,0.0
Pseudorhodoplanes sinuspersici,0.0
Dictyostelium discoideum,0.0
Kaistia sp. 32K,0.0
Labrys sp. KNU-23,0.0
Erythrobacter neustonensis,0.0
Altererythrobacter sp. ZODW24,0.0
Sphingomonas sp. MM-1,0.0
Sphingomonas sp. Cra20,0.0
Novosphingobium sp. KA1,0.0
Rickettsia canadensis,0.0
Rickettsia typhi,0.0
Orientia tsutsugamushi,0.0
Komagataeibacter rhaeticus,0.0
Komagataeibacter nataicola,0.0
Gluconobacter oxydans,0.0
Parasaccharibacter apium,0.0
Thalassospira indica,0.0
Plasmodium chabaudi,0.0
Rhizobium bangladeshense,0.0
Mesorhizobium sp. J8,0.0
Polynucleobacter sp. MWH-UH21B,0.0
Bartonella sp. HY038,0.0
Polynucleobacter sp. MWH-UH35A,0.0
Polynucleobacter necessarius,0.0
Methanococcoides methylutens,0.0
Methanocorpusculum labreanum,0.0
Methanoplanus limicola,0.0
Paraburkholderia phenoliruptrix,0.0
Lautropia mirabilis,0.0
Ralstonia solanacearum,0.0
Rhodoferax sediminis,0.0
Rhodoferax koreense,0.0
Comamonas testosteroni,0.0
Comamonas thiooxydans,0.0
Comamonas piscis,0.0
Janthinobacterium agaricidamnosum,0.0
Collimonas fungivorans,0.0
Achromobacter pestifer,0.0
Bordetella hinzii,0.0
Bordetella avium,0.0
Pusillimonas thiosulfatoxidans,0.0
Sutterella megalosphaeroides,0.0
Neisseria gonorrhoeae,0.0
Neisseria meningitidis,0.0
Pseudogulbenkiania sp. NH8B,0.0
Dechloromonas sp. TW-R-39-2,0.0
Bartonella alsatica,0.0
Magnetospirillum magneticum,0.0
Azospirillum thiophilum,0.0
Paracoccus aminophilus,0.0
Paracoccus sp. AK26,0.0
Leptotrichia wadei,0.0
Fusobacterium mortiferum,0.0
Fusobacterium nucleatum,0.0
Fusobacterium varium,0.0
Treponema parvum,0.0
Treponema phagedenis,0.0
Treponema brennaborense,0.0
Treponema caldarium,0.0
Treponema sp. RCC2812,0.0
Sphaerochaeta pleomorpha,0.0
Sediminispirochaeta smaragdinae,0.0
Borrelia miyamotoi,0.0
Borreliella mayonii,0.0
Brachyspira pilosicoli,0.0
Candidatus Koribacter versatilis,0.0
Desulfurispirillum indicum,0.0
Drechmeria coniospora,0.0
Colletotrichum higginsianum,0.0
Neurospora crassa,0.0
Pyricularia oryzae,0.0
Aspergillus luchuensis,0.0
Tetrapisispora phaffii,0.0
Zygosaccharomyces rouxii,0.0
Ustilago maydis,0.0
Cryptococcus neoformans,0.0
Leptotrichia sp. oral taxon 212,0.0
Parachlamydia acanthamoebae,0.0
Candidatus Kuenenia stuttgartiensis,0.0
Desulfobulbus oralis,0.0
Sulfitobacter pseudonitzschiae,0.0
Dinoroseobacter shibae,0.0
Paraoceanicella profunda,0.0
Sulfurimonas sp. B2,0.0
Sulfurimonas gotlandica,0.0
Helicobacter sp. MIT 01-6242,0.0
Helicobacter cinaedi,0.0
Helicobacter pylori,0.0
Campylobacter jejuni,0.0
Nautilia profundicola,0.0
Caminibacter mediatlanticus,0.0
Desulfonema limicola,0.0
Frigoriglobus tundricola,0.0
Geoalkalibacter subterraneus,0.0
Syntrophotalea carbinolica,0.0
Desulfovibrio sp. IOR2,0.0
Persicimonas caeni,0.0
Mariprofundus ferrinatatus,0.0
Halobacteriovorax marinus,0.0
Plasmodium berghei,0.0
Isosphaera pallida,0.0
Planctopirus limnophila,0.0
Symmachiella dynata,0.0
Limnoglobus roseus,0.0
Natronomonas moolapensis,0.0
Polynucleobacter sp. MWH-P3-07-1,0.0
Pantoea sp. At-9b,0.0
Pseudomonas alcaligenes,0.0
Pseudomonas putida,0.0
Pseudomonas granadensis,0.0
Pseudomonas silesiensis,0.0
Entomomonas sp. F2A,0.0
Oblitimonas alkaliphila,0.0
Moraxella cuniculi,0.0
Acinetobacter baumannii,0.0
Acinetobacter nosocomialis,0.0
Acinetobacter sp. WCHA55,0.0
Xanthomonas citri,0.0
Pseudoxanthomonas spadix,0.0
Arenimonas daejeonensis,0.0
Rhodanobacter denitrificans,0.0
Rhodanobacter sp. FDAARGOS 1247,0.0
Beggiatoa leptomitoformis,0.0
Hydrogenovibrio thermophilus,0.0
Shewanella sp. Scap07,0.0
Shewanella sp. YLB-08,0.0
Shewanella marisflavi,0.0
Shewanella baltica,0.0
Shewanella algae,0.0
Shewanella putrefaciens,0.0
Pseudoalteromonas sp. Scap06,0.0
Pseudoalteromonas sp. Scap25,0.0
Pseudoalteromonas luteoviolacea,0.0
Pseudomonas furukawaii,0.0
Pseudomonas mendocina,0.0
Cupriavidus pinatubonensis,0.0
Pseudomonas frederiksbergensis,0.0
Pantoea sp. 201603H,0.0
Homo sapiens,0.0
Pantoea sp. SM3640,0.0
Pantoea vagans,0.0
Pantoea agglomerans,0.0
Erwinia amylovora,0.0
Erwinia rhapontici,0.0
Buchnera aphidicola,0.0
Candidatus Sodalis pierantonius,0.0
Sodalis praecaptivus,0.0
Sodalis endosymbiont of Henestaris halophilus,0.0
Pragia fontium,0.0
Edwardsiella tarda,0.0
Edwardsiella ictaluri,0.0
Edwardsiella piscicida,0.0
Edwardsiella sp. EA181011,0.0
Pseudomonas campi,0.0
Pseudomonas sp. NS1(2017),0.0
Pseudomonas sp. MPC6,0.0
Pseudomonas sp. S35,0.0
Pseudomonas sp. KBS0707,0.0
Pseudomonas sp. CMR5c,0.0
Pseudomonas fluorescens,0.0
Pseudomonas entomophila,0.0
Pseudomonas stutzeri,0.0
Pseudoalteromonas ruthenica,0.0
Pseudoalteromonas rubra,0.0
Pseudoalteromonas phenolica,0.0
Alteromonas macleodii,0.0
Gynuella sunshinyii,0.0
Litoricola lipolytica,0.0
Acidihalobacter ferrooxydans,0.0
Thioalkalivibrio sulfidiphilus,0.0
Caldichromatium japonicum,0.0
Nitrosococcus halophilus,0.0
Allochromatium vinosum,0.0
Kineobactrum salinum,0.0
Cellvibrio sp. PSBB006,0.0
Spongiibacter sp. IMCC21906,0.0
Aeromonas veronii,0.0
Aeromonas salmonicida,0.0
Tolumonas auensis,0.0
Oceanisphaera avium,0.0
Aquicella siphonis,0.0
Coxiella burnetii,0.0
Methylomonas sp. EFPC1,0.0
Immundisolibacter cernigliae,0.0
Burkholderia dolosa,0.0
Burkholderia cenocepacia,0.0
Burkholderia multivorans,0.0
Burkholderia contaminans,0.0
Cupriavidus taiwanensis,0.0
Cupriavidus oxalaticus,0.0
Cupriavidus basilensis,0.0
Oleiphilus messinensis,0.0
Pistricoccus aurantiacus,0.0
Kushneria phosphatilytica,0.0
Vibrio parahaemolyticus,0.0
Alteromonas sp. RKMC-009,0.0
Marinobacter sp. NP-4(2019),0.0
Catenovulum sediminis,0.0
Thalassotalea sp. HSM 43,0.0
[Haemophilus] ducreyi,0.0
Haemophilus influenzae,0.0
Actinobacillus sp. GY-402,0.0
Actinobacillus pleuropneumoniae,0.0
Pasteurella multocida,0.0
Histophilus somni,0.0
Vibrio vulnificus,0.0
Vibrio natriegens,0.0
Halomonas sp. SH5A2,0.0
Vibrio cholerae,0.0
Vibrio tapetis,0.0
Vibrio cidicii,0.0
Vibrio europaeus,0.0
Vibrio qinghaiensis,0.0
Vibrio aquimaris,0.0
Vibrio sp. Scap24,0.0
Photobacterium damselae,0.0
Neptunomonas phycophila,0.0
Marinomonas algicola,0.0
Methanobacterium lacus,0.0
Leminorella richardii,0.0
Chitinophaga pinensis,0.0
Fibrobacter succinogenes,0.0
Anaerocolumna cellulosilytica,0.0
Butyrivibrio fibrisolvens,0.0
Butyrivibrio hungatei,0.0
Butyrivibrio proteoclasticus,0.0
Enterocloster bolteae,0.0
Enterocloster clostridioformis,0.0
Lacrimispora sphenoides,0.0
Lacrimispora saccharolytica,0.0
Lachnospira eligens,0.0
Pseudobutyrivibrio xylanivorans,0.0
Anaerocolumna sp. CTTW,0.0
Anaerocolumna sedimenticola,0.0
Herbinix luporum,0.0
Lachnoclostridium sp. YL32,0.0
Lachnoanaerobaculum umeaense,0.0
Anaerotignum propionicum,0.0
Cellulosilyticum sp. WCF-2,0.0
Ruminococcus albus,0.0
Ruminococcus bicirculans,0.0
Ruminococcus champanellensis,0.0
Oscillibacter sp. MM59,0.0
Oscillibacter sp. MM50,0.0
Oscillibacter sp. MM35,0.0
Oscillibacter valericigenes,0.0
Flavonifractor plautii,0.0
Faecalicatena sp. Marseille-Q4148,0.0
[Clostridium] hylemonae,0.0
Dysosmobacter welbionis,0.0
Anaerostipes caccae,0.0
Clostridium diolis,0.0
Clostridium formicaceticum,0.0
Clostridium pasteurianum,0.0
Clostridium saccharobutylicum,0.0
Clostridium isatidis,0.0
Hungatella hathewayi,0.0
Alkaliphilus metalliredigens,0.0
Alkaliphilus oremlandii,0.0
Alkaliphilus sp. B6464,0.0
Sarcina sp. JB2,0.0
Anaerostipes rhamnosivorans,0.0
Blautia sp. YL58,0.0
Lachnoclostridium phytofermentans,0.0
Blautia sp. LZLJ-3,0.0
Blautia hansenii,0.0
Blautia producta,0.0
Blautia argi,0.0
Coprococcus comes,0.0
Coprococcus catus,0.0
Coprococcus sp. ART55/1,0.0
[Ruminococcus] torques,0.0
[Ruminococcus] gnavus,0.0
Lachnoclostridium phocaeense,0.0
[Clostridium] scindens,0.0
Dysosmobacter sp. Marseille-Q4140,0.0
Mageeibacillus indolicus,0.0
Clostridium taeniosporum,0.0
Lactobacillus acetotolerans,0.0
Halocella sp. SP3-1,0.0
Halobacteroides halobius,0.0
Natranaerobius thermophilus,0.0
Lactobacillus gasseri,0.0
Lactobacillus helveticus,0.0
Lactobacillus johnsonii,0.0
Lactobacillus amylovorus,0.0
Lactobacillus crispatus,0.0
Lactobacillus amylolyticus,0.0
Lactobacillus iners,0.0
Lactobacillus taiwanensis,0.0
Lactobacillus delbrueckii,0.0
Mahella australiensis,0.0
Limosilactobacillus gastricus,0.0
Limosilactobacillus reuteri,0.0
Limosilactobacillus pontis,0.0
Oenococcus oeni,0.0
Lactiplantibacillus plantarum,0.0
Ligilactobacillus salivarius,0.0
Ligilactobacillus animalis,0.0
Lacticaseibacillus zeae,0.0
Lacticaseibacillus paracasei,0.0
Leuconostoc carnosum,0.0
Leuconostoc pseudomesenteroides,0.0
Halothermothrix orenii,0.0
Moorella glycerini,0.0
Caproicibacterium amylolyticum,0.0
Clostridioides difficile,0.0
Caproiciproducens sp. 7D4C2,0.0
Solibaculum mannosilyticum,0.0
Pseudoclostridium thermosuccinogenes,0.0
Thermoclostridium stercorarium,0.0
Monoglobus pectinilyticus,0.0
Acutalibacter muris,0.0
Ruminiclostridium herbifermentans,0.0
[Eubacterium] cellulosolvens,0.0
Eubacterium callanderi,0.0
Eubacterium maltosivorans,0.0
Eubacterium sp. NSJ-61,0.0
Romboutsia ilealis,0.0
Christensenella sp. Marseille-P3954,0.0
Romboutsia sp. CE17,0.0
Massilistercora timonensis,0.0
Flintibacter sp. KGMB00164,0.0
Mogibacterium pumilum,0.0
Mogibacterium diversum,0.0
Intestinimonas butyriciproducens,0.0
Desulfallas gibsoniae,0.0
Desulfitobacterium hafniense,0.0
Desulfosporosinus orientis,0.0
Vallitalea guaymasensis,0.0
Vallitalea pronyensis,0.0
Clostridium estertheticum,0.0
Clostridium saccharoperbutylacetonicum,0.0
Companilactobacillus pabuli,0.0
Streptomyces niveus,0.0
Psychromicrobium lacuslunae,0.0
Cellulomonas sp. JZ18,0.0
Dermabacter jinjuensis,0.0
Devriesea agamarum,0.0
Austwickia chelonae,0.0
Jonesia denitrificans,0.0
Streptomyces sp. ICC1,0.0
Streptomyces sp. ICC4,0.0
Streptomyces sp. NA02950,0.0
Streptomyces sp. 3214.6,0.0
Streptomyces armeniacus,0.0
Streptomyces ambofaciens,0.0
Pseudarthrobacter psychrotolerans,0.0
Streptomyces sp. M54,0.0
Streptomyces gilvosporeus,0.0
Streptomyces mobaraensis,0.0
Streptomyces avermitilis,0.0
Streptomyces asterosporus,0.0
Cutibacterium avidum,0.0
Cutibacterium acnes,0.0
Cutibacterium granulosum,0.0
Tessaracoccus aquimaris,0.0
Nocardioides sp. HY056,0.0
Nocardioides sp. S-1144,0.0
Glutamicibacter halophytocola,0.0
Candidatus Rhodoluna planktonica,0.0
Mycolicibacterium aurum,0.0
Bifidobacterium imperatoris,0.0
Bifidobacterium scardovii,0.0
Bifidobacterium saguini,0.0
Bifidobacterium catenulatum,0.0
Bifidobacterium adolescentis,0.0
Bifidobacterium animalis,0.0
Bifidobacterium angulatum,0.0
Bifidobacterium pseudocatenulatum,0.0
Bifidobacterium dentium,0.0
Bifidobacterium pullorum,0.0
Bifidobacterium pseudolongum,0.0
Bifidobacterium eulemuris,0.0
Bifidobacterium subtile,0.0
Leucobacter insecticola,0.0
Bifidobacterium thermophilum,0.0
Bifidobacterium choerinum,0.0
Bifidobacterium actinocoloniiforme,0.0
Bifidobacterium lemurum,0.0
Bifidobacterium asteroides,0.0
Bifidobacterium indicum,0.0
Curtobacterium sp. Csp2,0.0
Curtobacterium sp. YC1,0.0
Microbacterium chocolatum,0.0
Microbacterium sp. ABRD_28,0.0
Microbacterium sediminis,0.0
Mycolicibacterium austroafricanum,0.0
Mycolicibacterium sp. Z-34,0.0
Clostridium baratii,0.0
Clostridium sp. BNL1100,0.0
Eggerthella sp. HF-1101,0.0
Berryella intestinalis,0.0
Adlercreutzia equolifaciens,0.0
Slackia heliotrinireducens,0.0
Arabia massiliensis,0.0
Ilumatobacter coccineus,0.0
Clostridium botulinum,0.0
Clostridium sp. SY8519,0.0
Clostridium sp. CT4,0.0
Clostridium sp. DL-VIII,0.0
Clostridium sp. JN-9,0.0
Clostridium sp. MF28,0.0
Eggerthella lenta,0.0
Clostridium sp. 'deep sea',0.0
Clostridium beijerinckii,0.0
Clostridium chauvoei,0.0
Clostridium acetobutylicum,0.0
Clostridium intestinale,0.0
Clostridium perfringens,0.0
Clostridium septicum,0.0
Clostridium sporogenes,0.0
Clostridium tetani,0.0
Clostridium kluyveri,0.0
Clostridium gasigenes,0.0
Eggerthella sp. YY7918,0.0
Gordonibacter urolithinfaciens,0.0
Mycobacterium haemophilum,0.0
Amycolatopsis mediterranei,0.0
Gordonia sp. 1D,0.0
Skermania piniformis,0.0
Corynebacterium yudongzhengii,0.0
Corynebacterium camporealensis,0.0
Corynebacterium kutscheri,0.0
Nocardia seriolae,0.0
Nocardia cyriacigeorgica,0.0
Rhodococcus sp. WMMA185,0.0
Schaalia odontolytica,0.0
Actinomyces pacaensis,0.0
Trueperella pyogenes,0.0
Saccharopolyspora erythraea,0.0
Gordonibacter pamelaeae,0.0
Pseudonocardia broussonetiae,0.0
Saccharothrix sp. 6-C,0.0
Salinispora tropica,0.0
Actinocatenispora sera,0.0
Modestobacter marinus,0.0
Candidatus Planktophila vernalis,0.0
Olsenella sp. LZLJ-2,0.0
Olsenella sp. oral taxon 807,0.0
Olsenella uli,0.0
Parolsenella massiliensis,0.0
Parolsenella catena,0.0
Companilactobacillus ginsenosidimutans,0.0
Lentilactobacillus kefiri,0.0
Chlorobium phaeobacteroides,0.0
Coprobacter secundus,0.0
Alistipes dispar,0.0
Phocaeicola coprophilus,0.0
Phocaeicola salanitronis,0.0
Odoribacter splanchnicus,0.0
Sodaliphilus pleomorphus,0.0
Duncaniella dubosii,0.0
Muribaculum gordoncarteri,0.0
Porphyromonas asaccharolytica,0.0
Porphyromonas gingivalis,0.0
Porphyromonas cangingivalis,0.0
Porphyromonas sp. oral taxon 275,0.0
Barnesiella viscericola,0.0
Alistipes sp. dk3624,0.0
Proteiniphilum saccharofermentans,0.0
Labilibaculum antarcticum,0.0
Chryseobacterium sp. 3008163,0.0
Chryseobacterium sp.,0.0
Chryseobacterium sp. IHB B 17019,0.0
Chryseobacterium sp. JV274,0.0
Chryseobacterium sp. StRB126,0.0
Chryseobacterium sp. POL2,0.0
Chryseobacterium nakagawai,0.0
Chryseobacterium aureum,0.0
Chryseobacterium carnipullorum,0.0
Alistipes shahii,0.0
Alistipes megaguti,0.0
Chryseobacterium balustinum,0.0
Prevotella sp. oral taxon 475,0.0
Bacteroides eggerthii,0.0
Bacteroides zhangwenhongi,0.0
Bacteroides caecimuris,0.0
Bacteroides zoogleoformans,0.0
Bacteroides coprosuis,0.0
Bacteroides helcogenes,0.0
Bacteroides heparinolyticus,0.0
Bacteroides salyersiae,0.0
Bacteroides intestinalis,0.0
Bacteroides luhongzhouii,0.0
Prevotella sp. WR041,0.0
Prevotella intermedia,0.0
Alistipes indistinctus,0.0
Prevotella nigrescens,0.0
Prevotella oris,0.0
Prevotella veroralis,0.0
Prevotella multiformis,0.0
Prevotella histicola,0.0
Prevotella scopos,0.0
Prevotella jejuni,0.0
Prevotella enoeca,0.0
Alloprevotella sp. E39,0.0
Alistipes communis,0.0
Alistipes onderdonkii,0.0
Chryseobacterium joostei,0.0
Chryseobacterium taklimakanense,0.0
Bacteroides sp. PHL 2737,0.0
Chitinophaga sp. MD30,0.0
Echinicola vietnamensis,0.0
Fibrella sp. ES10-3-2-2,0.0
Spirosoma aerolatum,0.0
Spirosoma aureum,0.0
Cytophaga hutchinsonii,0.0
Rhodocytophaga rosea,0.0
Hymenobacter sp. DG25A,0.0
Hymenobacter radiodurans,0.0
Chryseolinea soli,0.0
Flammeovirgaceae bacterium R1DC9,0.0
Marivirga tractuosa,0.0
Arachidicoccus ginsenosidivorans,0.0
Fluviicola taffensis,0.0
Niastella koreensis,0.0
Lacibacter sp. S13-6-6,0.0
Phnomibacter ginsenosidimutans,0.0
Sphingobacterium multivorum,0.0
Sphingobacterium spiritivorum,0.0
Sphingobacterium sp. ML3W,0.0
Pedobacter sp. KBS0701,0.0
Pedobacter sp. PACM 27299,0.0
Pedobacter sp. CJ43,0.0
Mucilaginibacter celer,0.0
Mucilaginibacter mallensis,0.0
Echinicola strongylocentroti,0.0
Tenacibaculum maritimum,0.0
Epilithonimonas vandammei,0.0
Flavobacterium johnsoniae,0.0
Kaistella flava (ex Peng et al. 2021),0.0
Riemerella anatipestifer,0.0
Elizabethkingia anophelis,0.0
Elizabethkingia ursingii,0.0
Ornithobacterium rhinotracheale,0.0
Cloacibacterium caeni,0.0
Apibacter raozihei,0.0
Flavobacterium columnare,0.0
Flavobacterium sp. CLA17,0.0
Flavobacterium indicum,0.0
Flavobacterium sediminis,0.0
Flavobacterium anhuiense,0.0
Polaribacter sp. L3A8,0.0
Flavobacterium magnum,0.0
Flavobacterium psychrophilum,0.0
Arenibacter algicola,0.0
Capnocytophaga canimorsus,0.0
Olleya sp. Bg11-27,0.0
