Species,RA,TAX_ID
Caproiciproducens sp. 7D4C2,4.749288516547904e-05,2721621
Bifidobacterium pseudocatenulatum,4.5127339161068205e-05,28026
Shigella boydii,4.494537408380583e-05,621
Bacillus atrophaeus,4.294375823391975e-05,1452
Bacillus spizizenii,4.2033932847607884e-05,96241
Lacrimispora sphenoides,3.930445668867231e-05,29370
Bacillus sp. JS,3.857659637962282e-05,1127744
Pelosinus fermentans,3.821266622509808e-05,365349
Rothia mucilaginosa,3.803070114783571e-05,43675
Eubacterium callanderi,3.803070114783571e-05,53442
Acidaminococcus fermentans,3.7666770993310964e-05,905
Blautia sp. LZLJ-3,3.693891068426148e-05,2779518
Streptococcus troglodytae,3.5847120220687244e-05,1111760
Shigella flexneri,3.384550437080116e-05,623
Staphylococcus cohnii,3.348157421627641e-05,29382
Bacteroides xylanisolvens,3.348157421627641e-05,371601
Shigella dysenteriae,3.329960913901404e-05,622
Selenomonas ruminantium,3.238978375270218e-05,971
Solibaculum mannosilyticum,3.220781867543981e-05,2780922
Staphylococcus hominis,3.202585359817744e-05,1290
Christensenella sp. Marseille-P3954,3.202585359817744e-05,2086585
Faecalitalea cylindroides,3.202585359817744e-05,39483
Homo sapiens,3.1661923443652695e-05,9606
Acidaminococcus intestini,3.111602821186558e-05,187327
Coprococcus sp. ART55/1,3.020620282555372e-05,751585
Bacteroides sp. HF-162,3.002423774829135e-05,2785531
Bacteroides eggerthii,2.929637743924186e-05,28111
Eubacterium maltosivorans,2.911441236197949e-05,2041044
Phocaeicola dorei,2.8750482207454746e-05,357276
Erysipelatoclostridium ramosum,2.7840656821142886e-05,1547
Bacteroides fragilis,2.7840656821142886e-05,817
Bacteroides cellulosilyticus,2.7658691743880515e-05,246787
Bacillus sp. MD-5,2.638493620304391e-05,2009331
Acutalibacter muris,2.620297112578154e-05,1796620
Mahella australiensis,2.602100604851917e-05,252966
Oscillibacter sp. NSJ-62,2.547511081673205e-05,2763056
Cutibacterium avidum,2.4747250507682566e-05,33010
Parolsenella catena,2.4383320353157823e-05,2003188
Dehalobacter restrictus,2.3655460044108334e-05,55583
Staphylococcus sp. SB1-57,2.329152988958359e-05,2813777
Campylobacter jejuni,2.292759973505885e-05,197
Bifidobacterium dentium,2.219973942600936e-05,1689
Streptococcus oralis,2.1289914039697503e-05,1303
Bacillus sp. LJBS06,2.0925983885172757e-05,2809036
Cutibacterium modestum,2.0744018807910385e-05,2559073
Butyrivibrio fibrisolvens,2.019812357612327e-05,831
Oscillibacter sp. MM35,1.8924368035286668e-05,2714353
Staphylococcus capitis,1.8924368035286668e-05,29388
Enterococcus casseliflavus,1.8742402958024297e-05,37734
Selenomonas sp. oral taxon 478,1.8742402958024297e-05,712538
Lachnospira eligens,1.8742402958024297e-05,39485
Nocardioides humi,1.819650772623718e-05,449461
Streptococcus suis,1.819650772623718e-05,1307
Bacillus sp. WR11,1.819650772623718e-05,2448811
Bifidobacterium imperatoris,1.8014542648974808e-05,2020965
Longibaculum sp. KGMB06250,1.7832577571712436e-05,2584943
Staphylococcus saprophyticus,1.7286682339925322e-05,29385
Mammaliicoccus sciuri,1.710471726266295e-05,1296
Citrobacter freundii,1.6558822030875833e-05,546
Bacillus amyloliquefaciens,1.6376856953613462e-05,1390
Bacteroides sp. A1C1,1.6376856953613462e-05,2528203
Enterococcus saigonensis,1.619489187635109e-05,1805431
Bacillus glycinifermentans,1.619489187635109e-05,1664069
Bacillus intestinalis,1.5830961721826348e-05,1963032
Eubacterium cellulosolvens,1.510310141277686e-05,29322
Clostridium sp. SY8519,1.510310141277686e-05,1042156
Bacteroides sp. CACC 737,1.510310141277686e-05,2755405
Ruminococcus bicirculans,1.4921136335514487e-05,1160721
Caproicibacterium amylolyticum,1.4739171258252116e-05,2766537
Bacteroides helcogenes,1.4739171258252116e-05,290053
Anaerocolumna cellulosilytica,1.4557206180989745e-05,433286
Selenomonas sputigena,1.4557206180989745e-05,69823
Streptococcus pyogenes,1.4375241103727373e-05,1314
Parabacteroides goldsteinii,1.4375241103727373e-05,328812
Enterobacter cloacae,1.3465415717415513e-05,550
Ruminococcus champanellensis,1.3465415717415513e-05,1161942
Lactobacillus iners,1.3465415717415513e-05,147802
Bifidobacterium pullorum,1.3465415717415513e-05,78448
Oscillibacter valericigenes,1.3465415717415513e-05,351091
Klebsiella pneumoniae,1.310148556289077e-05,573
Clostridium botulinum,1.2919520485628399e-05,1491
Bacillus paralicheniformis,1.2737555408366026e-05,1648923
Phascolarctobacterium sp. Marseille-Q4147,1.2373625253841283e-05,2823317
Parabacteroides merdae,1.2191660176578911e-05,46503
Christensenella minuta,1.2009695099316538e-05,626937
Bacillus sp. NSP9.1,1.1827730022054167e-05,1071078
Weizmannia coagulans,1.1827730022054167e-05,1398
Citrobacter sp. RHB25-C09,1.1645764944791796e-05,2742624
Staphylococcus equorum,1.1281834790267051e-05,246432
Priestia megaterium,1.1281834790267051e-05,1404
Filifactor alocis,1.0917904635742308e-05,143361
Phascolarctobacterium faecium,1.0372009403955193e-05,33025
Enterobacter hormaechei,1.0190044326692821e-05,158836
Gordonibacter pamelaeae,1.0190044326692821e-05,471189
Raoultella ornithinolytica,1.0190044326692821e-05,54291
Streptococcus ratti,1.000807924943045e-05,1341
Bacillus gobiensis,1.000807924943045e-05,1441095
Paenibacillus xylanilyticus,1.000807924943045e-05,248903
Bacteroides thetaiotaomicron,1.000807924943045e-05,818
Staphylococcus lugdunensis,9.826114172168077e-06,28035
Cohnella sp. MFER-1,9.826114172168077e-06,2728023
Shigella sonnei,9.644149094905705e-06,624
Veillonella rodentium,9.462184017643334e-06,248315
Bacteroides heparinolyticus,9.280218940380963e-06,28113
Lachnoclostridium phytofermentans,9.09825386311859e-06,66219
Anaerocolumna sedimenticola,9.09825386311859e-06,2696063
Bacillus sp. PAMC26543,9.09825386311859e-06,2762329
Monoglobus pectinilyticus,9.09825386311859e-06,1981510
Levilactobacillus brevis,9.09825386311859e-06,1580
Veillonella parvula,8.916288785856218e-06,29466
Pseudomonas fluorescens,8.916288785856218e-06,294
Desulfosarcina ovata,8.916288785856218e-06,83564
Streptococcus cristatus,8.916288785856218e-06,45634
Bifidobacterium angulatum,8.734323708593847e-06,1683
Anaerocolumna sp. CTTW,8.734323708593847e-06,2736602
Klebsiella huaxiensis,8.552358631331475e-06,2153354
Bacillus cytotoxicus,8.552358631331475e-06,580165
Bifidobacterium scardovii,8.552358631331475e-06,158787
Pseudomonas stutzeri,8.552358631331475e-06,316
Staphylococcus agnetis,8.370393554069102e-06,985762
Candidatus Formimonas warabiya,8.370393554069102e-06,1761012
Enterobacter sp. RHBSTW-00994,8.188428476806731e-06,2742676
Desulfitobacterium hafniense,8.188428476806731e-06,49338
Butyrivibrio proteoclasticus,8.188428476806731e-06,43305
Phocaeicola vulgatus,8.188428476806731e-06,821
Paenibacillus sp. FSL R5-0912,8.188428476806731e-06,1536771
Ruminococcus albus,8.00646339954436e-06,1264
Caproiciproducens sp. NJN-50,8.00646339954436e-06,2507162
Sporomusa termitida,7.824498322281988e-06,2377
Atopobium sp. oral taxon 416,7.824498322281988e-06,712157
Alistipes shahii,7.824498322281988e-06,328814
Clostridium drakei,7.824498322281988e-06,332101
Alkalibacter sp. ES005,7.824498322281988e-06,2815577
Herbinix luporum,7.642533245019615e-06,1679721
Bacillus sonorensis,7.460568167757244e-06,119858
Streptococcus intermedius,7.460568167757244e-06,1338
Bacillus marisflavi,7.460568167757244e-06,189381
Bacteroides intestinalis,7.460568167757244e-06,329854
Staphylococcus delphini,7.460568167757244e-06,53344
Enterobacter roggenkampii,7.460568167757244e-06,1812935
Peptoniphilus harei,7.460568167757244e-06,54005
Klebsiella oxytoca,7.278603090494872e-06,571
Paenibacillus sp. CAA11,7.278603090494872e-06,1532905
Jonquetella anthropi,7.278603090494872e-06,428712
Clostridium butyricum,7.0966380132325e-06,1492
Citrobacter farmeri,7.0966380132325e-06,67824
Bacillus pumilus,6.914672935970129e-06,1408
Cutibacterium granulosum,6.914672935970129e-06,33011
Bacteroides zhangwenhongi,6.914672935970129e-06,2650157
Bacteroides caccae,6.914672935970129e-06,47678
Fusobacterium ulcerans,6.914672935970129e-06,861
Bacteroides zoogleoformans,6.914672935970129e-06,28119
Bacillus cohnii,6.914672935970129e-06,33932
Desulfotomaculum nigrificans,6.7327078587077564e-06,1565
Pectinatus frisingensis,6.7327078587077564e-06,865
Acetivibrio thermocellus,6.7327078587077564e-06,1515
Selenomonas sp. oral taxon 920,6.7327078587077564e-06,1884263
Aminipila butyrica,6.7327078587077564e-06,433296
Planococcus plakortidis,6.7327078587077564e-06,1038856
Clostridium saccharoperbutylacetonicum,6.7327078587077564e-06,36745
Slackia heliotrinireducens,6.7327078587077564e-06,84110
Citrobacter werkmanii,6.550742781445385e-06,67827
Klebsiella variicola,6.550742781445385e-06,244366
Bacillus sp. DM2,6.550742781445385e-06,2267265
Bacillus circulans,6.550742781445385e-06,1397
Fusobacterium varium,6.550742781445385e-06,856
Olivibacter sp. SDN3,6.550742781445385e-06,2764720
Prevotella multiformis,6.550742781445385e-06,282402
Listeria monocytogenes,6.550742781445385e-06,1639
Paenibacillus sp. BIHB4019,6.550742781445385e-06,1870819
Lelliottia amnigena,6.368777704183013e-06,61646
Desulfuromonas sp. DDH964,6.368777704183013e-06,1823759
Yokenella regensburgei,6.368777704183013e-06,158877
Bacillus beveridgei,6.368777704183013e-06,632773
Kosakonia cowanii,6.368777704183013e-06,208223
Paenibacillus sp. FSL R7-0331,6.1868126269206414e-06,1536773
Enterobacter lignolyticus,6.1868126269206414e-06,1334193
Dehalobacterium formicoaceticum,6.1868126269206414e-06,51515
Streptococcus lutetiensis,6.1868126269206414e-06,150055
Treponema succinifaciens,6.004847549658269e-06,167
Phocaeicola salanitronis,6.004847549658269e-06,376805
Desulfitobacterium dehalogenans,6.004847549658269e-06,36854
Leclercia adecarboxylata,6.004847549658269e-06,83655
Morganella morganii,6.004847549658269e-06,582
Paenibacillus sabinae,6.004847549658269e-06,365617
Citrobacter tructae,6.004847549658269e-06,2562449
Citrobacter amalonaticus,5.822882472395898e-06,35703
Ethanoligenens harbinense,5.822882472395898e-06,253239
Aureimonas sp. LMG 31693,5.822882472395898e-06,2758041
Bacillus sp. YP1,5.822882472395898e-06,1574141
Orrella dioscoreae,5.640917395133526e-06,1851544
Prevotella fusca,5.640917395133526e-06,589436
Alicyclobacillus acidocaldarius,5.640917395133526e-06,405212
Enterobacter sp. R4-368,5.640917395133526e-06,1166130
Barnesiella viscericola,5.640917395133526e-06,397865
Agrobacterium tumefaciens,5.458952317871154e-06,358
Enterococcus avium,5.458952317871154e-06,33945
Peribacillus psychrosaccharolyticus,5.458952317871154e-06,1407
Streptococcus sp. HKU75,5.458952317871154e-06,2781599
Bacillus cereus,5.458952317871154e-06,1396
Geobacillus subterraneus,5.458952317871154e-06,129338
Bacteroides salyersiae,5.458952317871154e-06,291644
Bacillus siamensis,5.276987240608782e-06,659243
Tissierellia sp. JN-28,5.276987240608782e-06,2507161
Lachnoanaerobaculum umeaense,5.276987240608782e-06,617123
Bacillus thuringiensis,5.276987240608782e-06,1428
Jejubacter calystegiae,5.276987240608782e-06,2579935
Leclercia sp. 4-9-1-25,5.276987240608782e-06,2815358
Cellulosilyticum lentocellum,5.276987240608782e-06,29360
Citrobacter rodentium,5.276987240608782e-06,67825
Evansella cellulosilytica,5.095022163346411e-06,1413
Staphylococcus xylosus,5.095022163346411e-06,1288
Enterobacter mori,5.095022163346411e-06,539813
Faecalibaculum rodentium,5.095022163346411e-06,1702221
Rhizobium leguminosarum,5.095022163346411e-06,384
Enterobacter kobei,5.095022163346411e-06,208224
Methanospirillum hungatei,5.095022163346411e-06,2203
Bifidobacterium lemurum,5.095022163346411e-06,1603886
Neobacillus cucumis,4.913057086084038e-06,1740721
Enterococcus cecorum,4.913057086084038e-06,44008
Cupriavidus taiwanensis,4.913057086084038e-06,164546
Streptococcus uberis,4.913057086084038e-06,1349
Clostridium formicaceticum,4.913057086084038e-06,1497
Phoenicibacter congonensis,4.913057086084038e-06,1944646
Enterobacter cancerogenus,4.913057086084038e-06,69218
Prolixibacteraceae bacterium WC007,4.913057086084038e-06,2681766
Virgibacillus sp. SK37,4.913057086084038e-06,403957
Enterobacter asburiae,4.913057086084038e-06,61645
Nocardia cyriacigeorgica,4.913057086084038e-06,135487
Klebsiella michiganensis,4.913057086084038e-06,1134687
Blattabacterium cuenoti,4.913057086084038e-06,1653831
Novosphingobium sp. Gsoil 351,4.731092008821667e-06,2675225
Enterococcus gilvus,4.731092008821667e-06,160453
Tetragenococcus halophilus,4.731092008821667e-06,51669
Adlercreutzia equolifaciens,4.731092008821667e-06,446660
Bacillus sp. FJAT-14266,4.731092008821667e-06,1837130
Bacillus licheniformis,4.731092008821667e-06,1402
Halomonas huangheensis,4.731092008821667e-06,1178482
Paenibacillus tritici,4.731092008821667e-06,1873425
Salmonella bongori,4.731092008821667e-06,54736
Staphylococcus caprae,4.731092008821667e-06,29380
Paenibacillus lentus,4.731092008821667e-06,1338368
Microbacterium oxydans,4.731092008821667e-06,82380
Sarcina sp. JB2,4.731092008821667e-06,2726954
Intestinibaculum porci,4.731092008821667e-06,2487118
Streptococcus parasanguinis,4.731092008821667e-06,1318
Bacteroides caecimuris,4.549126931559295e-06,1796613
Alcaligenes faecalis,4.549126931559295e-06,511
Paenibacillus sp. TB2019,4.549126931559295e-06,2810347
Schleiferilactobacillus harbinensis,4.549126931559295e-06,304207
Besnoitia besnoiti,4.549126931559295e-06,94643
Staphylococcus simiae,4.549126931559295e-06,308354
Cronobacter sakazakii,4.549126931559295e-06,28141
Actinoalloteichus hoggarensis,4.549126931559295e-06,1470176
Desulfovibrio sp. IOR2,4.549126931559295e-06,2583823
Streptococcus thermophilus,4.549126931559295e-06,1308
Acetobacter aceti,4.549126931559295e-06,435
Sediminibacillus sp. DP4-553-S,4.549126931559295e-06,2729421
Xanthobacter sp. YN2,4.549126931559295e-06,2528964
Pontibacter korlensis,4.549126931559295e-06,400092
Alcanivorax pacificus,4.549126931559295e-06,1306787
Cedecea neteri,4.549126931559295e-06,158822
Obesumbacterium proteus,4.367161854296923e-06,82983
Saccharibacillus brassicae,4.367161854296923e-06,2583377
Ruminiclostridium herbifermentans,4.367161854296923e-06,2488810
Staphylococcus pettenkoferi,4.367161854296923e-06,170573
Pseudomonas sp. S-6-2,4.367161854296923e-06,1931241
Phenylobacterium zucineum,4.367161854296923e-06,284016
Xylophilus rhododendri,4.367161854296923e-06,2697032
Desulfosporosinus meridiei,4.367161854296923e-06,79209
Klebsiella quasipneumoniae,4.367161854296923e-06,1463165
Enterococcus faecalis,4.367161854296923e-06,1351
Citrobacter sp. R56,4.367161854296923e-06,1573676
Vagococcus penaei,4.367161854296923e-06,633807
Paraburkholderia phytofirmans,4.185196777034551e-06,261302
Paenibacillus alvei,4.185196777034551e-06,44250
Ligilactobacillus murinus,4.185196777034551e-06,1622
Lactobacillus helveticus,4.185196777034551e-06,1587
Lactobacillus johnsonii,4.185196777034551e-06,33959
Enterobacter sp. JUb54,4.185196777034551e-06,2724468
Clostridium beijerinckii,4.185196777034551e-06,1520
Metabacillus sp. KUDC1714,4.185196777034551e-06,2745198
Anoxybacillus flavithermus,4.185196777034551e-06,33934
Bacillus mycoides,4.185196777034551e-06,1405
Streptosporangium sp. 'caverna',4.185196777034551e-06,2202249
Bacillus pseudomycoides,4.185196777034551e-06,64104
Moorella thermoacetica,4.185196777034551e-06,1525
Paenibacillus psychroresistens,4.00323169977218e-06,1778678
Paenibacillus uliginis,4.00323169977218e-06,683737
Pseudomonas aeruginosa,4.00323169977218e-06,287
Streptomyces sp. CdTB01,4.00323169977218e-06,1725411
Halorubrum sp. PV6,4.00323169977218e-06,634157
Glaesserella parasuis,4.00323169977218e-06,738
Paenibacillus sonchi,4.00323169977218e-06,373687
Bifidobacterium choerinum,4.00323169977218e-06,35760
Brevibacillus laterosporus,4.00323169977218e-06,1465
Rhodopseudomonas palustris,3.8212666225098075e-06,1076
Flammeovirga kamogawensis,3.8212666225098075e-06,373891
Pantoea sp. SO10,3.8212666225098075e-06,2575375
Paenibacillus sp. JDR-2,3.8212666225098075e-06,324057
Achromobacter pestifer,3.8212666225098075e-06,1353889
Bacillus sp. OxB-1,3.8212666225098075e-06,98228
Georgenia sp. Z294,3.8212666225098075e-06,2585135
Desulfovibrio sp. 86,3.8212666225098075e-06,2666132
Fervidobacterium nodosum,3.8212666225098075e-06,2424
Pseudolabrys sp. FHR47,3.8212666225098075e-06,2562284
Variovorax paradoxus,3.8212666225098075e-06,34073
Paenibacillus stellifer,3.8212666225098075e-06,169760
Bacillus altitudinis,3.8212666225098075e-06,293387
Clostridium sp. C1,3.8212666225098075e-06,1155388
Alkalihalobacillus clausii,3.8212666225098075e-06,79880
Caulobacter sp. FWC26,3.8212666225098075e-06,69665
Brachyspira pilosicoli,3.8212666225098075e-06,52584
Salinispira pacifica,3.8212666225098075e-06,1307761
Buchnera aphidicola,3.8212666225098075e-06,9
Plasmodium malariae,3.8212666225098075e-06,5858
Desulfovibrio ferrophilus,3.8212666225098075e-06,241368
Pichia kudriavzevii,3.8212666225098075e-06,4909
Staphylococcus carnosus,3.8212666225098075e-06,1281
Brevilactibacter sp. MC1595,3.8212666225098075e-06,2819349
Serpentinomonas mccroryi,3.8212666225098075e-06,1458426
Thauera aromatica,3.8212666225098075e-06,59405
Nibricoccus aquaticus,3.8212666225098075e-06,2576891
Streptococcus anginosus,3.639301545247436e-06,1328
Pseudomonas arsenicoxydans,3.639301545247436e-06,702115
Fusarium oxysporum,3.639301545247436e-06,5507
Alkaliphilus oremlandii,3.639301545247436e-06,461876
Mucilaginibacter sp. 14171R-50,3.639301545247436e-06,2703789
Staphylococcus pseudintermedius,3.639301545247436e-06,283734
Veillonella atypica,3.639301545247436e-06,39777
Candidatus Arthromitus sp. SFB-rat-Yit,3.639301545247436e-06,1041504
Geosporobacter ferrireducens,3.639301545247436e-06,1424294
Paenibacillus chitinolyticus,3.639301545247436e-06,79263
Clostridium thermarum,3.639301545247436e-06,1716543
Klebsiella aerogenes,3.639301545247436e-06,548
Nostoc sp. NIES-4103,3.639301545247436e-06,2005458
Muribaculum intestinale,3.639301545247436e-06,1796646
Nocardia terpenica,3.639301545247436e-06,455432
Pseudomonas tolaasii,3.639301545247436e-06,29442
Veillonella dispar,3.639301545247436e-06,39778
Caldithrix abyssi,3.639301545247436e-06,187145
Nitrospira sp. KM1,3.639301545247436e-06,1936990
Bacillus sp. CS13,3.639301545247436e-06,2728853
Paenibacillus sp. FSL H7-0737,3.639301545247436e-06,1536775
Secundilactobacillus paracollinoides,3.639301545247436e-06,240427
Polaribacter sp. SM13,3.4573364679850643e-06,2818493
Staphylococcus simulans,3.4573364679850643e-06,1286
Thalassobius gelatinovorus,3.4573364679850643e-06,53501
Microbulbifer sp. YPW1,3.4573364679850643e-06,2745199
Bacillus safensis,3.4573364679850643e-06,561879
Methylomusa anaerophila,3.4573364679850643e-06,1930071
Pseudoclostridium thermosuccinogenes,3.4573364679850643e-06,84032
Pseudomonas monteilii,3.4573364679850643e-06,76759
Desulfovibrio desulfuricans,3.4573364679850643e-06,876
Bacillus haikouensis,3.4573364679850643e-06,1510468
Pseudanabaena sp. ABRG5-3,3.4573364679850643e-06,685565
Brucella pseudogrignonensis,3.4573364679850643e-06,419475
Sinorhizobium fredii,3.4573364679850643e-06,380
Enterococcus sp. FDAARGOS_375,3.4573364679850643e-06,2060307
Paenibacillus polymyxa,3.4573364679850643e-06,1406
Terriglobus roseus,3.4573364679850643e-06,392734
Clostridium aceticum,3.4573364679850643e-06,84022
Bacillus sp. HNA3,3.4573364679850643e-06,2585772
Brevibacterium sp. PAMC23299,3.4573364679850643e-06,2762330
Deinococcus sp. NW-56,3.4573364679850643e-06,2080419
Leclercia sp. 29361,3.4573364679850643e-06,2714951
Synechococcus sp. PCC 7336,3.4573364679850643e-06,195250
Thermoanaerobacterium sp. RBIITD,3.4573364679850643e-06,1550240
Pedobacter ginsengisoli,3.4573364679850643e-06,363852
Moorella glycerini,3.4573364679850643e-06,55779
Enterobacter sp. E76,3.4573364679850643e-06,2596949
Butyrivibrio hungatei,3.4573364679850643e-06,185008
Rhodoluna lacicola,3.4573364679850643e-06,529884
Apilactobacillus bombintestini,3.4573364679850643e-06,2419772
Bacillus sp. FJAT-42376,3.4573364679850643e-06,2014076
Parabacteroides sp. CT06,3.2753713907226925e-06,2025876
Pandoraea faecigallinarum,3.2753713907226925e-06,656179
Planococcus antarcticus,3.2753713907226925e-06,161360
Kaistella daneshvariae,3.2753713907226925e-06,2487074
Solimonas sp. K1W22B-7,3.2753713907226925e-06,2303331
Mycobacterium lacus,3.2753713907226925e-06,169765
Pseudomonas chlororaphis,3.2753713907226925e-06,587753
Microbacterium hominis,3.2753713907226925e-06,162426
Pseudomonas eucalypticola,3.2753713907226925e-06,2599595
Helicobacter pylori,3.2753713907226925e-06,210
Companilactobacillus heilongjiangensis,3.2753713907226925e-06,1074467
Lentilactobacillus hilgardii,3.2753713907226925e-06,1588
Glutamicibacter creatinolyticus,3.2753713907226925e-06,162496
Burkholderia plantarii,3.2753713907226925e-06,41899
Comamonas testosteroni,3.2753713907226925e-06,285
Novosphingobium sp. 502str22,3.2753713907226925e-06,2698673
Clostridium acetobutylicum,3.2753713907226925e-06,1488
Acetobacterium woodii,3.2753713907226925e-06,33952
Providencia sneebia,3.2753713907226925e-06,516075
Carboxydothermus hydrogenoformans,3.2753713907226925e-06,129958
Metabacillus sp. cB07,3.2753713907226925e-06,2806989
Naumovozyma dairenensis,3.2753713907226925e-06,27289
Paenibacillus sp. B01,3.2753713907226925e-06,2660554
Anaerolinea thermophila,3.2753713907226925e-06,167964
Paenibacillus cellulosilyticus,3.2753713907226925e-06,375489
Stanieria sp. NIES-3757,3.2753713907226925e-06,1807358
Colletotrichum higginsianum,3.2753713907226925e-06,80884
Paenibacillus sp. FSL H7-0357,3.2753713907226925e-06,1536774
Fictibacillus arsenicus,3.2753713907226925e-06,255247
Bradyrhizobium erythrophlei,3.0934063134603207e-06,1437360
Paenibacillus cellulositrophicus,3.0934063134603207e-06,562959
Persicimonas caeni,3.0934063134603207e-06,2292766
Desulfococcus oleovorans,3.0934063134603207e-06,181663
Pseudescherichia vulneris,3.0934063134603207e-06,566
Leptotrichia wadei,3.0934063134603207e-06,157687
Pseudoalteromonas sp. R3,3.0934063134603207e-06,1709477
Achromobacter xylosoxidans,3.0934063134603207e-06,85698
Pantoea sp. At-9b,3.0934063134603207e-06,592316
Limosilactobacillus reuteri,3.0934063134603207e-06,1598
Coriobacterium glomerans,3.0934063134603207e-06,33871
Flavobacterium columnare,3.0934063134603207e-06,996
Candidatus Reidiella endopervernicosa,3.0934063134603207e-06,2738883
Dickeya dadantii,3.0934063134603207e-06,204038
Dehalogenimonas formicexedens,3.0934063134603207e-06,1839801
Oenococcus kitaharae,3.0934063134603207e-06,336988
Furfurilactobacillus rossiae,3.0934063134603207e-06,231049
Acinetobacter calcoaceticus,3.0934063134603207e-06,471
Babesia bigemina,3.0934063134603207e-06,5866
Vibrio atlanticus,3.0934063134603207e-06,693153
Caloramator sp. E03,3.0934063134603207e-06,2576307
Rhizobium pusense,3.0934063134603207e-06,648995
Desulfallas gibsoniae,3.0934063134603207e-06,102134
Sphingobacterium spiritivorum,3.0934063134603207e-06,258
Azorhizobium caulinodans,3.0934063134603207e-06,7
Stenotrophomonas rhizophila,3.0934063134603207e-06,216778
Peptacetobacter hiranonis,3.0934063134603207e-06,89152
