Genus,RA,TAX_ID
Cedecea,7.661897224736097e-06,158483
Microbulbifer,7.483713568346885e-06,48073
Limosilactobacillus,7.483713568346885e-06,2742598
Sphingobacterium,7.305529911957674e-06,28453
Achromobacter,7.305529911957674e-06,222
Brucella,7.305529911957674e-06,234
Alicyclobacillus,7.305529911957674e-06,29330
Sinorhizobium,7.127346255568462e-06,28105
Jejubacter,7.127346255568462e-06,2815296
Azospirillum,7.127346255568462e-06,191
Kluyvera,7.127346255568462e-06,579
Sporomusa,7.127346255568462e-06,2375
Labrenzia,6.949162599179251e-06,478070
Sphingobium,6.949162599179251e-06,165695
Gordonia,6.949162599179251e-06,2053
Romboutsia,6.949162599179251e-06,1501226
Thermoanaerobacterium,6.770978942790039e-06,28895
Phoenicibacter,6.770978942790039e-06,1981050
Kaistella,6.770978942790039e-06,2782231
Jonquetella,6.770978942790039e-06,428711
Pyricularia,6.770978942790039e-06,48558
Capnocytophaga,6.770978942790039e-06,1016
Erysipelothrix,6.770978942790039e-06,1647
Acetivibrio,6.592795286400828e-06,35829
Caldicellulosiruptor,6.592795286400828e-06,44000
Thalassospira,6.592795286400828e-06,168934
Lysobacter,6.592795286400828e-06,68
Variovorax,6.592795286400828e-06,34072
Caulobacter,6.414611630011616e-06,75
Olivibacter,6.414611630011616e-06,376469
Desulfosarcina,6.236427973622404e-06,2299
Anoxybacillus,6.236427973622404e-06,150247
Glutamicibacter,6.236427973622404e-06,1742989
Granulicella,6.236427973622404e-06,940557
Methylobacterium,6.236427973622404e-06,407
Barnesiella,6.058244317233193e-06,397864
Fusarium,6.058244317233193e-06,5506
Leishmania,6.058244317233193e-06,5658
Helicobacter,6.058244317233193e-06,209
Alkaliphilus,6.058244317233193e-06,114627
Lysinibacillus,6.058244317233193e-06,400634
Sutcliffiella,6.058244317233193e-06,2837511
Pectinatus,6.058244317233193e-06,864
Vagococcus,6.058244317233193e-06,2737
Orrella,6.058244317233193e-06,1921582
Aspergillus,6.058244317233193e-06,5052
Rhodoluna,5.880060660843981e-06,529883
Xenorhabdus,5.880060660843981e-06,626
Pandoraea,5.880060660843981e-06,93217
Neobacillus,5.880060660843981e-06,2675232
Pediococcus,5.70187700445477e-06,1253
Ethanoligenens,5.70187700445477e-06,253238
Salinispira,5.70187700445477e-06,1616789
Sphingopyxis,5.70187700445477e-06,165697
Jeotgalibaca,5.70187700445477e-06,1470540
Actinoplanes,5.70187700445477e-06,1865
Tetragenococcus,5.70187700445477e-06,51668
Alteromonas,5.523693348065558e-06,226
Marinobacter,5.523693348065558e-06,2742
Geosporobacter,5.523693348065558e-06,390805
Lactococcus,5.523693348065558e-06,1357
Legionella,5.523693348065558e-06,445
Bartonella,5.345509691676346e-06,773
Yokenella,5.345509691676346e-06,158876
Moraxella,5.345509691676346e-06,475
Flammeovirga,5.345509691676346e-06,59739
Serpentinomonas,5.345509691676346e-06,2490452
Agrococcus,5.167326035287135e-06,46352
Mycoplasma,5.167326035287135e-06,2093
Janthinobacterium,5.167326035287135e-06,29580
Fictibacillus,5.167326035287135e-06,1329200
Ruminiclostridium,5.167326035287135e-06,1508657
Sarcina,4.989142378897923e-06,1266
Brenneria,4.989142378897923e-06,71655
Sediminibacillus,4.989142378897923e-06,482460
Caldithrix,4.989142378897923e-06,187144
Methanospirillum,4.989142378897923e-06,2202
Maribacter,4.989142378897923e-06,252356
Caldibacillus,4.989142378897923e-06,1276290
Salinimonas,4.810958722508712e-06,288793
Leuconostoc,4.810958722508712e-06,1243
Rhodopseudomonas,4.810958722508712e-06,1073
Eggerthella,4.810958722508712e-06,84111
Phytobacter,4.810958722508712e-06,447792
Ligilactobacillus,4.810958722508712e-06,2767887
Mannheimia,4.810958722508712e-06,75984
Sodalis,4.6327750661195e-06,84565
Ralstonia,4.6327750661195e-06,48736
Thermotoga,4.6327750661195e-06,2335
Buchnera,4.6327750661195e-06,32199
Niallia,4.6327750661195e-06,2837506
Microcystis,4.6327750661195e-06,1125
Nitrospira,4.6327750661195e-06,1234
Methylorubrum,4.6327750661195e-06,2282523
Echinicola,4.6327750661195e-06,390846
Niabella,4.6327750661195e-06,379899
Mucilaginibacter,4.6327750661195e-06,423349
Ectothiorhodospira,4.6327750661195e-06,1051
Babesia,4.6327750661195e-06,5864
Faecalibaculum,4.6327750661195e-06,1729679
Methanosarcina,4.6327750661195e-06,2207
Martelella,4.6327750661195e-06,293088
Arcobacter,4.454591409730289e-06,28196
Pontibacter,4.454591409730289e-06,323449
Candidatus Arthromitus,4.454591409730289e-06,49082
Comamonas,4.454591409730289e-06,283
Erwinia,4.454591409730289e-06,551
Ensifer,4.454591409730289e-06,106591
Tistrella,4.454591409730289e-06,171436
Stanieria,4.454591409730289e-06,102115
Companilactobacillus,4.276407753341077e-06,2767879
Schleiferilactobacillus,4.276407753341077e-06,2767891
Komagataeibacter,4.276407753341077e-06,1434011
Peptacetobacter,4.276407753341077e-06,2743582
Cellvibrio,4.276407753341077e-06,10
Azotobacter,4.276407753341077e-06,352
Arachnia,4.276407753341077e-06,2801844
Gimesia,4.276407753341077e-06,1649453
Sphingorhabdus,4.276407753341077e-06,1434046
Caloramator,4.098224096951865e-06,44258
Lactiplantibacillus,4.098224096951865e-06,2767842
Haemophilus,4.098224096951865e-06,724
Chitinophaga,4.098224096951865e-06,79328
Methylomonas,4.098224096951865e-06,416
Gemella,4.098224096951865e-06,1378
Halorubrum,4.098224096951865e-06,56688
Thermomonas,4.098224096951865e-06,141948
Orientia,4.098224096951865e-06,69474
Alcanivorax,4.098224096951865e-06,59753
Rubrobacter,3.920040440562654e-06,42255
Thermosipho,3.920040440562654e-06,2420
Xanthobacter,3.920040440562654e-06,279
Carnobacterium,3.920040440562654e-06,2747
Latilactobacillus,3.920040440562654e-06,2767885
Sulfitobacter,3.920040440562654e-06,60136
Curtobacterium,3.920040440562654e-06,2034
Halarcobacter,3.920040440562654e-06,2321115
Nonlabens,3.920040440562654e-06,363408
Opitutus,3.920040440562654e-06,178440
Pseudoclostridium,3.920040440562654e-06,2304693
Marinomonas,3.7418567841734423e-06,28253
Pigmentiphaga,3.7418567841734423e-06,152267
Gardnerella,3.7418567841734423e-06,2701
Terriglobus,3.7418567841734423e-06,392733
Thauera,3.7418567841734423e-06,33057
Parageobacillus,3.7418567841734423e-06,1906945
Nitratireductor,3.7418567841734423e-06,245876
Pichia,3.7418567841734423e-06,4919
Loigolactobacillus,3.7418567841734423e-06,2767889
Lentilactobacillus,3.7418567841734423e-06,2767893
Paracoccus,3.7418567841734423e-06,265
Psychroflexus,3.7418567841734423e-06,83612
Tessaracoccus,3.563673127784231e-06,72763
Synechocystis,3.563673127784231e-06,1142
Desulfonema,3.563673127784231e-06,45654
Brevilactibacter,3.563673127784231e-06,2717325
Actinomyces,3.563673127784231e-06,1654
Furfurilactobacillus,3.563673127784231e-06,2767882
Macrococcus,3.563673127784231e-06,69965
Dysgonomonas,3.563673127784231e-06,156973
Proteus,3.563673127784231e-06,583
Syntrophobacter,3.563673127784231e-06,29526
Fretibacterium,3.563673127784231e-06,1434006
Actinomadura,3.563673127784231e-06,1988
Persicimonas,3.563673127784231e-06,2766927
Evansella,3.563673127784231e-06,2837485
Scandinavium,3.563673127784231e-06,2726810
Phaeobacter,3.563673127784231e-06,302485
Blattabacterium,3.3854894713950194e-06,34098
Caballeronia,3.3854894713950194e-06,1827195
Mogibacterium,3.3854894713950194e-06,86331
Magnetospira,3.3854894713950194e-06,1182780
Azorhizobium,3.3854894713950194e-06,6
Phyllobacterium,3.3854894713950194e-06,28100
Kushneria,3.3854894713950194e-06,504090
Anaerolinea,3.3854894713950194e-06,233189
Pseudoleptotrichia,3.3854894713950194e-06,2755140
Cloacibacillus,3.3854894713950194e-06,508459
Buttiauxella,3.3854894713950194e-06,82976
Thermus,3.3854894713950194e-06,270
Sulfurimonas,3.3854894713950194e-06,202746
Colletotrichum,3.3854894713950194e-06,5455
Apilactobacillus,3.3854894713950194e-06,2767877
Coriobacterium,3.3854894713950194e-06,33870
Mycobacteroides,3.3854894713950194e-06,670516
Methylomusa,3.3854894713950194e-06,2093783
Methanoculleus,3.3854894713950194e-06,45989
Desulfobulbus,3.207305815005808e-06,893
Carboxydocella,3.207305815005808e-06,178898
Francisella,3.207305815005808e-06,262
Pseudovibrio,3.207305815005808e-06,258255
Stieleria,3.207305815005808e-06,2795973
Propionimicrobium,3.207305815005808e-06,203133
Georgenia,3.207305815005808e-06,154116
Halobacillus,3.207305815005808e-06,45667
Cytobacillus,3.207305815005808e-06,2675230
Rufibacter,3.207305815005808e-06,1379908
Carboxydothermus,3.207305815005808e-06,129957
Cereibacter,3.207305815005808e-06,1653176
Pseudanabaena,3.207305815005808e-06,1152
Tsukamurella,3.207305815005808e-06,2060
Verrucomicrobium,3.207305815005808e-06,2735
Calothrix,3.207305815005808e-06,1186
Secundilactobacillus,3.207305815005808e-06,2767892
Saccharomonospora,3.0291221586165964e-06,1851
Streptosporangium,3.0291221586165964e-06,2000
Catenulispora,3.0291221586165964e-06,414878
Naumovozyma,3.0291221586165964e-06,278028
Obesumbacterium,3.0291221586165964e-06,82982
Thermothelomyces,3.0291221586165964e-06,1920207
Aminobacter,3.0291221586165964e-06,31988
Pseudolabrys,3.0291221586165964e-06,556257
Paradevosia,3.0291221586165964e-06,1573407
Ndongobacter,3.0291221586165964e-06,1930845
Intestinibaculum,3.0291221586165964e-06,2679910
Phenylobacterium,3.0291221586165964e-06,20
Muricauda,3.0291221586165964e-06,111500
Weissella,3.0291221586165964e-06,46255
Diaphorobacter,3.0291221586165964e-06,238749
Duganella,3.0291221586165964e-06,75654
Saccharibacillus,3.0291221586165964e-06,456492
Anaerotignum,3.0291221586165964e-06,2039240
Murdochiella,3.0291221586165964e-06,1161127
Borrelia,3.0291221586165964e-06,138
Devosia,2.850938502227385e-06,46913
Tumebacillus,2.850938502227385e-06,432330
Aquirhabdus,2.850938502227385e-06,2824158
Alkalilimnicola,2.850938502227385e-06,133193
Besnoitia,2.850938502227385e-06,94642
Nibricoccus,2.850938502227385e-06,2576890
Chroococcidiopsis,2.850938502227385e-06,54298
Candidatus Reidiella,2.850938502227385e-06,2738850
Solimonas,2.850938502227385e-06,413435
Mixta,2.850938502227385e-06,2100764
Maricaulis,2.850938502227385e-06,74317
Melaminivora,2.850938502227385e-06,1649468
Pseudooceanicola,2.850938502227385e-06,1679449
Collimonas,2.850938502227385e-06,202907
Xylophilus,2.850938502227385e-06,54066
Salicibibacter,2.850938502227385e-06,2685905
Sodaliphilus,2.850938502227385e-06,2815786
Muribaculum,2.850938502227385e-06,1918540
Salimicrobium,2.850938502227385e-06,351195
Pseudobutyrivibrio,2.672754845838173e-06,46205
Marinobacterium,2.672754845838173e-06,48075
Hahella,2.672754845838173e-06,158481
Symbiobacterium,2.672754845838173e-06,2733
Rodentibacter,2.672754845838173e-06,1960084
Theileria,2.672754845838173e-06,5873
Desulfobacula,2.672754845838173e-06,28222
Methylococcus,2.672754845838173e-06,413
Herbaspirillum,2.672754845838173e-06,963
Jeotgalicoccus,2.672754845838173e-06,227979
Tissierella,2.672754845838173e-06,41273
Erythrobacter,2.672754845838173e-06,1041
Porphyromonas,2.672754845838173e-06,836
Apibacter,2.672754845838173e-06,1778601
Pseudonocardia,2.672754845838173e-06,1847
Dehalogenimonas,2.672754845838173e-06,670486
Rickettsia,2.4945711894489616e-06,780
Sorangium,2.4945711894489616e-06,39643
Glaesserella,2.4945711894489616e-06,2094023
Haloferax,2.4945711894489616e-06,2251
Thermosynechococcus,2.4945711894489616e-06,146785
Pseudoxanthomonas,2.4945711894489616e-06,83618
Syntrophotalea,2.4945711894489616e-06,2812025
Saccharomyces,2.4945711894489616e-06,4930
Desulfobacterium,2.4945711894489616e-06,2295
Leptospira,2.4945711894489616e-06,171
Mageeibacillus,2.4945711894489616e-06,1637257
Stella,2.4945711894489616e-06,93
Dyella,2.4945711894489616e-06,231454
Roseovarius,2.4945711894489616e-06,74030
Starkeya,2.4945711894489616e-06,152053
Fervidobacterium,2.4945711894489616e-06,2422
Heyndrickxia,2.4945711894489616e-06,2837504
Mesobacillus,2.4945711894489616e-06,2675231
Parvularcula,2.4945711894489616e-06,208215
Thiomonas,2.4945711894489616e-06,32012
Malaciobacter,2.4945711894489616e-06,2321114
Salipiger,2.4945711894489616e-06,263377
Pectobacterium,2.4945711894489616e-06,122277
Arachidicoccus,2.31638753305975e-06,1769012
Halioglobus,2.31638753305975e-06,1217416
Halosimplex,2.31638753305975e-06,171163
Psychrobacter,2.31638753305975e-06,497
Brachybacterium,2.31638753305975e-06,43668
Arabia,2.31638753305975e-06,2005386
Thermoanaerobacter,2.31638753305975e-06,1754
Sanguibacter,2.31638753305975e-06,60919
Anseongella,2.31638753305975e-06,1773450
Anaerobacillus,2.31638753305975e-06,704093
Thermincola,2.31638753305975e-06,278993
Bosea,2.31638753305975e-06,85413
Atlantibacter,2.31638753305975e-06,1903434
Rosistilla,2.31638753305975e-06,2795779
Halorhodospira,2.31638753305975e-06,85108
Rahnella,2.31638753305975e-06,34037
Fischerella,2.1382038766705386e-06,1190
Cloacibacterium,2.1382038766705386e-06,501783
Phreatobacter,2.1382038766705386e-06,1632780
Methylocaldum,2.1382038766705386e-06,73778
Pelagovum,2.1382038766705386e-06,2795377
Winogradskyella,2.1382038766705386e-06,286104
Thermothielavioides,2.1382038766705386e-06,2609811
Ancylobacter,2.1382038766705386e-06,99
Tenacibaculum,2.1382038766705386e-06,104267
Microvirga,2.1382038766705386e-06,186650
Mycoplasmopsis,2.1382038766705386e-06,2767358
Cellulomonas,2.1382038766705386e-06,1707
Gluconobacter,2.1382038766705386e-06,441
Desulfarculus,2.1382038766705386e-06,453229
Baekduia,2.1382038766705386e-06,2600304
Vallitalea,2.1382038766705386e-06,1348611
Porphyrobacter,2.1382038766705386e-06,1111
Telmatocola,2.1382038766705386e-06,1382832
Skermania,2.1382038766705386e-06,59613
Odoribacter,2.1382038766705386e-06,283168
Crassaminicella,2.1382038766705386e-06,1848399
Pseudoarcobacter,2.1382038766705386e-06,2321113
Brachyspira,2.1382038766705386e-06,29521
Pannonibacter,2.1382038766705386e-06,227873
Pseudodesulfovibrio,2.1382038766705386e-06,2035811
Alloprevotella,2.1382038766705386e-06,1283313
Acetohalobium,1.960020220281327e-06,28186
Thioalkalivibrio,1.960020220281327e-06,106633
Propionibacterium,1.960020220281327e-06,1743
Celeribacter,1.960020220281327e-06,875170
Empedobacter,1.960020220281327e-06,59734
Bernardetia,1.960020220281327e-06,1937972
Kluyveromyces,1.960020220281327e-06,4910
Roseivivax,1.960020220281327e-06,93682
Lacipirellula,1.960020220281327e-06,2691417
Pseudarthrobacter,1.960020220281327e-06,1742993
Fuerstia,1.960020220281327e-06,1936111
Marinilactibacillus,1.960020220281327e-06,191769
Butyricimonas,1.960020220281327e-06,574697
Serinicoccus,1.960020220281327e-06,265976
Aciduliprofundum,1.960020220281327e-06,379546
Sphaerotilus,1.960020220281327e-06,34102
Petrocella,1.960020220281327e-06,2603323
Methanobacterium,1.960020220281327e-06,2160
Granulosicoccus,1.960020220281327e-06,437504
Stackebrandtia,1.960020220281327e-06,283810
Corallococcus,1.960020220281327e-06,83461
Kiritimatiella,1.960020220281327e-06,1921784
Acidithiobacillus,1.960020220281327e-06,119977
Pseudescherichia,1.960020220281327e-06,2055880
Idiomarina,1.960020220281327e-06,135575
Aeromicrobium,1.960020220281327e-06,2040
Acidiphilium,1.7818365638921154e-06,522
Ktedonosporobacter,1.7818365638921154e-06,2692417
Edwardsiella,1.7818365638921154e-06,635
Kitasatospora,1.7818365638921154e-06,2063
Terribacillus,1.7818365638921154e-06,459532
Desulfallas,1.7818365638921154e-06,2282740
Methanocella,1.7818365638921154e-06,570266
Caenibius,1.7818365638921154e-06,2827482
Fibrella,1.7818365638921154e-06,861914
Cryobacterium,1.7818365638921154e-06,69578
Rivularia,1.7818365638921154e-06,373984
Syntrophobotulus,1.7818365638921154e-06,51196
Dolichospermum,1.7818365638921154e-06,748770
Elizabethkingia,1.7818365638921154e-06,308865
Ruania,1.7818365638921154e-06,626119
Thalassobius,1.7818365638921154e-06,335927
Yoonia,1.7818365638921154e-06,2211641
Thermanaerovibrio,1.7818365638921154e-06,81461
Oenococcus,1.7818365638921154e-06,46254
Pseudolysobacter,1.7818365638921154e-06,2709666
Niveispirillum,1.7818365638921154e-06,1543704
Sutterella,1.7818365638921154e-06,40544
Zhongshania,1.7818365638921154e-06,1434050
Frondihabitans,1.603652907502904e-06,447237
Methanolacinia,1.603652907502904e-06,230355
Neorhizobium,1.603652907502904e-06,1525371
Efquatrovirus,1.603652907502904e-06,2560124
Oscillatoria,1.603652907502904e-06,1158
Mesotoga,1.603652907502904e-06,1184396
Acidipropionibacterium,1.603652907502904e-06,1912215
Ottowia,1.603652907502904e-06,219181
Chloracidobacterium,1.603652907502904e-06,458032
Prochlorococcus,1.603652907502904e-06,1218
Leptolyngbya,1.603652907502904e-06,47251
Desulfatibacillum,1.603652907502904e-06,218207
Pyrococcus,1.603652907502904e-06,2260
Sulfuriferula,1.603652907502904e-06,1778653
Nitrosospira,1.603652907502904e-06,35798
Jeongeupia,1.603652907502904e-06,885864
Nakamurella,1.603652907502904e-06,53460
Lapidilactobacillus,1.603652907502904e-06,2767884
Chryseolinea,1.603652907502904e-06,1433993
Paucilactobacillus,1.603652907502904e-06,2767890
Melissococcus,1.603652907502904e-06,33969
Paremcibacter,1.603652907502904e-06,2813804
Pelodictyon,1.603652907502904e-06,1099
Sulfolobus,1.603652907502904e-06,2284
Roseicitreum,1.603652907502904e-06,1209946
Thermogladius,1.603652907502904e-06,477695
Dyadobacter,1.603652907502904e-06,120831
Serpentinicella,1.603652907502904e-06,1890059
Chlorobium,1.603652907502904e-06,1091
Nitrosopumilus,1.603652907502904e-06,338191
Polystyrenella,1.603652907502904e-06,2795774
Xylanimonas,1.603652907502904e-06,186188
Neospora,1.603652907502904e-06,29175
Trueperella,1.603652907502904e-06,1069494
Moritella,1.603652907502904e-06,58050
Photobacterium,1.603652907502904e-06,657
Gloeobacter,1.603652907502904e-06,33071
Oleiphilus,1.603652907502904e-06,141450
Neurospora,1.603652907502904e-06,5140
Calycomorphotria,1.603652907502904e-06,2795776
Pseudothermotoga,1.603652907502904e-06,1643951
Tolumonas,1.4254692511136925e-06,43947
Pasteurella,1.4254692511136925e-06,745
Undibacterium,1.4254692511136925e-06,401469
Oceanispirochaeta,1.4254692511136925e-06,2035349
Acholeplasma,1.4254692511136925e-06,2147
Neoasaia,1.4254692511136925e-06,320496
Methanococcus,1.4254692511136925e-06,2184
Proteiniphilum,1.4254692511136925e-06,294702
Dehalococcoides,1.4254692511136925e-06,61434
Acidovorax,1.4254692511136925e-06,12916
Geoalkalibacter,1.4254692511136925e-06,392332
Alicycliphilus,1.4254692511136925e-06,201096
Kinneretia,1.4254692511136925e-06,683756
Gloeocapsa,1.4254692511136925e-06,102231
Parascardovia,1.4254692511136925e-06,196082
Phaeodactylum,1.4254692511136925e-06,2849
Thermofilum,1.4254692511136925e-06,2268
Neorickettsia,1.4254692511136925e-06,33993
Berryella,1.4254692511136925e-06,2815775
Trypanosoma,1.4254692511136925e-06,5690
Acidianus,1.4254692511136925e-06,12914
Leisingera,1.4254692511136925e-06,191028
Nakaseomyces,1.4254692511136925e-06,374468
Lentibacillus,1.4254692511136925e-06,175304
Shimwellia,1.4254692511136925e-06,1335483
Sulfurospirillum,1.4254692511136925e-06,57665
Gemmobacter,1.4254692511136925e-06,204456
Thioclava,1.4254692511136925e-06,285107
Methanobrevibacter,1.2472855947244808e-06,2172
Aneurinibacillus,1.2472855947244808e-06,55079
Alienimonas,1.2472855947244808e-06,2714737
Anaerohalosphaera,1.2472855947244808e-06,2690159
Gottschalkia,1.2472855947244808e-06,1505664
Sphaerochaeta,1.2472855947244808e-06,399320
Rhodoferax,1.2472855947244808e-06,28065
Hathewaya,1.2472855947244808e-06,1769729
Peptoclostridium,1.2472855947244808e-06,1481960
Agarilytica,1.2472855947244808e-06,2036021
