Species,RA
Alloprevotella,9.910959022611397e-05
Catabacter,9.802543791735064e-05
Johnsonella,9.002981464022111e-05
Raoultella,8.528664828938158e-05
Eggerthella,8.226005642741729e-05
Fibrobacter,7.954967565550898e-05
Senegalimassilia,7.68844678964658e-05
Pluralibacter,7.66586028321401e-05
Selenomonas,7.507754738186026e-05
Yokenella,7.381270302163638e-05
Cyclobacterium,7.001816994096475e-05
Helicobacter,6.943092077371794e-05
Paraprevotella,6.62236368602931e-05
Gordonibacter,6.337773704978938e-05
Mobiluncus,6.288083390827286e-05
Myroides,5.845387864748928e-05
Traorella,5.8137667557433305e-05
Actinobaculum,5.624040101709749e-05
Faecalicoccus,5.551763281125527e-05
Methyloglobulus,5.307829011653779e-05
Luteimonas,4.9554795113056986e-05
Raphidiopsis,4.905789197154046e-05
Shewanella,4.82899507528331e-05
Merdibacter,4.8018912675642276e-05
Gemmata,4.630233818676701e-05
Shimwellia,4.576026203238535e-05
Pseudoramibacter,4.576026203238535e-05
Allobaculum,4.264332414469079e-05
Gabonibacter,4.183020991311829e-05
Phocea,4.070088459148983e-05
Franconibacter,3.92553481798054e-05
Enorma,3.92553481798054e-05
Acidipropionibacterium,3.871327202542373e-05
Capnocytophaga,3.862292599969346e-05
Pedobacter,3.7493600678064995e-05
Leuconostoc,3.7493600678064995e-05
Haemophilus,3.713221657514388e-05
Novosphingobium,3.6454621382166804e-05
Robinsoniella,3.559633413772917e-05
Pseudobutyrivibrio,3.505425798334751e-05
Oxalobacter,3.4195970738909876e-05
Rappaport,3.2389050224304334e-05
Atlantibacter,3.2389050224304334e-05
Tannerella,3.148558996700156e-05
Pediococcus,2.7420018809139096e-05
Erwinia,2.6877942654757434e-05
Gardnerella,2.6832769641892294e-05
Microcystis,2.5296887204477585e-05
Drancourtella,2.4664465024365646e-05
Sphingobium,2.4348253934309677e-05
Methanosarcina,2.3941696818523428e-05
Devosia,2.3806177779928012e-05
Arthrospira,2.3715831754197735e-05
Serratia,2.358031271560232e-05
Acetitomaculum,2.326410162554635e-05
Aquabacterium,2.3218928612681213e-05
Streptobacillus,2.2767198484029828e-05
Siccibacter,2.2676852458299548e-05
Marinomonas,2.263167944543441e-05
Cedecea,2.1005450982289422e-05
Rhodobacter,2.0734412905098593e-05
Oceanospirillum,2.0734412905098593e-05
Sporomusa,2.0644066879368316e-05
Crocosphaera,2.05085478407729e-05
Xanthomonas,1.924370348054902e-05
Weissella,1.9063011429088467e-05
Pyramidobacter,1.8791973351897634e-05
Exiguobacterium,1.834024322324625e-05
Anaeroglobus,1.8295070210381112e-05
Carnobacterium,1.7120571875887508e-05
Candidatus Stoquefichus,1.61719386057196e-05
Turicibacter,1.5900900528528768e-05
Chlamydia,1.581055450279849e-05
Alloscardovia,1.576538148993335e-05
Lysinibacillus,1.5403997387012242e-05
Morganella,1.5313651361281966e-05
Tumebacillus,1.526847834841683e-05
Mycobacterium,1.5132959309821413e-05
Butyricimonas,1.5132959309821413e-05
Libanicoccus,1.5087786296956275e-05
Coriobacterium,1.490709424549572e-05
Campylobacter,1.4500537129709473e-05
Virgibacillus,1.4365018091114057e-05
Fermentimonas,1.4319845078248918e-05
Enterorhabdus,1.4229499052518642e-05
Urmitella,1.4139153026788364e-05
Empedobacter,1.4093980013923226e-05
Yersinia,1.4048807001058087e-05
Enhygromyxa,1.3597076872406702e-05
Oceanobacillus,1.3235692769485594e-05
Sanguibacteroides,1.3145346743755316e-05
Varibaculum,1.3100173730890178e-05
Mangrovibacter,1.3009827705159902e-05
Marvinbryantia,1.2964654692294762e-05
Macrococcus,1.2829135653699347e-05
Rhodopseudomonas,1.2648443602238792e-05
Filifactor,1.2603270589373654e-05
Xenorhabdus,1.179015635780116e-05
Jeotgalicoccus,1.179015635780116e-05
Lactococcus,1.1383599242014914e-05
Azotobacter,1.1338426229149774e-05
Lachnobacterium,1.1067388151958943e-05
Chryseobacterium,1.084152308763325e-05
Mucilaginibacter,1.0615658023307557e-05
Olsenella,1.0525311997577281e-05
Dickeya,1.0480138984712143e-05
Falsirhodobacter,1.0118754881791034e-05
Thermosinus,9.395986675948817e-06
Sphaerospermopsis,9.30564065021854e-06
Dialister,9.03460257302771e-06
Comamonas,9.03460257302771e-06
Proteiniphilum,9.03460257302771e-06
Caballeronia,8.98942956016257e-06
Sodalis,8.718391482971739e-06
Sphingomonas,8.628045457241462e-06
Pontibacillus,8.447353405780908e-06
Salinicoccus,8.04079628999466e-06
Anaerocolumna,8.04079628999466e-06
Neomicrococcus,7.860104238534107e-06
Oblitimonas,7.724585199938691e-06
Buttiauxella,7.679412187073553e-06
Peptoniphilus,7.589066161343276e-06
Nitrolancea,7.543893148478137e-06
Negativicoccus,7.498720135612998e-06
Cloacibacillus,7.498720135612998e-06
Actinotignum,7.2728550712873056e-06
Slackia,7.2728550712873056e-06
Candidatus Endoriftia,7.13733603269189e-06
Pelosinus,7.046990006961613e-06
Phaeodactylibacter,6.775951929770782e-06
Nissabacter,6.640432891175366e-06
Scardovia,6.550086865445089e-06
Murdochiella,6.324221801119396e-06
Providencia,6.279048788254258e-06
Carboxydothermus,6.0983567367937034e-06
Actinopolyspora,6.008010711063426e-06
Actinophytocola,6.008010711063426e-06
Moellerella,5.91766468533315e-06
Lysobacter,5.872491672468011e-06
Anaerobium,5.8273186596028724e-06
Parasutterella,5.646626608142318e-06
Desulfotalea,5.511107569546902e-06
Pectobacterium,5.465934556681764e-06
Rubripirellula,5.465934556681764e-06
Sharpea,5.420761543816625e-06
Sagittula,5.420761543816625e-06
Centipeda,5.330415518086349e-06
Atopobium,5.194896479490932e-06
Piscirickettsia,5.149723466625794e-06
Dysgonomonas,4.923858402300101e-06
Tatumella,4.833512376569824e-06
Aneurinibacillus,4.743166350839548e-06
Numidum,4.6979933379744085e-06
Leucobacter,4.65282032510927e-06
Macellibacteroides,4.65282032510927e-06
Flammeovirga,4.607647312244131e-06
Succinispira,4.607647312244131e-06
Petrimonas,4.607647312244131e-06
Listeria,4.562474299378993e-06
Paludibacter,4.562474299378993e-06
Brenneria,4.517301286513855e-06
Facklamia,4.517301286513855e-06
Desulfotomaculum,4.517301286513855e-06
Candidatus Endobugula,4.472128273648716e-06
Cellulosilyticum,4.3817822479184385e-06
Planococcus,4.3366092350533e-06
Propionimicrobium,4.291436222188162e-06
Sphingobacterium,4.246263209323023e-06
Gallibacterium,4.246263209323023e-06
Neisseria,4.201090196457885e-06
Beduini,4.1107441707276075e-06
Cloacibacterium,4.065571157862469e-06
Aliicoccus,4.02039814499733e-06
Edwardsiella,3.975225132132192e-06
Candidatus Magnetomorum,3.975225132132192e-06
Schwartzia,3.749360067806499e-06
Sporobacter,3.749360067806499e-06
Anaerosalibacter,3.749360067806499e-06
Desulfosporosinus,3.7041870549413605e-06
Tetragenococcus,3.6138410292110837e-06
Syntrophomonas,3.6138410292110837e-06
Domibacillus,3.6138410292110837e-06
Adlercreutzia,3.5234950034808064e-06
Rahnella,3.4783219906156678e-06
Pseudopropionibacterium,3.4331489777505295e-06
Roseimaritima,3.3428029520202523e-06
Paenibacillus,3.2524569262899754e-06
Parascardovia,3.2072839134248368e-06
Marinobacter,3.162110900559698e-06
Gilliamella,3.0717648748294213e-06
Elizabethkingia,2.9362458362340053e-06
Candidatus Azobacteroides,2.8910728233688667e-06
Amphibacillus,2.8458998105037285e-06
Cardiobacterium,2.8458998105037285e-06
Plesiomonas,2.6652077590431743e-06
Magnetospirillum,2.6200347461780357e-06
Mesorhizobium,2.5296887204477584e-06
Flavobacterium,2.5296887204477584e-06
Lachnospira,2.5296887204477584e-06
Novibacillus,2.4845157075826198e-06
Brevibacillus,2.4393426947174815e-06
Vaginella,2.4393426947174815e-06
Synechococcus,2.3489966689872043e-06
Acetonema,2.3489966689872043e-06
Hafnia,2.3038236561220656e-06
Lascolabacillus,2.2586506432569274e-06
Anaerococcus,2.2134776303917888e-06
Chania,2.2134776303917888e-06
Izhakiella,2.1231316046615115e-06
Arsenophonus,2.0327855789312346e-06
Heliobacterium,1.9424395532009573e-06
Kallipyga,1.897266540335819e-06
Luteococcus,1.897266540335819e-06
Mitsuokella,1.897266540335819e-06
Raineyella,1.897266540335819e-06
Acholeplasma,1.8520935274706803e-06
Denitrobacterium,1.7617475017404032e-06
Vibrio,1.581055450279849e-06
Anaerosporomusa,1.581055450279849e-06
Rummeliibacillus,1.5358824374147106e-06
Bibersteinia,1.490709424549572e-06
Terribacillus,1.490709424549572e-06
Geobacillus,1.490709424549572e-06
Ewingella,1.4455364116844333e-06
Proteus,1.400363398819295e-06
Halobacillus,1.400363398819295e-06
Anaerobacillus,1.400363398819295e-06
Aestuariivita,1.3551903859541563e-06
Aeromonas,1.3551903859541563e-06
Bhargavaea,1.3551903859541563e-06
Kingella,1.3100173730890178e-06
Rubritalea,1.3100173730890178e-06
Jeotgalibacillus,1.3100173730890178e-06
Catenibacterium,1.2648443602238792e-06
Candidatus Soleaferrea,1.2648443602238792e-06
Parageobacillus,1.2196713473587408e-06
Anaerovibrio,1.2196713473587408e-06
Parasporobacterium,1.1744983344936021e-06
Asaccharospora,1.1744983344936021e-06
Ornithinibacillus,1.1744983344936021e-06
Propionispira,1.1293253216284637e-06
Candidatus Marithrix,1.1293253216284637e-06
Thalassobacillus,1.084152308763325e-06
Auraticoccus,1.084152308763325e-06
Photobacterium,1.084152308763325e-06
Lonsdalea,1.0389792958981866e-06
Sporolactobacillus,9.93806283033048e-07
Jeotgalibaca,9.93806283033048e-07
Microbacterium,9.93806283033048e-07
Solibacillus,9.486332701679095e-07
Pragia,9.486332701679095e-07
Vagococcus,9.486332701679095e-07
Tessaracoccus,9.034602573027709e-07
Aestuariimicrobium,9.034602573027709e-07
Avibacterium,9.034602573027709e-07
Dielma,8.131142315724938e-07
Pseudobacteroides,8.131142315724938e-07
Oenococcus,8.131142315724938e-07
Geofilum,8.131142315724938e-07
Phaseolibacter,8.131142315724938e-07
Halolactibacillus,7.679412187073553e-07
Actinobacillus,7.227682058422167e-07
Epulopiscium,7.227682058422167e-07
Dyadobacter,7.227682058422167e-07
Haloferula,7.227682058422167e-07
Alkaliflexus,6.775951929770781e-07
Marinobacterium,6.775951929770781e-07
Allisonella,6.324221801119396e-07
Rhodanobacter,6.324221801119396e-07
Granulicoccus,6.324221801119396e-07
Anaeromassilibacillus,6.324221801119396e-07
Shuttleworthia,6.324221801119396e-07
Paraburkholderia,6.324221801119396e-07
Cylindrospermopsis,6.324221801119396e-07
Paenisporosarcina,6.324221801119396e-07
Rouxiella,5.872491672468011e-07
Aphanizomenon,5.420761543816625e-07
Edaphobacillus,5.420761543816625e-07
Trichodesmium,5.420761543816625e-07
Psychrobacillus,5.420761543816625e-07
Rosenbergiella,5.420761543816625e-07
Kurthia,5.420761543816625e-07
Candidatus Hepatobacter,4.5173012865138546e-07
Defluviitalea,4.5173012865138546e-07
Desulfitobacterium,4.5173012865138546e-07
Asticcacaulis,4.5173012865138546e-07
Sporosarcina,4.5173012865138546e-07
Alteromonas,4.5173012865138546e-07
Pasteurella,4.5173012865138546e-07
Photorhabdus,4.5173012865138546e-07
Dendrosporobacter,4.5173012865138546e-07
Gynuella,4.5173012865138546e-07
Aggregatibacter,4.5173012865138546e-07
Kocuria,3.6138410292110834e-07
Fischerella,3.6138410292110834e-07
Skermanella,3.6138410292110834e-07
Paraliobacillus,3.6138410292110834e-07
Salimicrobium,3.6138410292110834e-07
Friedmanniella,3.6138410292110834e-07
Planomicrobium,3.6138410292110834e-07
Gracilibacillus,3.6138410292110834e-07
Trichococcus,3.6138410292110834e-07
Bavariicoccus,3.6138410292110834e-07
Psychrobacter,3.6138410292110834e-07
Abiotrophia,3.6138410292110834e-07
Alkaliphilus,3.162110900559698e-07
Jonquetella,3.162110900559698e-07
Synechocystis,3.162110900559698e-07
Marinilactibacillus,2.7103807719083126e-07
Histophilus,2.7103807719083126e-07
Synergistes,2.7103807719083126e-07
Brochothrix,2.7103807719083126e-07
Alicyclobacillus,2.7103807719083126e-07
Thiothrix,2.7103807719083126e-07
Aeribacillus,2.7103807719083126e-07
Melissococcus,2.7103807719083126e-07
Candidatus Hamiltonella,2.7103807719083126e-07
Candidatus Regiella,2.7103807719083126e-07
Massilibacterium,2.7103807719083126e-07
Mannheimia,1.8069205146055417e-07
Thiocapsa,1.8069205146055417e-07
Thiomargarita,1.8069205146055417e-07
Fusibacter,1.8069205146055417e-07
Budvicia,1.8069205146055417e-07
Lutispora,1.8069205146055417e-07
Halomonas,1.8069205146055417e-07
Acidilobus,1.8069205146055417e-07
Cystobacter,1.8069205146055417e-07
Gayadomonas,1.8069205146055417e-07
Gemella,1.8069205146055417e-07
Borrelia,1.8069205146055417e-07
Zhongshania,1.8069205146055417e-07
Caldisalinibacter,1.8069205146055417e-07
Lentibacillus,1.8069205146055417e-07
Paraclostridium,1.8069205146055417e-07
Salibacterium,1.8069205146055417e-07
Peptoanaerobacter,1.8069205146055417e-07
Candidatus Fukatsuia,1.8069205146055417e-07
Anthococcus,1.8069205146055417e-07
Lacinutrix,1.8069205146055417e-07
Microlunatus,1.8069205146055417e-07
Curtobacterium,1.8069205146055417e-07
Alkalibacterium,1.8069205146055417e-07
Arenimonas,1.8069205146055417e-07
Couchioplanes,1.8069205146055417e-07
Methylobacterium,1.3551903859541563e-07
Brevibacterium,1.3551903859541563e-07
Hahella,9.034602573027708e-08
Pseudanabaena,9.034602573027708e-08
Aliivibrio,9.034602573027708e-08
Enterovibrio,9.034602573027708e-08
Desulfofustis,9.034602573027708e-08
Chelonobacter,9.034602573027708e-08
Eremococcus,9.034602573027708e-08
Aquibacillus,9.034602573027708e-08
Erysipelothrix,9.034602573027708e-08
Chromobacterium,9.034602573027708e-08
Nodularia,9.034602573027708e-08
Marichromatium,9.034602573027708e-08
Candidatus Schmidhempelia,9.034602573027708e-08
Basfia,9.034602573027708e-08
Peptoclostridium,9.034602573027708e-08
Cupriavidus,9.034602573027708e-08
Thiocystis,9.034602573027708e-08
Necropsobacter,9.034602573027708e-08
Phocaeicola,9.034602573027708e-08
Idiomarina,9.034602573027708e-08
Schleiferia,9.034602573027708e-08
Fictibacillus,9.034602573027708e-08
Globicatella,9.034602573027708e-08
Oceanimonas,9.034602573027708e-08
Alcanivorax,9.034602573027708e-08
Viridibacillus,9.034602573027708e-08
Humibacter,9.034602573027708e-08
Alkalimonas,9.034602573027708e-08
Leminorella,9.034602573027708e-08
Tolumonas,9.034602573027708e-08
Anaerovorax,9.034602573027708e-08
Propionicicella,9.034602573027708e-08
Caryophanon,9.034602573027708e-08
Goodfellowiella,9.034602573027708e-08
Leifsonia,9.034602573027708e-08
Catellicoccus,9.034602573027708e-08
Legionella,9.034602573027708e-08
Gramella,9.034602573027708e-08
Actinotalea,9.034602573027708e-08
Tenuibacillus,9.034602573027708e-08
Nitrincola,9.034602573027708e-08
Rheinheimera,9.034602573027708e-08
Francisella,9.034602573027708e-08
Ethanoligenens,9.034602573027708e-08
Grimontia,9.034602573027708e-08
Dyella,9.034602573027708e-08
Tepidibacter,9.034602573027708e-08
Thermoactinomyces,9.034602573027708e-08
Rodentibacter,9.034602573027708e-08
Allofustis,9.034602573027708e-08
Tidjanibacter,9.034602573027708e-08
Acetanaerobacterium,4.517301286513854e-08
Thiolapillus,4.517301286513854e-08
Thioalkalivibrio,4.517301286513854e-08
Salinibacillus,4.517301286513854e-08
Indibacter,4.517301286513854e-08
Zooshikella,4.517301286513854e-08
Massiliomicrobiota,4.517301286513854e-08
