Species,RA,TAX_ID
Limosilactobacillus gastricus,7.682856031393665e-05,227942
Anaerocolumna sedimenticola,7.682856031393665e-05,2696063
Limosilactobacillus reuteri,7.628751411454272e-05,1598
Clostridium botulinum,7.520542171575488e-05,1491
Shigella dysenteriae,7.250019071878529e-05,622
Collinsella stercoris,7.087705212060352e-05,147206
Lacticaseibacillus paracasei,6.654868252545217e-05,1597
Faecalibacterium sp. I3333,6.005612813272512e-05,2929492
Pusillibacter faecalis,5.951508193333121e-05,2714358
Bifidobacterium bifidum,5.843298953454337e-05,1681
Lactobacillus taiwanensis,5.789194333514945e-05,508451
Lachnospira eligens,5.789194333514945e-05,39485
Clostridium sp. SY8519,5.5186712338179846e-05,1042156
Klebsiella pneumoniae,5.4645666138785926e-05,573
Butyrivibrio fibrisolvens,5.4645666138785926e-05,831
Faecalibacterium sp. I3389,5.3022527540604165e-05,2929493
Butyrivibrio proteoclasticus,5.1940435141816325e-05,43305
Wujia chipingensis,4.815311174605888e-05,2763670
Bifidobacterium animalis,4.761206554666496e-05,28025
Citrobacter freundii,4.490683454969536e-05,546
Eubacterium sp. MSJ-33,4.382474215090752e-05,2841528
Bacteroides fragilis,4.274264975211968e-05,817
Coprococcus eutactus,4.220160355272577e-05,33043
Alistipes onderdonkii,4.166055735333185e-05,328813
Shigella boydii,4.1119511153937926e-05,621
Flintibacter sp. KGMB00164,4.1119511153937926e-05,2610895
Pseudobutyrivibrio xylanivorans,4.1119511153937926e-05,185007
Anaerocolumna cellulosilytica,4.0578464954544006e-05,433286
Lachnoclostridium phytofermentans,3.9496372555756166e-05,66219
Faecalibacterium sp. HTFF,3.9496372555756166e-05,2929491
Lactobacillus delbrueckii,3.8955326356362245e-05,1584
Faecalibacterium sp. I4384,3.7332187758180485e-05,2929495
Cutibacterium avidum,3.7332187758180485e-05,33010
Emergencia timonensis,3.7332187758180485e-05,1776384
Butyrivibrio hungatei,3.6791141558786564e-05,185008
Anaerocolumna chitinilytica,3.6250095359392644e-05,1727145
Herbinix luporum,3.6250095359392644e-05,1679721
Faecalibacterium sp. I4179,3.5709049159998724e-05,2929494
Shigella sonnei,3.354486436242304e-05,624
Streptococcus agalactiae,3.300381816302912e-05,1311
Faecalitalea cylindroides,3.192172576424128e-05,39483
Eubacterium callanderi,3.083963336545344e-05,53442
Eubacterium maltosivorans,3.083963336545344e-05,2041044
Enterobacter cloacae,2.9757540966665604e-05,550
Parolsenella catena,2.7593356169089923e-05,2003188
Alistipes communis,2.6511263770302083e-05,2585118
Bacteroides cellulosilyticus,2.6511263770302083e-05,246787
Klebsiella quasipneumoniae,2.4888125172120322e-05,1463165
Aminipila luticellarii,2.380603277333248e-05,2507160
Bacteroides xylanisolvens,2.380603277333248e-05,371601
Lelliottia amnigena,2.272394037454464e-05,61646
Christensenella sp. Marseille-P3954,2.272394037454464e-05,2086585
Weissella jogaejeotgali,2.218289417515072e-05,1631871
Lachnoanaerobaculum umeaense,2.218289417515072e-05,617123
Citrobacter sp. R56,2.16418479757568e-05,1573676
Parabacteroides goldsteinii,2.1100801776362883e-05,328812
Monoglobus pectinilyticus,2.0559755576968963e-05,1981510
Paenibacillus polymyxa,2.0018709377575043e-05,1406
Phocaeicola vulgatus,2.0018709377575043e-05,821
Bacteroides helcogenes,1.9477663178181123e-05,290053
Bacteroides eggerthii,1.8936616978787202e-05,28111
Mageeibacillus indolicus,1.8936616978787202e-05,884684
Citrobacter farmeri,1.8936616978787202e-05,67824
Eggerthella sp. YY7918,1.8395570779393282e-05,502558
Bacteroides faecis,1.8395570779393282e-05,674529
Bacteroides humanifaecis,1.8395570779393282e-05,2792859
Parabacteroides merdae,1.8395570779393282e-05,46503
Amedibacterium intestinale,1.8395570779393282e-05,2583452
Klebsiella oxytoca,1.7854524579999362e-05,571
Enterobacter lignolyticus,1.7854524579999362e-05,1334193
Intestinimonas butyriciproducens,1.731347838060544e-05,1297617
Enterobacter hormaechei,1.62313859818176e-05,158836
Leclercia adecarboxylata,1.569033978242368e-05,83655
Vescimonas coprocola,1.569033978242368e-05,2714355
Pediococcus pentosaceus,1.569033978242368e-05,1255
Petrocella atlantisensis,1.569033978242368e-05,2173034
Citrobacter rodentium,1.569033978242368e-05,67825
Bacteroides ovatus,1.514929358302976e-05,28116
Bifidobacterium saguini,1.514929358302976e-05,762210
Faecalibacillus intestinalis,1.514929358302976e-05,1982626
Scandinavium goeteborgense,1.4608247383635842e-05,1851514
Bacteroides caccae,1.4608247383635842e-05,47678
Klebsiella aerogenes,1.4067201184241922e-05,548
Phocaeicola dorei,1.4067201184241922e-05,357276
Dysosmobacter welbionis,1.4067201184241922e-05,2093857
Latilactobacillus sakei,1.4067201184241922e-05,1599
Kluyvera intermedia,1.3526154984848001e-05,61648
Candidatus Formimonas warabiya,1.3526154984848001e-05,1761012
Olsenella uli,1.3526154984848001e-05,133926
Citrobacter amalonaticus,1.3526154984848001e-05,35703
Cedecea neteri,1.3526154984848001e-05,158822
Anaerotignum propionicum,1.3526154984848001e-05,28446
Lactobacillus crispatus,1.2985108785454081e-05,47770
Citrobacter sp. RHB25-C09,1.2985108785454081e-05,2742624
Alistipes shahii,1.2985108785454081e-05,328814
Acutalibacter muris,1.2985108785454081e-05,1796620
Ruthenibacterium lactatiformans,1.2985108785454081e-05,1550024
Pseudocitrobacter sp. G163CM,1.2985108785454081e-05,2891570
Dysosmobacter sp. Marseille-Q4140,1.2985108785454081e-05,2830675
Salmonella bongori,1.2985108785454081e-05,54736
Enterobacter roggenkampii,1.2985108785454081e-05,1812935
Bacillus pumilus,1.2444062586060161e-05,1408
Alistipes indistinctus,1.2444062586060161e-05,626932
Kluyvera ascorbata,1.2444062586060161e-05,51288
Lactobacillus acidophilus,1.2444062586060161e-05,1579
Caproiciproducens sp. NJN-50,1.190301638666624e-05,2507162
Caproicibacterium amylolyticum,1.190301638666624e-05,2766537
Christensenella minuta,1.190301638666624e-05,626937
Lactobacillus jensenii,1.190301638666624e-05,109790
Thermophilibacter immobilis,1.136197018727232e-05,2779519
Bacteroides stercoris,1.136197018727232e-05,46506
Clostridium perfringens,1.136197018727232e-05,1502
Cronobacter sakazakii,1.136197018727232e-05,28141
Bacteroides zhangwenhongii,1.136197018727232e-05,2650157
Mycolicibacterium mengxianglii,1.136197018727232e-05,2736649
Paenibacillus sp. BIHB4019,1.08209239878784e-05,1870819
Anaerotruncus colihominis,1.08209239878784e-05,169435
Bifidobacterium catenulatum,1.08209239878784e-05,1686
Ruminococcus champanellensis,1.08209239878784e-05,1161942
Clostridium sp. BNL1100,1.08209239878784e-05,755731
Enterococcus faecalis,1.08209239878784e-05,1351
Clostridium sp. MD294,1.08209239878784e-05,97138
Metabacillus sediminilitoris,1.0279877788484482e-05,2567941
Allobaculum mucolyticum,1.0279877788484482e-05,2834459
Ruminococcus bovis,1.0279877788484482e-05,2564099
Vallitalea guaymasensis,1.0279877788484482e-05,1185412
Desulforamulus ruminis,1.0279877788484482e-05,1564
Raoultibacter timonensis,1.0279877788484482e-05,1907662
Ruminococcus sp. FMBCY1,1.0279877788484482e-05,2831966
Paenibacillus tritici,1.0279877788484482e-05,1873425
Paenibacillus swuensis,1.0279877788484482e-05,1178515
Clostridium sp. M3/9,1.0279877788484482e-05,2934315
Clostridium sp. C5S11,1.0279877788484482e-05,704125
Cedecea sp. FDAARGOS_727,9.738831589090561e-06,2545798
Citrobacter tructae,9.738831589090561e-06,2562449
Zymobacter palmae,9.738831589090561e-06,33074
Bacteroides sp. HF-162,9.738831589090561e-06,2785531
Coprobacter secundus,9.738831589090561e-06,1501392
Citrobacter werkmanii,9.738831589090561e-06,67827
Klebsiella huaxiensis,9.738831589090561e-06,2153354
Raoultella ornithinolytica,9.738831589090561e-06,54291
Yokenella regensburgei,9.738831589090561e-06,158877
Enterobacter cancerogenus,9.738831589090561e-06,69218
Streptococcus pneumoniae,9.197785389696641e-06,1313
Enterobacter sp. JUb54,9.197785389696641e-06,2724468
Enterobacter ludwigii,9.197785389696641e-06,299767
Paenibacillus sp. JNUCC-31,9.197785389696641e-06,2777983
Jejubacter calystegiae,9.197785389696641e-06,2579935
Lactobacillus kullabergensis,9.197785389696641e-06,1218493
Cutibacterium granulosum,8.65673919030272e-06,33011
Enterobacter sp. RHBSTW-00994,8.65673919030272e-06,2742676
Mahella australiensis,8.65673919030272e-06,252966
Ruminococcus albus,8.65673919030272e-06,1264
Parabacteroides johnsonii,8.65673919030272e-06,387661
Paenibacillus macerans,8.65673919030272e-06,44252
Longicatena caecimuris,8.65673919030272e-06,1796635
Kosakonia cowanii,8.65673919030272e-06,208223
Peptacetobacter hiranonis,8.65673919030272e-06,89152
Weizmannia coagulans,8.65673919030272e-06,1398
Eubacterium sp. NSJ-61,8.1156929909088e-06,2764325
Klebsiella michiganensis,8.1156929909088e-06,1134687
Enterobacter sp. SA187,8.1156929909088e-06,1914861
Arabiibacter massiliensis,8.1156929909088e-06,1870985
Acetivibrio clariflavus,8.1156929909088e-06,288965
Enterobacter asburiae,8.1156929909088e-06,61645
Virgibacillus sp. SK37,8.1156929909088e-06,403957
Leclercia pneumoniae,8.1156929909088e-06,2815358
Dehalococcoides mccartyi,8.1156929909088e-06,61435
Phytobacter ursingii,8.1156929909088e-06,1972431
Bifidobacterium adolescentis,8.1156929909088e-06,1680
Sphaerochaeta coccoides,8.1156929909088e-06,273376
Myroides phaeus,8.1156929909088e-06,702745
Bacillus glycinifermentans,8.1156929909088e-06,1664069
Pontibacter korlensis,8.1156929909088e-06,400092
Citrobacter arsenatis,8.1156929909088e-06,2546350
Gracilinema caldarium,8.1156929909088e-06,215591
Bacteroides salyersiae,8.1156929909088e-06,291644
Megamonas funiformis,8.1156929909088e-06,437897
Kosakonia sp. SMBL-WEM22,8.1156929909088e-06,2725560
Clostridium sp. BJN0001,7.57464679151488e-06,2930219
Terrisporobacter sp. MCA3,7.57464679151488e-06,2813371
Kosakonia sacchari,7.57464679151488e-06,1158459
Paenibacillus donghaensis,7.57464679151488e-06,414771
Kozakia baliensis,7.57464679151488e-06,153496
Aquicella lusitana,7.57464679151488e-06,254246
Odoribacter splanchnicus,7.57464679151488e-06,28118
Aminipila butyrica,7.57464679151488e-06,433296
Pluralibacter gergoviae,7.57464679151488e-06,61647
Peribacillus psychrosaccharolyticus,7.57464679151488e-06,1407
Aneurinibacillus soli,7.57464679151488e-06,1500254
Streptococcus acidominimus,7.57464679151488e-06,1326
Atlantibacter hermannii,7.57464679151488e-06,565
Clostridium estertheticum,7.57464679151488e-06,238834
Lactococcus lactis,7.57464679151488e-06,1358
Paenibacillus alvei,7.57464679151488e-06,44250
Paenibacillus dendritiformis,7.57464679151488e-06,130049
Klebsiella variicola,7.57464679151488e-06,244366
Ethanoligenens harbinense,7.033600592120961e-06,253239
Desulfonema magnum,7.033600592120961e-06,45655
Enterobacter oligotrophicus,7.033600592120961e-06,2478464
Paenibacillus sp. PAMC21692,7.033600592120961e-06,2762320
Bacteroides sp. A1C1,7.033600592120961e-06,2528203
Bacteroides nordii,7.033600592120961e-06,291645
Kosakonia arachidis,7.033600592120961e-06,551989
Intestinibaculum porci,7.033600592120961e-06,2487118
Desulfoscipio gibsoniae,7.033600592120961e-06,102134
Actinobacillus pleuropneumoniae,7.033600592120961e-06,715
Lactobacillus acetotolerans,7.033600592120961e-06,1600
Brevibacillus brevis,7.033600592120961e-06,1393
Brevibacillus sp. BB3-R1,7.033600592120961e-06,2950604
Neobacillus mesonae,7.033600592120961e-06,1193713
Jeotgalibaca porci,7.033600592120961e-06,1868793
Clostridium aceticum,7.033600592120961e-06,84022
Erysipelatoclostridium ramosum,7.033600592120961e-06,1547
Citrobacter koseri,7.033600592120961e-06,545
Lactobacillus amylovorus,7.033600592120961e-06,1604
Aminipila terrae,6.492554392727041e-06,2697030
Clostridium sp. DL-VIII,6.492554392727041e-06,641107
Nitrosomonas ureae,6.492554392727041e-06,44577
Clostridium argentinense,6.492554392727041e-06,29341
Dehalobacter restrictus,6.492554392727041e-06,55583
Pseudescherichia vulneris,6.492554392727041e-06,566
Leuconostoc carnosum,6.492554392727041e-06,1252
Virgibacillus dokdonensis,6.492554392727041e-06,302167
Bifidobacterium pseudolongum,6.492554392727041e-06,1694
Selenomonas timonae,6.492554392727041e-06,2754044
Treponema peruense,6.492554392727041e-06,2787628
Paenibacillus sp. FSL H7-0737,6.492554392727041e-06,1536775
Bacteroides caecimuris,6.492554392727041e-06,1796613
Lactobacillus intestinalis,6.492554392727041e-06,151781
Bacteroides sp. CACC 737,6.492554392727041e-06,2755405
Paenibacillus antarcticus,6.492554392727041e-06,253703
Bacillus sp. NSP9.1,6.492554392727041e-06,1071078
Bifidobacterium pseudocatenulatum,5.95150819333312e-06,28026
Bacteroides sp. CBA7301,5.95150819333312e-06,2715212
Aliivibrio fischeri,5.95150819333312e-06,668
Ruminococcus bicirculans,5.95150819333312e-06,1160721
Paenibacillus sp. YPD9-1,5.95150819333312e-06,2908839
Paenibacillus psychroresistens,5.95150819333312e-06,1778678
Vibrio vulnificus,5.95150819333312e-06,672
Peptoniphilus ivorii,5.95150819333312e-06,54006
Moorella thermoacetica,5.95150819333312e-06,1525
Pantoea agglomerans,5.95150819333312e-06,549
Lactobacillus ultunensis,5.95150819333312e-06,227945
Alkaliphilus sp. B6464,5.95150819333312e-06,2731219
Natranaerobius thermophilus,5.95150819333312e-06,375929
Adhaeribacter swui,5.95150819333312e-06,2086471
Caldicellulosiruptor obsidiansis,5.95150819333312e-06,717609
Fulvivirga sp. SW1-E11,5.95150819333312e-06,2904247
Companilactobacillus ginsenosidimutans,5.95150819333312e-06,1007676
Tissierella sp. JN-28,5.95150819333312e-06,2507161
Erysipelothrix sp. HDW6C,5.95150819333312e-06,2714930
Desulfitobacterium hafniense,5.95150819333312e-06,49338
Arthrobacter sp. FW305-BF8,5.4104619939392e-06,2879617
Thioalkalivibrio sp. K90mix,5.4104619939392e-06,396595
Phascolarctobacterium faecium,5.4104619939392e-06,33025
Bacillus vallismortis,5.4104619939392e-06,72361
Pectinatus frisingensis,5.4104619939392e-06,865
Jeotgalicoccus sp. WY2,5.4104619939392e-06,2708346
Brevibacillus laterosporus,5.4104619939392e-06,1465
Aestuarium zhoushanense,5.4104619939392e-06,2820523
Gottschalkia acidurici,5.4104619939392e-06,1556
Aureimonas sp. SA4125,5.4104619939392e-06,2826993
Kushneria marisflavi,5.4104619939392e-06,157779
Halomonas subglaciescola,5.4104619939392e-06,29571
Paenibacillus lutimineralis,5.4104619939392e-06,2707005
Dehalobacterium formicoaceticum,5.4104619939392e-06,51515
Sphingomonas radiodurans,5.4104619939392e-06,2890321
Pseudomonas granadensis,5.4104619939392e-06,1421430
Pseudomonas sp. MM211,5.4104619939392e-06,2866808
Bacteroides heparinolyticus,5.4104619939392e-06,28113
Rhodoferax koreense,5.4104619939392e-06,1842727
Leifsonia sp. PS1209,5.4104619939392e-06,2724914
Gelria sp. Kuro-4,5.4104619939392e-06,2796927
Desulfoluna sp. ASN36,5.4104619939392e-06,2810562
Enterobacter huaxiensis,5.4104619939392e-06,2494702
Mangrovivirga cuniculi,5.4104619939392e-06,2715131
Erwinia tracheiphila,5.4104619939392e-06,65700
Oscillibacter sp. NSJ-62,5.4104619939392e-06,2763056
Vescimonas fastidiosa,5.4104619939392e-06,2714353
Faecalibacterium sp. IP118,5.4104619939392e-06,2929488
Shimwellia blattae,5.4104619939392e-06,563
Cronobacter condimenti,5.4104619939392e-06,1163710
Corynebacterium kalinowskii,5.4104619939392e-06,2675216
Treponema denticola,5.4104619939392e-06,158
Adlercreutzia equolifaciens,5.4104619939392e-06,446660
Cloacibacillus porcorum,5.4104619939392e-06,1197717
Sorangium cellulosum,5.4104619939392e-06,56
Citrobacter portucalensis,5.4104619939392e-06,1639133
Streptococcus infantis,4.869415794545281e-06,68892
Raoultella planticola,4.869415794545281e-06,575
Selenomonas ruminantium,4.869415794545281e-06,971
Streptomyces rimosus,4.869415794545281e-06,1927
Dolosigranulum pigrum,4.869415794545281e-06,29394
Ruminiclostridium herbifermentans,4.869415794545281e-06,2488810
Ureibacillus thermophilus,4.869415794545281e-06,367743
Ferrovibrio terrae,4.869415794545281e-06,2594003
Sulfurovum sp. XGS-02,4.869415794545281e-06,2925411
Halothermothrix orenii,4.869415794545281e-06,31909
Iocasia fonsfrigidae,4.869415794545281e-06,2682810
Phascolarctobacterium succinatutens,4.869415794545281e-06,626940
Acidaminococcus fermentans,4.869415794545281e-06,905
Advenella mimigardefordensis,4.869415794545281e-06,302406
Megasphaera stantonii,4.869415794545281e-06,2144175
Bacillus sp. SB49,4.869415794545281e-06,1071080
Lactobacillus kefiranofaciens,4.869415794545281e-06,267818
Lactobacillus panisapium,4.869415794545281e-06,2012495
Paenibacillus sp. FSL R7-0273,4.869415794545281e-06,1536772
Delftia acidovorans,4.869415794545281e-06,80866
Candidatus Rhodoluna planktonica,4.869415794545281e-06,535712
Clostridium baratii,4.869415794545281e-06,1561
Prevotella jejuni,4.869415794545281e-06,1177574
Paenibacillus sp. IHB B 3084,4.869415794545281e-06,867076
Corynebacterium simulans,4.869415794545281e-06,146827
Paenibacillus sp. 32O-W,4.869415794545281e-06,1695218
Marinomonas algicola,4.869415794545281e-06,2773454
Kosakonia pseudosacchari,4.869415794545281e-06,1646340
Paenibacillus sp. URB8-2,4.869415794545281e-06,2741301
Eggerthella guodeyinii,4.869415794545281e-06,2690837
Telmatocola sphagniphila,4.869415794545281e-06,1123043
Thalassobius gelatinovorus,4.869415794545281e-06,53501
Gilvimarinus sp. DA14,4.869415794545281e-06,2956798
Planococcus maritimus,4.869415794545281e-06,192421
Enterobacter mori,4.869415794545281e-06,539813
Streptomyces sp. MST-110588,4.869415794545281e-06,2833628
Plesiomonas shigelloides,4.869415794545281e-06,703
Hathewaya histolytica,4.869415794545281e-06,1498
Sporosarcina sp. resist,4.869415794545281e-06,2762563
Erwinia rhapontici,4.869415794545281e-06,55212
Crassaminicella profunda,4.869415794545281e-06,1286698
Pseudomonas mucidolens,4.32836959515136e-06,46679
Listeria welshimeri,4.32836959515136e-06,1643
Veillonella parvula,4.32836959515136e-06,29466
Crassaminicella sp. 143-21,4.32836959515136e-06,2855394
Paraprevotella xylaniphila,4.32836959515136e-06,454155
Devriesea agamarum,4.32836959515136e-06,472569
Bifidobacterium scardovii,4.32836959515136e-06,158787
Sphaerochaeta pleomorpha,4.32836959515136e-06,1131707
Halioglobus japonicus,4.32836959515136e-06,930805
Bacillus dafuensis,4.32836959515136e-06,1742359
Bordetella hinzii,4.32836959515136e-06,103855
Microbacterium sp. ABRD_28,4.32836959515136e-06,2268461
Alkaliphilus metalliredigens,4.32836959515136e-06,208226
Raoultella sp. HC6,4.32836959515136e-06,2923366
Aeromonas veronii,4.32836959515136e-06,654
Lactobacillus sp. JM1,4.32836959515136e-06,2690380
Leclercia sp. 29361,4.32836959515136e-06,2714951
Pedobacter aquae,4.32836959515136e-06,2605747
Kroppenstedtia eburnea,4.32836959515136e-06,714067
Citrobacter pasteurii,4.32836959515136e-06,1563222
Actinomyces pacaensis,4.32836959515136e-06,1852377
Sphingobacterium hotanense,4.32836959515136e-06,649196
Pedobacter steynii,4.32836959515136e-06,430522
Geosporobacter ferrireducens,4.32836959515136e-06,1424294
Treponema phagedenis,4.32836959515136e-06,162
Methylomusa anaerophila,4.32836959515136e-06,1930071
Cohnella candidum,4.32836959515136e-06,2674991
Bifidobacterium dentium,4.32836959515136e-06,1689
Labrys sp. KNU-23,4.32836959515136e-06,2789216
Desulfurobacterium thermolithotrophum,4.32836959515136e-06,64160
Bacillus sp. S3,4.32836959515136e-06,486398
Mucilaginibacter xinganensis,4.32836959515136e-06,1234841
Clostridium kluyveri,4.32836959515136e-06,1534
Variovorax sp. RKNM96,4.32836959515136e-06,2681552
Kosakonia sp. MUSA4,4.32836959515136e-06,2067958
Streptococcus sanguinis,4.32836959515136e-06,1305
Prevotella ruminicola,4.32836959515136e-06,839
Natronobiforma sp. CGA73,4.32836959515136e-06,2963434
Synechococcus sp. RSCCF101,4.32836959515136e-06,2511069
Paenibacillus sp. YPG26,4.32836959515136e-06,2878915
Streptomyces microflavus,4.32836959515136e-06,1919
Thermoclostridium stercorarium,4.32836959515136e-06,1510
Vibrio sinaloensis,4.32836959515136e-06,379097
Barnesiella viscericola,4.32836959515136e-06,397865
Serratia entomophila,4.32836959515136e-06,42906
Rossellomorea oryzaecorticis,4.32836959515136e-06,1396505
Enterobacter chengduensis,4.32836959515136e-06,2494701
Pelagovum pacificum,4.32836959515136e-06,2588711
Persicimonas caeni,4.32836959515136e-06,2292766
Streptococcus ruminantium,4.32836959515136e-06,1917441
Priestia megaterium,4.32836959515136e-06,1404
Clostridium cellulovorans,4.32836959515136e-06,1493
Pseudomonas sp. MM213,4.32836959515136e-06,2866807
Leptotrichia wadei,4.32836959515136e-06,157687
Parolsenella massiliensis,4.32836959515136e-06,1871022
Thalassolituus oleivorans,3.78732339575744e-06,187493
Brachyspira hampsonii,3.78732339575744e-06,1287055
Dissulfurispira thermophila,3.78732339575744e-06,2715679
Leptospira biflexa,3.78732339575744e-06,172
Photobacterium sp. GJ3,3.78732339575744e-06,2829502
Komagataeibacter oboediens,3.78732339575744e-06,65958
Vibrio tubiashii,3.78732339575744e-06,29498
Vibrio taketomensis,3.78732339575744e-06,2572923
Fusobacterium varium,3.78732339575744e-06,856
Phytohabitans flavus,3.78732339575744e-06,1076124
Trueperella pyogenes,3.78732339575744e-06,1661
Brasilonema sennae,3.78732339575744e-06,1397703
Prevotella oris,3.78732339575744e-06,28135
Prevotella veroralis,3.78732339575744e-06,28137
Yersinia enterocolitica,3.78732339575744e-06,630
Paenibacillus sp. FSL R5-0345,3.78732339575744e-06,1536770
Paenibacillus larvae,3.78732339575744e-06,1464
Paenibacillus sp. HWE-109,3.78732339575744e-06,1306526
Paenibacillus lycopersici,3.78732339575744e-06,2704462
Streptococcus mutans,3.78732339575744e-06,1309
Paenibacillus barcinonensis,3.78732339575744e-06,198119
Streptococcus anginosus,3.78732339575744e-06,1328
Candidatus Sulfidibacterium hydrothermale,3.78732339575744e-06,2875962
Burkholderia arboris,3.78732339575744e-06,488730
Clostridium chauvoei,3.78732339575744e-06,46867
Brevibacillus composti,3.78732339575744e-06,2796470
Chryseobacterium sp. SNU WT5,3.78732339575744e-06,2594269
Flavobacterium johnsoniae,3.78732339575744e-06,986
Clostridium sp. C1,3.78732339575744e-06,1155388
Virgibacillus sp. MSP4-1,3.78732339575744e-06,2700081
Flavobacterium pallidum,3.78732339575744e-06,2172098
Geobacter sulfurreducens,3.78732339575744e-06,35554
Selenomonas sputigena,3.78732339575744e-06,69823
Spirosoma pollinicola,3.78732339575744e-06,2057025
Bacillus thuringiensis,3.78732339575744e-06,1428
Dongshaea marina,3.78732339575744e-06,2047966
Bacillus aquiflavi,3.78732339575744e-06,2672567
Pseudoclostridium thermosuccinogenes,3.78732339575744e-06,84032
Clostridium sp. JN-9,3.78732339575744e-06,2507159
Pectobacterium parmentieri,3.78732339575744e-06,1905730
Celerinatantimonas diazotrophica,3.78732339575744e-06,412034
Thiomicrorhabdus aquaedulcis,3.78732339575744e-06,2211106
Pseudodesulfovibrio profundus,3.78732339575744e-06,57320
Staphylospora marina,3.78732339575744e-06,2490858
Acetivibrio thermocellus,3.78732339575744e-06,1515
Streptomyces autolyticus,3.78732339575744e-06,75293
Dickeya dadantii,3.78732339575744e-06,204038
Streptomyces venezuelae,3.78732339575744e-06,54571
Desulfofarcimen acetoxidans,3.78732339575744e-06,58138
Rhodocytophaga rosea,3.78732339575744e-06,2704465
Peptoniphilus harei,3.78732339575744e-06,54005
Bifidobacterium angulatum,3.78732339575744e-06,1683
