Species,RA,TAX_ID
Mesorhizobium opportunistum,0.0,593909
Mesorhizobium japonicum,0.0,2066070
Aminobacter sp. MSH1,0.0,374606
Phyllobacterium zundukense,0.0,1867719
Nitratireductor sp. SY7,0.0,2599600
Nitratireductor sp. OM-1,0.0,1756988
Ensifer sojae,0.0,716925
Hoeflea sp. IMCC20628,0.0,1620421
Oricola thermophila,0.0,2742145
Sinorhizobium fredii,0.0,380
Bradyrhizobium amphicarpaeae,0.0,1404768
Bradyrhizobium icense,0.0,1274631
Brucella pseudogrignonensis,0.0,419475
Aureimonas sp. AU20,0.0,1349819
Aureimonas populi,0.0,1701758
Martelella endophytica,0.0,1486262
Labrenzia sp. VG12,0.0,2021862
Labrenzia sp. THAF35,0.0,2587854
Labrenzia sp. THAF82,0.0,2587861
Pseudovibrio sp. FO-BEG1,0.0,911045
Pannonibacter phragmitetus,0.0,121719
Stappia indica,0.0,538381
Brucella anthropi,0.0,529
Rhodopseudomonas palustris,0.0,1076
Neorhizobium sp. SOG26,0.0,2060726
Agrobacterium vitis,0.0,373
Brucella intermedia,0.0,94625
Mesorhizobium sp. L-2-11,0.0,2744521
Methyloligella sp. GL2,0.0,2742204
Caenibius tardaugens,0.0,169176
Hyphomicrobium nitrativorans,0.0,1427356
Rhodoplanes sp. Z2-YC6860,0.0,674703
Aquabacter sp. L1I39,0.0,2820278
Aureimonas sp. OT7,0.0,2816454
Aureimonas sp. LMG 31693,0.0,2758041
Confluentimicrobium sp. EMB200-NS6,0.0,1609966
Methylorubrum extorquens,0.0,408
Rhodopseudomonas sp. SK50-23,0.0,340268
Tardiphaga robiniae,0.0,943830
Xanthobacter sp. YN2,0.0,2528964
Pseudolabrys sp. FHR47,0.0,2562284
Azorhizobium caulinodans,0.0,7
Starkeya novella,0.0,921
Neorhizobium galegae,0.0,399
Ancylobacter sp. TS-1,0.0,1850374
Ancylobacter pratisalsi,0.0,1745854
Methylobacterium brachiatum,0.0,269660
Methylobacterium sp. C1,0.0,1479019
Methylobacterium sp. 17Sr1-43,0.0,2202828
Methylobacterium terrae,0.0,2202827
Methylobacterium aquaticum,0.0,270351
Methylobacterium mesophilicum,0.0,39956
Methylobacterium nodulans,0.0,114616
Microvirga sp. VF16,0.0,2807101
Microvirga ossetica,0.0,1882682
Methylorubrum populi,0.0,223967
Jannaschia sp. CCS1,0.0,290400
Parasphingorhabdus sp. JHSY0214,0.0,2806553
Novosphingobium sp. Gsoil 351,0.0,2675225
Paraburkholderia fungorum,0.0,134537
Burkholderia plantarii,0.0,41899
Burkholderia gladioli,0.0,28095
Burkholderia oklahomensis,0.0,342113
Burkholderia pseudomallei,0.0,28450
Paraburkholderia phytofirmans,0.0,261302
Paraburkholderia acidiphila,0.0,2571747
Paraburkholderia aromaticivorans,0.0,2026199
Paraburkholderia hospita,0.0,169430
Paraburkholderia caffeinilytica,0.0,1761016
Paraburkholderia tropica,0.0,92647
Polynucleobacter asymbioticus,0.0,576611
Paraburkholderia caledonica,0.0,134536
Paraburkholderia sp. SOS3,0.0,1926494
Paraburkholderia phenoliruptrix,0.0,252970
Paraburkholderia megapolitana,0.0,420953
Polynucleobacter sp. LimPoW16,0.0,1743162
Polynucleobacter sp. VK25,0.0,1758398
Polynucleobacter sp. JS-JIR-II-50,0.0,2576919
Polynucleobacter sp. MWH-UH25E,0.0,1855616
Polynucleobacter sp. AP-Titi-500A-B4,0.0,2576923
Burkholderia ambifaria,0.0,152480
Burkholderia multivorans,0.0,87883
Burkholderia cepacia,0.0,292
Burkholderia territorii,0.0,1503055
Candidatus Sneabacter namystus,0.0,2601646
Candidatus Phycorickettsia trachydisci,0.0,2115978
Candidatus Deianiraea vastatrix,0.0,2163644
Parvularcula bermudensis,0.0,208216
Maricaulis maris,0.0,74318
Candidatus Cytomitobacter primus,0.0,2066024
Candidatus Paracaedibacter acanthamoebae,0.0,91604
Phreatobacter sp. NMCR1094,0.0,2570229
Phreatobacter stygius,0.0,1940610
Paremcibacter congregatus,0.0,2043170
Luteithermobacter gelatinilyticus,0.0,2582913
Candidatus Pelagibacter ubique,0.0,198252
Candidatus Pelagibacter giovannonii,0.0,2563896
Hyphomonas sp. CACIAM 19H1,0.0,1873716
Burkholderia sp. KK1,0.0,1855726
Burkholderia sp. LA-2-3-30-S1-D2,0.0,1637862
Burkholderia sp. PAMC 26561,0.0,1795043
Burkholderia sp. PAMC 28687,0.0,1795874
Burkholderia cenocepacia,0.0,95486
Polynucleobacter necessarius,0.0,576610
Ralstonia solanacearum,0.0,305
Rickettsia typhi,0.0,785
Limnohabitans sp. 103DPR2,0.0,1678129
Hydrogenophaga sp. PBL-H3,0.0,434010
Hydrogenophaga sp. RAC07,0.0,1842537
Hydrogenophaga crassostreae,0.0,1763535
Melaminivora sp. SC2-9,0.0,2109913
Diaphorobacter ruginosibacter,0.0,1715720
Diaphorobacter sp. HDW4B,0.0,2714925
Kinneretia sp. DAIF2,0.0,2714952
Ottowia sp. oral taxon 894,0.0,1658672
Hylemonella gracilis,0.0,80880
Limnohabitans sp. 63ED37-2,0.0,1678128
Ralstonia pickettii,0.0,329
Polaromonas naphthalenivorans,0.0,216465
Polaromonas vacuolata,0.0,37448
Delftia acidovorans,0.0,80866
Rhodoferax sp. PAMC29310,0.0,2822760
Rhodoferax antarcticus,0.0,81479
Acidovorax avenae,0.0,80867
Acidovorax sp. 1608163,0.0,2478662
Alicycliphilus denitrificans,0.0,179636
Bordetella genomosp. 9,0.0,1416803
Hydrogenophaga sp. NH-16,0.0,2184519
Serpentinomonas raichei,0.0,1458425
Serpentinomonas mccroryi,0.0,1458426
Comamonas aquatica,0.0,225991
Ralstonia mannitolilytica,0.0,105219
Ralstonia insidiosa,0.0,190721
Cupriavidus taiwanensis,0.0,164546
Cupriavidus basilensis,0.0,68895
Cupriavidus pauculus,0.0,82633
Cupriavidus metallidurans,0.0,119219
Cupriavidus pinatubonensis,0.0,248026
Cupriavidus nantongensis,0.0,1796606
Pandoraea faecigallinarum,0.0,656179
Pandoraea sputorum,0.0,93222
Pandoraea pulmonicola,0.0,93221
Chitinimonas arctica,0.0,2594795
Ephemeroptericola cinctiostellae,0.0,2268024
Variovorax paradoxus,0.0,34073
Variovorax sp. PBS-H4,0.0,434008
Variovorax sp. PAMC28562,0.0,2762323
Comamonas testosteroni,0.0,285
Comamonas piscis,0.0,1562974
Comamonas serinivorans,0.0,1082851
Rickettsia bellii,0.0,33990
Orientia tsutsugamushi,0.0,784
Novosphingobium sp. P6W,0.0,1609758
Erythrobacter aureus,0.0,2182384
Sphingopyxis granuli,0.0,267128
Sphingopyxis sp. QXT-31,0.0,1357916
Sphingopyxis sp. OPL5,0.0,2486273
Sphingorhabdus sp. SMR4y,0.0,2584094
Sphingorhabdus lacus,0.0,392610
Tardibacter chloracetimidivorans,0.0,1921510
Rhizobium lentis,0.0,1138194
Porphyrobacter sp. LM 6,0.0,1896196
Porphyrobacter sp. CACIAM 03H1,0.0,2003315
Erythrobacter sp. 3-20A1M,0.0,2653850
Acetobacter persici,0.0,1076596
Erythrobacter mangrovi,0.0,2739433
Croceicoccus marinus,0.0,450378
Qipengyuania flava,0.0,192812
Qipengyuania seohaensis,0.0,266951
Pelagerythrobacter marensis,0.0,543877
Altererythrobacter sp. ZODW24,0.0,2185142
Sandaracinobacter sp. M6,0.0,2759707
Acetobacter aceti,0.0,435
Acetobacter orientalis,0.0,146474
Sphingobium amiense,0.0,135719
Sphingobium yanoikuyae,0.0,13690
Sphingobium sp. MI1205,0.0,407020
Sphingobium sp. KCTC 72723,0.0,2733867
Novosphingobium sp. 502str22,0.0,2698673
Novosphingobium sp. ABRDHK2,0.0,2571749
Novosphingobium sp. THN1,0.0,1016987
Novosphingobium pentaromativorans,0.0,205844
Novosphingobium resinovorum,0.0,158500
Sphingomonas sp. IC081,0.0,304378
Sphingomonas sp. LM7,0.0,1938607
Sphingomonas sp. MK52,0.0,2711156
Sphingomonas sp. XS-10,0.0,2599297
Sphingomonas sp. AP4-R1,0.0,2735134
Sphingomonas sp. HDW15A,0.0,2714942
Sphingomonas sp. PAMC26645,0.0,2565555
Sphingomonas insulae,0.0,424800
Sphingomonas piscis,0.0,2714943
Sphingomonas koreensis,0.0,93064
Sphingomonas lacunae,0.0,2698828
Sphingomonas alpina,0.0,653931
Sphingobium sp. RAC03,0.0,1843368
Sphingobium sp. EP60837,0.0,1855519
Acetobacter ascendens,0.0,481146
Acidiphilium multivorum,0.0,62140
Terricaulis silvestris,0.0,2686094
Brevundimonas sp. LVF2,0.0,2774190
Azospirillum thiophilum,0.0,528244
Azospirillum humicireducens,0.0,1226968
Nitrospirillum amazonense,0.0,28077
Niveispirillum cyanobacteriorum,0.0,1612173
Brevundimonas sp. GW460-12-10-14-LB2,0.0,1827469
Brevundimonas sp. DS20,0.0,1532555
Brevundimonas sp. GRTSA-9,0.0,2800818
Brevundimonas sp. MF30-B,0.0,2561924
Brevundimonas sp. LM2,0.0,1938605
Brevundimonas sp. CS1,0.0,2813778
Komagataeibacter saccharivorans,0.0,265959
Brevundimonas vancanneytii,0.0,1325724
Brevundimonas vesicularis,0.0,41276
Brevundimonas naejangsanensis,0.0,588932
Caulobacter flavus,0.0,1679497
Caulobacter sp. FWC26,0.0,69665
Caulobacter henricii,0.0,69395
Caulobacter mirabilis,0.0,69666
Phenylobacterium zucineum,0.0,284016
Asticcacaulis excentricus,0.0,78587
Azospirillum sp. TSH100,0.0,652764
Azospirillum sp. TSH58,0.0,664962
Azospirillum brasilense,0.0,192
Haematospirillum jordaniae,0.0,1549855
Komagataeibacter oboediens,0.0,65958
Komagataeibacter nataicola,0.0,265960
Komagataeibacter xylinus,0.0,28448
Stella humosa,0.0,94
Gluconobacter oxydans,0.0,442
Roseomonas gilardii,0.0,257708
Roseomonas sp. FDAARGOS_362,0.0,2018065
Neoasaia chiangmaiensis,0.0,320497
Granulibacter bethesdensis,0.0,364410
Gluconacetobacter diazotrophicus,0.0,33996
Thalassospira xiamenensis,0.0,220697
Thalassospira sp. A40-3,0.0,2785908
Thalassospira sp. B30-1,0.0,2785911
Magnetospira sp. QH-2,0.0,1288970
Tistrella mobilis,0.0,171437
Magnetospirillum magneticum,0.0,84159
Magnetospirillum gryphiswaldense,0.0,55518
Magnetospirillum sp. XM-1,0.0,1663591
Indioceanicola profundi,0.0,2220096
Rhizobium acidisoli,0.0,1538158
Candidatus Coxiella mudrowiae,0.0,2054173
Rhizobium binae,0.0,1138190
Moraxella osloensis,0.0,34062
Acinetobacter dispersus,0.0,70348
Acinetobacter oleivorans,0.0,1148157
Acinetobacter tandoii,0.0,202954
Acinetobacter wanghuae,0.0,2662362
Acinetobacter schindleri,0.0,108981
Acinetobacter cumulans,0.0,2136182
Acinetobacter defluvii,0.0,1871111
Psychrobacter arenosus,0.0,256326
Psychrobacter cryohalolentis,0.0,330922
Moraxella catarrhalis,0.0,480
Acinetobacter radioresistens,0.0,40216
Moraxella bovoculi,0.0,386891
Aquirhabdus parva,0.0,2283318
Shewanella marisflavi,0.0,260364
Shewanella algae,0.0,38313
Shewanella sp. MR-7,0.0,60481
Shewanella sp. FJAT-54481,0.0,2829809
Shewanella sp. FDAARGOS_354,0.0,1930557
Shewanella sp. WE21,0.0,2029986
Shewanella sp. YLB-06,0.0,2593655
Acinetobacter venetianus,0.0,52133
Acinetobacter indicus,0.0,756892
Pseudomonas allokribbensis,0.0,2774460
Azotobacter chroococcum,0.0,353
Pseudomonas donghuensis,0.0,1163398
Pseudomonas oryzae,0.0,1392877
Pseudomonas glycinae,0.0,1785145
Pseudomonas reinekei,0.0,395598
Pseudomonas taetrolens,0.0,47884
Pseudomonas simiae,0.0,321846
Pseudomonas rhizosphaerae,0.0,216142
Pseudomonas bijieensis,0.0,2681983
Pseudomonas campi,0.0,2731681
Azotobacter salinestris,0.0,69964
Acinetobacter gyllenbergii,0.0,134534
Azotobacter vinelandii,0.0,354
Permianibacter aggregans,0.0,1510150
Acinetobacter calcoaceticus,0.0,471
Acinetobacter seifertii,0.0,1530123
Acinetobacter baumannii,0.0,470
Acinetobacter sp. ACNIH2,0.0,1758189
Acinetobacter sp. MYb10,0.0,1827285
Acinetobacter sp. 10FS3-1,0.0,2563897
Acinetobacter sp. Marseille-Q1620,0.0,2714110
Shewanella woodyi,0.0,60961
Shewanella donghaensis,0.0,238836
Shewanella violacea,0.0,60217
Ferrimonas balearica,0.0,44012
Pseudoalteromonas rubra,0.0,43658
Pseudoalteromonas luteoviolacea,0.0,43657
Pseudoalteromonas undina,0.0,43660
Pseudoalteromonas tunicata,0.0,314281
Pseudoalteromonas nigrifaciens,0.0,28109
Pseudoalteromonas viridis,0.0,339617
Pseudoalteromonas shioyasakiensis,0.0,1190813
Pseudoalteromonas phenolica,0.0,161398
Idiomarina piscisalsi,0.0,1096243
Psychromonas sp. CNPT3,0.0,314282
Shewanella aestuarii,0.0,1028752
Psychromonas ingrahamii,0.0,357794
Colwellia sp. Arc7-D,0.0,2161872
Stenotrophomonas maltophilia,0.0,40324
Stenotrophomonas sp. SAU14A_NAIMI4_5,0.0,2072413
Stenotrophomonas rhizophila,0.0,216778
Stenotrophomonas sp. Pemsol,0.0,2040586
Stenotrophomonas sp. 169,0.0,2770322
Lysobacter alkalisoli,0.0,2591633
Lysobacter sp. HDW10,0.0,2714936
Pseudoalteromonas sp. R3,0.0,1709477
Saliniradius amylolyticus,0.0,2183582
Paraglaciecola sp. L3A3,0.0,2686358
Catenovulum sediminis,0.0,1740262
Shewanella litorisediminis,0.0,1173586
Shewanella maritima,0.0,2520507
Shewanella psychrophila,0.0,225848
Shewanella loihica,0.0,359303
Shewanella khirikhana,0.0,1965282
Shewanella piezotolerans,0.0,404011
Marinobacter sp. NP-4(2019),0.0,2488665
Marinobacter sp. BSs20148,0.0,490759
Marinobacter sp. JH2,0.0,2547598
Marinobacter sp. CP1,0.0,1671721
Marinobacter sp. Arc7-DN-1,0.0,2304594
Marinobacter salarius,0.0,1420917
Alteromonas sp. RKMC-009,0.0,2267264
Alteromonas sp. 76-1,0.0,2358187
Alteromonas mediterranea,0.0,314275
Salinimonas sp. G2-b,0.0,2785918
Salinimonas sp. KX18D6,0.0,2572577
Salinimonas lutimaris,0.0,914153
Salinimonas sediminis,0.0,2303538
Pseudomonas sabulinigri,0.0,472181
Pseudomonas pelagia,0.0,553151
Lysobacter antibioticus,0.0,84531
Pseudomonas sp. DG56-2,0.0,2320270
Pseudomonas sp. s211(2017),0.0,2045200
Pseudomonas sp. 15A4,0.0,2804761
Pseudomonas sp. SORT22,0.0,2813842
Pseudomonas sp. PP3,0.0,2815936
Pseudomonas sp. JS425,0.0,2829498
Pseudomonas sp. B10,0.0,118613
Pseudomonas sp. SWRI65,0.0,2745504
Pseudomonas sp. BIGb0427,0.0,2724470
Pseudomonas sp. LG1E9,0.0,2219057
Pseudomonas sp. SNU WT1,0.0,2518644
Pseudomonas sp. OE 28.3,0.0,2745519
Pseudomonas sp. S150,0.0,2559074
Pseudomonas sp. THAF7b,0.0,2587845
Pseudomonas sp. gcc21,0.0,2726989
Pseudomonas sp. MSPm1,0.0,2726956
Pseudomonas sp. TUM18999,0.0,2725477
Pseudomonas sp. 13159349,0.0,2662034
Pseudomonas sp. Seg1,0.0,2678259
Pseudomonas sp. Ost2,0.0,2678260
Pseudomonas sp. AN-B15,0.0,2697023
Pseudomonas sp. Y39-6,0.0,2749807
Pseudomonas sp. S09G 359,0.0,2054919
Pseudomonas otitidis,0.0,319939
Pseudomonas sp. 7SR1,0.0,1881017
Pseudomonas sp. LPB0260,0.0,2614442
Pseudomonas sp. 02C 26,0.0,2054914
Pseudomonas sp. 31-12,0.0,2201356
Pseudomonas sp. 14181154,0.0,2662033
Pseudomonas sp. LAB-08,0.0,143813
Pseudomonas sp. ABC1,0.0,2748080
Pseudomonas sp. SXM-1,0.0,2169583
Pseudomonas sp. M30-35,0.0,1981174
Pseudomonas sp. FDAARGOS_380,0.0,2018067
Pseudomonas sp. SWI36,0.0,2083052
Pseudomonas sp. XWY-1,0.0,2069256
Pseudomonas sp. SCB32,0.0,2653853
Pseudomonas sp. OIL-1,0.0,2706126
Pseudomonas sp. RW9S1A,0.0,2745490
Pseudomonas sp. RW10S1,0.0,485898
Pseudomonas sp. ADPe,0.0,2774873
Pseudomonas sp. SK,0.0,2729423
Pseudomonas sp. RtIB026,0.0,2749999
Pseudomonas sp. DTU12.3,0.0,2073078
Pseudomonas sp. RW8P3,0.0,2745495
Pseudomonas sp. R5-89-07,0.0,658644
Pseudomonas sp. TCU-HL1,0.0,1856685
Pseudomonas sp. FGI182,0.0,1259844
Pseudomonas lalkuanensis,0.0,2604832
Pseudomonas alkylphenolica,0.0,237609
Pseudomonas parafulva,0.0,157782
Pseudomonas eucalypticola,0.0,2599595
Pseudomonas psychrotolerans,0.0,237610
Pseudomonas brassicacearum,0.0,930166
Pseudomonas sihuiensis,0.0,1274359
Pseudomonas cremoricolorata,0.0,157783
Pseudomonas koreensis,0.0,198620
Pseudomonas frederiksbergensis,0.0,104087
Pseudomonas alcaliphila,0.0,101564
Pseudomonas sp. JY-Q,0.0,1338689
Pseudomonas soli,0.0,1306993
Pseudomonas lactis,0.0,1615674
Pseudomonas qingdaonensis,0.0,2056231
Pseudomonas kribbensis,0.0,1628086
Pseudomonas antarctica,0.0,219572
Pseudomonas litoralis,0.0,797277
Pseudomonas atacamensis,0.0,2565368
Pseudomonas lurida,0.0,244566
Pseudomonas vancouverensis,0.0,95300
Pseudomonas entomophila,0.0,312306
Pseudomonas viridiflava,0.0,33069
Pseudomonas cichorii,0.0,36746
Pseudomonas syringae,0.0,317
Pseudomonas sp. TKP,0.0,1415630
Pseudomonas sp. RD8MR3,0.0,485870
Pseudomonas sp. IB20,0.0,1702250
Pseudomonas sp. StFLB209,0.0,1028989
Pseudomonas sp. S34,0.0,1573718
Pseudomonas stutzeri,0.0,316
Pseudomonas luteola,0.0,47886
Pseudomonas balearica,0.0,74829
Pseudomonas xanthomarina,0.0,271420
Pseudomonas aeruginosa,0.0,287
Pseudomonas mendocina,0.0,300
Pseudomonas alcaligenes,0.0,43263
Pseudomonas resinovorans,0.0,53412
Pseudomonas multiresinivorans,0.0,95301
Pseudomonas chlororaphis,0.0,587753
Pseudomonas fragi,0.0,296
Pseudomonas lundensis,0.0,86185
Pseudomonas prosekii,0.0,1148509
Pseudomonas arsenicoxydans,0.0,702115
Lysobacter sp. H21R20,0.0,2781022
Lysobacter lycopersici,0.0,1324796
Rhizobium bangladeshense,0.0,1138189
Rheinheimera sp. F8,0.0,1763998
Ectothiorhodospira haloalkaliphila,0.0,421628
Halorhodospira halochloris,0.0,1052
Alkalilimnicola ehrlichii,0.0,351052
Thioalkalivibrio sulfidiphilus,0.0,1033854
Thioalkalivibrio nitratireducens,0.0,186931
Thioalkalivibrio paradoxus,0.0,108010
Acidihalobacter ferrooxydans,0.0,1765967
Granulosicoccus antarcticus,0.0,437505
Rheinheimera sp. D18,0.0,2545632
Nitrosococcus oceani,0.0,1229
Succinivibrio dextrinosolvens,0.0,83771
Thiocystis violascens,0.0,73141
Caldichromatium japonicum,0.0,2699430
Wenzhouxiangella sp. AB-CW3,0.0,2771012
Methylomonas sp. LW13,0.0,107637
Methylomonas sp. EFPC1,0.0,2812647
Methylomonas rhizoryzae,0.0,2608981
Methylocaldum marinum,0.0,1432792
Methylococcus sp. EFPC2,0.0,2812648
Methylococcus capsulatus,0.0,414
Ectothiorhodospira sp. BSL-9,0.0,1442136
Tolumonas auensis,0.0,43948
Actinobacillus pleuropneumoniae,0.0,715
Simiduia agarivorans,0.0,447471
