Genus,RA,TAX_ID
Peptoniphilus,8.686898623893059e-06,162289
Desulfococcus,8.516567278326528e-06,896
Brucella,8.516567278326528e-06,234
Slackia,8.516567278326528e-06,84108
Desulfosarcina,8.346235932759999e-06,2299
Filifactor,8.346235932759999e-06,44259
Aspergillus,8.175904587193468e-06,5052
Leptotrichia,8.175904587193468e-06,32067
Helicobacter,8.175904587193468e-06,209
Thermoanaerobacterium,8.175904587193468e-06,28895
Mucilaginibacter,8.175904587193468e-06,423349
Sphingobium,8.005573241626937e-06,165695
Actinoplanes,7.835241896060406e-06,1865
Vagococcus,7.835241896060406e-06,2737
Dickeya,7.835241896060406e-06,204037
Sinorhizobium,7.835241896060406e-06,28105
Alkalibacter,7.835241896060406e-06,274470
Alcaligenes,7.835241896060406e-06,507
Moorella,7.664910550493876e-06,44260
Sutcliffiella,7.664910550493876e-06,2837511
Alicyclobacillus,7.494579204927345e-06,29330
Pectinatus,7.153916513794284e-06,864
Variovorax,7.153916513794284e-06,34072
Morganella,6.9835851682277535e-06,581
Ralstonia,6.9835851682277535e-06,48736
Microbulbifer,6.9835851682277535e-06,48073
Gimesia,6.813253822661223e-06,1649453
Cupriavidus,6.813253822661223e-06,106589
Erwinia,6.813253822661223e-06,551
Ruminiclostridium,6.813253822661223e-06,1508657
Acetobacterium,6.642922477094692e-06,33951
Azospirillum,6.642922477094692e-06,191
Lachnoanaerobaculum,6.472591131528162e-06,1164882
Fictibacillus,6.472591131528162e-06,1329200
Limosilactobacillus,6.472591131528162e-06,2742598
Methylobacterium,6.472591131528162e-06,407
Herbinix,6.472591131528162e-06,1663717
Kaistella,6.472591131528162e-06,2782231
Jonquetella,6.472591131528162e-06,428711
Ethanoligenens,6.302259785961631e-06,253238
Desulfuromonas,6.302259785961631e-06,890
Jejubacter,6.302259785961631e-06,2815296
Schleiferilactobacillus,6.302259785961631e-06,2767891
Erysipelothrix,6.302259785961631e-06,1647
Phoenicibacter,6.1319284403951006e-06,1981050
Desulfosporosinus,6.1319284403951006e-06,79206
Caulobacter,6.1319284403951006e-06,75
Kluyvera,6.1319284403951006e-06,579
Weissella,6.1319284403951006e-06,46255
Pandoraea,6.1319284403951006e-06,93217
Babesia,5.96159709482857e-06,5864
Leuconostoc,5.96159709482857e-06,1243
Labrenzia,5.96159709482857e-06,478070
Winogradskyella,5.96159709482857e-06,286104
Pyricularia,5.96159709482857e-06,48558
Ligilactobacillus,5.96159709482857e-06,2767887
Pediococcus,5.96159709482857e-06,1253
Sphingobacterium,5.96159709482857e-06,28453
Faecalibaculum,5.791265749262039e-06,1729679
Yokenella,5.791265749262039e-06,158876
Granulicella,5.791265749262039e-06,940557
Leishmania,5.791265749262039e-06,5658
Sarcina,5.620934403695509e-06,1266
Providencia,5.620934403695509e-06,586
Tessaracoccus,5.620934403695509e-06,72763
Azotobacter,5.620934403695509e-06,352
Glutamicibacter,5.620934403695509e-06,1742989
Haemophilus,5.450603058128978e-06,724
Romboutsia,5.450603058128978e-06,1501226
Actinoalloteichus,5.450603058128978e-06,65496
Olivibacter,5.450603058128978e-06,376469
Dehalobacterium,5.450603058128978e-06,51514
Neobacillus,5.450603058128978e-06,2675232
Jeotgalibaca,5.450603058128978e-06,1470540
Psychrobacter,5.280271712562448e-06,497
Sodalis,5.280271712562448e-06,84565
Evansella,5.280271712562448e-06,2837485
Comamonas,5.280271712562448e-06,283
Intestinibaculum,5.280271712562448e-06,2679910
Anoxybacillus,5.109940366995917e-06,150247
Sporomusa,5.109940366995917e-06,2375
Sphingopyxis,5.109940366995917e-06,165697
Brenneria,5.109940366995917e-06,71655
Marinobacter,5.109940366995917e-06,2742
Anaerolinea,5.109940366995917e-06,233189
Rhodoluna,5.109940366995917e-06,529883
Chitinophaga,5.109940366995917e-06,79328
Methanospirillum,5.109940366995917e-06,2202
Thermotoga,4.939609021429387e-06,2335
Carnobacterium,4.939609021429387e-06,2747
Herbaspirillum,4.939609021429387e-06,963
Gordonia,4.939609021429387e-06,2053
Sulfurimonas,4.939609021429387e-06,202746
Xanthobacter,4.939609021429387e-06,279
Latilactobacillus,4.939609021429387e-06,2767885
Thermosipho,4.939609021429387e-06,2420
Furfurilactobacillus,4.769277675862856e-06,2767882
Arachnia,4.769277675862856e-06,2801844
Geosporobacter,4.769277675862856e-06,390805
Xenorhabdus,4.769277675862856e-06,626
Lysinibacillus,4.769277675862856e-06,400634
Colletotrichum,4.769277675862856e-06,5455
Phytobacter,4.5989463302963254e-06,447792
Nonlabens,4.5989463302963254e-06,363408
Mycobacteroides,4.5989463302963254e-06,670516
Fusarium,4.5989463302963254e-06,5506
Pseudanabaena,4.5989463302963254e-06,1152
Anaerotignum,4.5989463302963254e-06,2039240
Gardnerella,4.5989463302963254e-06,2701
Pontibacter,4.5989463302963254e-06,323449
Companilactobacillus,4.5989463302963254e-06,2767879
Alkaliphilus,4.5989463302963254e-06,114627
Candidatus Arthromitus,4.5989463302963254e-06,49082
Mycoplasma,4.5989463302963254e-06,2093
Flammeovirga,4.5989463302963254e-06,59739
Martelella,4.428614984729795e-06,293088
Salinispira,4.428614984729795e-06,1616789
Paracoccus,4.428614984729795e-06,265
Dolichospermum,4.428614984729795e-06,748770
Calothrix,4.428614984729795e-06,1186
Mannheimia,4.428614984729795e-06,75984
Niallia,4.428614984729795e-06,2837506
Sediminibacillus,4.428614984729795e-06,482460
Capnocytophaga,4.428614984729795e-06,1016
Psychroflexus,4.428614984729795e-06,83612
Methanosarcina,4.428614984729795e-06,2207
Catenulispora,4.428614984729795e-06,414878
Serpentinomonas,4.428614984729795e-06,2490452
Halarcobacter,4.258283639163264e-06,2321115
Hydrogenophaga,4.258283639163264e-06,47420
Janthinobacterium,4.258283639163264e-06,29580
Buchnera,4.258283639163264e-06,32199
Pseudolabrys,4.258283639163264e-06,556257
Sulfitobacter,4.258283639163264e-06,60136
Maribacter,4.258283639163264e-06,252356
Fervidobacterium,4.258283639163264e-06,2422
Cloacibacterium,4.258283639163264e-06,501783
Nitrosopumilus,4.258283639163264e-06,338191
Parageobacillus,4.258283639163264e-06,1906945
Methylomonas,4.258283639163264e-06,416
Orrella,4.087952293596734e-06,1921582
Arcobacter,4.087952293596734e-06,28196
Pseudovibrio,4.087952293596734e-06,258255
Dehalogenimonas,4.087952293596734e-06,670486
Alcanivorax,4.087952293596734e-06,59753
Buttiauxella,4.087952293596734e-06,82976
Azorhizobium,4.087952293596734e-06,6
Coriobacterium,4.087952293596734e-06,33870
Agrococcus,4.087952293596734e-06,46352
Rhodopseudomonas,4.087952293596734e-06,1073
Mogibacterium,3.917620948030203e-06,86331
Alteromonas,3.917620948030203e-06,226
Ensifer,3.917620948030203e-06,106591
Carboxydothermus,3.917620948030203e-06,129957
Apilactobacillus,3.917620948030203e-06,2767877
Caldicellulosiruptor,3.917620948030203e-06,44000
Bartonella,3.917620948030203e-06,773
Aminobacter,3.917620948030203e-06,31988
Caballeronia,3.7472896024636725e-06,1827195
Gemella,3.7472896024636725e-06,1378
Moraxella,3.7472896024636725e-06,475
Blattabacterium,3.7472896024636725e-06,34098
Cloacibacillus,3.7472896024636725e-06,508459
Proteus,3.7472896024636725e-06,583
Cytobacillus,3.7472896024636725e-06,2675230
Aquirhabdus,3.7472896024636725e-06,2824158
Thalassobius,3.7472896024636725e-06,335927
Tetragenococcus,3.7472896024636725e-06,51668
Thermomonas,3.7472896024636725e-06,141948
Microvirga,3.7472896024636725e-06,186650
Halorubrum,3.7472896024636725e-06,56688
Tsukamurella,3.7472896024636725e-06,2060
Legionella,3.7472896024636725e-06,445
Actinomyces,3.7472896024636725e-06,1654
Barnesiella,3.576958256897142e-06,397864
Secundilactobacillus,3.576958256897142e-06,2767892
Borrelia,3.576958256897142e-06,138
Tumebacillus,3.576958256897142e-06,432330
Stanieria,3.576958256897142e-06,102115
Collimonas,3.576958256897142e-06,202907
Methylocaldum,3.576958256897142e-06,73778
Rufibacter,3.576958256897142e-06,1379908
Thauera,3.576958256897142e-06,33057
Odoribacter,3.576958256897142e-06,283168
Methanocella,3.576958256897142e-06,570266
Desulfallas,3.576958256897142e-06,2282740
Desulfonema,3.576958256897142e-06,45654
Symbiobacterium,3.576958256897142e-06,2733
Caldibacillus,3.576958256897142e-06,1276290
Pradoshia,3.576958256897142e-06,2651279
Thalassospira,3.576958256897142e-06,168934
Azoarcus,3.576958256897142e-06,12960
Parvularcula,3.4066269113306114e-06,208215
Mesobacillus,3.4066269113306114e-06,2675231
Marinilactibacillus,3.4066269113306114e-06,191769
Magnetospira,3.4066269113306114e-06,1182780
Glaesserella,3.4066269113306114e-06,2094023
Duganella,3.4066269113306114e-06,75654
Tissierella,3.4066269113306114e-06,41273
Dysgonomonas,3.4066269113306114e-06,156973
Desulfobacula,3.4066269113306114e-06,28222
Persicimonas,3.4066269113306114e-06,2766927
Rubrobacter,3.4066269113306114e-06,42255
Curtobacterium,3.4066269113306114e-06,2034
Salinimonas,3.236295565764081e-06,288793
Oenococcus,3.236295565764081e-06,46254
Microcystis,3.236295565764081e-06,1125
Actinomadura,3.236295565764081e-06,1988
Thiomonas,3.236295565764081e-06,32012
Carboxydocella,3.236295565764081e-06,178898
Xylanimonas,3.236295565764081e-06,186188
Besnoitia,3.236295565764081e-06,94642
Obesumbacterium,3.236295565764081e-06,82982
Pectobacterium,3.236295565764081e-06,122277
Salimicrobium,3.236295565764081e-06,351195
Phaeobacter,3.236295565764081e-06,302485
Sodaliphilus,3.0659642201975503e-06,2815786
Mageeibacillus,3.0659642201975503e-06,1637257
Methanobacterium,3.0659642201975503e-06,2160
Crassaminicella,3.0659642201975503e-06,1848399
Lactiplantibacillus,3.0659642201975503e-06,2767842
Marinomonas,3.0659642201975503e-06,28253
Phenylobacterium,3.0659642201975503e-06,20
Melaminivora,3.0659642201975503e-06,1649468
Diaphorobacter,3.0659642201975503e-06,238749
Methylomusa,3.0659642201975503e-06,2093783
Mycoplasmopsis,3.0659642201975503e-06,2767358
Pseudobutyrivibrio,3.0659642201975503e-06,46205
Solimonas,3.0659642201975503e-06,413435
Brevilactibacter,3.0659642201975503e-06,2717325
Francisella,3.0659642201975503e-06,262
Skermania,3.0659642201975503e-06,59613
Ectothiorhodospira,3.0659642201975503e-06,1051
Sulfurospirillum,2.8956328746310195e-06,57665
Heyndrickxia,2.8956328746310195e-06,2837504
Vallitalea,2.8956328746310195e-06,1348611
Starkeya,2.8956328746310195e-06,152053
Scandinavium,2.8956328746310195e-06,2726810
Sphingorhabdus,2.8956328746310195e-06,1434046
Propionimicrobium,2.8956328746310195e-06,203133
Granulosicoccus,2.8956328746310195e-06,437504
Murdochiella,2.8956328746310195e-06,1161127
Leptospira,2.8956328746310195e-06,171
Parascardovia,2.8956328746310195e-06,196082
Haloferax,2.8956328746310195e-06,2251
Chlorobium,2.8956328746310195e-06,1091
Echinicola,2.8956328746310195e-06,390846
Methylorubrum,2.725301529064489e-06,2282523
Edwardsiella,2.725301529064489e-06,635
Gottschalkia,2.725301529064489e-06,1505664
Mesotoga,2.725301529064489e-06,1184396
Serinicoccus,2.725301529064489e-06,265976
Acidiphilium,2.725301529064489e-06,522
Caldithrix,2.725301529064489e-06,187144
Caloramator,2.725301529064489e-06,44258
Nitrospirillum,2.725301529064489e-06,1543705
Photobacterium,2.725301529064489e-06,657
Nitrospira,2.725301529064489e-06,1234
Atlantibacter,2.725301529064489e-06,1903434
Theileria,2.725301529064489e-06,5873
Salicibibacter,2.725301529064489e-06,2685905
Pseudoclostridium,2.725301529064489e-06,2304693
Niabella,2.725301529064489e-06,379899
Nibricoccus,2.725301529064489e-06,2576890
Propionibacterium,2.725301529064489e-06,1743
Celeribacter,2.725301529064489e-06,875170
Marinobacterium,2.725301529064489e-06,48075
Cellulomonas,2.725301529064489e-06,1707
Syntrophotalea,2.725301529064489e-06,2812025
Zhongshania,2.725301529064489e-06,1434050
Telmatocola,2.725301529064489e-06,1382832
Thermus,2.5549701834979584e-06,270
Komagataeibacter,2.5549701834979584e-06,1434011
Candidatus Reidiella,2.5549701834979584e-06,2738850
Salipiger,2.5549701834979584e-06,263377
Tistrella,2.5549701834979584e-06,171436
Peptacetobacter,2.5549701834979584e-06,2743582
Thermococcus,2.5549701834979584e-06,2263
Fretibacterium,2.5549701834979584e-06,1434006
Verrucomicrobium,2.5549701834979584e-06,2735
Pichia,2.5549701834979584e-06,4919
Pseudescherichia,2.5549701834979584e-06,2055880
Maricaulis,2.5549701834979584e-06,74317
Streptosporangium,2.5549701834979584e-06,2000
Saccharibacillus,2.5549701834979584e-06,456492
Niastella,2.5549701834979584e-06,354354
Thioclava,2.384638837931428e-06,285107
Kushneria,2.384638837931428e-06,504090
Nakamurella,2.384638837931428e-06,53460
Empedobacter,2.384638837931428e-06,59734
Acetohalobium,2.384638837931428e-06,28186
Yoonia,2.384638837931428e-06,2211641
Paradevosia,2.384638837931428e-06,1573407
Arabia,2.384638837931428e-06,2005386
Bulleidia,2.384638837931428e-06,118747
Lentilactobacillus,2.384638837931428e-06,2767893
Sphaerochaeta,2.384638837931428e-06,399320
Stieleria,2.384638837931428e-06,2795973
Pseudothermotoga,2.384638837931428e-06,1643951
Brachyspira,2.384638837931428e-06,29521
Baekduia,2.384638837931428e-06,2600304
Macrococcus,2.384638837931428e-06,69965
Rivularia,2.384638837931428e-06,373984
Terriglobus,2.384638837931428e-06,392733
Arachidicoccus,2.384638837931428e-06,1769012
Ancylobacter,2.384638837931428e-06,99
Xylophilus,2.2143074923648973e-06,54066
Moritella,2.2143074923648973e-06,58050
Opitutus,2.2143074923648973e-06,178440
Halorhodospira,2.2143074923648973e-06,85108
Thermoanaerosceptrum,2.2143074923648973e-06,2651578
Phreatobacter,2.2143074923648973e-06,1632780
Eggerthella,2.2143074923648973e-06,84111
Orientia,2.2143074923648973e-06,69474
Terribacillus,2.2143074923648973e-06,459532
Jeotgalicoccus,2.2143074923648973e-06,227979
Bosea,2.2143074923648973e-06,85413
Naumovozyma,2.2143074923648973e-06,278028
Silicimonas,2.2143074923648973e-06,1955420
Roseivivax,2.2143074923648973e-06,93682
Thermothielavioides,2.2143074923648973e-06,2609811
Butyricimonas,2.2143074923648973e-06,574697
Stackebrandtia,2.2143074923648973e-06,283810
Saccharomonospora,2.2143074923648973e-06,1851
Pseudoleptotrichia,2.2143074923648973e-06,2755140
Pseudodesulfovibrio,2.2143074923648973e-06,2035811
Pseudonocardia,2.2143074923648973e-06,1847
Alkalilimnicola,2.043976146798367e-06,133193
Hahella,2.043976146798367e-06,158481
Gramella,2.043976146798367e-06,292691
Rodentibacter,2.043976146798367e-06,1960084
Acidianus,2.043976146798367e-06,12914
Cellvibrio,2.043976146798367e-06,10
Kitasatospora,2.043976146798367e-06,2063
Porphyromonas,2.043976146798367e-06,836
Alloprevotella,2.043976146798367e-06,1283313
Pannonibacter,2.043976146798367e-06,227873
Synechocystis,2.043976146798367e-06,1142
Apibacter,2.043976146798367e-06,1778601
Ureibacillus,2.043976146798367e-06,160795
Porphyrobacter,2.043976146798367e-06,1111
Kiritimatiella,2.043976146798367e-06,1921784
Roseovarius,2.043976146798367e-06,74030
Chroococcidiopsis,2.043976146798367e-06,54298
Luteolibacter,2.043976146798367e-06,518753
Pigmentiphaga,2.043976146798367e-06,152267
Fimbriimonas,2.043976146798367e-06,1005038
Brachybacterium,2.043976146798367e-06,43668
Desulfocapsa,2.043976146798367e-06,53318
Pseudolysobacter,2.043976146798367e-06,2709666
Methylotenera,2.043976146798367e-06,359407
Agromyces,2.043976146798367e-06,33877
Labilithrix,2.043976146798367e-06,1524217
Neorhizobium,1.8736448012318362e-06,1525371
Loigolactobacillus,1.8736448012318362e-06,2767889
Aneurinibacillus,1.8736448012318362e-06,55079
Muribaculum,1.8736448012318362e-06,1918540
Halioglobus,1.8736448012318362e-06,1217416
Berryella,1.8736448012318362e-06,2815775
Microlunatus,1.8736448012318362e-06,29404
Pseudoxanthomonas,1.8736448012318362e-06,83618
Pelodictyon,1.8736448012318362e-06,1099
Sutterella,1.8736448012318362e-06,40544
Thermosynechococcus,1.8736448012318362e-06,146785
Desulfolutivibrio,1.8736448012318362e-06,2773294
Ndongobacter,1.8736448012318362e-06,1930845
Nitrosospira,1.8736448012318362e-06,35798
Georgenia,1.8736448012318362e-06,154116
Methylosinus,1.8736448012318362e-06,425
Shimwellia,1.8736448012318362e-06,1335483
Kangiella,1.8736448012318362e-06,261963
Tenacibaculum,1.8736448012318362e-06,104267
Methanoculleus,1.8736448012318362e-06,45989
Thermoanaerobacter,1.8736448012318362e-06,1754
Dokdonia,1.8736448012318362e-06,326319
Saccharomyces,1.8736448012318362e-06,4930
Sorangium,1.8736448012318362e-06,39643
Desulfurivibrio,1.8736448012318362e-06,427922
Thermothelomyces,1.8736448012318362e-06,1920207
Desulfobacterium,1.8736448012318362e-06,2295
Anaerobacillus,1.8736448012318362e-06,704093
Stella,1.8736448012318362e-06,93
Pontibacillus,1.8736448012318362e-06,289201
Phyllobacterium,1.7033134556653057e-06,28100
Paludibaculum,1.7033134556653057e-06,1649475
Devosia,1.7033134556653057e-06,46913
Filomicrobium,1.7033134556653057e-06,119044
Thiothrix,1.7033134556653057e-06,1030
Gluconobacter,1.7033134556653057e-06,441
Muricauda,1.7033134556653057e-06,111500
Oceanispirochaeta,1.7033134556653057e-06,2035349
Fibrella,1.7033134556653057e-06,861914
Tetrapisispora,1.7033134556653057e-06,113604
Cardiobacterium,1.7033134556653057e-06,2717
Pseudooceanicola,1.7033134556653057e-06,1679449
Thermanaerovibrio,1.7033134556653057e-06,81461
Aciduliprofundum,1.7033134556653057e-06,379546
Malaciobacter,1.7033134556653057e-06,2321114
Methylococcus,1.7033134556653057e-06,413
Thermincola,1.7033134556653057e-06,278993
Lentibacillus,1.7033134556653057e-06,175304
Aeromicrobium,1.7033134556653057e-06,2040
Idiomarina,1.7033134556653057e-06,135575
Gynuella,1.7033134556653057e-06,1445504
Amycolatopsis,1.7033134556653057e-06,1813
Prochlorococcus,1.7033134556653057e-06,1218
Phycicoccus,1.7033134556653057e-06,367298
Dyella,1.7033134556653057e-06,231454
Ktedonosporobacter,1.7033134556653057e-06,2692417
Psychromonas,1.5329821100987751e-06,67572
Aquimarina,1.5329821100987751e-06,290174
Desulfobulbus,1.5329821100987751e-06,893
Croceicoccus,1.5329821100987751e-06,1295327
Leisingera,1.5329821100987751e-06,191028
Nitratireductor,1.5329821100987751e-06,245876
Gemmobacter,1.5329821100987751e-06,204456
Cereibacter,1.5329821100987751e-06,1653176
Syntrophobacter,1.5329821100987751e-06,29526
Jeongeupia,1.5329821100987751e-06,885864
Scheffersomyces,1.5329821100987751e-06,766733
Ferrimonas,1.5329821100987751e-06,44011
Phytohabitans,1.5329821100987751e-06,907364
Gloeocapsa,1.5329821100987751e-06,102231
Roseicitreum,1.5329821100987751e-06,1209946
Schaalia,1.5329821100987751e-06,2529408
Trueperella,1.5329821100987751e-06,1069494
Turicibacter,1.5329821100987751e-06,191303
Psychrobacillus,1.5329821100987751e-06,1221880
Rheinheimera,1.5329821100987751e-06,67575
Maridesulfovibrio,1.5329821100987751e-06,2794998
Acholeplasma,1.5329821100987751e-06,2147
Novibacillus,1.5329821100987751e-06,1677050
Roseomonas,1.5329821100987751e-06,125216
Sulfolobus,1.5329821100987751e-06,2284
Acidimicrobium,1.5329821100987751e-06,53634
Candidatus Cytomitobacter,1.5329821100987751e-06,2601574
Abiotrophia,1.5329821100987751e-06,46123
Nakaseomyces,1.5329821100987751e-06,374468
Denitrobacterium,1.5329821100987751e-06,79603
Halobacillus,1.5329821100987751e-06,45667
Waddlia,1.3626507645322446e-06,71666
Pelagovum,1.3626507645322446e-06,2795377
Methyloligella,1.3626507645322446e-06,1485594
Kroppenstedtia,1.3626507645322446e-06,1274351
Abyssicoccus,1.3626507645322446e-06,1955413
Neurospora,1.3626507645322446e-06,5140
Paucilactobacillus,1.3626507645322446e-06,2767890
Methanocorpusculum,1.3626507645322446e-06,2192
Youhaiella,1.3626507645322446e-06,1827478
Deferribacter,1.3626507645322446e-06,53572
Cryobacterium,1.3626507645322446e-06,69578
Spiroplasma,1.3626507645322446e-06,2132
Paremcibacter,1.3626507645322446e-06,2813804
Thermogladius,1.3626507645322446e-06,477695
Kluyveromyces,1.3626507645322446e-06,4910
Tolumonas,1.3626507645322446e-06,43947
Lacinutrix,1.3626507645322446e-06,291183
Urechidicola,1.3626507645322446e-06,2700084
Gloeobacter,1.3626507645322446e-06,33071
Oceanobacillus,1.3626507645322446e-06,182709
Kinneretia,1.3626507645322446e-06,683756
Ottowia,1.3626507645322446e-06,219181
Hylemonella,1.3626507645322446e-06,232523
Jonesia,1.3626507645322446e-06,43673
Sanguibacter,1.3626507645322446e-06,60919
