species,SRR11487932,tax_id
BLAUTIA_SP._MARSEILLE-P3087,3.999992000016e-06,1917876
LACTIPLANTIBACILLUS_PLANTARUM,3.999992000016e-06,1590
ROSEBURIA_FAECIS,3.999992000016e-06,301302
CLOSTRIDIUM_ALGORIPHILUM,2.999994000012e-06,198347
COLLINSELLA_SP._AM28-11LB,2.999994000012e-06,2292312
MARVINBRYANTIA_FORMATEXIGENS,2.999994000012e-06,168384
LIMOSILACTOBACILLUS_ORIS,1.999996000008e-06,1632
ROSEBURIA_SP._AM51-8,1.999996000008e-06,2292366
BLAUTIA_SP._MSJ-9,1.999996000008e-06,2841511
BACTEROIDES_SP._AR29,1.999996000008e-06,93975
ALISTIPES_SP._HGB5,1.999996000008e-06,908612
LACTOBACILLUS_GASSERI,9.99998000004e-07,1596
CLOSTRIDIUM_PARAPUTRIFICUM,9.99998000004e-07,29363
CLOSTRIDIUM_CADAVERIS,0.0,1529
BACTEROIDES_SP._224,0.0,2302936
BACTEROIDES_SP._L10-4,0.0,2746063
PREVOTELLA_DENTICOLA,0.0,28129
BACTEROIDES_ACIDIFACIENS,0.0,85831
PREVOTELLA_SP._ICM33,0.0,1161412
PHOCAEICOLA_PLEBEIUS,0.0,310297
PHOCAEICOLA_MASSILIENSIS,0.0,204516
PARABACTEROIDES_JOHNSONII,0.0,387661
BACTEROIDES_CACCAE,0.0,47678
BACTEROIDES_CAECIMURIS,0.0,1796613
BACTEROIDES_EGGERTHII,0.0,28111
PARABACTEROIDES_SP._CH2-D42-20,0.0,2320086
PARABACTEROIDES_SP._52,0.0,2302940
ODORIBACTER_LANEUS,0.0,626933
MASSOSPORA_PLATYPEDIAE,0.0,2213018
BACTEROIDES_FAECALIS,0.0,2447885
LONGICATENA_CAECIMURIS,0.0,1796635
BACTEROIDES_FRAGILIS,0.0,817
PREVOTELLA_JEJUNI,0.0,1177574
PREVOTELLA_SCOPOS,0.0,589437
LACTOBACILLUS_HELVETICUS,0.0,1587
PSEUDOFLAVONIFRACTOR_PHOCAEENSIS,0.0,1870988
ALISTIPES_SP._CHKCI003,0.0,1780376
SHIGELLA_FLEXNERI,0.0,623
SALMONELLA_ENTERICA,0.0,28901
RUTHENIBACTERIUM_LACTATIFORMANS,0.0,1550024
RUMINOCOCCUS_TORQUES,0.0,33039
RUMINOCOCCUS_LACTARIS,0.0,46228
ALISTIPES_SP._D31T1-170403-E11,0.0,2787128
RUMINOCOCCUS_SP._OM02-16LB,0.0,2302958
RUMINOCOCCUS_SP._AM40-10AC,0.0,2293212
RUMINOCOCCUS_SP._AF41-9,0.0,2292069
RUMINOCOCCUS_SP._AF37-6AT,0.0,2292068
RUMINOCOCCUS_SP._AF19-29,0.0,2293158
ALISTIPES_COMMUNIS,0.0,2585118
ALISTIPES_DISPAR,0.0,2585119
ALISTIPES_ONDERDONKII,0.0,328813
ANAEROSTIPES_SP._MARSEILLE-Q3525,0.0,2758418
ANAEROSTIPES_BUTYRATICUS,0.0,645466
BACTEROIDES_LUTI,0.0,1297750
BACTEROIDES_SALYERSIAE,0.0,291644
CLOSTRIDIUM_CHROMIIREDUCENS,0.0,225345
COLLINSELLA_SP._AM17-1,0.0,2292027
COLLINSELLA_SP._AF02-46-1,0.0,2292207
COLIDEXTRIBACTER_SP._210702-DFI-3-9,0.0,2883268
CLOSTRIDIUM_VINCENTII,0.0,52704
CLOSTRIDIUM_SP._C5S11,0.0,704125
CLOSTRIDIUM_SP._IBUN13A,0.0,1523156
CLOSTRIDIUM_TAENIOSPORUM,0.0,394958
CLOSTRIDIUM_SP._IBUN62F,0.0,1523157
CLOSTRIDIUM_SACCHAROPERBUTYLACETONICUM,0.0,36745
CLOSTRIDIUM_SP._LS,0.0,1352601
CLOSTRIDIUM_SP._NSJ-6,0.0,2763036
CLOSTRIDIUM_PERFRINGENS,0.0,1502
CLOSTRIDIUM_SP._SS2-1,0.0,411484
CLOSTRIDIUM_NIGERIENSE,0.0,1805470
CLOSTRIDIUM_SP._YB-6,0.0,2859781
CLOSTRIDIUM_HYDROGENIFORMANS,0.0,349933
CLOSTRIDIUM_FRIGIDICARNIS,0.0,84698
CLOSTRIDIUM_COCHLEARIUM,0.0,1494
COLLINSELLA_SP._AF28-5AC,0.0,2292227
CLOSTRIDIUM_SP._BIOML-A1,0.0,2584627
BLAUTIA_SP._M29,0.0,2763027
COLLINSELLA_SP._AM33-4BH,0.0,2292315
LACHNOSPIRA_SP._NSJ-43,0.0,2763051
BLAUTIA_FAECIS,0.0,871665
HUNGATELLA_HATHEWAYI,0.0,154046
GEMMIGER_FORMICILIS,0.0,745368
FLAVONIFRACTOR_PLAUTII,0.0,292800
FAECALICATENA_FISSICATENA,0.0,290055
BLAUTIA_LUTI,0.0,89014
FAECALIBACTERIUM_SP._MARSEILLE-Q0746,0.0,2817019
BLAUTIA_OBEUM,0.0,40520
ENTEROBACTER_CLOACAE_COMPLEX-SP--ECL112,0.0,2850493
BUTYRICICOCCUS_PULLICAECORUM,0.0,501571
DOREA_SP._AM58-8,0.0,2292346
DOLOSIGRANULUM_PIGRUM,0.0,29394
CLOSTRIDIOIDES_DIFFICILE,0.0,1496
COPROCOCCUS_SP._ART55-1,0.0,751585
CLOSTRIDIUM_SP._3-3,0.0,2070757
COLLINSELLA_SP._TF05-9AC,0.0,2292330
AGATHOBACULUM_SP._NSJ-28,0.0,2763013
