Species,RA
Vibrio campbellii,0.0
Vibrio parahaemolyticus,0.0
Vibrio taketomensis,0.0
Vibrio aquimaris,0.0
Vibrio sp. B1FLJ16,0.0
Vibrio sp. THAF190c,0.0
Xenorhabdus budapestensis,0.0
Sodalis endosymbiont of Henestaris halophilus,0.0
Sodalis praecaptivus,0.0
Jinshanibacter zhutongyuii,0.0
Xenorhabdus doucetiae,0.0
Pragia fontium,0.0
Edwardsiella ictaluri,0.0
Edwardsiella hoshinae,0.0
Photobacterium sp. GJ3,0.0
Photorhabdus laumondii,0.0
Salinivibrio kushneri,0.0
Grimontia hollisae,0.0
Pseudomonas putida,0.0
Pseudomonas psychrophila,0.0
Pseudomonas campi,0.0
Pseudomonas entomophila,0.0
Edwardsiella tarda,0.0
Pseudomonas alcaligenes,0.0
Pseudomonas xanthomarina,0.0
Providencia sneebia,0.0
Pseudomonas stutzeri,0.0
Pseudomonas syringae,0.0
Pseudomonas cichorii,0.0
Pseudomonas viridiflava,0.0
Pseudomonas sp. R84,0.0
Pseudomonas sp. CFA,0.0
Pseudomonas sp. DG56-2,0.0
Pseudomonas sp. KBS0707,0.0
Pseudomonas sp. RW10S1,0.0
Photorhabdus asymbiotica,0.0
Pseudomonas sp. MYb193,0.0
Pseudomonas sp. C27(2019),0.0
Pseudomonas sp. S35,0.0
Pseudomonas sp. R4-34-07,0.0
Pseudomonas sp. DTU12.1,0.0
Pseudomonas sp. ABC1,0.0
Pseudomonas cedrina,0.0
Pseudomonas azotoformans,0.0
Pseudomonas rhodesiae,0.0
Pseudomonas synxantha,0.0
Pseudomonas fluorescens,0.0
Pseudomonas mucidolens,0.0
Mannheimia granulomatis,0.0
Moraxella bovoculi,0.0
Acidihalobacter ferrooxydans,0.0
Thioalkalivibrio sp. K90mix,0.0
Francisella hispaniensis,0.0
Francisella sp. FSC1006,0.0
Beggiatoa leptomitoformis,0.0
Thiosulfatimonas sediminis,0.0
Thiomicrorhabdus aquaedulcis,0.0
Hydrogenovibrio thermophilus,0.0
Hydrogenovibrio marinus,0.0
Reinekea forsetii,0.0
Spartinivicinus ruber,0.0
Ketobacter alkanivorans,0.0
Marinobacterium aestuarii,0.0
Neptunomonas phycophila,0.0
Neptunomonas concharum,0.0
Thalassolituus oleivorans,0.0
Marinomonas sp. CT5,0.0
Marinomonas algicola,0.0
Candidatus Portiera aleyrodidarum,0.0
Zymobacter palmae,0.0
Kushneria konosiri,0.0
Kushneria phosphatilytica,0.0
Kushneria marisflavi,0.0
Halomonas hydrothermalis,0.0
Halomonas titanicae,0.0
Halomonas sp. SH5A2,0.0
Halomonas sp. A40-4,0.0
Halomonas subglaciescola,0.0
Succinivibrio dextrinosolvens,0.0
Tolumonas auensis,0.0
Thioalkalivibrio sulfidiphilus,0.0
Spiribacter curvatus,0.0
Xanthomonas citri,0.0
Granulosicoccus antarcticus,0.0
Rhizobium tropici,0.0
Rhizobium gallicum,0.0
Rhizobium pusense,0.0
Rhizobium sp. NXC24,0.0
Rhizobium sp. NIBRBAC000502774,0.0
Rhizobium bangladeshense,0.0
Rhizobium leguminosarum,0.0
endosymbiont of unidentified scaly snail isolate Monju,0.0
Orbus sp. IPMB12,0.0
Candidatus Pseudothioglobus singularis,0.0
Candidatus Thioglobus sp. NP1,0.0
Sedimenticola thiotaurini,0.0
Candidatus Ruthia magnifica,0.0
Methylomonas sp. LL1,0.0
Methylomonas sp. LW13,0.0
Methylomonas sp. EFPC1,0.0
Methylomonas paludis,0.0
Teredinibacter haidensis,0.0
Microbulbifer agarilyticus,0.0
Halioglobus japonicus,0.0
Legionella geestiana,0.0
Legionella longbeachae,0.0
Legionella jordanis,0.0
Coxiella endosymbiont of Amblyomma sculptum,0.0
Aquicella siphonis,0.0
Aquicella lusitana,0.0
Sulfurivermis fontis,0.0
Thiocystis violascens,0.0
Allochromatium vinosum,0.0
Dongshaea marina,0.0
Aeromonas hydrophila,0.0
Aeromonas encheleia,0.0
Aeromonas salmonicida,0.0
Marinobacter fonticola,0.0
Marinobacter salarius,0.0
Marinobacter sp. Arc7-DN-1,0.0
Marinobacter sp. NP-4(2019),0.0
Marinobacter sp. LPB0319,0.0
Vespertiliibacter pulmonis,0.0
Mannheimia succiniciproducens,0.0
Proteus mirabilis,0.0
Pasteurella atlantica,0.0
Actinobacillus sp. GY-402,0.0
Actinobacillus pleuropneumoniae,0.0
Haemophilus parainfluenzae,0.0
Haemophilus haemolyticus,0.0
Haemophilus influenzae,0.0
Haemophilus ducreyi,0.0
Dyella sp. M7H15-1,0.0
Dyella thiooxydans,0.0
Dyella caseinilytica,0.0
Pseudolysobacter antarcticus,0.0
Luteimonas granuli,0.0
Pseudoxanthomonas spadix,0.0
Xylella taiwanensis,0.0
Stenotrophomonas maltophilia,0.0
Lysobacter arenosi,0.0
Lysobacter oculi,0.0
Lysobacter sp. TY2-98,0.0
Xanthomonas cucurbitae,0.0
Xanthomonas oryzae,0.0
Xanthomonas vesicatoria,0.0
Alteromonas macleodii,0.0
Alteromonas mediterranea,0.0
Salinimonas sediminis,0.0
Shewanella dokdonensis,0.0
Aeromonas media,0.0
Aeromonas veronii,0.0
Aeromonas sp. CU5,0.0
Aeromonas sp. FDAARGOS 1409,0.0
Idiomarina loihiensis,0.0
Ferrimonas lipolytica,0.0
Moritella sp. 24,0.0
Moritella yayanosii,0.0
Colwellia sp. Arc7-635,0.0
Colwellia sp. PAMC 21821,0.0
Colwellia psychrerythraea,0.0
Thalassotalea sp. LPB0316,0.0
Shewanella donghaensis,0.0
Shewanella halifaxensis,0.0
Paraglaciecola mesophila,0.0
Shewanella marisflavi,0.0
Shewanella sp. M2,0.0
Shewanella sp. FJAT-52962,0.0
Shewanella sp. Scap07,0.0
Pseudoalteromonas ruthenica,0.0
Pseudoalteromonas rubra,0.0
Pseudoalteromonas luteoviolacea,0.0
Pseudoalteromonas sp. 3J6,0.0
Pseudoalteromonas sp. Xi13,0.0
Pseudoalteromonas sp. A25,0.0
Hydrocarboniclastica marina,0.0
Catenovulum sediminis,0.0
Paraglaciecola sp. L1A13,0.0
Arsenophonus endosymbiont of Aphis craccivora,0.0
Erwinia tasmaniensis,0.0
Morganella morganii,0.0
Enterobacter cancerogenus,0.0
Enterobacter hormaechei,0.0
Citrobacter cronae,0.0
Citrobacter koseri,0.0
Citrobacter pasteurii,0.0
Citrobacter tructae,0.0
Citrobacter farmeri,0.0
Citrobacter telavivum,0.0
Citrobacter rodentium,0.0
Citrobacter amalonaticus,0.0
Citrobacter sp. CF971,0.0
Citrobacter sp. 172116965,0.0
Citrobacter sp. TSA-1,0.0
Citrobacter sp. RHB35-C17,0.0
Citrobacter sp. RHB36-C18,0.0
Citrobacter sp. RHBSTW-00524,0.0
Citrobacter sp. RHBSTW-00599,0.0
Citrobacter sp. RHBSTW-00881,0.0
Citrobacter sp. RHBSTW-00887,0.0
Citrobacter sp. B72,0.0
Citrobacter sp. MGH 55,0.0
Citrobacter sp. CRE-46,0.0
Citrobacter sp. LUTT5,0.0
Citrobacter sp. BDA59-3,0.0
Citrobacter sp. FDAARGOS_156,0.0
Citrobacter sp. LY-1,0.0
Citrobacter sp. RHB25-C09,0.0
Citrobacter sp. R56,0.0
Enterobacter kobei,0.0
Enterobacter asburiae,0.0
Dickeya solani,0.0
Enterobacter roggenkampii,0.0
Klebsiella sp. A52,0.0
Klebsiella oxytoca,0.0
Klebsiella variicola,0.0
Enterobacter mori,0.0
Enterobacter soli,0.0
Enterobacter bugandensis,0.0
Enterobacter oligotrophicus,0.0
Enterobacter sp. RHBSTW-00422,0.0
Enterobacter sp. RHBSTW-00975,0.0
Enterobacter sp. R4-368,0.0
Enterobacter sp. SES19,0.0
Enterobacter sp. RHB15-C17,0.0
Enterobacter sp. SGAir0187,0.0
Enterobacter sp. RHBSTW-00175,0.0
Enterobacter sp. 638,0.0
Enterobacter sp. E76,0.0
Enterobacter sp. RHBSTW-00994,0.0
Enterobacter sp. JUb54,0.0
Enterobacter sp. SA187,0.0
Enterobacter ludwigii,0.0
Enterobacter sichuanensis,0.0
Enterobacter chengduensis,0.0
Enterobacter cloacae complex sp. FDA-CDC-AR_0132,0.0
Enterobacter sp. BWH 37,0.0
Enterobacter cloacae complex sp. ECNIH7,0.0
Enterobacter cloacae complex sp.,0.0
Enterobacter chuandaensis,0.0
Citrobacter portucalensis,0.0
Citrobacter sedlakii,0.0
Citrobacter youngae,0.0
Citrobacter braakii,0.0
Mucilaginibacter celer,0.0
Mucilaginibacter mallensis,0.0
Mucilaginibacter ginsenosidivorans,0.0
Mucilaginibacter gotjawali,0.0
Mucilaginibacter xinganensis,0.0
Sphingobacterium daejeonense,0.0
Sphingobacterium multivorum,0.0
Sphingobacterium spiritivorum,0.0
Sphingobacterium sp. DR205,0.0
Sphingobacterium lactis,0.0
Sphingobacterium hotanense,0.0
Pedobacter ginsengisoli,0.0
Pedobacter steynii,0.0
Pedobacter sp. JBR3-12,0.0
Pedobacter sp. CJ43,0.0
Pedobacter sp. PACM 27299,0.0
Pedobacter sp. KBS0701,0.0
Marivirga tractuosa,0.0
Chryseolinea soli,0.0
Fulvivirga sp. S481,0.0
Flammeovirga sp. MY04,0.0
Flammeovirgaceae bacterium R1DC9,0.0
Algoriphagus sanaruensis,0.0
Cyclobacterium marinum,0.0
Echinicola sp. 20G,0.0
Echinicola strongylocentroti,0.0
Rhodocytophaga rosea,0.0
Mucilaginibacter sp. F39-2,0.0
Olivibacter sp. SDN3,0.0
Anseongella ginsenosidimutans,0.0
Chlorobium phaeobacteroides,0.0
Citrobacter freundii complex sp. CFNIH9,0.0
Citrobacter sp. BIDMC107,0.0
Citrobacter freundii complex sp. CFNIH2,0.0
Citrobacter werkmanii,0.0
Citrobacter freundii,0.0
Escherichia sp. SCLE84,0.0
Gemmatimonas phototrophica,0.0
Fibrobacter succinogenes,0.0
Candidatus Cyclonatronum proteinivorum,0.0
Melioribacter roseus,0.0
Prosthecochloris sp. GSB1,0.0
Chlorobium phaeovibrioides,0.0
Rhodothermus marinus,0.0
Chitinophaga pinensis,0.0
Phnomibacter ginsenosidimutans,0.0
Pseudobacter ginsenosidimutans,0.0
Lacibacter sp. S13-6-6,0.0
Flavisolibacter tropicus,0.0
Filimonas lacunae,0.0
Arachidicoccus sp. BS20,0.0
Arachidicoccus ginsenosidivorans,0.0
Niabella ginsenosidivorans,0.0
Panacibacter ginsenosidivorans,0.0
Chitinophaga caeni,0.0
Chitinophaga sp. MD30,0.0
Chitinophaga sp. XS-30,0.0
Klebsiella sp. STW0522-44,0.0
Klebsiella sp. BDA134-6,0.0
Klebsiella quasipneumoniae,0.0
secondary endosymbiont of Ctenarytaina eucalypti,0.0
Yersinia similis,0.0
Buchnera aphidicola,0.0
Mixta intestinalis,0.0
Mixta gaviniae,0.0
Mixta calida,0.0
Erwinia gerundensis,0.0
Agrobacterium vitis,0.0
Erwinia amylovora,0.0
Erwinia persicina,0.0
Erwinia rhapontici,0.0
Erwinia sp. Ejp617,0.0
Erwinia sp. E602,0.0
Erwinia sp. J780,0.0
Pantoea vagans,0.0
Pantoea eucalypti,0.0
Pantoea sp. MSR2,0.0
Pantoea sp. At-9b,0.0
Pantoea sp. 201603H,0.0
Pantoea agglomerans,0.0
Candidatus Moranella endobia,0.0
Candidatus Profftia tarda,0.0
Metakosakonia sp. MRY16-398,0.0
Candidatus Riesia pediculicola,0.0
Candidatus Annandia adelgestsuga,0.0
Candidatus Hoaglandella endobia,0.0
Candidatus Doolittlea endobia,0.0
Blochmannia endosymbiont of Colobopsis nipponica,0.0
Yersinia pestis,0.0
Yersinia enterocolitica,0.0
Yersinia rohdei,0.0
Rahnella inusitata,0.0
Dickeya zeae,0.0
Dickeya chrysanthemi,0.0
Dickeya dadantii,0.0
Pectobacterium parmentieri,0.0
Pectobacterium atrosepticum,0.0
Pectobacterium polaris,0.0
Brenneria goodwinii,0.0
Brenneria rubrifaciens,0.0
Brenneria izadpanahii,0.0
Nissabacter sp. SGAir0207,0.0
Ewingella americana,0.0
Rahnella sp. ERMR1:05,0.0
Rahnella aquatilis,0.0
Yersinia kristensenii,0.0
Rouxiella badensis,0.0
Serratia surfactantfaciens,0.0
Serratia plymuthica,0.0
Serratia rubidaea,0.0
Serratia liquefaciens,0.0
Serratia sp. FGI94,0.0
Serratia sp. ATCC 39006,0.0
Serratia sp. CMO1,0.0
Serratia sp. 3ACOL1,0.0
Serratia sp. FDAARGOS_506,0.0
Yersinia mollaretii,0.0
Yersinia ruckeri,0.0
secondary endosymbiont of Heteropsylla cubana,0.0
Candidatus Hamiltonella defensa,0.0
Klebsiella aerogenes,0.0
Shimwellia blattae,0.0
Cronobacter sakazakii,0.0
Leclercia adecarboxylata,0.0
Leclercia sp. Colony189,0.0
Leclercia sp. 119287,0.0
Leclercia sp. W17,0.0
Leclercia sp. LSNIH1,0.0
Leclercia sp. J807,0.0
Leclercia sp. W6,0.0
Leclercia sp. 29361,0.0
Leclercia sp. 4-9-1-25,0.0
Kosakonia oryzae,0.0
Kosakonia arachidis,0.0
Kosakonia radicincitans,0.0
Kosakonia cowanii,0.0
Kosakonia pseudosacchari,0.0
Kosakonia sacchari,0.0
Kosakonia sp. CCTCC M2018092,0.0
Kosakonia sp. SMBL-WEM22,0.0
Kosakonia sp. MUSA4,0.0
Shigella sonnei,0.0
Salmonella sp. SJTUF14152,0.0
Salmonella bongori,0.0
Klebsiella quasivariicola,0.0
Klebsiella africana,0.0
Klebsiella grimontii,0.0
Klebsiella huaxiensis,0.0
Klebsiella michiganensis,0.0
Cronobacter dublinensis,0.0
Cronobacter condimenti,0.0
Cronobacter malonaticus,0.0
Kluyvera ascorbata,0.0
Yokenella regensburgei,0.0
Jejubacter calystegiae,0.0
Atlantibacter hermannii,0.0
Phytobacter sp. SCO41,0.0
Phytobacter diazotrophicus,0.0
Phytobacter ursingii,0.0
Pseudescherichia vulneris,0.0
Scandinavium goeteborgense,0.0
Buttiauxella sp. 3AFRM03,0.0
Buttiauxella agrestis,0.0
Lelliottia sp. WB101,0.0
Lelliottia amnigena,0.0
Kluyvera genomosp. 3,0.0
Cronobacter universalis,0.0
Kluyvera intermedia,0.0
Pluralibacter gergoviae,0.0
Enterobacter lignolyticus,0.0
Raoultella electrica,0.0
Raoultella terrigena,0.0
Raoultella planticola,0.0
Raoultella ornithinolytica,0.0
Cedecea lapagei,0.0
Cedecea sp. FDAARGOS_727,0.0
Cedecea neteri,0.0
Cronobacter sp. JZ38,0.0
Cronobacter muytjensii,0.0
Rhizobium binae,0.0
Brucella anthropi,0.0
Agrobacterium tumefaciens,0.0
Thermodesulfovibrio yellowstonii,0.0
Treponema parvum,0.0
Treponema denticola,0.0
Treponema succinifaciens,0.0
Treponema primitia,0.0
Treponema medium,0.0
Treponema caldarium,0.0
Treponema azotonutricium,0.0
Treponema brennaborense,0.0
Treponema phagedenis,0.0
Treponema ruminis,0.0
Treponema sp. RCC2812,0.0
Parachlamydia acanthamoebae,0.0
Chlamydia sp. S15-834C,0.0
Chlamydia muridarum,0.0
Chlamydia pneumoniae,0.0
Chlamydia psittaci,0.0
Candidatus Vampirococcus archaeovorus,0.0
Candidatus Kuenenia stuttgartiensis,0.0
Humisphaera borealis,0.0
Poriferisphaera corsica,0.0
Limihaloglobus sulfuriphilus,0.0
Sedimentisphaera cyanobacteriorum,0.0
Isosphaera pallida,0.0
Thermogutta terrifontis,0.0
Bythopirellula goksoyri,0.0
Lignipirellula cremea,0.0
Roseimaritima ulvae,0.0
Pirellula sp. SH-Sr6A,0.0
Frigoriglobus tundricola,0.0
Sphaerochaeta pleomorpha,0.0
Sphaerochaeta coccoides,0.0
Sphaerochaeta globosa,0.0
Leptotrichia wadei,0.0
Fusobacterium gonidiaformans,0.0
Fusobacterium sp. oral taxon 203,0.0
Fusobacterium hwasookii,0.0
Fusobacterium mortiferum,0.0
Fusobacterium pseudoperiodonticum,0.0
Fusobacterium varium,0.0
Fusobacterium nucleatum,0.0
Fusobacterium ulcerans,0.0
Streptobacillus moniliformis,0.0
Pseudoleptotrichia goodfellowii,0.0
Sebaldella termitidis,0.0
Leptotrichia hongkongensis,0.0
Leptotrichia buccalis,0.0
Leptotrichia sp. oral taxon 498,0.0
Sediminispirochaeta smaragdinae,0.0
Leptotrichia sp. oral taxon 212,0.0
Leptospira weilii,0.0
Leptospira borgpetersenii,0.0
Leptospira tipperaryensis,0.0
Leptospira mayottensis,0.0
Brachyspira murdochii,0.0
Brachyspira intermedia,0.0
Brachyspira pilosicoli,0.0
Brachyspira hampsonii,0.0
Borreliella mayonii,0.0
Salinispira pacifica,0.0
Spirochaetaceae bacterium RmG30,0.0
Oceanispirochaeta crateris,0.0
Urbifossiella limnaea,0.0
Gemmata sp. SH-PL17,0.0
Telmatocola sphagniphila,0.0
Syntrophus aciditrophicus,0.0
Aliarcobacter lanthieri,0.0
Aliarcobacter cryaerophilus,0.0
Campylobacter concisus,0.0
Campylobacter helveticus,0.0
Campylobacter cuniculorum,0.0
Campylobacter canadensis,0.0
Campylobacter avium,0.0
Campylobacter sputorum,0.0
Campylobacter ureolyticus,0.0
Campylobacter fetus,0.0
Campylobacter jejuni,0.0
Syntrophobacter fumaroxidans,0.0
Desulfomonile tiedjei,0.0
Persicimonas caeni,0.0
Halarcobacter bivalviorum,0.0
Archangium violaceum,0.0
Myxococcus hansupus,0.0
Sandaracinus amylolyticus,0.0
Chondromyces crocatus,0.0
Sorangium cellulosum,0.0
Desulfuromonas soudanensis,0.0
Syntrophotalea carbinolica,0.0
Syntrophotalea acetylenica,0.0
Geoalkalibacter subterraneus,0.0
Geobacter lovleyi,0.0
Geobacter sulfurreducens,0.0
Geobacter pickeringii,0.0
Desulfurivibrio alkaliphilus,0.0
Aliarcobacter trophiarum,0.0
Arcobacter cloacae,0.0
Rubinisphaera brasiliensis,0.0
Nitrosophilus alvini,0.0
Symmachiella dynata,0.0
Maioricimonas rarisocia,0.0
Gimesia algae,0.0
Gimesia maris,0.0
Gimesia aquarii,0.0
Gimesia panareensis,0.0
Verrucomicrobium sp. GAS474,0.0
Akkermansia glycaniphila,0.0
Acidithiobacillus ferrivorans,0.0
Acidithiobacillus thiooxidans,0.0
Mariprofundus aestuarium,0.0
Halobacteriovorax marinus,0.0
Bdellovibrio bacteriovorus,0.0
Nautilia profundicola,0.0
Arcobacter anaerophilus,0.0
Cetia pacifica,0.0
Sulfurovum indicum,0.0
Sulfurovum lithotrophicum,0.0
Sulfurovum sp. NBC37-1,0.0
Sulfurimonas paralvinellae,0.0
Sulfurimonas gotlandica,0.0
Sulfurimonas sp. B2,0.0
Helicobacter suis,0.0
Helicobacter apodemus,0.0
Helicobacter pylori,0.0
Sulfurospirillum halorespirans,0.0
Sulfurospirillum multivorans,0.0
Malaciobacter canalis,0.0
Ilyobacter polytropus,0.0
Dissulfurispira thermophila,0.0
Desulfobulbus propionicus,0.0
Leptospirillum sp. Group II 'CF-1',0.0
Halopiger xanaduensis,0.0
Methanocorpusculum labreanum,0.0
Methanoculleus bourgensis,0.0
Methanoculleus marisnigri,0.0
Methanoplanus limicola,0.0
Methanothrix soehngenii,0.0
Methanococcoides methylutens,0.0
Methanolobus zinderi,0.0
Methanosalsum zhilinae,0.0
Methanosarcina lacustris,0.0
Methanosarcina horonobensis,0.0
Methanosarcina vacuolata,0.0
Methanosarcina mazei,0.0
Methanosarcina barkeri,0.0
Leishmania mexicana,0.0
Leishmania major,0.0
Giardia intestinalis,0.0
Dictyostelium discoideum,0.0
Ustilago maydis,0.0
Schizosaccharomyces pombe,0.0
Sugiyamaella lignohabitans,0.0
Ogataea parapolymorpha,0.0
Brettanomyces nanus,0.0
Candida orthopsilosis,0.0
Scheffersomyces stipitis,0.0
Yarrowia lipolytica,0.0
Saccharomyces paradoxus,0.0
Zygotorulaspora mrakii,0.0
Naumovozyma dairenensis,0.0
Haloterrigena turkmenica,0.0
Haloterrigena longa,0.0
Natrinema pellirubrum,0.0
Saccharolobus solfataricus,0.0
Enzootic nasal tumour virus of goats,0.0
Ovine enzootic nasal tumor virus,0.0
Bole Tick Virus 2,0.0
Lettuce infectious yellows virus,0.0
Bacillus virus CP51,0.0
Lactobacillus prophage Lj771,0.0
Lactobacillus phage KC5a,0.0
Picrophilus torridus,0.0
Candidatus Prometheoarchaeum syntrophicum,0.0
Candidatus Nitrosocosmicus franklandus,0.0
Candidatus Nitrosopelagicus brevis,0.0
Caldisphaera lagunensis,0.0
Thermogladius calderae,0.0
Acidianus hospitalis,0.0
Halolamina sp. CBA1230,0.0
Acidianus manzaensis,0.0
Acidianus ambivalens,0.0
Archaeoglobus fulgidus,0.0
Thermococcus guaymasensis,0.0
Methanococcus vannielii,0.0
Methanococcus maripaludis,0.0
Methanobrevibacter millerae,0.0
Methanobrevibacter olleyae,0.0
Methanosphaera sp. BMS,0.0
Haloarcula sp. CBA1115,0.0
Natronomonas halophila,0.0
Natronomonas moolapensis,0.0
Haloferax mediterranei,0.0
Torulaspora delbrueckii,0.0
Kazachstania africana,0.0
Kluyveromyces marxianus,0.0
Mesotoga infera,0.0
Abyssogena phaseoliformis symbiont,0.0
Desulfurispirillum indicum,0.0
Candidatus Chazhemtobacterium aquaticus,0.0
Dictyoglomus turgidum,0.0
Dictyoglomus thermophilum,0.0
Fretibacterium fastidiosum,0.0
Thermovirga lienii,0.0
Jonquetella anthropi,0.0
Petrotoga mobilis,0.0
Fervidobacterium pennivorans,0.0
Pseudothermotoga thermarum,0.0
Thermotoga caldifontis,0.0
Kosmotoga pacifica,0.0
Luteitalea pratensis,0.0
Thermosulfuriphilus ammonigenes,0.0
Paludibaculum fermentans,0.0
Terriglobus saanensis,0.0
Candidatus Koribacter versatilis,0.0
Acidobacterium capsulatum,0.0
Granulicella sp. 5B5,0.0
Granulicella mallensis,0.0
Thermocrinis minervae,0.0
Thermocrinis albus,0.0
Thermosulfidibacter takaii,0.0
Desulfurobacterium thermolithotrophum,0.0
Nitrospira japonica,0.0
Nitrospira moscoviensis,0.0
Nitrospira sp. KM1,0.0
Flexistipes sinusarabici,0.0
Theileria orientalis,0.0
Kluyveromyces lactis,0.0
Homo sapiens,0.0
Talaromyces rugulosus,0.0
Aspergillus puulaauensis,0.0
Aspergillus luchuensis,0.0
Aspergillus fumigatus,0.0
Botrytis cinerea,0.0
Neurospora crassa,0.0
Pyricularia oryzae,0.0
Drechmeria coniospora,0.0
Fusarium oxysporum,0.0
Fusarium verticillioides,0.0
Fusarium fujikuroi,0.0
