Genus,RA
Besnoitia,0.0
Cryptosporidium,0.0
Thalassiosira,0.0
Phaeodactylum,0.0
Homo,0.0
Fusarium,0.0
Drechmeria,0.0
Pyricularia,0.0
Neurospora,0.0
Botrytis,0.0
Fervidobacterium,0.0
Thermotoga,0.0
Achromobacter,0.0
Kosmotoga,0.0
Borreliella,0.0
Brachyspira,0.0
Leptospira,0.0
Leptotrichia,0.0
Sebaldella,0.0
Pseudoleptotrichia,0.0
Streptobacillus,0.0
Fusobacterium,0.0
Ilyobacter,0.0
Thermodesulfovibrio,0.0
Dissulfurispira,0.0
Leptospirillum,0.0
Nitrospira,0.0
Desulfurobacterium,0.0
Thermosulfidibacter,0.0
Thermocrinis,0.0
Granulicella,0.0
Acidobacterium,0.0
Candidatus Koribacter,0.0
Terriglobus,0.0
Paludibaculum,0.0
Luteitalea,0.0
Mesotoga,0.0
Aspergillus,0.0
Talaromyces,0.0
Kluyveromyces,0.0
Kazachstania,0.0
Haloterrigena,0.0
Natrinema,0.0
Halolamina,0.0
Haloferax,0.0
Natronomonas,0.0
Haloarcula,0.0
Methanosphaera,0.0
Methanobrevibacter,0.0
Methanococcus,0.0
Thermococcus,0.0
Archaeoglobus,0.0
Acidianus,0.0
Saccharolobus,0.0
Thermogladius,0.0
Caldisphaera,0.0
Candidatus Nitrosopelagicus,0.0
Candidatus Nitrosocosmicus,0.0
Candidatus Prometheoarchaeum,0.0
Picrophilus,0.0
Alcyoneusvirus,0.0
Mosigvirus,0.0
Siminovitchvirus,0.0
Crinivirus,0.0
Halopiger,0.0
Methanospirillum,0.0
Methanocorpusculum,0.0
Schizosaccharomyces,0.0
Torulaspora,0.0
Naumovozyma,0.0
Zygotorulaspora,0.0
Saccharomyces,0.0
Yarrowia,0.0
Scheffersomyces,0.0
Candida,0.0
Brettanomyces,0.0
Ogataea,0.0
Sugiyamaella,0.0
Ustilago,0.0
Methanoculleus,0.0
Dictyostelium,0.0
Giardia,0.0
Leishmania,0.0
Methanosarcina,0.0
Methanohalophilus,0.0
Methanosalsum,0.0
Methanolobus,0.0
Methanococcoides,0.0
Methanothrix,0.0
Methanoplanus,0.0
Salinispira,0.0
Oceanispirochaeta,0.0
Sediminispirochaeta,0.0
Syntrophotalea,0.0
Aromatoleum,0.0
Fluviibacter,0.0
Crenobacter,0.0
Neisseria,0.0
Eikenella,0.0
Kingella,0.0
Iodobacter,0.0
Pseudogulbenkiania,0.0
Aquaspirillum,0.0
Casimicrobium,0.0
Desulfovibrio,0.0
Pseudodesulfovibrio,0.0
Maridesulfovibrio,0.0
Desulfonema,0.0
Desulfobacter,0.0
Desulfobacula,0.0
Desulfobacterium,0.0
Desulfosarcina,0.0
Desulfopila,0.0
Desulfobulbus,0.0
Desulfotalea,0.0
Desulfurivibrio,0.0
Geobacter,0.0
Dechloromonas,0.0
Azoarcus,0.0
Sulfuritortus,0.0
Oxalobacter,0.0
Algicoccus,0.0
Pusillimonas,0.0
Advenella,0.0
Buchnera,0.0
Alcaligenes,0.0
Collimonas,0.0
Massilia,0.0
Undibacterium,0.0
Janthinobacterium,0.0
Herbaspirillum,0.0
Sutterella,0.0
Sulfuricella,0.0
Turicimonas,0.0
Methylibium,0.0
Nitrosospira,0.0
Nitrosomonas,0.0
Gallionella,0.0
Sideroxydans,0.0
Ferriphaselus,0.0
Methyloversatilis,0.0
Methylophilus,0.0
Methylobacillus,0.0
Geoalkalibacter,0.0
Desulfuromonas,0.0
Sphaerochaeta,0.0
Sorangium,0.0
Gimesia,0.0
Maioricimonas,0.0
Symmachiella,0.0
Rubinisphaera,0.0
Telmatocola,0.0
Gemmata,0.0
Urbifossiella,0.0
Frigoriglobus,0.0
Pirellula,0.0
Roseimaritima,0.0
Lignipirellula,0.0
Bythopirellula,0.0
Thermogutta,0.0
Isosphaera,0.0
Sedimentisphaera,0.0
Limihaloglobus,0.0
Poriferisphaera,0.0
Humisphaera,0.0
Candidatus Kuenenia,0.0
Candidatus Vampirococcus,0.0
Chlamydia,0.0
Parachlamydia,0.0
Treponema,0.0
Verrucomicrobium,0.0
Acidithiobacillus,0.0
Mariprofundus,0.0
Halarcobacter,0.0
Chondromyces,0.0
Sandaracinus,0.0
Myxococcus,0.0
Archangium,0.0
Persicimonas,0.0
Syntrophus,0.0
Desulfomonile,0.0
Syntrophobacter,0.0
Campylobacter,0.0
Aliarcobacter,0.0
Arcobacter,0.0
Halobacteriovorax,0.0
Malaciobacter,0.0
Sulfurospirillum,0.0
Helicobacter,0.0
Sulfurimonas,0.0
Sulfurovum,0.0
Cetia,0.0
Nautilia,0.0
Nitrosophilus,0.0
Nitratiruptor,0.0
Bdellovibrio,0.0
Yersinia,0.0
Candidatus Doolittlea,0.0
Mixta,0.0
Erwinia,0.0
Solibacillus,0.0
Paenisporosarcina,0.0
Listeria,0.0
Brochothrix,0.0
Gemella,0.0
Exiguobacterium,0.0
Kroppenstedtia,0.0
Staphylospora,0.0
Polycladomyces,0.0
Thermoactinomyces,0.0
Alicyclobacillus,0.0
Tumebacillus,0.0
Effusibacillus,0.0
Amedibacterium,0.0
Longicatena,0.0
Faecalibacillus,0.0
Erysipelothrix,0.0
Intestinibaculum,0.0
Longibaculum,0.0
Bulleidia,0.0
Faecalibaculum,0.0
Turicibacter,0.0
Selenomonas,0.0
Viridibacillus,0.0
Rummeliibacillus,0.0
Kurthia,0.0
Amphibacillus,0.0
Sediminibacillus,0.0
Alkalihalobacillus,0.0
Salicibibacter,0.0
Salimicrobium,0.0
Lederbergia,0.0
Halobacillus,0.0
Metabacillus,0.0
Oceanobacillus,0.0
Anoxybacillus,0.0
Geobacillus,0.0
Psychrobacillus,0.0
Planomicrobium,0.0
Aeribacillus,0.0
Evansella,0.0
Pradoshia,0.0
Jeotgalicoccus,0.0
Mammaliicoccus,0.0
Macrococcus,0.0
Planococcus,0.0
Sporosarcina,0.0
Ureibacillus,0.0
Jeotgalibacillus,0.0
Megamonas,0.0
Pectinatus,0.0
Pelosinus,0.0
Brevibacterium,0.0
Leucobacter,0.0
Mycetocola,0.0
Arthrobacter,0.0
Rothia,0.0
Pseudarthrobacter,0.0
Citricoccus,0.0
Kocuria,0.0
Glutamicibacter,0.0
Psychromicrobium,0.0
Paenarthrobacter,0.0
Paraoerskovia,0.0
Aquiluna,0.0
Cellulomonas,0.0
Devriesea,0.0
Dermatophilus,0.0
Serinicoccus,0.0
Ruania,0.0
Mycolicibacterium,0.0
Mycobacterium,0.0
Corynebacterium,0.0
Nocardia,0.0
Rhodococcus,0.0
Leifsonia,0.0
Rhodoluna,0.0
Methylomusa,0.0
Murdochiella,0.0
Sporomusa,0.0
Megasphaera,0.0
Veillonella,0.0
Dialister,0.0
Phascolarctobacterium,0.0
Acidaminococcus,0.0
Peptoniphilus,0.0
Anaerococcus,0.0
Helcococcus,0.0
Finegoldia,0.0
Tissierella,0.0
Plantibacter,0.0
Gudongella,0.0
Schnuerera,0.0
Keratinibaculum,0.0
Gottschalkia,0.0
Ndongobacter,0.0
Mageeibacillus,0.0
Parascardovia,0.0
Curtobacterium,0.0
Microbacterium,0.0
Salinibacterium,0.0
Rossellomorea,0.0
Terribacillus,0.0
Mesobacillus,0.0
Caldicellulosiruptor,0.0
Thermoanaerosceptrum,0.0
Desulfofarcimen,0.0
Thermincola,0.0
Syntrophobotulus,0.0
Christensenella,0.0
Petrocella,0.0
Vallitalea,0.0
Syntrophothermus,0.0
Syntrophomonas,0.0
Alkalicella,0.0
Thermoanaerobacterium,0.0
Desulfallas,0.0
Mahella,0.0
Moorella,0.0
Thermoanaerobacter,0.0
Carboxydothermus,0.0
Thermanaeromonas,0.0
Caldanaerobacter,0.0
Halocella,0.0
Halanaerobium,0.0
Halothermothrix,0.0
Halobacteroides,0.0
Desulfosporosinus,0.0
Dehalobacterium,0.0
Natranaerobius,0.0
Filifactor,0.0
Hathewaya,0.0
Geosporobacter,0.0
Caloramator,0.0
Crassaminicella,0.0
Caloranaerobacter,0.0
Serpentinicella,0.0
Peptacetobacter,0.0
Romboutsia,0.0
Peptoclostridium,0.0
Paraclostridium,0.0
Paeniclostridium,0.0
Desulfitobacterium,0.0
Fastidiosipila,0.0
Aminipila,0.0
Mogibacterium,0.0
Intestinimonas,0.0
Pseudoclostridium,0.0
Acetobacterium,0.0
Alkalibacter,0.0
Candidatus Formimonas,0.0
Desulfotomaculum,0.0
Dehalobacter,0.0
Anoxybacter,0.0
Tepidanaerobacter,0.0
Anaerobacillus,0.0
Aneurinibacillus,0.0
Tetragenococcus,0.0
Jeotgalibaca,0.0
Dolosigranulum,0.0
Carnobacterium,0.0
Marinilactibacillus,0.0
Aerococcus,0.0
Abiotrophia,0.0
Ruminiclostridium,0.0
Brevibacillus,0.0
Cohnella,0.0
Thermobacillus,0.0
Vagococcus,0.0
Acetivibrio,0.0
Virgibacillus,0.0
Priestia,0.0
Lysinibacillus,0.0
Cytobacillus,0.0
Weizmannia,0.0
Peribacillus,0.0
Neobacillus,0.0
Pontibacillus,0.0
Fictibacillus,0.0
Melissococcus,0.0
Lactococcus,0.0
Biomaibacter,0.0
Pediococcus,0.0
Thermosediminibacter,0.0
Koleobacter,0.0
Ethanoligenens,0.0
Solibaculum,0.0
Caproicibacterium,0.0
Latilactobacillus,0.0
Liquorilactobacillus,0.0
Weissella,0.0
Leuconostoc,0.0
Companilactobacillus,0.0
Levilactobacillus,0.0
Thermoclostridium,0.0
Lentilactobacillus,0.0
Paucilactobacillus,0.0
Oenococcus,0.0
Loigolactobacillus,0.0
Amylolactobacillus,0.0
Schleiferilactobacillus,0.0
Lapidilactobacillus,0.0
Secundilactobacillus,0.0
Apilactobacillus,0.0
Furfurilactobacillus,0.0
Gordonia,0.0
Segniliparus,0.0
Kitasatospora,0.0
Adhaeribacter,0.0
Ornithobacterium,0.0
Riemerella,0.0
Cloacibacterium,0.0
Apibacter,0.0
Empedobacter,0.0
Blattabacterium,0.0
Fluviicola,0.0
Croceimicrobium,0.0
Hymenobacter,0.0
Pontibacter,0.0
Spirosoma,0.0
Planobacterium,0.0
Runella,0.0
Cytophaga,0.0
Fibrella,0.0
Arcticibacterium,0.0
Dyadobacter,0.0
Rhodocytophaga,0.0
Echinicola,0.0
Cyclobacterium,0.0
Algoriphagus,0.0
Flammeovirga,0.0
Elizabethkingia,0.0
Kaistella,0.0
Chryseolinea,0.0
Olleya,0.0
Arenibacter,0.0
Maribacter,0.0
Leeuwenhoekiella,0.0
Amniculibacterium,0.0
Myroides,0.0
Nonlabens,0.0
Gramella,0.0
Salegentibacter,0.0
Dokdonia,0.0
Changchengzhania,0.0
Formosa,0.0
Chryseobacterium,0.0
Psychroflexus,0.0
Tenacibaculum,0.0
Winogradskyella,0.0
Cellulophaga,0.0
Robiginitalea,0.0
Croceibacter,0.0
Urechidicola,0.0
Aquimarina,0.0
Oceanihabitans,0.0
Gilvibacter,0.0
Fulvivirga,0.0
Marivirga,0.0
Capnocytophaga,0.0
Yokenella,0.0
Raoultella,0.0
Pluralibacter,0.0
Kluyvera,0.0
Lelliottia,0.0
Buttiauxella,0.0
Scandinavium,0.0
Pseudescherichia,0.0
Phytobacter,0.0
Atlantibacter,0.0
Jejubacter,0.0
Shimwellia,0.0
Pseudobutyrivibrio,0.0
Candidatus Hamiltonella,0.0
Candidatus Blochmannia,0.0
Sarcina,0.0
Candidatus Hoaglandella,0.0
Candidatus Annandia,0.0
Candidatus Riesia,0.0
Metakosakonia,0.0
Candidatus Profftia,0.0
Candidatus Moranella,0.0
Pantoea,0.0
Cedecea,0.0
Herbinix,0.0
Pedobacter,0.0
Lacibacter,0.0
Sphingobacterium,0.0
Mucilaginibacter,0.0
Olivibacter,0.0
Anseongella,0.0
Chitinophaga,0.0
Panacibacter,0.0
Niabella,0.0
Arachidicoccus,0.0
Filimonas,0.0
Flavisolibacter,0.0
Pseudobacter,0.0
Lachnoanaerobaculum,0.0
Phnomibacter,0.0
Rhodothermus,0.0
Chlorobium,0.0
Prosthecochloris,0.0
Melioribacter,0.0
Candidatus Cyclonatronum,0.0
Fibrobacter,0.0
Gemmatimonas,0.0
Anaerotignum,0.0
Cellulosilyticum,0.0
Polaribacter,0.0
Flavobacterium,0.0
Cutibacterium,0.0
Coriobacterium,0.0
Actinomadura,0.0
Thermobifida,0.0
Nonomuraea,0.0
Natronoglycomyces,0.0
Stackebrandtia,0.0
Candidatus Planktophila,0.0
Frankia,0.0
Actinopolyspora,0.0
Modestobacter,0.0
Monoglobus,0.0
Caproiciproducens,0.0
Kibdelosporangium,0.0
Parolsenella,0.0
Lancefieldella,0.0
Ruthenibacterium,0.0
Adlercreutzia,0.0
Arabia,0.0
Slackia,0.0
Phoenicibacter,0.0
Rubrobacter,0.0
Euzebya,0.0
Conexibacter,0.0
Kutzneria,0.0
Saccharothrix,0.0
Pseudanabaena,0.0
Flaviflexus,0.0
Tessaracoccus,0.0
Propionibacterium,0.0
Microlunatus,0.0
Acidipropionibacterium,0.0
Nocardioides,0.0
Aeromicrobium,0.0
Mumia,0.0
Actinomyces,0.0
Trueperella,0.0
Schaalia,0.0
Salinispora,0.0
Saccharopolyspora,0.0
Actinocatenispora,0.0
Micromonospora,0.0
Actinoplanes,0.0
Verrucosispora,0.0
Phytohabitans,0.0
Plantactinospora,0.0
Pseudonocardia,0.0
Amycolatopsis,0.0
Alloactinosynnema,0.0
Saccharomonospora,0.0
Synechococcus,0.0
Synechocystis,0.0
Labilibaculum,0.0
Odoribacter,0.0
Candidatus Phytoplasma,0.0
Acholeplasma,0.0
Deinococcus,0.0
Thermus,0.0
Chthonomonas,0.0
Acutalibacter,0.0
Dysosmobacter,0.0
Paraprevotella,0.0
Alloprevotella,0.0
Tannerella,0.0
Sodaliphilus,0.0
Mycoplasma,0.0
Muribaculum,0.0
Duncaniella,0.0
Coprobacter,0.0
Barnesiella,0.0
Porphyromonas,0.0
Paludibacter,0.0
Salinivirga,0.0
Proteiniphilum,0.0
Tenuifilum,0.0
Draconibacterium,0.0
Mycoplasmopsis,0.0
Mesoplasma,0.0
Halomicronema,0.0
Geminocystis,0.0
Nostoc,0.0
Anabaena,0.0
Tolypothrix,0.0
Calothrix,0.0
Raphidiopsis,0.0
Brasilonema,0.0
Gloeothece,0.0
Crocosphaera,0.0
Rippkaea,0.0
Chondrocystis,0.0
Gloeocapsa,0.0
Spiroplasma,0.0
Cyanothece,0.0
Stanieria,0.0
Gloeobacter,0.0
Dehalococcoides,0.0
Anaerolinea,0.0
Brevefilum,0.0
Ktedonosporobacter,0.0
Caldilinea,0.0
Chloroflexus,0.0
Candidatus Promineofilum,0.0
Betaretrovirus,0.0
