Genus,RA,TAX_ID
Cedecea,4.3754146468531614e-05,158483
Christensenella,4.3245377323548684e-05,990721
Chryseobacterium,4.273660817856576e-05,59732
Herbinix,4.121030074361698e-05,1663717
Dysosmobacter,3.968399330866821e-05,2591381
Brevibacillus,3.8666455018702355e-05,55080
Raoultella,3.7648916728736504e-05,160674
Xanthomonas,3.56138401488048e-05,338
Lachnoanaerobaculum,3.35787635688731e-05,1164882
Homo,3.2561225278907246e-05,9605
Aeromonas,3.2052456133924316e-05,642
Amedibacterium,3.1543686988941394e-05,2749267
Haemophilus,3.1034917843958465e-05,724
Paraprevotella,3.0017379553992617e-05,577309
Lactococcus,2.950861040900969e-05,1357
Curtobacterium,2.950861040900969e-05,2034
Longicatena,2.950861040900969e-05,1918536
Pluralibacter,2.950861040900969e-05,1330546
Flavobacterium,2.6455995539112136e-05,237
Corynebacterium,2.6455995539112136e-05,1716
Intestinimonas,2.594722639412921e-05,1392389
Acutalibacter,2.5438457249146284e-05,1918385
Latilactobacillus,2.4420918959180433e-05,2767885
Kluyvera,2.4420918959180433e-05,579
Rhizobium,2.3912149814197507e-05,379
Adlercreutzia,2.3912149814197507e-05,447020
Liquorilactobacillus,2.340338066921458e-05,2767888
Ruthenibacterium,2.340338066921458e-05,1905344
Caproiciproducens,2.289461152423166e-05,1738645
Mahella,2.289461152423166e-05,252965
Pedobacter,2.2385842379248733e-05,84567
Fusobacterium,2.1877073234265807e-05,848
Weissella,2.1877073234265807e-05,46255
Selenomonas,2.1877073234265807e-05,970
Virgibacillus,2.136830408928288e-05,84406
Mycolicibacterium,2.0859534944299955e-05,1866885
Pantoea,2.0859534944299955e-05,53335
Cohnella,2.0859534944299955e-05,329857
Petrocella,2.035076579931703e-05,2603323
Acinetobacter,1.9841996654334104e-05,469
Monoglobus,1.9333227509351178e-05,2039302
Yersinia,1.8824458364368252e-05,629
Lelliottia,1.8824458364368252e-05,1330545
Microbacterium,1.8315689219385326e-05,33882
Serratia,1.8315689219385326e-05,613
Burkholderia,1.8315689219385326e-05,32008
Mageeibacillus,1.78069200744024e-05,1637257
Vallitalea,1.7298150929419474e-05,1348611
Actinobacillus,1.678938178443655e-05,713
Paraburkholderia,1.678938178443655e-05,1822464
Faecalibacillus,1.5771843494470697e-05,2678885
Caldicellulosiruptor,1.5771843494470697e-05,44000
Candidatus Formimonas,1.526307434948777e-05,2840454
Erwinia,1.4754305204504845e-05,551
Planococcus,1.4754305204504845e-05,1372
Brenneria,1.424553605952192e-05,71655
Mesorhizobium,1.424553605952192e-05,68287
Megamonas,1.424553605952192e-05,158846
Halocella,1.424553605952192e-05,46466
Buttiauxella,1.3736766914538994e-05,82976
Cellulosilyticum,1.3736766914538994e-05,698776
Odoribacter,1.3736766914538994e-05,283168
Cupriavidus,1.3227997769556068e-05,106589
Sporosarcina,1.3227997769556068e-05,1569
Acetivibrio,1.3227997769556068e-05,35829
Aneurinibacillus,1.3227997769556068e-05,55079
Scandinavium,1.3227997769556068e-05,2726810
Sphingobacterium,1.2719228624573142e-05,28453
Coprobacter,1.2719228624573142e-05,1348911
Sinorhizobium,1.2719228624573142e-05,28105
Priestia,1.2210459479590216e-05,2800373
Jeotgalibaca,1.2210459479590216e-05,1470540
Desulfotomaculum,1.2210459479590216e-05,1562
Pseudoalteromonas,1.2210459479590216e-05,53246
Megasphaera,1.2210459479590216e-05,906
Pectobacterium,1.170169033460729e-05,122277
Anaerotignum,1.170169033460729e-05,2039240
Pseudescherichia,1.170169033460729e-05,2055880
Dickeya,1.170169033460729e-05,204037
Leptotrichia,1.170169033460729e-05,32067
Phytobacter,1.170169033460729e-05,447792
Listeria,1.1192921189624366e-05,1637
Rhodoferax,1.1192921189624366e-05,28065
Actinomyces,1.1192921189624366e-05,1654
Sebaldella,1.1192921189624366e-05,32068
Peptacetobacter,1.1192921189624366e-05,2743582
Bradyrhizobium,1.1192921189624366e-05,374
Leuconostoc,1.068415204464144e-05,1243
Atlantibacter,1.068415204464144e-05,1903434
Dehalobacter,1.068415204464144e-05,56112
Bordetella,1.068415204464144e-05,517
Nocardia,1.068415204464144e-05,1817
Desulfovibrio,1.068415204464144e-05,872
Synechococcus,1.068415204464144e-05,1129
Variovorax,1.068415204464144e-05,34072
Desulfitobacterium,1.0175382899658515e-05,36853
Achromobacter,1.0175382899658515e-05,222
Shewanella,1.0175382899658515e-05,22
Nocardioides,1.0175382899658515e-05,1839
Halomonas,1.0175382899658515e-05,2745
Ruminiclostridium,1.0175382899658515e-05,1508657
Elizabethkingia,1.0175382899658515e-05,308865
Lysinibacillus,1.0175382899658515e-05,400634
Pseudodesulfovibrio,1.0175382899658515e-05,2035811
Companilactobacillus,9.666613754675589e-06,2767879
Brachyspira,9.666613754675589e-06,29521
Hymenobacter,9.666613754675589e-06,89966
Pontibacter,9.666613754675589e-06,323449
Weizmannia,9.666613754675589e-06,2817139
Cytobacillus,9.666613754675589e-06,2675230
Sodaliphilus,9.666613754675589e-06,2815786
Geobacter,9.666613754675589e-06,28231
Erysipelothrix,9.157844609692663e-06,1647
Pediococcus,9.157844609692663e-06,1253
Sphaerochaeta,9.157844609692663e-06,399320
Thermoclostridium,9.157844609692663e-06,2304691
Agrobacterium,9.157844609692663e-06,357
Peptoniphilus,9.157844609692663e-06,162289
Leptospira,9.157844609692663e-06,171
Thermoanaerobacterium,9.157844609692663e-06,28895
Gimesia,9.157844609692663e-06,1649453
Phascolarctobacterium,8.649075464709737e-06,33024
Mycobacterium,8.649075464709737e-06,1763
Jejubacter,8.649075464709737e-06,2815296
Yokenella,8.649075464709737e-06,158876
Helicobacter,8.649075464709737e-06,209
Marinobacter,8.649075464709737e-06,2742
Peribacillus,8.649075464709737e-06,2675229
Neobacillus,8.649075464709737e-06,2675232
Natranaerobius,8.140306319726811e-06,375928
Spirosoma,8.140306319726811e-06,107
Intestinibaculum,8.140306319726811e-06,2679910
Polynucleobacter,8.140306319726811e-06,44013
Kushneria,8.140306319726811e-06,504090
Altererythrobacter,8.140306319726811e-06,361177
Brucella,8.140306319726811e-06,234
Desulfonema,7.631537174743886e-06,45654
Deinococcus,7.631537174743886e-06,1298
Shimwellia,7.631537174743886e-06,1335483
Campylobacter,7.631537174743886e-06,194
Caproicibacterium,7.631537174743886e-06,2834348
Hydrogenovibrio,7.631537174743886e-06,28884
Methanosarcina,7.631537174743886e-06,2207
Moorella,7.631537174743886e-06,44260
Levilactobacillus,7.631537174743886e-06,2767886
Dolosigranulum,7.631537174743886e-06,29393
Gemella,7.631537174743886e-06,1378
Acetobacterium,7.631537174743886e-06,33951
Pectinatus,7.631537174743886e-06,864
Plasmodium,7.12276802976096e-06,5820
Dehalococcoides,7.12276802976096e-06,61434
Dongshaea,7.12276802976096e-06,2802288
Porphyromonas,7.12276802976096e-06,836
Photobacterium,7.12276802976096e-06,657
Fibrobacter,7.12276802976096e-06,832
Aerococcus,7.12276802976096e-06,1375
Capnocytophaga,6.613998884778034e-06,1016
Ralstonia,6.613998884778034e-06,48736
Azoarcus,6.613998884778034e-06,12960
Lentilactobacillus,6.613998884778034e-06,2767893
Collimonas,6.613998884778034e-06,202907
Paracoccus,6.613998884778034e-06,265
Novosphingobium,6.613998884778034e-06,165696
Ureibacillus,6.613998884778034e-06,160795
Pontibacillus,6.105229739795108e-06,289201
Aestuarium,6.105229739795108e-06,2820509
Brevibacterium,6.105229739795108e-06,1696
Komagataeibacter,6.105229739795108e-06,1434011
Morganella,6.105229739795108e-06,581
Granulosicoccus,6.105229739795108e-06,437504
Halanaerobium,6.105229739795108e-06,2330
Arthrobacter,6.105229739795108e-06,1663
Desulfallas,6.105229739795108e-06,2282740
Dechloromonas,6.105229739795108e-06,73029
Pelosinus,6.105229739795108e-06,365348
Mogibacterium,6.105229739795108e-06,86331
Arabia,6.105229739795108e-06,2005386
Jeotgalibacillus,6.105229739795108e-06,157226
Alkaliphilus,6.105229739795108e-06,114627
Methylomusa,6.105229739795108e-06,2093783
Dehalobacterium,6.105229739795108e-06,51514
Veillonella,5.596460594812183e-06,29465
Proteus,5.596460594812183e-06,583
Arsenophonus,5.596460594812183e-06,637
Nostoc,5.596460594812183e-06,1177
Rubrobacter,5.596460594812183e-06,42255
Crenobacter,5.596460594812183e-06,1654931
Aquicella,5.596460594812183e-06,254245
Desulfurobacterium,5.596460594812183e-06,64159
Planomicrobium,5.596460594812183e-06,162291
Moraxella,5.596460594812183e-06,475
Sediminispirochaeta,5.596460594812183e-06,1911556
Chitinophaga,5.596460594812183e-06,79328
Lysobacter,5.596460594812183e-06,68
Gluconobacter,5.596460594812183e-06,441
Polaribacter,5.596460594812183e-06,52959
Marinomonas,5.596460594812183e-06,28253
Methanosphaera,5.596460594812183e-06,2316
Salinibacterium,5.596460594812183e-06,235888
Solibaculum,5.087691449829257e-06,2842531
Mucilaginibacter,5.087691449829257e-06,423349
Halioglobus,5.087691449829257e-06,1217416
Echinicola,5.087691449829257e-06,390846
Methylomonas,5.087691449829257e-06,416
Romboutsia,5.087691449829257e-06,1501226
Desulfosporosinus,5.087691449829257e-06,79206
Desulfobacter,5.087691449829257e-06,2289
Bartonella,5.087691449829257e-06,773
Maribacter,5.087691449829257e-06,252356
Arenibacter,5.087691449829257e-06,178469
Anaerobacillus,5.087691449829257e-06,704093
Fictibacillus,5.087691449829257e-06,1329200
Duncaniella,5.087691449829257e-06,2518495
Muribaculum,5.087691449829257e-06,1918540
Paludibacter,5.087691449829257e-06,346096
Providencia,5.087691449829257e-06,586
Stenotrophomonas,5.087691449829257e-06,40323
Thioalkalivibrio,5.087691449829257e-06,106633
Pandoraea,5.087691449829257e-06,93217
Succinivibrio,5.087691449829257e-06,83770
Kroppenstedtia,5.087691449829257e-06,1274351
Erythrobacter,4.5789223048463315e-06,1041
Sarcina,4.5789223048463315e-06,1266
Trueperella,4.5789223048463315e-06,1069494
Kurthia,4.5789223048463315e-06,1649
Mesobacillus,4.5789223048463315e-06,2675231
Tissierella,4.5789223048463315e-06,41273
Gudongella,4.5789223048463315e-06,2692382
Ethanoligenens,4.5789223048463315e-06,253238
Methanocorpusculum,4.5789223048463315e-06,2192
Jeotgalicoccus,4.5789223048463315e-06,227979
Terribacillus,4.5789223048463315e-06,459532
Microvirga,4.5789223048463315e-06,186650
Acetobacter,4.5789223048463315e-06,434
Candidatus Riesia,4.5789223048463315e-06,401618
Halobacteroides,4.5789223048463315e-06,42417
Plantibacter,4.5789223048463315e-06,190323
Leeuwenhoekiella,4.5789223048463315e-06,283735
Thermoanaerobacter,4.5789223048463315e-06,1754
Cohaesibacter,4.5789223048463315e-06,655352
Persicimonas,4.5789223048463315e-06,2766927
Methylocystis,4.5789223048463315e-06,133
Pseudoleptotrichia,4.5789223048463315e-06,2755140
Devosia,4.5789223048463315e-06,46913
Methanohalophilus,4.5789223048463315e-06,2175
Legionella,4.5789223048463315e-06,445
Sorangium,4.5789223048463315e-06,39643
Anaerococcus,4.5789223048463315e-06,165779
Thermoanaerosceptrum,4.070153159863406e-06,2651578
Dyella,4.070153159863406e-06,231454
Carnobacterium,4.070153159863406e-06,2747
Methanoplanus,4.070153159863406e-06,2314
Rossellomorea,4.070153159863406e-06,2837508
Lancefieldella,4.070153159863406e-06,2767353
Beggiatoa,4.070153159863406e-06,1021
Telmatocola,4.070153159863406e-06,1382832
Alicyclobacillus,4.070153159863406e-06,29330
Fusarium,4.070153159863406e-06,5506
Longibaculum,4.070153159863406e-06,1918538
Labrys,4.070153159863406e-06,204476
Spiroplasma,4.070153159863406e-06,2132
Amniculibacterium,4.070153159863406e-06,2715289
Myroides,4.070153159863406e-06,76831
Caballeronia,4.070153159863406e-06,1827195
Ornithobacterium,4.070153159863406e-06,28250
Pseudoclostridium,4.070153159863406e-06,2304693
Edwardsiella,4.070153159863406e-06,635
Parasphingorhabdus,4.070153159863406e-06,2709685
Marinilactibacillus,4.070153159863406e-06,191769
Slackia,4.070153159863406e-06,84108
Photorhabdus,4.070153159863406e-06,29487
Schaalia,4.070153159863406e-06,2529408
Hathewaya,4.070153159863406e-06,1769729
Salinispora,4.070153159863406e-06,168694
Syntrophotalea,4.070153159863406e-06,2812025
Thalassotalea,4.070153159863406e-06,1518149
Vagococcus,3.56138401488048e-06,2737
Colwellia,3.56138401488048e-06,28228
Chondromyces,3.56138401488048e-06,50
Parascardovia,3.56138401488048e-06,196082
Microbulbifer,3.56138401488048e-06,48073
Nitrosospira,3.56138401488048e-06,35798
Sulfurimonas,3.56138401488048e-06,202746
Dictyoglomus,3.56138401488048e-06,13
Kozakia,3.56138401488048e-06,153497
Actinocatenispora,3.56138401488048e-06,390988
Sulfitobacter,3.56138401488048e-06,60136
Thermodesulfovibrio,3.56138401488048e-06,28261
Alkalihalobacillus,3.56138401488048e-06,2675234
Ferrovibrio,3.56138401488048e-06,1231242
Diaphorobacter,3.56138401488048e-06,238749
Methylobacterium,3.56138401488048e-06,407
Stappia,3.56138401488048e-06,152161
Paraoerskovia,3.56138401488048e-06,665568
Pasteurella,3.56138401488048e-06,745
Stanieria,3.56138401488048e-06,102115
Devriesea,3.56138401488048e-06,472568
Neorhizobium,3.56138401488048e-06,1525371
Runella,3.56138401488048e-06,105
Nitrobacter,3.56138401488048e-06,911
Aspergillus,3.56138401488048e-06,5052
Algicoccus,3.56138401488048e-06,2782172
Paucilactobacillus,3.56138401488048e-06,2767890
Methyloversatilis,3.56138401488048e-06,378210
Maioricimonas,3.56138401488048e-06,2795777
Syntrophothermus,3.56138401488048e-06,129001
Chlorobium,3.56138401488048e-06,1091
Massilia,3.56138401488048e-06,149698
Xylella,3.56138401488048e-06,2370
Sutterella,3.56138401488048e-06,40544
Jonquetella,3.56138401488048e-06,428711
Pseudoxanthomonas,3.56138401488048e-06,83618
Moritella,3.56138401488048e-06,58050
Sediminibacillus,3.56138401488048e-06,482460
Comamonas,3.052614869897554e-06,283
Zymobacter,3.052614869897554e-06,33073
Sulfurospirillum,3.052614869897554e-06,57665
Sphingomonas,3.052614869897554e-06,13687
Thalassolituus,3.052614869897554e-06,187492
Acidaminococcus,3.052614869897554e-06,904
Aliarcobacter,3.052614869897554e-06,2321111
Thermococcus,3.052614869897554e-06,2263
Pseudorhodoplanes,3.052614869897554e-06,1734920
Pyricularia,3.052614869897554e-06,48558
Rothia,3.052614869897554e-06,32207
Mycoplasma,3.052614869897554e-06,2093
Mammaliicoccus,3.052614869897554e-06,2803850
Teredinibacter,3.052614869897554e-06,2425
Leptospirillum,3.052614869897554e-06,179
Lederbergia,3.052614869897554e-06,2804231
Salimicrobium,3.052614869897554e-06,351195
Salicibibacter,3.052614869897554e-06,2685905
Dissulfurispira,3.052614869897554e-06,2811506
Xenorhabdus,3.052614869897554e-06,626
Tolypothrix,3.052614869897554e-06,111782
Calothrix,3.052614869897554e-06,1186
Undibacterium,3.052614869897554e-06,401469
Tessaracoccus,3.052614869897554e-06,72763
Ktedonosporobacter,3.052614869897554e-06,2692417
Labrenzia,3.052614869897554e-06,478070
Rouxiella,3.052614869897554e-06,1565532
Bythopirellula,3.052614869897554e-06,1400386
Pseudarthrobacter,3.052614869897554e-06,1742993
Halothermothrix,3.052614869897554e-06,32636
Oenococcus,3.052614869897554e-06,46254
Tannerella,3.052614869897554e-06,195950
Exiguobacterium,3.052614869897554e-06,33986
Hydrogenophaga,3.052614869897554e-06,47420
Nonlabens,3.052614869897554e-06,363408
Rhodococcus,3.052614869897554e-06,1827
Drechmeria,3.052614869897554e-06,98402
Thiomicrorhabdus,2.5438457249146287e-06,2039723
Ottowia,2.5438457249146287e-06,219181
Tolumonas,2.5438457249146287e-06,43947
Mixta,2.5438457249146287e-06,2100764
Desulfobacula,2.5438457249146287e-06,28222
Metakosakonia,2.5438457249146287e-06,2055876
Melioribacter,2.5438457249146287e-06,1134403
Alteromonas,2.5438457249146287e-06,226
Sphingosinicella,2.5438457249146287e-06,335405
Francisella,2.5438457249146287e-06,262
Rhodopseudomonas,2.5438457249146287e-06,1073
Gallionella,2.5438457249146287e-06,96
Sphingobium,2.5438457249146287e-06,165695
Micromonospora,2.5438457249146287e-06,1873
Candidatus Vampirococcus,2.5438457249146287e-06,2789201
Leifsonia,2.5438457249146287e-06,110932
Rhodoluna,2.5438457249146287e-06,529883
Dialister,2.5438457249146287e-06,39948
Natronoglycomyces,2.5438457249146287e-06,2838311
Propionibacterium,2.5438457249146287e-06,1743
Dictyostelium,2.5438457249146287e-06,5782
Caldilinea,2.5438457249146287e-06,233191
Anaerolinea,2.5438457249146287e-06,233189
Gloeobacter,2.5438457249146287e-06,33071
Oceanispirochaeta,2.5438457249146287e-06,2035349
Oceanobacillus,2.5438457249146287e-06,182709
Metabacillus,2.5438457249146287e-06,2675233
Gemmata,2.5438457249146287e-06,113
Halobacillus,2.5438457249146287e-06,45667
Micavibrio,2.5438457249146287e-06,213485
Cetia,2.5438457249146287e-06,1775691
Candidatus Planktophila,2.5438457249146287e-06,622681
Geosporobacter,2.5438457249146287e-06,390805
Blattabacterium,2.5438457249146287e-06,34098
Loigolactobacillus,2.5438457249146287e-06,2767889
Pelagovum,2.5438457249146287e-06,2795377
Syntrophomonas,2.5438457249146287e-06,862
Cytophaga,2.5438457249146287e-06,978
Pseudonocardia,2.5438457249146287e-06,1847
Methanococcus,2.5438457249146287e-06,2184
Actinomadura,2.5438457249146287e-06,1988
Citricoccus,2.035076579931703e-06,169133
Roseococcus,2.035076579931703e-06,35812
Cryptosporidium,2.035076579931703e-06,5806
Ferrimonas,2.035076579931703e-06,44011
Theileria,2.035076579931703e-06,5873
Mannheimia,2.035076579931703e-06,75984
Mesotoga,2.035076579931703e-06,1184396
Desulfurispirillum,2.035076579931703e-06,393029
Alloactinosynnema,2.035076579931703e-06,674734
Flaviflexus,2.035076579931703e-06,1522056
Amycolatopsis,2.035076579931703e-06,1813
Candidatus Chazhemtobacterium,2.035076579931703e-06,2715734
Paraglaciecola,2.035076579931703e-06,1621534
Salinimonas,2.035076579931703e-06,288793
Aromatoleum,2.035076579931703e-06,551759
Tumebacillus,2.035076579931703e-06,432330
Leucobacter,2.035076579931703e-06,55968
Orientia,2.035076579931703e-06,69474
Caloramator,2.035076579931703e-06,44258
Pulveribacter,2.035076579931703e-06,2678886
Peptoclostridium,2.035076579931703e-06,1481960
Paraclostridium,2.035076579931703e-06,1849822
Acidianus,2.035076579931703e-06,12914
Desulfofarcimen,2.035076579931703e-06,2282742
Pusillimonas,2.035076579931703e-06,305976
Halolamina,2.035076579931703e-06,1075397
Amylolactobacillus,2.035076579931703e-06,2767876
Schleiferilactobacillus,2.035076579931703e-06,2767891
Methanosalsum,2.035076579931703e-06,196136
Ndongobacter,2.035076579931703e-06,1930845
Janthinobacterium,2.035076579931703e-06,29580
Anoxybacillus,2.035076579931703e-06,150247
Geobacillus,2.035076579931703e-06,129337
Giardia,2.035076579931703e-06,5740
Rummeliibacillus,2.035076579931703e-06,648802
Nitrosomonas,2.035076579931703e-06,914
Staphylospora,2.035076579931703e-06,2689589
Ustilago,2.035076579931703e-06,5269
Helcococcus,2.035076579931703e-06,31983
Gottschalkia,2.035076579931703e-06,1505664
Entomomonas,2.035076579931703e-06,2758906
Candidatus Puniceispirillum,2.035076579931703e-06,767891
Iodobacter,2.035076579931703e-06,32014
Salegentibacter,2.035076579931703e-06,143222
Thalassospira,2.035076579931703e-06,168934
Buchnera,2.035076579931703e-06,32199
Chlamydia,2.035076579931703e-06,810
Bdellovibrio,2.035076579931703e-06,958
Rahnella,2.035076579931703e-06,34037
Ewingella,2.035076579931703e-06,41201
Serpentinomonas,2.035076579931703e-06,2490452
Desulfobacterium,2.035076579931703e-06,2295
Adhaeribacter,2.035076579931703e-06,299566
Verrucomicrobium,2.035076579931703e-06,2735
Gramella,2.035076579931703e-06,292691
Raphidiopsis,2.035076579931703e-06,244599
Gemmatimonas,2.035076579931703e-06,173479
Nitrospira,2.035076579931703e-06,1234
Panacibacter,2.035076579931703e-06,1874621
Thermosulfidibacter,2.035076579931703e-06,412592
Halarcobacter,2.035076579931703e-06,2321115
Sulfurovum,2.035076579931703e-06,265570
Apibacter,1.526307434948777e-06,1778601
Abiotrophia,1.526307434948777e-06,46123
Coxiella,1.526307434948777e-06,776
Secundilactobacillus,1.526307434948777e-06,2767892
Cloacibacterium,1.526307434948777e-06,501783
Melissococcus,1.526307434948777e-06,33969
Maricaulis,1.526307434948777e-06,74317
Azospirillum,1.526307434948777e-06,191
Pirellula,1.526307434948777e-06,123
Formosa,1.526307434948777e-06,225842
Urbifossiella,1.526307434948777e-06,2807415
Amphibacillus,1.526307434948777e-06,29331
Riemerella,1.526307434948777e-06,34084
Psychroflexus,1.526307434948777e-06,83612
Tenacibaculum,1.526307434948777e-06,104267
Lapidilactobacillus,1.526307434948777e-06,2767884
Rickettsia,1.526307434948777e-06,780
Mariprofundus,1.526307434948777e-06,377315
Thermosediminibacter,1.526307434948777e-06,291988
Niabella,1.526307434948777e-06,379899
Terricaulis,1.526307434948777e-06,2768684
Alcyoneusvirus,1.526307434948777e-06,2560086
Arcobacter,1.526307434948777e-06,28196
Fulvivirga,1.526307434948777e-06,396811
Filomicrobium,1.526307434948777e-06,119044
Arcticibacterium,1.526307434948777e-06,2173039
Thermincola,1.526307434948777e-06,278993
Fibrella,1.526307434948777e-06,861914
Methanobrevibacter,1.526307434948777e-06,2172
Advenella,1.526307434948777e-06,290425
Basilea,1.526307434948777e-06,1472344
Natronomonas,1.526307434948777e-06,63743
Olleya,1.526307434948777e-06,336276
Halopiger,1.526307434948777e-06,387342
Tepidanaerobacter,1.526307434948777e-06,499228
Methanospirillum,1.526307434948777e-06,2202
Macrococcus,1.526307434948777e-06,69965
Acidihalobacter,1.526307434948777e-06,1765964
Viridibacillus,1.526307434948777e-06,496496
Mycoavidus,1.526307434948777e-06,1810868
Toxoplasma,1.526307434948777e-06,5810
Kitasatospora,1.526307434948777e-06,2063
Borreliella,1.526307434948777e-06,64895
Gloeothece,1.526307434948777e-06,28070
Brasilonema,1.526307434948777e-06,383614
Arachidicoccus,1.526307434948777e-06,1769012
Neisseria,1.526307434948777e-06,482
Anabaena,1.526307434948777e-06,1163
Actinoplanes,1.526307434948777e-06,1865
Verrucosispora,1.526307434948777e-06,84593
Pontivivens,1.526307434948777e-06,1844015
Frankia,1.526307434948777e-06,1854
Luteimonas,1.526307434948777e-06,83614
Saccharomonospora,1.526307434948777e-06,1851
Roseomonas,1.526307434948777e-06,125216
Tabrizicola,1.526307434948777e-06,1443919
Dinoroseobacter,1.526307434948777e-06,309512
Granulicella,1.526307434948777e-06,940557
Thermocrinis,1.526307434948777e-06,75905
Allochromatium,1.526307434948777e-06,85072
Mycoplasmopsis,1.526307434948777e-06,2767358
Candidatus Phytoplasma,1.526307434948777e-06,33926
Kocuria,1.526307434948777e-06,57493
Solibacillus,1.526307434948777e-06,648800
Changchengzhania,1.526307434948777e-06,2049301
Granulibacter,1.526307434948777e-06,364409
Paenisporosarcina,1.526307434948777e-06,651660
Dokdonia,1.526307434948777e-06,326319
Desulfopila,1.526307434948777e-06,429014
Kazachstania,1.526307434948777e-06,71245
Sideroxydans,1.526307434948777e-06,314343
Labilibaculum,1.526307434948777e-06,2060722
Finegoldia,1.526307434948777e-06,150022
Sulfuricella,1.526307434948777e-06,935200
Kluyveromyces,1.526307434948777e-06,4910
Talaromyces,1.526307434948777e-06,5094
Niveispirillum,1.526307434948777e-06,1543704
Barnesiella,1.526307434948777e-06,397864
Candidatus Profftia,1.526307434948777e-06,1177214
Candidatus Moranella,1.526307434948777e-06,1048757
Isosphaera,1.526307434948777e-06,127
Syntrophus,1.526307434948777e-06,43773
Lautropia,1.0175382899658514e-06,47670
Caulobacter,1.0175382899658514e-06,75
Candidatus Hamiltonella,1.0175382899658514e-06,568987
Acidovorax,1.0175382899658514e-06,12916
Naumovozyma,1.0175382899658514e-06,278028
Acidobacterium,1.0175382899658514e-06,33973
Candidatus Koribacter,1.0175382899658514e-06,658061
Thermotoga,1.0175382899658514e-06,2335
Petrotoga,1.0175382899658514e-06,28236
Thermovirga,1.0175382899658514e-06,336260
Neospora,1.0175382899658514e-06,29175
Neurospora,1.0175382899658514e-06,5140
Torulaspora,1.0175382899658514e-06,4948
Zygotorulaspora,1.0175382899658514e-06,1196389
Streptobacillus,1.0175382899658514e-06,34104
Yarrowia,1.0175382899658514e-06,4951
Schizosaccharomyces,1.0175382899658514e-06,4895
Leishmania,1.0175382899658514e-06,5658
Methanolobus,1.0175382899658514e-06,2220
Methanoculleus,1.0175382899658514e-06,45989
Haloterrigena,1.0175382899658514e-06,121871
Mosigvirus,1.0175382899658514e-06,1913652
Crinivirus,1.0175382899658514e-06,67753
Ilyobacter,1.0175382899658514e-06,167639
Sedimentisphaera,1.0175382899658514e-06,2483368
Delftia,1.0175382899658514e-06,80865
Pseudogulbenkiania,1.0175382899658514e-06,568394
Alcaligenes,1.0175382899658514e-06,507
Herbaspirillum,1.0175382899658514e-06,963
