species,SRR11487933,tax_id
MARVINBRYANTIA_FORMATEXIGENS,0.0,168384
LONGICATENA_CAECIMURIS,0.0,1796635
LIMOSILACTOBACILLUS_ORIS,0.0,1632
BACTEROIDES_SP._AR29,0.0,93975
LACTOBACILLUS_HELVETICUS,0.0,1587
MASSOSPORA_PLATYPEDIAE,0.0,2213018
ANAEROSTIPES_SP._992A,0.0,1261637
PREVOTELLA_SP._ICM33,0.0,1161412
RUMINOCOCCUS_SP._AF19-29,0.0,2293158
SHIGELLA_SONNEI,0.0,624
SHIGELLA_FLEXNERI,0.0,623
ALISTIPES_SP._D31T1-170403-E11,0.0,2787128
RUTHENIBACTERIUM_LACTATIFORMANS,0.0,1550024
ALISTIPES_COMMUNIS,0.0,2585118
RUMINOCOCCUS_SP._OM02-16LB,0.0,2302958
RUMINOCOCCUS_SP._AF37-6AT,0.0,2292068
ALISTIPES_DISPAR,0.0,2585119
ANAEROSTIPES_SP._MARSEILLE-Q3525,0.0,2758418
ALISTIPES_ONDERDONKII,0.0,328813
ALISTIPES_SHAHII,0.0,328814
PSEUDOFLAVONIFRACTOR_PHOCAEENSIS,0.0,1870988
PREVOTELLA_SCOPOS,0.0,589437
LACTIPLANTIBACILLUS_PLANTARUM,0.0,1590
PREVOTELLA_HISTICOLA,0.0,470565
PREVOTELLA_DENTICOLA,0.0,28129
BACTEROIDES_SP._CBA7301,0.0,2715212
BACTEROIDES_SP._L10-4,0.0,2746063
LACHNOSPIRA_SP._NSJ-43,0.0,2763051
CLOSTRIDIUM_CADAVERIS,0.0,1529
CLOSTRIDIUM_PUNICEUM,0.0,29367
BACTEROIDES_SALYERSIAE,0.0,291644
CLOSTRIDIUM_NIGERIENSE,0.0,1805470
CLOSTRIDIUM_NEONATALE,0.0,137838
CLOSTRIDIUM_HYDROGENIFORMANS,0.0,349933
BACTEROIDES_XYLANISOLVENS,0.0,371601
CLOSTRIDIUM_COCHLEARIUM,0.0,1494
BIFIDOBACTERIUM_BREVE,0.0,1685
BLAUTIA_SP._M29,0.0,2763027
LACHNOANAEROBACULUM_SP._OBRC5-5,0.0,936595
BLAUTIA_SP._MSJ-9,0.0,2841511
BLAUTIA_SP._MARSEILLE-P3087,0.0,1917876
CLOSTRIDIUM_ALGORIPHILUM,0.0,198347
CLOSTRIDIUM_SP._YB-6,0.0,2859781
BLAUTIA_LUTI,0.0,89014
BUTYRICICOCCUS_PULLICAECORUM,0.0,501571
CLOSTRIDIOIDES_DIFFICILE,0.0,1496
CLOSTRIDIUM_SP._IBUN13A,0.0,1523156
BACTEROIDES_RETICULOTERMITIS,0.0,1133319
BACTEROIDES_FRAGILIS,0.0,817
CLOSTRIDIUM_TAENIOSPORUM,0.0,394958
CLOSTRIDIUM_THERMOBUTYRICUM,0.0,29372
GEMMIGER_FORMICILIS,0.0,745368
FLAVONIFRACTOR_PLAUTII,0.0,292800
FAECALICATENA_FISSICATENA,0.0,290055
FAECALIBACTERIUM_SP._MARSEILLE-Q0746,0.0,2817019
BACTEROIDES_ACIDIFACIENS,0.0,85831
ENTEROBACTER_CLOACAE_COMPLEX-SP--ECL112,0.0,2850493
DOREA_LONGICATENA,0.0,88431
COPROCOCCUS_SP._ART55-1,0.0,751585
BACTEROIDES_BOUCHESDURHONENSIS,0.0,1841855
COLLINSELLA_SP._TF05-9AC,0.0,2292330
COLLINSELLA_SP._AM33-4BH,0.0,2292315
COLLINSELLA_SP._AM28-11LB,0.0,2292312
COLLINSELLA_SP._AM17-1,0.0,2292027
COLLINSELLA_SP._AF28-5AC,0.0,2292227
COLLINSELLA_SP._AF02-46-1,0.0,2292207
COLIDEXTRIBACTER_SP._210702-DFI-3-9,0.0,2883268
CLOSTRIDIUM_VINCENTII,0.0,52704
AGATHOBACULUM_SP._NSJ-28,0.0,2763013
