species,SRR11487931,tax_id
ALISTIPES_SP._CHKCI003,0.0,1780376.0
LIMOSILACTOBACILLUS_ORIS,0.0,1632.0
ALISTIPES_PUTREDINIS,0.0,28117.0
LACTOBACILLUS_JOHNSONII,0.0,33959.0
LACTIPLANTIBACILLUS_PLANTARUM,0.0,1590.0
RUMINOCOCCUS_SP._OM02-16LB,0.0,2302958.0
PARABACTEROIDES_SP._CH2-D42-20,0.0,2320086.0
RUMINOCOCCUS_SP._AF41-9,0.0,2292069.0
ROSEBURIA_SP._AM51-8,0.0,2292366.0
PREVOTELLA_MULTISACCHARIVORAX,0.0,310514.0
RUMINOCOCCUS_SP._AF19-29,0.0,2293158.0
LACHNOSPIRA_SP._NSJ-43,0.0,2763051.0
PREVOTELLA_HISTICOLA,0.0,470565.0
RUMINOCOCCUS_SP._AF21-3,0.0,2292250.0
PHOCAEICOLA_PLEBEIUS,0.0,310297.0
PHOCAEICOLA_DOREI,0.0,357276.0
PARABACTEROIDES_SP._D26,0.0,658662.0
RUMINOCOCCUS_SP._AM23-1LB,0.0,2293189.0
RUMINOCOCCUS_SP._AM40-10AC,0.0,2293212.0
PARABACTEROIDES_JOHNSONII,0.0,387661.0
PSEUDORHODOFERAX_SOLI,0.0,545864.0
ALISTIPES_COMMUNIS,0.0,2585118.0
RUMINOCOCCUS_LACTARIS,0.0,46228.0
RUMINOCOCCUS_TORQUES,0.0,33039.0
ALISTIPES_SP._DSM-112343,0.0,2941326.0
COLLINSELLA_SP._AF02-46-1,0.0,2292207.0
HUNGATELLA_HATHEWAYI,0.0,154046.0
BLAUTIA_LUTI,0.0,89014.0
CLOSTRIDIUM_ALGORIPHILUM,0.0,198347.0
CLOSTRIDIUM_SP._LS,0.0,1352601.0
CLOSTRIDIUM_SP._IBUN62F,0.0,1523157.0
CLOSTRIDIUM_SP._IBUN13A,0.0,1523156.0
CLOSTRIDIUM_SP._HMSC19A10,0.0,1581148.0
CLOSTRIDIUM_SP._D43T1-170807-H7,0.0,2787140.0
CLOSTRIDIUM_SP._BJN0001,0.0,2930219.0
BUTYRICICOCCUS_PULLICAECORUM,0.0,501571.0
BLAUTIA_OBEUM,0.0,40520.0
BLAUTIA_CAECIMURIS,0.0,1796615.0
CLOSTRIDIUM_BOTULINUM,0.0,1491.0
BLAUTIA_SP._MARSEILLE-P3087,0.0,1917876.0
BLAUTIA_SP._MSJ-9,0.0,2841511.0
BLAUTIA_SP._M29,0.0,2763027.0
BIFIDOBACTERIUM_BREVE,0.0,1685.0
BACTEROIDES_SP._L10-4,0.0,2746063.0
BACTEROIDES_CACCAE,0.0,47678.0
BACTEROIDES_SALYERSIAE,0.0,291644.0
BACTEROIDES_FAECALIS,0.0,2447885.0
BACTEROIDES_NORDII,0.0,291645.0
CLOSTRIDIUM_BARATII,0.0,1561.0
CLOSTRIDIUM_COCHLEARIUM,0.0,1494.0
FLAVONIFRACTOR_PLAUTII,0.0,292800.0
COLLINSELLA_SP._AM33-4BH,0.0,2292315.0
FAECALIBACTERIUM_SP._MARSEILLE-Q0746,0.0,2817019.0
FAECALIBACTERIUM_SP._I3389,0.0,2929493.0
FAECALIBACTERIUM_SP._4P15,0.0,2763046.0
EXTIBACTER_MURIS,0.0,1796622.0
ENTEROCLOSTER_CLOSTRIDIOFORMIS,0.0,1531.0
ENTEROBACTER_CLOACAE_COMPLEX-SP--ECL112,0.0,2850493.0
DOREA_LONGICATENA,0.0,88431.0
DOREA_SP._AM58-8,0.0,2292346.0
COPROCOCCUS_CATUS,0.0,116085.0
COLIDEXTRIBACTER_SP._210702-DFI-3-9,0.0,2883268.0
CLOSTRIDIUM_FRIGIDICARNIS,0.0,84698.0
CLOSTRIDIUM_TAENIOSPORUM,0.0,394958.0
CLOSTRIDIUM_SCINDENS,0.0,29347.0
ANAEROBUTYRICUM_SOEHNGENII,0.0,105843.0
ANAEROSTIPES_BUTYRATICUS,0.0,645466.0
CLOSTRIDIUM_NIGERIENSE,0.0,1805470.0
CLOSTRIDIUM_NEONATALE,0.0,137838.0
CLOSTRIDIUM_HYDROGENIFORMANS,0.0,349933.0
CLOSTRIDIUM_GELIDUM,0.0,704125.0
CLOSTRIDIUM_FRIGORIS,0.0,205327.0
CLOSTRIDIUM_PERFRINGENS,0.0,1502.0
