Species,RA,TAX_ID
Kluyvera intermedia,1.9853960704182424e-05,61648
Bacteroides xylanisolvens,1.8780773639091483e-05,371601
Kosakonia arachidis,1.8780773639091483e-05,551989
Shimwellia blattae,1.824418010654601e-05,563
Faecalibacterium prausnitzii,1.824418010654601e-05,853
Enterococcus faecium,1.824418010654601e-05,1352
Bifidobacterium catenulatum,1.824418010654601e-05,1686
Leclercia sp. 29361,1.770758657400054e-05,2714951
Enterobacter ludwigii,1.770758657400054e-05,299767
Citrobacter portucalensis,1.717099304145507e-05,1639133
Buttiauxella agrestis,1.717099304145507e-05,82977
Parabacteroides johnsonii,1.717099304145507e-05,387661
Ruminococcus torques,1.66343995089096e-05,33039
Coprococcus catus,1.5561212443818656e-05,116085
Cedecea sp. FDAARGOS_727,1.5561212443818656e-05,2545798
Blautia producta,1.5561212443818656e-05,33035
Enterobacter huaxiensis,1.5561212443818656e-05,2494702
Blautia argi,1.5024618911273186e-05,1912897
Kosakonia sp. SMBL-WEM22,1.3951431846182245e-05,2725560
Enterobacter mori,1.3951431846182245e-05,539813
Enterobacter kobei,1.3414838313636774e-05,208224
Bifidobacterium adolescentis,1.3414838313636774e-05,1680
Pseudescherichia vulneris,1.2878244781091302e-05,566
Symbiopectobacterium purcellii,1.2341651248545832e-05,2871826
Citrobacter braakii,1.2341651248545832e-05,57706
Enterobacter bugandensis,1.2341651248545832e-05,881260
Clostridium botulinum,1.1805057716000361e-05,1491
Enterobacter oligotrophicus,1.1805057716000361e-05,2478464
Bacteroides faecis,1.1805057716000361e-05,674529
Enterobacter sp. RHBSTW-00175,1.1805057716000361e-05,2742639
Simiaoa sunii,1.1268464183454889e-05,2763672
Raoultella planticola,1.0731870650909418e-05,575
Kosakonia radicincitans,1.0731870650909418e-05,283686
Coprococcus comes,1.0731870650909418e-05,410072
Cronobacter condimenti,1.0731870650909418e-05,1163710
Citrobacter pasteurii,1.0731870650909418e-05,1563222
Cronobacter dublinensis,1.0731870650909418e-05,413497
Phocaeicola vulgatus,1.0195277118363948e-05,821
Bifidobacterium animalis,1.0195277118363948e-05,28025
Bacteroides caecimuris,1.0195277118363948e-05,1796613
Clostridioides difficile,9.658683585818477e-06,1496
Coprococcus sp. ART55/1,9.658683585818477e-06,751585
Enterobacter soli,9.658683585818477e-06,885040
Clostridium scindens,9.658683585818477e-06,29347
Klebsiella quasivariicola,9.658683585818477e-06,2026240
Blautia hansenii,9.658683585818477e-06,1322
Collinsella stercoris,9.122090053273005e-06,147206
Plesiomonas shigelloides,9.122090053273005e-06,703
Enterobacter chuandaensis,9.122090053273005e-06,2497875
Homo sapiens,8.585496520727535e-06,9606
Bacteroides caccae,8.585496520727535e-06,47678
Citrobacter freundii complex sp. CFNIH2,8.585496520727535e-06,2066049
Lactobacillus helveticus,8.585496520727535e-06,1587
Bifidobacterium pullorum,8.048902988182064e-06,78448
Kosakonia pseudosacchari,8.048902988182064e-06,1646340
Clostridium beijerinckii,8.048902988182064e-06,1520
Klebsiella africana,8.048902988182064e-06,2489010
Flavonifractor plautii,8.048902988182064e-06,292800
Cutibacterium avidum,7.512309455636593e-06,33010
Kosakonia sp. MUSA4,7.512309455636593e-06,2067958
Alistipes onderdonkii,7.512309455636593e-06,328813
Enterobacter chengduensis,7.512309455636593e-06,2494701
Raoultella sp. HC6,7.512309455636593e-06,2923366
Bacteroides zhangwenhongii,7.512309455636593e-06,2650157
Faecalibacterium duncaniae,6.975715923091122e-06,411483
Aeromonas caviae,6.975715923091122e-06,648
Paraprevotella xylaniphila,6.975715923091122e-06,454155
Novisyntrophococcus fermenticellae,6.975715923091122e-06,2068655
Cronobacter universalis,6.975715923091122e-06,535744
Clostridium hylemonae,6.975715923091122e-06,89153
Bifidobacterium imperatoris,6.975715923091122e-06,2020965
Parabacteroides sp. CT06,6.975715923091122e-06,2025876
Cedecea lapagei,6.975715923091122e-06,158823
Bifidobacterium pseudocatenulatum,6.439122390545651e-06,28026
Bifidobacterium angulatum,6.439122390545651e-06,1683
Roseburia sp. NSJ-69,6.439122390545651e-06,2763062
Citrobacter arsenatis,6.439122390545651e-06,2546350
Clostridium sp. M62/1,6.439122390545651e-06,411486
Enterocloster bolteae,5.9025288580001805e-06,208479
Lelliottia sp. WB101,5.9025288580001805e-06,2153385
Lactobacillus johnsonii,5.9025288580001805e-06,33959
Clostridium baratii,5.9025288580001805e-06,1561
Wansuia hejianensis,5.9025288580001805e-06,2763667
Klebsiella grimontii,5.9025288580001805e-06,2058152
Kosakonia sp. CCTCC M2018092,5.9025288580001805e-06,2492396
Escherichia sp. SCLE84,5.365935325454709e-06,2725997
Citrobacter sedlakii,5.365935325454709e-06,67826
Blautia liquoris,5.365935325454709e-06,2779518
Lactiplantibacillus plantarum,5.365935325454709e-06,1590
Atlantibacter subterranea,5.365935325454709e-06,255519
Sellimonas intestinalis,5.365935325454709e-06,1653434
Citrobacter sp. BDA59-3,4.829341792909239e-06,2781952
Raoultella terrigena,4.829341792909239e-06,577
Cronobacter malonaticus,4.829341792909239e-06,413503
Lactobacillus phage phi jlb1,4.829341792909239e-06,1416334
Bifidobacterium pseudolongum,4.829341792909239e-06,1694
Massilistercora timonensis,4.829341792909239e-06,2086584
Lachnoclostridium phocaeense,4.829341792909239e-06,1871021
Enterobacter cloacae complex sp.,4.292748260363767e-06,2027919
Clostridium sp. SY8519,4.292748260363767e-06,1042156
Bifidobacterium dentium,4.292748260363767e-06,1689
Bacteroides sp. CBA7301,4.292748260363767e-06,2715212
Faecalibacterium sp. IP329,4.292748260363767e-06,2929489
Aeromonas veronii,4.292748260363767e-06,654
Clostridium perfringens,4.292748260363767e-06,1502
Qiania dongpingensis,4.292748260363767e-06,2763669
Candidatus Hamiltonella defensa,4.292748260363767e-06,138072
Kosakonia oryzae,4.292748260363767e-06,497725
Enterobacter sp. E76,4.292748260363767e-06,2596949
Bacteroides nordii,3.7561547278182964e-06,291645
Raoultella electrica,3.7561547278182964e-06,1259973
Leclercia sp. W17,3.7561547278182964e-06,2282309
Bifidobacterium subtile,3.7561547278182964e-06,77635
Faecalibacterium sp. I3333,3.7561547278182964e-06,2929492
Clostridium innocuum,3.7561547278182964e-06,1522
Bifidobacterium thermophilum,3.2195611952728255e-06,33905
Enterobacter sp. JBIWA008,3.2195611952728255e-06,2831892
Olsenella uli,3.2195611952728255e-06,133926
Parolsenella catena,3.2195611952728255e-06,2003188
Yersinia pestis,3.2195611952728255e-06,632
Enterobacter sichuanensis,3.2195611952728255e-06,2071710
Phytobacter sp. SCO41,3.2195611952728255e-06,1756993
Clostridium manihotivorum,3.2195611952728255e-06,2320868
Enterobacter sp. SES19,3.2195611952728255e-06,2705458
Faecalibacterium sp. I2392,3.2195611952728255e-06,2929490
Burkholderia contaminans,3.2195611952728255e-06,488447
Kluyvera genomosp. 3,3.2195611952728255e-06,2774055
Lelliottia sp. AC1,3.2195611952728255e-06,2067959
Kluyvera sp. CRP,3.2195611952728255e-06,2873269
Buttiauxella ferragutiae,2.6829676627273546e-06,82989
Enterobacter sp. Colony194,2.6829676627273546e-06,2866201
Megasphaera stantonii,2.6829676627273546e-06,2144175
Aeromonas media,2.6829676627273546e-06,651
Vibrio cholerae,2.6829676627273546e-06,666
Hungatella hathewayi,2.6829676627273546e-06,154046
Anaerostipes caccae,2.6829676627273546e-06,105841
Prevotella intermedia,2.6829676627273546e-06,28131
Lachnoclostridium sp. YL32,2.6829676627273546e-06,1834196
Lactobacillus taiwanensis,2.6829676627273546e-06,508451
Clostridium estertheticum,2.6829676627273546e-06,238834
Faecalibacterium sp. I3389,2.6829676627273546e-06,2929493
Proteus mirabilis,2.6829676627273546e-06,584
Enterocloster clostridioformis,2.6829676627273546e-06,1531
Morganella morganii,2.6829676627273546e-06,582
Shigella sp. PIB,2.6829676627273546e-06,2906475
Candidatus Moranella endobia,2.6829676627273546e-06,1048758
Bifidobacterium choerinum,2.6829676627273546e-06,35760
Eggerthella sp. YY7918,2.6829676627273546e-06,502558
Enterobacter sp. BIDMC 29,2.6829676627273546e-06,1329841
Citrobacter sp. 172116965,2.6829676627273546e-06,2683822
Lacrimispora sphenoides,2.6829676627273546e-06,29370
Mageeibacillus indolicus,2.6829676627273546e-06,884684
Pusillibacter faecalis,2.1463741301818837e-06,2714358
Pseudomonas aeruginosa,2.1463741301818837e-06,287
Vibrio parahaemolyticus,2.1463741301818837e-06,670
Photobacterium damselae,2.1463741301818837e-06,38293
Arabiibacter massiliensis,2.1463741301818837e-06,1870985
Prevotella veroralis,2.1463741301818837e-06,28137
Adlercreutzia equolifaciens,2.1463741301818837e-06,446660
Faecalibacterium sp. I4179,2.1463741301818837e-06,2929494
Eubacterium sp. c-25,2.1463741301818837e-06,2841037
Eubacterium callanderi,2.1463741301818837e-06,53442
Citrobacter sp. RHB35-C17,2.1463741301818837e-06,2742625
Leclercia sp. Colony189,2.1463741301818837e-06,2681309
Candidatus Blochmannia ocreatus,2.1463741301818837e-06,251538
Citrobacter sp. CFNIH10,2.1463741301818837e-06,1920110
Clostridium diolis,2.1463741301818837e-06,223919
Clostridium tyrobutyricum,2.1463741301818837e-06,1519
Clostridium saccharobutylicum,2.1463741301818837e-06,169679
Intestinimonas butyriciproducens,2.1463741301818837e-06,1297617
Candidatus Erwinia haradaeae,2.1463741301818837e-06,1922217
Anaerotignum propionicum,2.1463741301818837e-06,28446
Bifidobacterium actinocoloniiforme,2.1463741301818837e-06,638619
Bifidobacterium eulemuris,2.1463741301818837e-06,1765219
Candidatus Hoaglandella endobia,2.1463741301818837e-06,1778263
Candidatus Doolittlea endobia,2.1463741301818837e-06,1778262
Alistipes senegalensis,2.1463741301818837e-06,1288121
Alistipes indistinctus,2.1463741301818837e-06,626932
Phocaeicola dorei,2.1463741301818837e-06,357276
Edwardsiella anguillarum,2.1463741301818837e-06,1821960
Enterobacter sp. JBIWA003,2.1463741301818837e-06,2831890
Enterobacter sp. JBIWA005,2.1463741301818837e-06,2831891
Lacrimispora saccharolytica,1.6097805976364128e-06,84030
Enterobacter sp. N18-03635,1.6097805976364128e-06,2500132
Citrobacter cronae,1.6097805976364128e-06,1748967
Bacteroides sp. M10,1.6097805976364128e-06,2763022
Bacteroides zoogleoformans,1.6097805976364128e-06,28119
Anaerocolumna sedimenticola,1.6097805976364128e-06,2696063
Pseudomonas sp. MM211,1.6097805976364128e-06,2866808
Bacteroides eggerthii,1.6097805976364128e-06,28111
Acinetobacter baumannii,1.6097805976364128e-06,470
Citrobacter youngae,1.6097805976364128e-06,133448
Citrobacter sp. RHBSTW-00599,1.6097805976364128e-06,2742657
Bacteroides heparinolyticus,1.6097805976364128e-06,28113
Anaerocolumna chitinilytica,1.6097805976364128e-06,1727145
Citrobacter sp. FDAARGOS_156,1.6097805976364128e-06,1702170
Pectobacterium parmentieri,1.6097805976364128e-06,1905730
Halolamina sp. CBA1230,1.6097805976364128e-06,1853690
Streptomyces gilvosporeus,1.6097805976364128e-06,553510
Aeromonas sp. FDAARGOS 1406,1.6097805976364128e-06,2778055
Pantoea sp. CCBC3-3-1,1.6097805976364128e-06,2490851
Aeromonas hydrophila,1.6097805976364128e-06,644
Acetobacterium woodii,1.6097805976364128e-06,33952
Pectobacterium versatile,1.6097805976364128e-06,2488639
Xenorhabdus doucetiae,1.6097805976364128e-06,351671
Leclercia sp. 119287,1.6097805976364128e-06,2681308
Leclercia sp. J807,1.6097805976364128e-06,2681307
Leclercia sp. W6,1.6097805976364128e-06,2282310
Vibrio sp. ED004,1.6097805976364128e-06,2785124
Limosilactobacillus gastricus,1.6097805976364128e-06,227942
Xenorhabdus nematophila,1.6097805976364128e-06,628
Faecalitalea cylindroides,1.6097805976364128e-06,39483
Vibrio europaeus,1.6097805976364128e-06,300876
Vibrio penaeicida,1.6097805976364128e-06,104609
Bifidobacterium lemurum,1.6097805976364128e-06,1603886
Eubacterium maltosivorans,1.6097805976364128e-06,2041044
Raoultibacter timonensis,1.6097805976364128e-06,1907662
Buchnera aphidicola,1.6097805976364128e-06,9
Klebsiella sp. A52,1.6097805976364128e-06,2834819
Lachnospira eligens,1.0731870650909418e-06,39485
Wujia chipingensis,1.0731870650909418e-06,2763670
Alteromonas sp. RKMC-009,1.0731870650909418e-06,2267264
Erwinia sp. Ejp617,1.0731870650909418e-06,215689
Butyrivibrio hungatei,1.0731870650909418e-06,185008
Clostridium sp. JN-9,1.0731870650909418e-06,2507159
Halomonas sp. FeN2,1.0731870650909418e-06,2832500
Providencia vermicola,1.0731870650909418e-06,333965
Pantoea agglomerans,1.0731870650909418e-06,549
Pantoea ananatis,1.0731870650909418e-06,553
Endozoicomonas sp. SCSIO W0465,1.0731870650909418e-06,2918516
Yersinia pseudotuberculosis,1.0731870650909418e-06,633
Citrobacter sp. MGH 55,1.0731870650909418e-06,1439319
Citrobacter sp. CRE-46,1.0731870650909418e-06,1703250
Citrobacter sp. RHBSTW-01013,1.0731870650909418e-06,2742677
Clostridium septicum,1.0731870650909418e-06,1504
Yersinia frederiksenii,1.0731870650909418e-06,29484
Yersinia enterocolitica,1.0731870650909418e-06,630
Serratia liquefaciens,1.0731870650909418e-06,614
Enterobacteriaceae endosymbiont of Plateumaris pusilla,1.0731870650909418e-06,2675795
Coprococcus eutactus,1.0731870650909418e-06,33043
Enterobacter sp. BIDMC100,1.0731870650909418e-06,1686399
Aeromonas sp. ASNIH7,1.0731870650909418e-06,1920107
Slackia heliotrinireducens,1.0731870650909418e-06,84110
Klebsiella sp. LY,1.0731870650909418e-06,2015795
Eggerthella guodeyinii,1.0731870650909418e-06,2690837
Amycolatopsis sp. TNS106,1.0731870650909418e-06,2861750
Actinomyces procaprae,1.0731870650909418e-06,2560010
Pseudomonas alcaligenes,1.0731870650909418e-06,43263
Vibrio sp. ED002,1.0731870650909418e-06,2785123
Leclercia sp. LSNIH1,1.0731870650909418e-06,1920114
Enterobacter sp. SGAir0187,1.0731870650909418e-06,2836161
Enterobacter sp. HK169,1.0731870650909418e-06,1868135
Cronobacter muytjensii,1.0731870650909418e-06,413501
Leminorella richardii,1.0731870650909418e-06,158841
Thiopseudomonas alkaliphila,1.0731870650909418e-06,1697053
Buttiauxella sp. 3AFRM03,1.0731870650909418e-06,2479367
Nocardioides dokdonensis,1.0731870650909418e-06,450734
secondary endosymbiont of Heteropsylla cubana,1.0731870650909418e-06,134287
secondary endosymbiont of Ctenarytaina eucalypti,1.0731870650909418e-06,1199245
Pectobacterium brasiliense,1.0731870650909418e-06,180957
Anaerocolumna cellulosilytica,1.0731870650909418e-06,433286
Anaerostipes rhamnosivorans,1.0731870650909418e-06,1229621
Cutibacterium granulosum,1.0731870650909418e-06,33011
Bifidobacterium asteroides,1.0731870650909418e-06,1684
Butyrivibrio fibrisolvens,1.0731870650909418e-06,831
Butyrivibrio proteoclasticus,1.0731870650909418e-06,43305
Thermophilibacter immobilis,1.0731870650909418e-06,2779519
Citrobacter sp. TSA-1,1.0731870650909418e-06,184912
Clostridium cadaveris,1.0731870650909418e-06,1529
Spirosoma pollinicola,1.0731870650909418e-06,2057025
Ligilactobacillus salivarius,1.0731870650909418e-06,1624
Apibacter raozihei,1.0731870650909418e-06,2500547
Vagococcus fluvialis,1.0731870650909418e-06,2738
Odoribacter splanchnicus,1.0731870650909418e-06,28118
Streptococcus infantis,1.0731870650909418e-06,68892
Alistipes dispar,1.0731870650909418e-06,2585119
Treponema peruense,1.0731870650909418e-06,2787628
Phocaeicola coprophilus,1.0731870650909418e-06,387090
Sporosarcina sp. PTS2304,1.0731870650909418e-06,2283194
Bacteroides stercoris,1.0731870650909418e-06,46506
Bacteroides coprosuis,1.0731870650909418e-06,151276
Bacteroides helcogenes,1.0731870650909418e-06,290053
Bacteroides humanifaecis,1.0731870650909418e-06,2792859
Bacteroides luhongzhouii,1.0731870650909418e-06,2650158
Ruminococcus albus,1.0731870650909418e-06,1264
Brevibacillus brevis,1.0731870650909418e-06,1393
Prevotella ruminicola,1.0731870650909418e-06,839
Lysinibacillus timonensis,1.0731870650909418e-06,2086577
Brevundimonas sp. M20,1.0731870650909418e-06,2591463
Clostridium kluyveri,1.0731870650909418e-06,1534
Gottschalkia acidurici,1.0731870650909418e-06,1556
Faecalibacillus intestinalis,1.0731870650909418e-06,1982626
Macrococcus armenti,1.0731870650909418e-06,2875764
Luteimonas sp. JM171,1.0731870650909418e-06,1896164
Phocaeicola salanitronis,1.0731870650909418e-06,376805
Latilactobacillus sakei,1.0731870650909418e-06,1599
Citrobacter sp. BIDMC107,1.0731870650909418e-06,1686384
Christensenella sp. Marseille-P3954,1.0731870650909418e-06,2086585
Acinetobacter sp. MYb10,1.0731870650909418e-06,1827285
Flintibacter sp. KGMB00164,1.0731870650909418e-06,2610895
Iocasia fonsfrigidae,1.0731870650909418e-06,2682810
Emergencia timonensis,1.0731870650909418e-06,1776384
Lactobacillus delbrueckii,1.0731870650909418e-06,1584
Lactobacillus crispatus,1.0731870650909418e-06,47770
Lactobacillus kullabergensis,1.0731870650909418e-06,1218493
Clostridium taeniosporum,1.0731870650909418e-06,394958
Histophilus somni,1.0731870650909418e-06,731
Clostridium chauvoei,1.0731870650909418e-06,46867
Clostridium bornimense,1.0731870650909418e-06,1216932
Aeromonas salmonicida,5.365935325454709e-07,645
Turicimonas muris,5.365935325454709e-07,1796652
Brenneria izadpanahii,5.365935325454709e-07,2722756
Lonsdalea populi,5.365935325454709e-07,1172565
Methanocaldococcus vulcanius,5.365935325454709e-07,73913
Edwardsiella tarda,5.365935325454709e-07,636
Sideroxydans lithotrophicus,5.365935325454709e-07,63745
Candidatus Sodalis pierantonius,5.365935325454709e-07,1486991
Pseudogulbenkiania sp. NH8B,5.365935325454709e-07,748280
Advenella kashmirensis,5.365935325454709e-07,310575
Iodobacter fluviatilis,5.365935325454709e-07,537
Chromobacterium violaceum,5.365935325454709e-07,536
Achromobacter spanius,5.365935325454709e-07,217203
Bordetella hinzii,5.365935325454709e-07,103855
Rhodoferax sp. MIZ03,5.365935325454709e-07,2798804
Tepidimonas taiwanensis,5.365935325454709e-07,307486
Massilia sp. NP310,5.365935325454709e-07,2861282
Aeromonas sp. ASNIH2,5.365935325454709e-07,1636607
Rhodoferax koreense,5.365935325454709e-07,1842727
Myxococcus stipitatus,5.365935325454709e-07,83455
Massilia sp. HC52,5.365935325454709e-07,2852099
Aeromonas sp. CA23,5.365935325454709e-07,2033032
Succinivibrio dextrinosolvens,5.365935325454709e-07,83771
Rahnella aquatilis,5.365935325454709e-07,34038
Aeromonas schubertii,5.365935325454709e-07,652
Delftia acidovorans,5.365935325454709e-07,80866
Thauera aromatica,5.365935325454709e-07,59405
Dickeya solani,5.365935325454709e-07,1089444
Chondromyces crocatus,5.365935325454709e-07,52
Fusobacterium gastrosuis,5.365935325454709e-07,1755100
Tatumella ptyseos,5.365935325454709e-07,82987
Treponema sp. OMZ 305,5.365935325454709e-07,1659192
Sediminispirochaeta smaragdinae,5.365935325454709e-07,55206
Sphaerochaeta globosa,5.365935325454709e-07,1131703
Pantoea stewartii,5.365935325454709e-07,66269
Fusobacterium ulcerans,5.365935325454709e-07,861
Pseudoleptotrichia goodfellowii,5.365935325454709e-07,157692
Brenneria rubrifaciens,5.365935325454709e-07,55213
Tepiditoga spiralis,5.365935325454709e-07,2108365
Caldimicrobium thiodismutans,5.365935325454709e-07,1653476
Aminomonas paucivorans,5.365935325454709e-07,81412
Erwinia tracheiphila,5.365935325454709e-07,65700
Erwinia persicina,5.365935325454709e-07,55211
Fretibacterium fastidiosum,5.365935325454709e-07,651822
Treponema brennaborense,5.365935325454709e-07,81028
Treponema phagedenis,5.365935325454709e-07,162
Tichowtungia aerotolerans,5.365935325454709e-07,2697043
Nissabacter sp. SGAir0207,5.365935325454709e-07,2126321
Haladaptatus sp. PSR5,5.365935325454709e-07,2884875
Candidatus Fukatsuia symbiotica,5.365935325454709e-07,1878942
Rahnella sp. ERMR1:05,5.365935325454709e-07,1805933
Pectobacterium carotovorum,5.365935325454709e-07,554
Urbifossiella limnaea,5.365935325454709e-07,2528023
Limnoglobus roseus,5.365935325454709e-07,2598579
Sulfurovum sp. XGS-02,5.365935325454709e-07,2925411
Syntrophus aciditrophicus,5.365935325454709e-07,316277
Dickeya zeae,5.365935325454709e-07,204042
Desulfobacter postgatei,5.365935325454709e-07,2293
Natronobiforma sp. CGA73,5.365935325454709e-07,2963434
Cloacibacillus porcorum,5.365935325454709e-07,1197717
Pseudodesulfovibrio mercurii,5.365935325454709e-07,641491
Advenella mimigardefordensis,5.365935325454709e-07,302406
Vibrio scophthalmi,5.365935325454709e-07,45658
Chitinimonas arctica,5.365935325454709e-07,2594795
Stutzerimonas stutzeri,5.365935325454709e-07,316
Marinobacter sp. LV10R510-11A,5.365935325454709e-07,1415568
Lysobacter sp. TY2-98,5.365935325454709e-07,2290922
Xanthomonas sp. SI,5.365935325454709e-07,2724123
Ahniella affigens,5.365935325454709e-07,2021234
Cellvibrio sp. PSBB006,5.365935325454709e-07,1987723
Cellvibrio sp. KY-GH-1,5.365935325454709e-07,2303332
Spongiibacter sp. IMCC21906,5.365935325454709e-07,1620392
Spongiibacter nanhainus,5.365935325454709e-07,2794344
Marinobacter sp. NP-4(2019),5.365935325454709e-07,2488665
Acidihalobacter ferrooxydans,5.365935325454709e-07,1765967
Caldichromatium japonicum,5.365935325454709e-07,2699430
Thiosulfatimonas sediminis,5.365935325454709e-07,2675054
Methylomonas sp. LW13,5.365935325454709e-07,107637
Dichelobacter nodosus,5.365935325454709e-07,870
Legionella lansingensis,5.365935325454709e-07,45067
Candidatus Steffania adelgidicola,5.365935325454709e-07,1076626
Actinobacillus sp. GY-402,5.365935325454709e-07,2774188
Mannheimia haemolytica,5.365935325454709e-07,75985
Ralstonia solanacearum,5.365935325454709e-07,305
Shewanella sp. ANA-3,5.365935325454709e-07,94122
Serratia symbiotica,5.365935325454709e-07,138074
Litoricola lipolytica,5.365935325454709e-07,418701
Marinomonas algicola,5.365935325454709e-07,2773454
Halomonas subglaciescola,5.365935325454709e-07,29571
Halomonas sp. THAF5a,5.365935325454709e-07,2587844
Halomonas sp. JS92-SW72,5.365935325454709e-07,2306583
Acinetobacter wanghuae,5.365935325454709e-07,2662362
Acinetobacter schindleri,5.365935325454709e-07,108981
Alteromonas macleodii,5.365935325454709e-07,28108
Acinetobacter portensis,5.365935325454709e-07,1839785
Pasteurella multocida,5.365935325454709e-07,747
Pasteurella sp. XG20,5.365935325454709e-07,2844383
Haemophilus parainfluenzae,5.365935325454709e-07,729
Shewanella xiamenensis,5.365935325454709e-07,332186
Glaesserella parasuis,5.365935325454709e-07,738
Thalassotalea sp. PS06,5.365935325454709e-07,2594005
endosymbiont of unidentified scaly snail isolate Monju,5.365935325454709e-07,1248727
Pseudomonas mucidolens,5.365935325454709e-07,46679
Pseudomonas putida,5.365935325454709e-07,303
Brevundimonas sp. MF30-B,5.365935325454709e-07,2561924
Rhodobacter capsulatus,5.365935325454709e-07,1061
Pelagovum pacificum,5.365935325454709e-07,2588711
