species,SRR11487937,tax_id
CLOSTRIDIUM_WEIZHOUENSE,6.999993000007e-06,2859781.0
RUMINOCOCCUS_SP._1001713B170214-170313-A12,6.999993000007e-06,2787089.0
DOREA_SP._D27,6.999993000007e-06,658665.0
ASPERGILLUS_FUMIGATUS,5.999994000006e-06,746128.0
CLOSTRIDIUM_BARATII,4.999995000005e-06,1561.0
RUMINOCOCCUS_SP._1001095IJ-161003-G2,4.999995000005e-06,2787076.0
CLOSTRIDIUM_PARAPUTRIFICUM,4.999995000005e-06,29363.0
CITROBACTER_BRAAKII,4.999995000005e-06,57706.0
CLOSTRIDIUM_MONILIFORME,4.999995000005e-06,39489.0
CLOSTRIDIUM_SP._NSJ-6,3.999996000004e-06,2763036.0
STREPTOCOCCUS_ANGINOSUS,3.999996000004e-06,1328.0
CLOSTRIDIUM_SP._TW13,3.999996000004e-06,1604901.0
CLOSTRIDIUM_ARGENTINENSE,3.999996000004e-06,29341.0
CLOSTRIDIUM_HYDROGENIFORMANS,3.999996000004e-06,349933.0
CLOSTRIDIUM_ACIDITOLERANS,3.999996000004e-06,339861.0
SELLIMONAS_CAECIGALLUM,2.999997000003e-06,2592333.0
COPROCOCCUS_COMES,2.999997000003e-06,410072.0
CLOSTRIDIUM_ULIGINOSUM,2.999997000003e-06,119641.0
ANAEROBUTYRICUM_SOEHNGENII,2.999997000003e-06,105843.0
EUBACTERIUM_RAMULUS,2.999997000003e-06,39490.0
CLOSTRIDIUM_SP._HMSC19A10,2.999997000003e-06,1581148.0
RUMINOCOCCUS_SP._5-1-39BFAA,2.999997000003e-06,457412.0
BACTEROIDES_NORDII,1.999998000002e-06,291645.0
HERBASPIRILLUM_SP._VT-16-41,1.999998000002e-06,1953765.0
LACTOBACILLUS_KITASATONIS,1.999998000002e-06,237446.0
PARABACTEROIDES_SP._D26,1.999998000002e-06,658662.0
CLOSTRIDIUM_SP._AF36-18BH,1.999998000002e-06,2293014.0
FLAVOBACTERIUM_SALILACUS,1.999998000002e-06,2898423.0
BACTEROIDES_CAECIGALLINARUM,1.999998000002e-06,1411144.0
CLOSTRIDIUM_SP._ADE-TY,1.999998000002e-06,1391647.0
VIBRIO_PARAHAEMOLYTICUS,9.99999000001e-07,670.0
STAPHYLOCOCCUS_EPIDERMIDIS,9.99999000001e-07,1282.0
MYCOBACTERIUM_TUBERCULOSIS,0.0,1773.0
RUMINOCOCCUS_TORQUES,0.0,33039.0
ROSEBURIA_SP._AM23-20,0.0,2292066.0
ROSEBURIA_SP._CLA-AA-H209,0.0,2881261.0
ROSEBURIA_SP._OM04-10AA,0.0,2293141.0
RUMINOCOCCUS_SP._AF37-6AT,0.0,2292068.0
RUMINOCOCCUS_SP._AM18-15,0.0,2293185.0
RUMINOCOCCUS_LACTARIS,0.0,46228.0
SALINICOCCUS_CYPRINI,0.0,2493691.0
PSEUDOFLAVONIFRACTOR_SP._AN176,0.0,1965572.0
SELLIMONAS_INTESTINALIS,0.0,1653434.0
SHIGELLA_BOYDII,0.0,621.0
SHIGELLA_FLEXNERI,0.0,623.0
SHIGELLA_SONNEI,0.0,624.0
SPHINGOBACTERIUM_SP._KA21,0.0,2082722.0
STAPHYLOCOCCUS_COHNII,0.0,29382.0
RAOULTELLA_SP._BIGB0138,0.0,2485115.0
LIGILACTOBACILLUS_SALIVARIUS,0.0,1624.0
NEOBACILLUS_SP._DSM-110989,0.0,2941334.0
PREVOTELLA_PALLENS,0.0,60133.0
NOVISYNTROPHOCOCCUS_FERMENTICELLAE,0.0,2068655.0
ODORIBACTER_LANEUS,0.0,626933.0
OTOOLEA_SP._DSM-111138,0.0,2941515.0
PARABACTEROIDES_SP._20-3,0.0,469591.0
PARABACTEROIDES_SP._AF39-10AC,0.0,2293117.0
PARABACTEROIDES_SP._AGMB00274,0.0,2924040.0
MEMBRANIHABITANS_SP._C281,0.0,2904244.0
PARABACTEROIDES_SP._CH2-D42-20,0.0,2320086.0
PARABACTEROIDES_GOLDSTEINII,0.0,328812.0
PARABACTEROIDES_MASSILIENSIS,0.0,1750560.0
PARABACTEROIDES_MERDAE,0.0,46503.0
PARACLOSTRIDIUM_BENZOELYTICUM,0.0,1629550.0
MARITIMIBACTER_LACISALSI,0.0,1526570.0
PHOCAEICOLA_MASSILIENSIS,0.0,204516.0
LIMOSILACTOBACILLUS_REUTERI,0.0,1598.0
PSEUDOMONAS_AERUGINOSA,0.0,287.0
ADLERCREUTZIA_SP._DSM-109821,0.0,2941324.0
LACTOBACILLUS_ACETOTOLERANS,0.0,1600.0
LACTOBACILLUS_SP._LL6,0.0,2596827.0
BACTEROIDES_SALYERSIAE,0.0,291644.0
BACTEROIDES_STERCORIS,0.0,46506.0
BLAUTIA_SP._1001283B150304-161114-C9,0.0,2787821.0
BLAUTIA_SP._AF19-13LB,0.0,2292962.0
BLAUTIA_SP._AN249,0.0,1965603.0
BLAUTIA_SP._AN81,0.0,1965659.0
BLAUTIA_SP._SC05B48,0.0,2479767.0
BLAUTIA_ACETIGIGNENS,0.0,2981783.0
BLAUTIA_ARGI,0.0,1912897.0
BLAUTIA_CAECIMURIS,0.0,1796615.0
BLAUTIA_FAECICOLA,0.0,2509240.0
BLAUTIA_FAECIS,0.0,871665.0
BLAUTIA_GLUCERASEA,0.0,536633.0
BRACHYSPIRA_HYODYSENTERIAE,0.0,159.0
CAMPYLOBACTER_COLI,0.0,195.0
CITROBACTER_AMALONATICUS,0.0,35703.0
CLOSTRIDIOIDES_SP._ES-S-0108-01,0.0,2770773.0
CLOSTRIDIUM_SP._1001271B-151109-B4,0.0,2787148.0
CLOSTRIDIUM_SP._BJN0001,0.0,2930219.0
BACTEROIDES_PYOGENES,0.0,310300.0
BACTEROIDES_NDONGONIAE,0.0,1903262.0
BACTEROIDES_GRAMINISOLVENS,0.0,477666.0
BACTEROIDES_SP._AF25-38AC,0.0,2292924.0
ALISTIPES_SP._AF14-19,0.0,2292910.0
ALISTIPES_SP._D31T1-170403-E11,0.0,2787128.0
ALISTIPES_ONDERDONKII,0.0,328813.0
ANAEROMASSILIBACILLUS_SP._AN200,0.0,1965587.0
ANAEROTRUNCUS_COLIHOMINIS,0.0,169435.0
BACILLUS_SP._VT-16-64,0.0,1917019.0
BACTEROIDES_SP._224,0.0,2302936.0
BACTEROIDES_SP._AF20-13LB,0.0,2292921.0
BACTEROIDES_SP._AF34-31BH,0.0,2292931.0
BACTEROIDES_FAECALIS,0.0,2447885.0
BACTEROIDES_SP._AF36-11BH,0.0,2292933.0
BACTEROIDES_SP._AM07-18,0.0,2292937.0
BACTEROIDES_SP._AM26-2,0.0,2292946.0
BACTEROIDES_SP._AR29,0.0,93975.0
BACTEROIDES_SP._CBA7301,0.0,2715212.0
BACTEROIDES_SP._GM023,0.0,2723058.0
BACTEROIDES_SP._HMSC067B03,0.0,1739298.0
BACTEROIDES_CELLULOSILYTICUS,0.0,246787.0
CLOSTRIDIUM_SP._D43T1-170807-H7,0.0,2787140.0
CLOSTRIDIUM_SP._D53T1-180928-C8,0.0,2787101.0
CLOSTRIDIUM_SP._DSM-8431,0.0,1761781.0
FAECALICATENA_FISSICATENA,0.0,290055.0
DYSGONOMONAS_SP._HGC4,0.0,1658009.0
DYSOSMOBACTER_SP._BX15,0.0,2763042.0
EGGERTHELLA_LENTA,0.0,84112.0
ENTEROCLOSTER_BOLTEAE,0.0,208479.0
ESCHERICHIA_SP._B1147,0.0,754307.0
ESCHERICHIA_FERGUSONII,0.0,564.0
EXTIBACTER_MURIS,0.0,1796622.0
FAECALIBACTERIUM_SP._MARSEILLE-Q4137,0.0,2817021.0
GEMMIGER_FORMICILIS,0.0,745368.0
DOREA_SP._AM58-8,0.0,2292346.0
GORDONIBACTER_PAMELAEAE,0.0,471189.0
HOLDEMANELLA_SP._DFI-5-21,0.0,2916964.0
INTESTINIRHABDUS_ALBA,0.0,2899544.0
ISOTRICHA_SP._YL-2021B,0.0,2893168.0
KLEBSIELLA_SP._BIGB0407,0.0,2940603.0
KLEBSIELLA_AEROGENES,0.0,548.0
KLEBSIELLA_OXYTOCA,0.0,571.0
LACTIPLANTIBACILLUS_PLANTARUM,0.0,1590.0
DOREA_FORMICIGENERANS,0.0,39486.0
DOREA_SP._AM13-35,0.0,2293099.0
CLOSTRIDIUM_SP._E14,0.0,1604902.0
CLOSTRIDIUM_FESSUM,0.0,2126740.0
CLOSTRIDIUM_SP._IBUN13A,0.0,1523156.0
CLOSTRIDIUM_SP._IBUN22A,0.0,1523155.0
CLOSTRIDIUM_SP._N3C,0.0,1776758.0
CLOSTRIDIUM_SP._YIM-B02505,0.0,2800325.0
CLOSTRIDIUM_ALGIDICARNIS,0.0,37659.0
CLOSTRIDIUM_BOTULINUM,0.0,1491.0
CLOSTRIDIUM_CHAUVOEI,0.0,46867.0
CLOSTRIDIUM_CHROMIIREDUCENS,0.0,225345.0
CLOSTRIDIUM_FRIGIDICARNIS,0.0,84698.0
AEROMONAS_JANDAEI,0.0,650.0
CLOSTRIDIUM_MAGNUM,0.0,33954.0
CLOSTRIDIUM_NIGERIENSE,0.0,1805470.0
CLOSTRIDIUM_SACCHAROPERBUTYLACETONICUM,0.0,36745.0
CLOSTRIDIUM_SARTAGOFORME,0.0,84031.0
CLOSTRIDIUM_SCINDENS,0.0,29347.0
CLOSTRIDIUM_SPOROGENES,0.0,1509.0
CLOSTRIDIUM_TAENIOSPORUM,0.0,394958.0
CLOSTRIDIUM_THERMOBUTYRICUM,0.0,29372.0
COPROCOCCUS_EUTACTUS,0.0,33043.0
