Species,RA
Bordetella sp. FB-8,0.00015943151277729694
Coprobacter secundus,0.0001575659075570848
Tyzzerella nexilis,0.00014787512488542722
[Clostridium] bolteae,0.0001472791676623039
Faecalitalea cylindroides,0.00014416982562861697
Clostridium magnum,0.00014248559869370323
Alistipes finegoldii,0.00014142324016552685
Anaerostipes hadrus,0.00014025723690289427
[Eubacterium] eligens,0.00012439959253109095
Ruminococcaceae bacterium D16,0.00012097931629403535
Alistipes putredinis,0.00011838819793262957
Bacteroides sp. 43_46,0.00011810317491287495
Odoribacter splanchnicus,0.00011289502700644935
Dorea longicatena,0.00011209178031441356
Lactonifactor longoviformis,0.0001088787935462704
Butyricicoccus pullicaecorum,0.00010706501069328636
Acetivibrio ethanolgignens,0.00010690954359160202
Bacteroides salyersiae,0.00010571762914535537
Blautia hansenii,0.00010346335617093234
Phascolarctobacterium succinatutens,0.00010260828711166844
[Ruminococcus] torques,0.000101960507521317
[Clostridium] innocuum,9.804791879559429e-05
Subdoligranulum variabile,9.740013920524284e-05
Bacteroides faecichinchillae,9.711511618548821e-05
Oscillibacter sp. ER4,9.662280369682111e-05
[Eubacterium] dolichum,9.198470182990479e-05
Clostridia bacterium UC5.1-1E11,8.954905057018337e-05
Lachnospiraceae bacterium 10-1,8.923811636681468e-05
Prevotella stercorea,8.662108682179485e-05
Ruthenibacterium lactatiformans,8.371903425702039e-05
Bacteroides neonati,8.159431720066766e-05
Orrella dioscoreae,7.949551132792898e-05
Coprococcus eutactus,7.895137647203377e-05
Treponema succinifaciens,7.83813304325245e-05
Clostridium sp. LF2,7.755217255687466e-05
Desnuesiella massiliensis,7.151486677479921e-05
Lachnospiraceae bacterium TF01-11,7.081526481721966e-05
Ruminococcus lactaris,6.659174188812826e-05
Prevotella corporis,6.529618270742537e-05
Culturomica massiliensis,6.376742287419597e-05
[Clostridium] aminophilum,6.330102156914292e-05
Clostridia bacterium UC5.1-1D1,6.187590647036975e-05
Paraprevotella xylaniphila,6.143541634893078e-05
Dorea sp. 5-2,6.09949262274918e-05
Parabacteroides gordonii,6.045079137159658e-05
Lachnospiraceae bacterium 28-4,5.8870209171139065e-05
[Clostridium] symbiosum,5.86629197022266e-05
Barnesiella viscericola,5.739327170513778e-05
Bacteroides barnesiae,5.723780460345343e-05
Barnesiella intestinihominis,5.716007105261126e-05
Rikenella microfusus,5.710824868538314e-05
Porphyromonas somerae,5.599406778997866e-05
Bacteroides cellulosilyticus,5.563131121938185e-05
Prevotella sp. S7-1-8,5.44393967731352e-05
Oscillibacter sp. KLE 1745,5.314383759243232e-05
[Clostridium] clostridioforme,5.288472575629174e-05
Pusillimonas sp. T7-7,5.244423563485276e-05
Clostridium kluyveri,5.234059090039653e-05
Sporomusa ovata,5.091547580162336e-05
Blautia schinkii,4.995676200790322e-05
Riemerella columbina,4.980129490621888e-05
Intestinimonas massiliensis,4.9231248866709606e-05
[Ruminococcus] gnavus,4.897213703056903e-05
Hungatella hathewayi,4.783204495155049e-05
Bacteroides sp. 41_26,4.560368316074153e-05
Bittarella massiliensis,4.3530788471616914e-05
Allobaculum stercoricanis,4.270163059596707e-05
Butyrivibrio proteoclasticus,4.2675719412353014e-05
Clostridium autoethanogenum,4.2442518759826496e-05
Treponema brennaborense,4.228705165814214e-05
Advenella mimigardefordensis,4.1872472720317224e-05
Solobacterium moorei,4.1328337864422015e-05
Clostridium tyrobutyricum,3.92554431752974e-05
Fournierella massiliensis,3.920362080806928e-05
Parabacteroides johnsonii,3.891859778831465e-05
Prevotella bivia,3.863357476856001e-05
Clostridium algidicarnis,3.80894399126648e-05
[Clostridium] straminisolvens,3.7908061627366395e-05
Bacteroides sp. D2,3.757121624038365e-05
Prevotella sp. 109,3.720845966978684e-05
Clostridiales bacterium VE202-08,3.707890375171655e-05
Eubacterium plexicaudatum,3.697525901726032e-05
Bacteroides fluxus,3.632747942690888e-05
Eubacterium sp. 14-2,3.583516693824178e-05
Prevotella disiens,3.5757433387399607e-05
Castellaniella defragrans,3.547241036764498e-05
Firmicutes bacterium CAG:65,3.47209860428373e-05
Bacteroidales bacterium 55_9,3.345133804574847e-05
Anaerotruncus colihominis,3.339951567852036e-05
[Clostridium] clariflavum,3.324404857683601e-05
Candidimonas bauzanensis,3.3036759107923554e-05
Clostridium sp. Ade.TY,3.295902555708138e-05
Pseudobutyrivibrio ruminis,3.249262425202834e-05
Clostridium neonatale,3.233715715034399e-05
Mediterranea massiliensis,3.2103956497817475e-05
Erysipelotrichaceae bacterium 5_2_54FAA,3.2000311763361246e-05
Selenomonas bovis,3.1119331520483284e-05
Prevotellamassilia timonensis,3.083430850072865e-05
Ruminococcus callidus,3.065293021543025e-05
Lachnoanaerobaculum sp. OBRC5-5,3.013470654314909e-05
Stomatobaculum longum,3.013470654314909e-05
Bacteroides finegoldii,2.9642394054481996e-05
Clostridium argentinense,2.9279637483885187e-05
Clostridium sp. mt5,2.925372630027113e-05
Kerstersia gyiorum,2.899461446413055e-05
Clostridium intestinale,2.868368026076186e-05
Bacteroides coprophilus,2.868368026076186e-05
Alcaligenes faecalis,2.821727895570882e-05
Butyricimonas virosa,2.8113634221252593e-05
Bacteroides salanitronis,2.7724966467041726e-05
[Eubacterium] contortum,2.7258565161988686e-05
Prevotella amnii,2.7154920427532458e-05
Holdemania filiformis,2.64553184699529e-05
Veillonella seminalis,2.6144384266584206e-05
Enterococcus faecium,2.6066650715742033e-05
Pusillimonas noertemannii,2.544478230900465e-05
Clostridium sp. KNHs214,2.5237492840092188e-05
Clostridium sartagoforme,2.3838288924933072e-05
Candidatus Kinetoplastibacterium oncopeltii,2.3708733006862785e-05
Clostridium sp. CL-6,2.3656910639634668e-05
Butyricicoccus desmolans,2.319050933458163e-05
Lachnospiraceae bacterium AC2012,2.30868646001254e-05
Clostridium sp. KLE 1755,2.3009131049283227e-05
Paraburkholderia sprentiae,2.3009131049283227e-05
Bacteroides sp. CAG:530,2.295730868205511e-05
Clostridium phoceensis,2.262046329507236e-05
Candidatus Kinetoplastibacterium crithidii,2.207632843917715e-05
Lachnospiraceae bacterium oral taxon 500,2.1817216603036574e-05
Traorella massiliensis,2.17394830521944e-05
Eubacterium sp. ER2,2.1687660684966284e-05
Johnsonella ignava,2.1376726481597593e-05
Lachnospiraceae bacterium A4,2.1221259379913248e-05
Clostridium ventriculi,2.1013969911000785e-05
Clostridium sp. CAG:632,2.0806680442088322e-05
Intestinimonas butyriciproducens,2.0573479789561804e-05
Ruminococcus gauvreauii,2.0547568605947745e-05
Clostridium disporicum,2.052165742233369e-05
Kinetoplastibacterium blastocrithidii,2.052165742233369e-05
Candidatus Kinetoplastibacterium desouzaii,2.0443923871491517e-05
[Clostridium] scindens,2.0340279137035286e-05
Bacteroides finegoldii CAG:203,1.9329742976087037e-05
Megasphaera genomosp. type_1,1.8345117998752843e-05
Clostridium sp. SY8519,1.8008272611770093e-05
Lachnobacterium bovis,1.7282759470576477e-05
Neglecta timonensis,1.7230937103348363e-05
Bacteroides ovatus CAG:22,1.6945914083593727e-05
Candidatus Kinetoplastibacterium galatii,1.668680224745315e-05
[Clostridium] methylpentosum,1.658315751299692e-05
Peptoniphilus obesi,1.647951277854069e-05
Pseudoflavonifractor capillosus,1.570217727011896e-05
Clostridium sp. CAG:352,1.554671016843461e-05
Clostridium colicanis,1.5520798984820556e-05
Caldicoprobacter oshimai,1.536533188313621e-05
Campylobacter coli,1.533942069952215e-05
Bacteroides pyogenes,1.4795285843626939e-05
Streptococcus mitis,1.445844045664419e-05
Clostridium sp. HGF2,1.4406618089416074e-05
Staphylococcus warneri,1.4328884538573901e-05
Enterococcus gallinarum,1.4017950335205208e-05
Oribacterium parvum,1.3499726662924055e-05
Clostridium tetani,1.3266526010397536e-05
Coprococcus sp. CAG:131_42_139,1.3136970092327248e-05
Bariatricus massiliensis,1.3033325357871016e-05
Knoellia aerolata,1.2877858256186671e-05
Butyrivibrio sp. FCS006,1.2826035888958555e-05
Butyrivibrio sp. AE3004,1.267056878727421e-05
Clostridium celatum,1.2644657603660151e-05
Clostridium arbusti,1.2618746420046094e-05
Pseudobutyrivibrio sp. UC1225,1.2074611564150883e-05
Roseivivax isoporae,1.1841410911624363e-05
Basilea psittacipulmonis,1.1789588544396248e-05
Bacteroides reticulotermitis,1.1478654341027555e-05
Ruminococcus sp. AT10,1.1426831973799441e-05
Prevotella buccalis,1.1400920790185382e-05
Firmicutes bacterium CAG:24,1.1167720137658864e-05
Massilioclostridium coli,1.1167720137658864e-05
Bacteroides sp. CAG:98,1.0804963567062056e-05
Youngiibacter fragilis,1.0364473445623075e-05
Gallibacterium anatis,1.020900634393873e-05
Taylorella asinigenitalis,9.84624977334192e-06
Bacteroides caccae CAG:21,9.820338589727864e-06
Merdibacter massiliensis,9.63896030442946e-06
Clostridiales bacterium 1_7_47FAA,9.587137937201344e-06
Butyrivibrio sp. NC2002,9.483493202745114e-06
Coprococcus sp. 43_8,9.379848468288883e-06
Eubacterium sp. CAG:202,9.276203733832653e-06
Butyrivibrio sp. VCB2006,9.094825448534249e-06
[Clostridium] saccharolyticum,9.06891426492019e-06
Paenalcaligenes hominis,8.991180714078017e-06
Clostridium sp. BL8,8.939358346849902e-06
Butyrivibrio sp. LC3010,8.887535979621788e-06
Butyrivibrio sp. NC2007,8.835713612393672e-06
Phocea massiliensis,8.73206887793744e-06
Bifidobacterium magnum,8.680246510709325e-06
Hespellia stercorisuis,8.550690592639036e-06
Bifidobacterium aesculapii,8.52477940902498e-06
Butyrivibrio sp. AE2005,8.472957041796864e-06
Taylorella equigenitalis,8.39522349095469e-06
Lachnospiraceae bacterium A2,8.317489940112518e-06
Clostridium lundense,8.317489940112518e-06
Butyrivibrio sp. YAB3001,8.29157875649846e-06
Oxalobacter formigenes,8.265667572884402e-06
Parabacteroides merdae CAG:48,8.136111654814114e-06
Butyrivibrio sp. AE3006,8.032466920357882e-06
Tepidimicrobium xylanilyticum,7.95473336951571e-06
Butyrivibrio sp. WCD3002,7.799266267831364e-06
Firmicutes bacterium CAG:466,7.669710349761076e-06
Parabacteroides goldsteinii,7.643799166147017e-06
Streptococcus porci,7.540154431690787e-06
Butyrivibrio sp. MC2021,7.384687330006441e-06
Thermacetogenium phaeum,7.332864962778325e-06
Syntrophomonas zehnderi,7.306953779164268e-06
Butyrivibrio sp. AE3003,7.255131411936153e-06
Fibrobacter sp. UWB12,7.099664310251806e-06
Clostridium sulfidigenes,6.892374841339345e-06
Thermotalea metallivorans,6.710996556040941e-06
[Clostridium] leptum,6.60735182158471e-06
Ruminococcus sp. CAG:488,6.477795903514422e-06
Butyrivibrio sp. AC2005,6.451884719900364e-06
Knoellia flava,6.425973536286306e-06
Anaerotruncus sp. G3(2012),6.374151169058191e-06
Tepidanaerobacter syntrophicus,6.3223288018300755e-06
Prevotella salivae,6.244595250987903e-06
Clostridium senegalense,6.218684067373845e-06
Mobiluncus curtisii,6.140950516531672e-06
Clostridium acetobutylicum,6.140950516531672e-06
Eubacterium sp. 3_1_31,6.140950516531672e-06
Ruminococcus sp. Zagget7,6.115039332917614e-06
Lachnospiraceae bacterium AC2014,6.037305782075442e-06
Clostridium tunisiense,6.011394598461384e-06
Desulfitibacter alkalitolerans,6.011394598461384e-06
Alistipes sp. CAG:514,5.959572231233268e-06
Azoarcus sp. KH32C,5.959572231233268e-06
Clostridium sp. KNHs209,5.804105129548922e-06
Butyrivibrio sp. AD3002,5.700460395092691e-06
Mahella australiensis,5.674549211478633e-06
Clostridium hydrogeniformans,5.441348558952114e-06
Candidatus Arthromitus sp. SFB-mouse,5.441348558952114e-06
Candidatus Melainabacteria bacterium LEY3_CP_29_8,5.415437375338056e-06
Prevotella bergensis,5.389526191723999e-06
Defluviitoga tunisiensis,5.389526191723999e-06
Clostridium ihumii,5.234059090039653e-06
Tepidanaerobacter sp. DTU063,5.208147906425595e-06
Paraburkholderia acidipaludis,5.182236722811537e-06
Clostridium sp. HMP27,5.1304143555834224e-06
Prevotella pallens,5.078591988355307e-06
Butyrivibrio sp. WCD2001,5.078591988355307e-06
Mobiluncus mulieris,5.026769621127191e-06
Roseburia sp. CAG:197_41_10,4.974947253899076e-06
Pelistega indica,4.8713025194428455e-06
Clostridium amylolyticum,4.81948015221473e-06
Gabonia massiliensis,4.689924234144441e-06
Butyrivibrio sp. AE2015,4.534457132460095e-06
Bifidobacterium thermophilum,4.456723581617922e-06
Bifidobacterium biavatii,4.275345296319518e-06
Desulfotomaculum hydrothermale,4.223522929091403e-06
[Clostridium] asparagiforme,4.223522929091403e-06
Cupriavidus basilensis,4.197611745477345e-06
Bacteroides paurosaccharolyticus,4.068055827407057e-06
Cupriavidus taiwanensis,3.964411092950826e-06
Thermoanaerobacterium thermosaccharolyticum,3.80894399126648e-06
Alistipes obesi,3.7571216240383647e-06
Skermanella stibiiresistens,3.6016545223540184e-06
[Clostridium] purinilyticum,3.6016545223540184e-06
Butyrivibrio sp. VCD2006,3.549832155125903e-06
Prevotella baroniae,3.549832155125903e-06
Eubacterium sp. CAG:603,3.4461874206696725e-06
Thiomonas sp. FB-6,3.4202762370556147e-06
Marvinbryantia formatexigens,3.3684538698274994e-06
Firmicutes bacterium CAG:791,3.316631502599384e-06
Butyrivibrio sp. AE3009,3.2907203189853262e-06
Clostridium polynesiense,3.264809135371269e-06
Acetomicrobium flavidum,3.1352532173009803e-06
Proteiniclasticum ruminis,3.005697299230692e-06
Bifidobacterium stellenboschense,2.9538749320025766e-06
Clostridiaceae bacterium mt12,2.9279637483885187e-06
Azoarcus olearius,2.9279637483885187e-06
Burkholderia ubonensis,2.902052564774461e-06
Anaerosporomusa subterranea,2.902052564774461e-06
Fibrobacter sp. UWOV1,2.902052564774461e-06
Clostridium sp. CAG:299,2.902052564774461e-06
[Polyangium] brachysporum,2.8761413811604034e-06
Urmitella timonensis,2.8502301975463456e-06
Thauera humireducens,2.824319013932288e-06
[Eubacterium] siraeum,2.7984078303182303e-06
Gabonibacter massiliensis,2.746585463090115e-06
Clostridium sp. K4410.MGS-306,2.6947630958619997e-06
Lachnospiraceae bacterium M18-1,2.668851912247942e-06
Caldanaerobacter subterraneus,2.6170295450198265e-06
Clostridium sp. DMHC 10,2.5652071777917112e-06
Lactobacillus aviarius,2.5392959941776534e-06
Butyrivibrio hungatei,2.5133848105635955e-06
Roseateles depolymerans,2.487473626949538e-06
Christensenellaceae bacterium Phil1,2.46156244333548e-06
Fibrobacter sp. UWCM,2.4356512597214228e-06
Ruminococcus bicirculans,2.3838288924933075e-06
Coriobacteriaceae bacterium 68-1-3,2.3838288924933075e-06
Cupriavidus gilardii,2.3320065252651918e-06
Prevotella sp. P4-76,2.3320065252651918e-06
Collinsella sp. MS5,2.3320065252651918e-06
Butyrivibrio sp. ob235,2.3060953416511343e-06
Clostridium akagii,2.2801841580370765e-06
Blautia sp. CAG:37,2.254272974423019e-06
Acinetobacter sp. N54.MGS-139,2.228361790808961e-06
Burkholderia cepacia,2.228361790808961e-06
Cupriavidus metallidurans,2.2024506071949033e-06
Alloprevotella tannerae,2.176539423580846e-06
Butyrivibrio sp. INlla14,2.176539423580846e-06
Faecalibacterium sp. CAG:82-related_59_9,2.176539423580846e-06
Candidatus Arthromitus sp. SFB-mouse-NL,2.176539423580846e-06
Varibaculum cambriense,2.150628239966788e-06
Butyrivibrio sp. INlla21,2.150628239966788e-06
Thiomonas sp. FB-Cd,2.1247170563527306e-06
Sanguibacteroides justesenii,2.0988058727386727e-06
Clostridioides mangenotii,2.072894689124615e-06
Burkholderia gladioli,2.0210723218964995e-06
Butyrivibrio sp. M55,2.0210723218964995e-06
Clostridiales bacterium 59_14,2.0210723218964995e-06
Clostridioides difficile,1.995161138282442e-06
Brackiella oedipodis,1.995161138282442e-06
Lachnospiraceae bacterium TWA4,1.995161138282442e-06
Thermobrachium celere,1.9692499546683842e-06
Lactobacillus ruminis CAG:367,1.9692499546683842e-06
Butyrivibrio fibrisolvens,1.9692499546683842e-06
Oscillospiraceae bacterium Zagget12,1.9433387710543264e-06
Bacteroidales bacterium H10,1.917427587440269e-06
Candidatus Arthromitus sp. SFB-rat-Yit,1.917427587440269e-06
Clostridium sp. CAG:81,1.8396940365980958e-06
Veillonella magna,1.8396940365980958e-06
Lactobacillus pasteurii,1.7878716693699805e-06
Butyrivibrio sp. INlla16,1.7878716693699805e-06
Prevotella sp. S7 MS 2,1.7619604857559228e-06
Prevotella albensis,1.736049302141865e-06
Fibrobacteria bacterium AD80,1.736049302141865e-06
Lachnospiraceae bacterium AC2029,1.7101381185278073e-06
Oligella urethralis,1.6842269349137497e-06
Syntrophothermus lipocalidus,1.658315751299692e-06
Pseudobacteroides cellulosolvens,1.6324045676856344e-06
Butyrivibrio sp. LB2008,1.6064933840715765e-06
Fibrobacterales bacterium Fibro_02,1.6064933840715765e-06
Oligella sp. HMSC05A10,1.6064933840715765e-06
Collinsella aerofaciens,1.6064933840715765e-06
Clostridiales bacterium oral taxon 876,1.6064933840715765e-06
Faecalicoccus pleomorphus,1.5805822004575189e-06
Ralstonia solanacearum,1.5546710168434612e-06
Burkholderia pseudomallei,1.5546710168434612e-06
Paraburkholderia phymatum,1.5287598332294036e-06
Clostridium novyi,1.5287598332294036e-06
Holdemanella biformis,1.5287598332294036e-06
Sulfuritalea hydrogenivorans,1.5287598332294036e-06
Caloramator australicus,1.5287598332294036e-06
Actinomyces sp. HMSC065F12,1.4769374660012883e-06
Bacteroides coprosuis,1.4510262823872304e-06
Lachnospiraceae bacterium COE1,1.4510262823872304e-06
Anaerostipes caccae,1.4251150987731728e-06
Actinomyces sp. HMSC06A08,1.4251150987731728e-06
Ralstonia pickettii,1.3992039151591151e-06
Sharpea azabuensis,1.3992039151591151e-06
[Clostridium] celerecrescens,1.3732927315450575e-06
Megasphaera sp. UPII 135-E,1.3732927315450575e-06
Skermanella aerolata,1.3473815479309998e-06
Enorma massiliensis,1.321470364316942e-06
Azospira oryzae,1.2955591807028843e-06
Bifidobacterium reuteri,1.2955591807028843e-06
Acetivibrio cellulolyticus,1.2955591807028843e-06
Clostridium sp. CAG:127,1.2696479970888267e-06
Natronincola peptidivorans,1.2696479970888267e-06
Paraburkholderia xenovorans,1.243736813474769e-06
Aphanizomenon flos-aquae,1.243736813474769e-06
Streptococcus plurextorum,1.243736813474769e-06
Shuttleworthia satelles,1.2178256298607114e-06
Paraprevotella clara CAG:116,1.2178256298607114e-06
Varibaculum sp. Marseille-P2802,1.1660032626325959e-06
Caloramator proteoclasticus,1.1660032626325959e-06
Denitrobacterium detoxificans,1.1660032626325959e-06
Clostridium homopropionicum,1.1400920790185382e-06
Lachnospiraceae bacterium 3-1,1.1141808954044806e-06
Prevotella sp. HUN102,1.088269711790423e-06
Thauera sp. 28,1.088269711790423e-06
Derxia gummosa,1.088269711790423e-06
Pandoraea pnomenusa,1.088269711790423e-06
Clostridium cadaveris,1.0623585281763653e-06
Butyrivibrio sp. NC3005,1.0623585281763653e-06
Prevotella stercorea CAG:629,1.0364473445623074e-06
Aromatoleum aromaticum,1.0364473445623074e-06
Enorma timonensis,1.0105361609482498e-06
Prevotella copri,1.0105361609482498e-06
Senegalimassilia anaerobia,9.846249773341921e-07
Limnobacter sp. MED105,9.846249773341921e-07
Methyloversatilis discipulorum,9.587137937201345e-07
Alkaliphilus metalliredigens,9.587137937201345e-07
Lactobacillus ingluviei,9.328026101060767e-07
Lactobacillus mucosae,9.328026101060767e-07
Prevotella timonensis,9.328026101060767e-07
Butyrivibrio sp. MC2013,8.809802428779614e-07
Burkholderia mallei,8.809802428779614e-07
Peptoniphilus duerdenii,8.809802428779614e-07
Sutterellaceae bacterium ND3,8.809802428779614e-07
Corynebacterium glucuronolyticum,8.550690592639037e-07
Ralstonia mannitolilytica,8.550690592639037e-07
Eubacterium sp. AB3007,8.550690592639037e-07
Odoribacter splanchnicus CAG:14,8.550690592639037e-07
Prevotella sp. 10(H),8.032466920357883e-07
Mitsuaria chitosanitabida,8.032466920357883e-07
Ventosimonas gracilis,8.032466920357883e-07
Lachnospiraceae bacterium AC2028,8.032466920357883e-07
Lachnospiraceae bacterium ND2006,8.032466920357883e-07
Paraburkholderia sacchari,7.773355084217306e-07
Azoarcus toluclasticus,7.773355084217306e-07
Dorea sp. 42_8,7.773355084217306e-07
Heliobacterium sp. N15.MGS-306,7.773355084217306e-07
Verminephrobacter aporrectodeae,7.773355084217306e-07
Lactobacillus acidophilus,7.51424324807673e-07
Atopobium deltae,7.51424324807673e-07
Corynebacterium amycolatum,7.51424324807673e-07
Clostridium paraputrificum,7.51424324807673e-07
Clostridiales bacterium DTU069,7.51424324807673e-07
Butyricimonas sp. Marseille-P2440,7.51424324807673e-07
Candidatus Poribacteria bacterium WGA-4C,7.51424324807673e-07
[Clostridium] josui,7.51424324807673e-07
Blautia hydrogenotrophica,7.51424324807673e-07
Chromobacterium violaceum,7.51424324807673e-07
Butyricimonas synergistica,7.51424324807673e-07
Acetoanaerobium sticklandii,7.51424324807673e-07
Desulfotomaculum nigrificans,7.255131411936152e-07
Dorea sp. CAG:105,7.255131411936152e-07
Thauera terpenica,7.255131411936152e-07
Odoribacter sp. 43_10,6.996019575795576e-07
Delftia acidovorans,6.996019575795576e-07
Paraburkholderia rhizoxinica,6.996019575795576e-07
Parasutterella excrementihominis,6.996019575795576e-07
Robinsoniella peoriensis,6.736907739654999e-07
[Clostridium] cellulolyticum,6.736907739654999e-07
Paraburkholderia kururiensis,6.736907739654999e-07
Candidatus Arthromitus sp. SFB-4,6.736907739654999e-07
Lachnoclostridium phytofermentans,6.736907739654999e-07
Sporolituus thermophilus,6.736907739654999e-07
Prevotella sp. CAG:1185,6.477795903514422e-07
Dechloromonas aromatica,6.477795903514422e-07
Bifidobacterium animalis,6.477795903514422e-07
Clostridium sp. CAG:91,6.477795903514422e-07
Candidatus Accumulibacter phosphatis,6.477795903514422e-07
Ralstonia sp. PBA,6.218684067373845e-07
Candidatus Arthromitus sp. SFB-3,6.218684067373845e-07
Pseudobutyrivibrio sp. ACV-2,6.218684067373845e-07
Lachnospiraceae bacterium P6A3,6.218684067373845e-07
Thauera aminoaromatica,6.218684067373845e-07
Variovorax sp. URHB0020,6.218684067373845e-07
Pseudobutyrivibrio xylanivorans,6.218684067373845e-07
Azovibrio restrictus,5.959572231233269e-07
Burkholderiales bacterium GJ-E10,5.959572231233269e-07
Eggerthellaceae bacterium AT8,5.959572231233269e-07
[Clostridium] dakarense,5.959572231233269e-07
Cloacibacillus porcorum,5.959572231233269e-07
Butyrivibrio crossotus CAG:259,5.959572231233269e-07
Clostridium sp. CAG:590,5.959572231233269e-07
Lachnospiraceae bacterium MC2017,5.700460395092691e-07
Acidovorax avenae,5.700460395092691e-07
Herbaspirillum chlorophenolicum,5.700460395092691e-07
Hathewaya proteolytica,5.700460395092691e-07
Curvibacter sp. PAE-UM,5.700460395092691e-07
Massilia sp. NR 4-1,5.700460395092691e-07
Dechloromonas agitata,5.441348558952115e-07
Streptococcus suis,5.441348558952115e-07
Clostridiales bacterium S5-A14a,5.441348558952115e-07
beta proteobacterium AAP99,5.441348558952115e-07
Herbaspirillum seropedicae,5.441348558952115e-07
Petrotoga mobilis,5.441348558952115e-07
Lachnospiraceae bacterium YSB2008,5.441348558952115e-07
Desulfotomaculum arcticum,5.182236722811537e-07
Sellimonas intestinalis,5.182236722811537e-07
Rugosibacter aromaticivorans,5.182236722811537e-07
Geosporobacter ferrireducens,4.923124886670961e-07
Thiomonas arsenitoxydans,4.923124886670961e-07
Clostridiaceae bacterium DTU079,4.923124886670961e-07
Sutterella wadsworthensis,4.923124886670961e-07
Collinsella tanakaei,4.923124886670961e-07
Massilia putida,4.923124886670961e-07
Herbaspirillum autotrophicum,4.923124886670961e-07
Hydrogenophaga sp. RAC07,4.923124886670961e-07
Acidovorax sp. RAC01,4.923124886670961e-07
Candidatus Arthromitus sp. SFB-2,4.923124886670961e-07
Jeongeupia sp. USM3,4.6640130505303836e-07
Turicibacter sp. H121,4.6640130505303836e-07
Clostridium sp. KNHs205,4.6640130505303836e-07
Pelomonas sp. Root662,4.6640130505303836e-07
Oxobacter pfennigii,4.6640130505303836e-07
Ottowia thiooxydans,4.404901214389807e-07
Comamonas kerstersii,4.404901214389807e-07
Caballeronia zhejiangensis,4.404901214389807e-07
Caldimonas manganoxidans,4.404901214389807e-07
Clostridiales bacterium DTU070,4.404901214389807e-07
Comamonas testosteroni,4.404901214389807e-07
Comamonadaceae bacterium B1,4.404901214389807e-07
[Eubacterium] cellulosolvens,4.404901214389807e-07
Variovorax paradoxus,4.404901214389807e-07
Chitiniphilus shinanonensis,4.404901214389807e-07
Methyloversatilis universalis,4.404901214389807e-07
Bacteroidales bacterium M2,4.404901214389807e-07
Acetitomaculum ruminis,4.404901214389807e-07
[Bacillus] agaradhaerens,4.404901214389807e-07
Fervidicella metallireducens,4.404901214389807e-07
