species,SRR11487940,tax_id
RUMINOCOCCUS_SP._1001713B170214-170313-A12,1.0000050000250001e-05,2787089
LACHNOSPIRA_PECTINOSCHIZA,1.0000050000250001e-05,28052
HOLDEMANELLA_BIFORMIS,9.000045000225e-06,1735
BLAUTIA_LUTI,8.0000400002e-06,89014
LACTOBACILLUS_ACETOTOLERANS,8.0000400002e-06,1600
CLOSTRIDIUM_SP._C2-6-12,8.0000400002e-06,2698832
BLAUTIA_SP._M29,8.0000400002e-06,2763027
BACTEROIDES_SP._4-1-36,7.000035000175001e-06,457393
CLOSTRIDIUM_POLYENDOSPORUM,6.000030000150001e-06,69208
CLOSTRIDIUM_SP._3-3,6.000030000150001e-06,2070757
BACTEROIDES_FAECIS,6.000030000150001e-06,674529
BACTEROIDES_EGGERTHII,6.000030000150001e-06,28111
PARABACTEROIDES_SP._20-3,5.0000250001250005e-06,469591
EUBACTERIUM_VENTRIOSUM,5.0000250001250005e-06,39496
LACTOBACILLUS_HELVETICUS,5.0000250001250005e-06,1587
BACTEROIDES_LUTI,5.0000250001250005e-06,1297750
ALISTIPES_SP._HGB5,5.0000250001250005e-06,908612
CLOSTRIDIUM_TAENIOSPORUM,4.0000200001e-06,394958
BACTEROIDES_PYOGENES,3.0000150000750004e-06,310300
CLOSTRIDIUM_SACCHAROPERBUTYLACETONICUM,3.0000150000750004e-06,36745
CLOSTRIDIUM_TYROBUTYRICUM,3.0000150000750004e-06,1519
BACTEROIDES_RETICULOTERMITIS,3.0000150000750004e-06,1133319
CLOSTRIDIUM_THERMOBUTYRICUM,3.0000150000750004e-06,29372
CLOSTRIDIUM_PUNICEUM,3.0000150000750004e-06,29367
MYCOLICIBACTERIUM_MALMESBURYENSE,3.0000150000750004e-06,1566886
CLOSTRIDIUM_SP._DSM-8431,2.00001000005e-06,1761781
CLOSTRIDIUM_SP._D53T1-180928-C8,2.00001000005e-06,2787101
CLOSTRIDIUM_SPOROGENES,2.00001000005e-06,1509
CLOSTRIDIUM_SP._AM45-5,2.00001000005e-06,2292306
PARABACTEROIDES_MERDAE,2.00001000005e-06,46503
CLOSTRIDIUM_CHROMIIREDUCENS,2.00001000005e-06,225345
STAPHYLOCOCCUS_AUREUS,1.000005000025e-06,1280
KLEBSIELLA_PNEUMONIAE,1.000005000025e-06,573
CAMPYLOBACTER_COLI,1.000005000025e-06,195
LISTERIA_MONOCYTOGENES,0.0,1639
RUMINOCOCCUS_LACTARIS,0.0,46228
RUMINOCOCCUS_TORQUES,0.0,33039
MASSOSPORA_PLATYPEDIAE,0.0,2213018
SALMONELLA_ENTERICA,0.0,28901
ALIIDONGIA_DINGHUENSIS,0.0,1867774
SATURNISPORA_MENDONCAE,0.0,324741
SCHAALIA_GEORGIAE,0.0,52768
SHIGELLA_BOYDII,0.0,621
SHIGELLA_DYSENTERIAE,0.0,622
ODORIBACTER_LANEUS,0.0,626933
STAPHYLOCOCCUS_COHNII,0.0,29382
STAPHYLOCOCCUS_EPIDERMIDIS,0.0,1282
STREPTOCOCCUS_PNEUMONIAE,0.0,1313
STREPTOMYCES_MUTABILIS,0.0,67332
TRABULSIELLA_ODONTOTERMITIS,0.0,379893
SHIGELLA_SONNEI,0.0,624
RUMINOCOCCUS_SP._OF03-6AA,0.0,2293229
RUMINOCOCCUS_BICIRCULANS,0.0,1160721
RUMINOCOCCUS_SP._OM02-16LB,0.0,2302958
PHOCAEICOLA_PLEBEIUS,0.0,310297
PROSTHECOBACTER_DEBONTII,0.0,48467
ROSEBURIA_SP._AM23-20,0.0,2292066
ROSEBURIA_SP._CLA-AA-H209,0.0,2881261
ROSEBURIA_SP._OM04-10AA,0.0,2293141
RUMINOCOCCUS_SP._5-1-39BFAA,0.0,457412
PARABACTEROIDES_JOHNSONII,0.0,387661
RUMINOCOCCUS_SP._AF21-42,0.0,2292251
RUMINOCOCCUS_SP._AF37-6AT,0.0,2292068
RUMINOCOCCUS_SP._AM12-48,0.0,2293183
RUMINOCOCCUS_SP._AM26-12LB,0.0,2293190
RUMINOCOCCUS_SP._AM29-12LB,0.0,2293198
RUMINOCOCCUS_SP._AM34-9LB,0.0,2293207
PARABACTEROIDES_SP._CT06,0.0,2025876
PARABACTEROIDES_SP._AM17-47,0.0,2293118
PARABACTEROIDES_SP._AF39-10AC,0.0,2293117
PARABACTEROIDES_SP._52,0.0,2302940
ALISTIPES_ONDERDONKII,0.0,328813
COPROCOCCUS_EUTACTUS,0.0,33043
LACTOBACILLUS_CRISPATUS,0.0,47770
BLAUTIA_SP._MARSEILLE-P3201T,0.0,1907659
BACTEROIDES_NEONATI,0.0,1347393
BACTEROIDES_OLEICIPLENUS,0.0,626931
BACTEROIDES_ZOOGLEOFORMANS,0.0,28119
BIFIDOBACTERIUM_BREVE,0.0,1685
ALISTIPES_SP._AF14-19,0.0,2292910
BLAUTIA_SP._1001283B150304-161114-C9,0.0,2787821
BLAUTIA_SP._AF19-10LB,0.0,2292961
BLAUTIA_HANSENII,0.0,1322
LACTOBACILLUS_COLINI,0.0,1819254
BUTYRICICOCCUS_PULLICAECORUM,0.0,501571
CITROBACTER_AMALONATICUS,0.0,35703
CITROBACTER_FREUNDII,0.0,546
CLADONIA_MACILENTA,0.0,196765
CLOSTRIDIUM_SP._AF23-6LB,0.0,2293005
CLOSTRIDIUM_SP._ADE-TY,0.0,1391647
CLOSTRIDIUM_SP._C5S11,0.0,704125
BACTEROIDES_GRAMINISOLVENS,0.0,477666
BACTEROIDES_FRAGILIS,0.0,817
BACTEROIDES_FAECICHINCHILLAE,0.0,871325
BACTEROIDES_CLARUS,0.0,626929
ANAEROBUTYRICUM_SOEHNGENII,0.0,105843
ANAEROMASSILIBACILLUS_SP._AN200,0.0,1965587
ANAEROSTIPES_SP._MARSEILLE-Q3525,0.0,2758418
ANAPLASMA_PHAGOCYTOPHILUM,0.0,948
ARCOBACTER_ELLISII,0.0,913109
ASPERGILLUS_FUMIGATUS,0.0,746128
BACTEROIDES_SP._3-1-19,0.0,469592
BACTEROIDES_SP._51,0.0,2302938
BACTEROIDES_SP._AF29-11,0.0,2292928
BACTEROIDES_SP._CBA7301,0.0,2715212
BACTEROIDES_SP._HMSC067B03,0.0,1739298
BACTEROIDES_SP._L10-4,0.0,2746063
BACTEROIDES_ACIDIFACIENS,0.0,85831
BACTEROIDES_CACCAE,0.0,47678
BACTEROIDES_CAECIGALLINARUM,0.0,1411144
CLOSTRIDIUM_SP._D43T1-170807-H7,0.0,2787140
CLOSTRIDIUM_SP._IBUN13A,0.0,1523156
CLOSTRIDIUM_SP._LS,0.0,1352601
ENTEROBACTER_ROGGENKAMPII,0.0,1812935
ENTEROCLOSTER_CLOSTRIDIOFORMIS,0.0,1531
ENTEROCOCCUS_GALLINARUM,0.0,1353
ESCHERICHIA_SP._B1147,0.0,754307
ESCHERICHIA_SP._MOD1-EC7003,0.0,2093900
EUBACTERIUM_SP._AM46-8,0.0,2292350
EUBACTERIUM_RAMULUS,0.0,39490
FAECALIBACTERIUM_SP._CLA-AA-H254,0.0,2881273
FAECALICATENA_FISSICATENA,0.0,290055
FLAVOBACTERIUM_SALILACUS,0.0,2898423
FUSICATENIBACTER_SACCHARIVORANS,0.0,1150298
HERBASPIRILLUM_SP._VT-16-41,0.0,1953765
INTESTINIRHABDUS_ALBA,0.0,2899544
KLEBSIELLA_AEROGENES,0.0,548
LACHNOCLOSTRIDIUM_SP._AN138,0.0,1965560
LACRIMISPORA_AMYGDALINA,0.0,253257
ENTEROCLOSTER_BOLTEAE,0.0,208479
ENTEROBACTER_CLOACAE,0.0,550
CLOSTRIDIUM_SP._NSJ-6,0.0,2763036
DYSOSMOBACTER_SP._BX15,0.0,2763042
CLOSTRIDIUM_SP._YIM-B02505,0.0,2800325
CLOSTRIDIUM_ACIDITOLERANS,0.0,339861
CLOSTRIDIUM_BARATII,0.0,1561
CLOSTRIDIUM_BEIJERINCKII,0.0,1520
CLOSTRIDIUM_BOTULINUM,0.0,1491
CLOSTRIDIUM_CHAUVOEI,0.0,46867
CLOSTRIDIUM_FRIGIDICARNIS,0.0,84698
CLOSTRIDIUM_GASIGENES,0.0,94869
CLOSTRIDIUM_HYDROGENIFORMANS,0.0,349933
CLOSTRIDIUM_MONILIFORME,0.0,39489
CLOSTRIDIUM_NIGERIENSE,0.0,1805470
CLOSTRIDIUM_PERFRINGENS,0.0,1502
COPROCOCCUS_SP._ART55-1,0.0,751585
ALISTIPES_SHAHII,0.0,328814
DOREA_SP._AM58-8,0.0,2292346
AEROMONAS_JANDAEI,0.0,650
