species,SRR11487937,tax_id
LACTOBACILLUS_COLINI,1.3e-05,1819254
HOLDEMANELLA_BIFORMIS,1.1e-05,1735
BIFIDOBACTERIUM_BREVE,1.1e-05,1685
LACRIMISPORA_AMYGDALINA,1e-05,253257
RUMINOCOCCUS_LACTARIS,1e-05,46228
CLOSTRIDIUM_MONILIFORME,1e-05,39489
DOREA_LONGICATENA,1e-05,88431
EUBACTERIUM_VENTRIOSUM,9e-06,39496
BLAUTIA_LUTI,8e-06,89014
BLAUTIA_HANSENII,8e-06,1322
DOREA_SP._D27,7e-06,658665
BACTEROIDES_FRAGILIS,7e-06,817
CLOSTRIDIUM_PARAPUTRIFICUM,7e-06,29363
RUMINOCOCCUS_SP._AF14-5,7e-06,2293147
RUMINOCOCCUS_SP._1001713B170214-170313-A12,7e-06,2787089
CLOSTRIDIUM_SP._LS,6e-06,1352601
ASPERGILLUS_FUMIGATUS,6e-06,746128
BLAUTIA_SP._M29,6e-06,2763027
CLOSTRIDIUM_SP._3-3,6e-06,2070757
CLOSTRIDIUM_BARATII,5e-06,1561
CLOSTRIDIUM_SP._AM45-5,5e-06,2292306
SALINICOCCUS_CYPRINI,5e-06,2493691
RUMINOCOCCUS_SP._1001095IJ-161003-G2,5e-06,2787076
CLOSTRIDIUM_HYDROGENIFORMANS,4e-06,349933
CLOSTRIDIUM_SP._NSJ-6,4e-06,2763036
CLOSTRIDIUM_ACIDITOLERANS,4e-06,339861
CLOSTRIDIUM_TYROBUTYRICUM,3e-06,1519
EUBACTERIUM_RAMULUS,3e-06,39490
ALIIDONGIA_DINGHUENSIS,3e-06,1867774
RUMINOCOCCUS_SP._5-1-39BFAA,3e-06,457412
COPROCOCCUS_COMES,3e-06,410072
DOREA_FORMICIGENERANS,3e-06,39486
BACTEROIDES_RETICULOTERMITIS,2e-06,1133319
PARABACTEROIDES_SP._D26,2e-06,658662
CLOSTRIDIUM_SP._AF36-18BH,2e-06,2293014
HERBASPIRILLUM_SP._VT-16-41,2e-06,1953765
CLOSTRIDIUM_SP._ADE-TY,2e-06,1391647
FLAVOBACTERIUM_SALILACUS,2e-06,2898423
BACTEROIDES_CAECIGALLINARUM,2e-06,1411144
STREPTOCOCCUS_PNEUMONIAE,1e-06,1313
STAPHYLOCOCCUS_EPIDERMIDIS,1e-06,1282
SCHAALIA_GEORGIAE,0.0,52768
SHIGELLA_BOYDII,0.0,621
RUMINOCOCCUS_TORQUES,0.0,33039
ODORIBACTER_LANEUS,0.0,626933
SATURNISPORA_MENDONCAE,0.0,324741
STREPTOMYCES_MUTABILIS,0.0,67332
PARABACTEROIDES_SP._CT06,0.0,2025876
SHIGELLA_DYSENTERIAE,0.0,622
PARABACTEROIDES_SP._AF39-10AC,0.0,2293117
STAPHYLOCOCCUS_AUREUS,0.0,1280
STAPHYLOCOCCUS_COHNII,0.0,29382
PARABACTEROIDES_SP._52,0.0,2302940
PARABACTEROIDES_SP._AM17-47,0.0,2293118
ANAEROBUTYRICUM_SOEHNGENII,0.0,105843
ALISTIPES_SP._HGB5,0.0,908612
RUMINOCOCCUS_BICIRCULANS,0.0,1160721
ROSEBURIA_SP._OM04-10AA,0.0,2293141
ALISTIPES_SP._AF14-19,0.0,2292910
ROSEBURIA_SP._CLA-AA-H209,0.0,2881261
ROSEBURIA_SP._AM23-20,0.0,2292066
PSEUDOFLAVONIFRACTOR_SP._AN176,0.0,1965572
RUMINOCOCCUS_SP._AF21-42,0.0,2292251
RUMINOCOCCUS_SP._AF37-6AT,0.0,2292068
PROSTHECOBACTER_DEBONTII,0.0,48467
ALISTIPES_ONDERDONKII,0.0,328813
ALISTIPES_SHAHII,0.0,328814
RUMINOCOCCUS_SP._AM12-48,0.0,2293183
RUMINOCOCCUS_SP._AM29-12LB,0.0,2293198
MYCOLICIBACTERIUM_MALMESBURYENSE,0.0,1566886
PARACLOSTRIDIUM_BENZOELYTICUM,0.0,1629550
PARABACTEROIDES_MERDAE,0.0,46503
NOVISYNTROPHOCOCCUS_FERMENTICELLAE,0.0,2068655
ENTEROCLOSTER_BOLTEAE,0.0,208479
MASSOSPORA_PLATYPEDIAE,0.0,2213018
CLOSTRIDIUM_FRIGIDICARNIS,0.0,84698
CLOSTRIDIUM_CHAUVOEI,0.0,46867
ATLANTIBACTER_HERMANNII,0.0,565
CLOSTRIDIUM_BOTULINUM,0.0,1491
CLOSTRIDIUM_BEIJERINCKII,0.0,1520
CLOSTRIDIUM_SP._YIM-B02505,0.0,2800325
CLOSTRIDIUM_SP._IBUN13A,0.0,1523156
CLOSTRIDIUM_SP._DSM-8431,0.0,1761781
CLOSTRIDIUM_SP._D53T1-180928-C8,0.0,2787101
CLOSTRIDIUM_SP._D43T1-170807-H7,0.0,2787140
CLOSTRIDIUM_SP._C5S11,0.0,704125
CLOSTRIDIOIDES_DIFFICILE,0.0,1496
CITROBACTER_FREUNDII,0.0,546
CITROBACTER_AMALONATICUS,0.0,35703
CAMPYLOBACTER_COLI,0.0,195
BLAUTIA_SP._AN249,0.0,1965603
BLAUTIA_SP._1001283B150304-161114-C9,0.0,2787821
BACTEROIDES_SP._3-1-19,0.0,469592
BACTEROIDES_ZOOGLEOFORMANS,0.0,28119
BACTEROIDES_SP._51,0.0,2302938
BACTEROIDES_SALYERSIAE,0.0,291644
BACTEROIDES_PYOGENES,0.0,310300
BACTEROIDES_NEONATI,0.0,1347393
BACTEROIDES_LUTI,0.0,1297750
BACTEROIDES_GRAMINISOLVENS,0.0,477666
BACTEROIDES_FLUXUS,0.0,626930
BACTEROIDES_FAECICHINCHILLAE,0.0,871325
BACTEROIDES_CLARUS,0.0,626929
BACTEROIDES_SP._HMSC067B03,0.0,1739298
BACTEROIDES_SP._CBA7301,0.0,2715212
CLOSTRIDIUM_CHROMIIREDUCENS,0.0,225345
CLOSTRIDIUM_GASIGENES,0.0,94869
LISTERIA_MONOCYTOGENES,0.0,1639
CLOSTRIDIUM_NIGERIENSE,0.0,1805470
LIGILACTOBACILLUS_SALIVARIUS,0.0,1624
ANAEROMASSILIBACILLUS_SP._AN200,0.0,1965587
LACTOBACILLUS_HELVETICUS,0.0,1587
LACTOBACILLUS_ACETOTOLERANS,0.0,1600
LACHNOCLOSTRIDIUM_SP._AN138,0.0,1965560
KLEBSIELLA_AEROGENES,0.0,548
INTESTINIRHABDUS_ALBA,0.0,2899544
FUSICATENIBACTER_SACCHARIVORANS,0.0,1150298
FAECALICATENA_FISSICATENA,0.0,290055
ANAPLASMA_PHAGOCYTOPHILUM,0.0,948
FAECALIBACTERIUM_SP._CLA-AA-H254,0.0,2881273
EUBACTERIUM_SP._AM46-8,0.0,2292350
ESCHERICHIA_FERGUSONII,0.0,564
ARCOBACTER_ELLISII,0.0,913109
ESCHERICHIA_SP._MOD1-EC7003,0.0,2093900
ESCHERICHIA_SP._MOD1-EC5990,0.0,2093880
ESCHERICHIA_SP._B1147,0.0,754307
ENTEROCOCCUS_GALLINARUM,0.0,1353
BACTEROIDES_SP._AF32-8BH,0.0,2302925
ENTEROBACTER_ROGGENKAMPII,0.0,1812935
ENTEROBACTER_CLOACAE,0.0,550
DYSOSMOBACTER_SP._BX15,0.0,2763042
COPROCOCCUS_EUTACTUS,0.0,33043
CLOSTRIDIUM_THERMOBUTYRICUM,0.0,29372
CLOSTRIDIUM_TAENIOSPORUM,0.0,394958
CLOSTRIDIUM_SPOROGENES,0.0,1509
CLOSTRIDIUM_SACCHAROPERBUTYLACETONICUM,0.0,36745
CLOSTRIDIUM_POLYENDOSPORUM,0.0,69208
CLOSTRIDIUM_PERFRINGENS,0.0,1502
AEROMONAS_JANDAEI,0.0,650
