Species,RA
Massilistercora timonensis,0.0001
Paracoccus pantotrophus,0.0
Methylosinus trichosporium,0.0
Sulfitobacter sp. JK7-1,0.0
Pseudorhodoplanes sinuspersici,0.0
Sphingomonas sp. IC081,0.0
Phaeobacter inhibens,0.0
Methylosinus sp. C49,0.0
Kaustia mangrovi,0.0
Candidatus Phaeomarinobacter ectocarpi,0.0
Bartonella sp. HY038,0.0
Thalassobius gelatinovorus,0.0
Roseovarius sp. THAF9,0.0
Phaeobacter gallaeciensis,0.0
Phaeobacter piscinae,0.0
Roseovarius indicus,0.0
Paracoccus liaowanqingii,0.0
Nordella sp. HKS 07,0.0
Hartmannibacter diazotrophicus,0.0
Breoghania sp. L-A4,0.0
Paracoccus jeotgali,0.0
Paracoccus kondratievae,0.0
Paracoccus aminophilus,0.0
Paracoccus sp. H4-D09,0.0
Paracoccus sp. MC1862,0.0
Sulfitobacter sp. THAF37,0.0
Sulfitobacter sp. JL08,0.0
Falsirhodobacter sp. PG104,0.0
Sulfitobacter sp. BSw21498,0.0
Sulfitobacter pseudonitzschiae,0.0
Rhodovulum sulfidophilum,0.0
Novosphingobium sp. 502str22,0.0
Rhodovulum sp. P5,0.0
Monaibacterium sp. ALG8,0.0
Brevirhabdus pacifica,0.0
Novosphingobium sp. Gsoil 351,0.0
Cognatishimia activa,0.0
Sagittula sp. P11,0.0
Pelagovum pacificum,0.0
Antarctobacter heliothermus,0.0
Mameliella alba,0.0
Roseobacter litoralis,0.0
Epibacterium mobile,0.0
Pseudorhodobacter turbinis,0.0
Marinovum algicola,0.0
Maribius sp. THAF1,0.0
Silicimonas algicola,0.0
Paraoceanicella profunda,0.0
Sphingomonas sp. PAMC26645,0.0
Novosphingobium sp. P6W,0.0
Roseicitreum antarcticum,0.0
Leisingera aquaemixtae,0.0
Ruegeria sp. THAF33,0.0
Cereibacter sphaeroides,0.0
Sphingomonas sp. AP4-R1,0.0
Novosphingobium pentaromativorans,0.0
Confluentimicrobium sp. EMB200-NS6,0.0
Pseudooceanicola algae,0.0
Yoonia vestfoldensis,0.0
Salipiger profundus,0.0
Gemmobacter sp. HYN0069,0.0
Ruegeria sp. TM1040,0.0
Sphingomonas sp. MK52,0.0
Polymorphum gilvum,0.0
Novosphingobium resinovorum,0.0
Novosphingobium sp. KA1,0.0
Celeribacter manganoxidans,0.0
Celeribacter indicus,0.0
Novosphingobium sp. THN1,0.0
Haematobacter massiliensis,0.0
Leisingera methylohalidivorans,0.0
Roseivivax sp. THAF30,0.0
Brucella anthropi,0.0
Bartonella sp. 1-1C,0.0
Mesorhizobium erdmanii,0.0
Tardiphaga robiniae,0.0
Mesorhizobium sp. L-2-11,0.0
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1,0.0
Mesorhizobium sp. Pch-S,0.0
Mesirhizobium sp. NIBR3,0.0
Mesorhizobium sp. J8,0.0
Mesorhizobium sp. NBSH29,0.0
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1,0.0
Mesorhizobium sp. 8,0.0
Mesorhizobium opportunistum,0.0
Rhodopseudomonas palustris,0.0
Mesorhizobium amorphae,0.0
Mesorhizobium huakuii,0.0
Mesorhizobium oceanicum,0.0
Nitratireductor sp. SY7,0.0
Nitratireductor sp. OM-1,0.0
Aminobacter sp. MSH1,0.0
Phyllobacterium zundukense,0.0
Phyllobacterium sp. 628,0.0
Hoeflea sp. IMCC20628,0.0
Rhodopseudomonas sp. SK50-23,0.0
Bradyrhizobium guangdongense,0.0
Salaquimonas pukyongi,0.0
Bradyrhizobium sp. CCGE-LA001,0.0
Bradyrhizobium sp. ORS 285,0.0
Bradyrhizobium sp. 6(2017),0.0
Bradyrhizobium sp. S2-11-2,0.0
Bradyrhizobium sp. CCBAU 53351,0.0
Bradyrhizobium sp. ORS 278,0.0
Bradyrhizobium sp. S2-20-1,0.0
Bradyrhizobium sp. PSBB068,0.0
Bradyrhizobium sp. SG09,0.0
Bradyrhizobium sp. LCT2,0.0
Bradyrhizobium sp. SK17,0.0
Bradyrhizobium symbiodeficiens,0.0
Bradyrhizobium erythrophlei,0.0
Bradyrhizobium arachidis,0.0
Bradyrhizobium genosp. B,0.0
Bradyrhizobium diazoefficiens,0.0
Bradyrhizobium vignae,0.0
Bradyrhizobium genosp. L,0.0
Bradyrhizobium canariense,0.0
Bradyrhizobium japonicum,0.0
Bradyrhizobium amphicarpaeae,0.0
Oricola thermophila,0.0
Roseitalea porphyridii,0.0
Bosea sp. F3-2,0.0
Hyphomicrobium nitrativorans,0.0
Pseudovibrio sp. FO-BEG1,0.0
Pannonibacter phragmitetus,0.0
Stappia indica,0.0
Brucella pseudogrignonensis,0.0
Sphingomonas sp. LM7,0.0
Brucella intermedia,0.0
Candidatus Filomicrobium marinum,0.0
Caenibius tardaugens,0.0
Methyloligella sp. GL2,0.0
Rhodoplanes sp. Z2-YC6860,0.0
Labrenzia sp. THAF35,0.0
Aquabacter sp. L1I39,0.0
Paradevosia shaoguanensis,0.0
Devosia sp. S02,0.0
Devosia sp. A16,0.0
Devosia ginsengisoli,0.0
Youhaiella tibetensis,0.0
Bosea sp. ANAM02,0.0
Bosea sp. PAMC 26642,0.0
Bosea sp. RAC05,0.0
Labrenzia sp. THAF82,0.0
Labrenzia sp. VG12,0.0
Xanthobacter sp. YN2,0.0
Aureimonas populi,0.0
Pseudolabrys sp. FHR47,0.0
Azorhizobium caulinodans,0.0
Starkeya novella,0.0
Ancylobacter sp. TS-1,0.0
Ancylobacter pratisalsi,0.0
Labrys sp. KNU-23,0.0
Aureimonas sp. LMG 31693,0.0
Aureimonas sp. OT7,0.0
Aureimonas sp. AU20,0.0
Martelella endophytica,0.0
Microvirga ossetica,0.0
Methylobacterium sp. 17Sr1-43,0.0
Methylobacterium mesophilicum,0.0
Methylobacterium brachiatum,0.0
Methylobacterium aquaticum,0.0
Methylobacterium terrae,0.0
Methylobacterium nodulans,0.0
Methylorubrum populi,0.0
Methylorubrum extorquens,0.0
Microvirga sp. VF16,0.0
Sphingomonas sp. HDW15A,0.0
Altererythrobacter sp. BO-6,0.0
Sphingomonas sp. XS-10,0.0
Burkholderia multivorans,0.0
Burkholderia plantarii,0.0
Burkholderia gladioli,0.0
Burkholderia oklahomensis,0.0
Burkholderia thailandensis,0.0
Paraburkholderia phytofirmans,0.0
Paraburkholderia hospita,0.0
Paraburkholderia tropica,0.0
Paraburkholderia caffeinilytica,0.0
Paraburkholderia acidiphila,0.0
Paraburkholderia aromaticivorans,0.0
Paraburkholderia caledonica,0.0
Paraburkholderia fungorum,0.0
Paraburkholderia sp. Msb3,0.0
Paraburkholderia phenoliruptrix,0.0
Paraburkholderia xenovorans,0.0
Polynucleobacter sp. LimPoW16,0.0
Polynucleobacter sp. JS-JIR-II-50,0.0
Polynucleobacter sp. AP-Titi-500A-B4,0.0
Polynucleobacter sp. VK25,0.0
Burkholderia anthina,0.0
Burkholderia territorii,0.0
Polynucleobacter necessarius,0.0
Burkholderia cepacia,0.0
Wolbachia pipientis,0.0
Candidatus Deianiraea vastatrix,0.0
Maricaulis maris,0.0
Parvularcula bermudensis,0.0
Candidatus Cytomitobacter primus,0.0
Candidatus Paracaedibacter acanthamoebae,0.0
Paremcibacter congregatus,0.0
Luteithermobacter gelatinilyticus,0.0
Phreatobacter sp. NMCR1094,0.0
Phreatobacter stygius,0.0
Candidatus Pelagibacter giovannonii,0.0
Magnetococcus marinus,0.0
Hyphomonas sp. CACIAM 19H1,0.0
Burkholderia sp. LA-2-3-30-S1-D2,0.0
Burkholderia sp. KK1,0.0
Burkholderia sp. PAMC 26561,0.0
Burkholderia sp. PAMC 28687,0.0
Burkholderia cenocepacia,0.0
Burkholderia ambifaria,0.0
Polynucleobacter sp. MWH-UH25E,0.0
Polynucleobacter asymbioticus,0.0
Sphingomonas sp. YZ-8,0.0
Alcaligenes sp. SORT26,0.0
Achromobacter xylosoxidans,0.0
Achromobacter sp. B7,0.0
Achromobacter denitrificans,0.0
Orrella dioscoreae,0.0
Pigmentiphaga aceris,0.0
Advenella mimigardefordensis,0.0
Castellaniella defragrans,0.0
Paenalcaligenes hominis,0.0
Algicoccus marinus,0.0
Taylorella equigenitalis,0.0
Pusillimonas sp. DMV24BSW_D,0.0
Variovorax paradoxus,0.0
Variovorax sp. PBS-H4,0.0
Variovorax sp. HW608,0.0
Hydrogenophaga sp. NH-16,0.0
Hydrogenophaga sp. RAC07,0.0
Hydrogenophaga sp. PBL-H3,0.0
Hydrogenophaga sp. PBC,0.0
Hydrogenophaga crassostreae,0.0
Achromobacter pestifer,0.0
Alcaligenes faecalis,0.0
Cupriavidus taiwanensis,0.0
Bordetella bronchiseptica,0.0
Cupriavidus metallidurans,0.0
Cupriavidus pauculus,0.0
Cupriavidus pinatubonensis,0.0
Cupriavidus basilensis,0.0
Cupriavidus campinensis,0.0
Ralstonia pickettii,0.0
Ralstonia solanacearum,0.0
Ralstonia mannitolilytica,0.0
Ralstonia insidiosa,0.0
Pandoraea faecigallinarum,0.0
Pandoraea pulmonicola,0.0
Limnobacter sp. SAORIC-580,0.0
Bordetella genomosp. 9,0.0
Bordetella trematum,0.0
Bordetella bronchialis,0.0
Bordetella flabilis,0.0
Bordetella hinzii,0.0
Bordetella sp. H567,0.0
Bordetella sp. N,0.0
Ehrlichia canis,0.0
Candidatus Phycorickettsia trachydisci,0.0
Candidatus Sneabacter namystus,0.0
Parasphingorhabdus sp. JHSY0214,0.0
Erythrobacter sp. 3-20A1M,0.0
Erythrobacter aureus,0.0
Porphyrobacter sp. LM 6,0.0
Croceicoccus marinus,0.0
Altererythrobacter sp. ZODW24,0.0
Candidatus Liberibacter asiaticus,0.0
Pelagerythrobacter marensis,0.0
Acetobacter aceti,0.0
Acetobacter orientalis,0.0
Acetobacter ascendens,0.0
Acetobacter pasteurianus,0.0
Acetobacter sp. KACC 21233,0.0
Komagataeibacter saccharivorans,0.0
Komagataeibacter xylinus,0.0
Komagataeibacter nataicola,0.0
Komagataeibacter oboediens,0.0
Acidiphilium multivorum,0.0
Gluconobacter oxydans,0.0
Stella humosa,0.0
Zymomonas mobilis,0.0
Tardibacter chloracetimidivorans,0.0
Rickettsia typhi,0.0
Sphingorhabdus lacus,0.0
Sphingomonas lacunae,0.0
Sphingomonas alpina,0.0
Sphingomonas piscis,0.0
Sphingobium sp. RAC03,0.0
Sphingobium sp. EP60837,0.0
Sphingobium sp. MI1205,0.0
Sphingobium sp. KCTC 72723,0.0
Sphingobium sp. TKS,0.0
Sphingobium yanoikuyae,0.0
Sphingobium chlorophenolicum,0.0
Sphingobium xenophagum,0.0
Sphingobium amiense,0.0
Sphingobium fuliginis,0.0
Sphingopyxis granuli,0.0
Sphingopyxis sp. QXT-31,0.0
Sphingopyxis sp. OPL5,0.0
Sphingopyxis macrogoltabida,0.0
Sphingorhabdus sp. SMR4y,0.0
Sphingorhabdus sp. JK6,0.0
Roseomonas gilardii,0.0
Roseomonas sp. FDAARGOS_362,0.0
Roseomonas sp. 546,0.0
Granulibacter bethesdensis,0.0
Brevundimonas sp. GW460-12-10-14-LB2,0.0
Brevundimonas sp. DS20,0.0
Brevundimonas sp. MF30-B,0.0
Brevundimonas sp. GRTSA-9,0.0
Brevundimonas sp. LM2,0.0
Brevundimonas naejangsanensis,0.0
Brevundimonas vancanneytii,0.0
Brevundimonas subvibrioides,0.0
Caulobacter sp. FWC26,0.0
Caulobacter sp. S6,0.0
Caulobacter flavus,0.0
Caulobacter henricii,0.0
Caulobacter mirabilis,0.0
Caulobacter rhizosphaerae,0.0
Phenylobacterium zucineum,0.0
Asticcacaulis excentricus,0.0
Terricaulis silvestris,0.0
Orientia tsutsugamushi,0.0
Rickettsia bellii,0.0
Niveispirillum cyanobacteriorum,0.0
Nitrospirillum amazonense,0.0
Azospirillum humicireducens,0.0
Magnetospirillum magneticum,0.0
Neoasaia chiangmaiensis,0.0
Kozakia baliensis,0.0
Gluconacetobacter diazotrophicus,0.0
Thalassospira xiamenensis,0.0
Thalassospira sp. A40-3,0.0
Tistrella mobilis,0.0
Magnetospira sp. QH-2,0.0
Magnetospirillum gryphiswaldense,0.0
Magnetospirillum sp. XM-1,0.0
Azospirillum thiophilum,0.0
Indioceanicola profundi,0.0
Rhodospirillum rubrum,0.0
Candidatus Endolissoclinum faulkneri,0.0
Pararhodospirillum photometricum,0.0
Haematospirillum jordaniae,0.0
Azospirillum brasilense,0.0
Azospirillum sp. TSH58,0.0
Azospirillum sp. TSH100,0.0
Bradyrhizobium sp. CCBAU 51765,0.0
Rhizobium sp. BG4,0.0
Ensifer sp. PDNC004,0.0
Moraxella catarrhalis,0.0
Acinetobacter schindleri,0.0
Acinetobacter indicus,0.0
Acinetobacter radioresistens,0.0
Acinetobacter wanghuae,0.0
Acinetobacter defluvii,0.0
Acinetobacter venetianus,0.0
Acinetobacter johnsonii,0.0
Moraxella osloensis,0.0
Moraxella bovoculi,0.0
Psychrobacter arenosus,0.0
Salinimonas lutimaris,0.0
Psychrobacter cryohalolentis,0.0
Aquirhabdus parva,0.0
Marinobacter sp. NP-4(2019),0.0
Marinobacter sp. BSs20148,0.0
Marinobacter salsuginis,0.0
Alteromonas sp. RKMC-009,0.0
Alteromonas mediterranea,0.0
Alteromonas stellipolaris,0.0
Salinimonas sp. G2-b,0.0
Acinetobacter dispersus,0.0
Acinetobacter tandoii,0.0
Acinetobacter oleivorans,0.0
Acinetobacter gyllenbergii,0.0
Pseudomonas xinjiangensis,0.0
Pseudomonas agarici,0.0
Pseudomonas versuta,0.0
Pseudomonas qingdaonensis,0.0
Pseudomonas extremaustralis,0.0
Pseudomonas simiae,0.0
Pseudomonas allokribbensis,0.0
Pseudomonas umsongensis,0.0
Azotobacter chroococcum,0.0
Azotobacter salinestris,0.0
Azotobacter vinelandii,0.0
Acinetobacter sp. Marseille-Q1620,0.0
Acinetobacter sp. MYb10,0.0
Acinetobacter sp. ACNIH2,0.0
Acinetobacter sp. 10FS3-1,0.0
Acinetobacter calcoaceticus,0.0
Acinetobacter seifertii,0.0
Acinetobacter baumannii,0.0
Acinetobacter pittii,0.0
Salinimonas sp. KX18D6,0.0
Catenovulum sediminis,0.0
Ensifer sojae,0.0
Halomonas sp. PGE1,0.0
Pseudoalteromonas tunicata,0.0
Pseudoalteromonas nigrifaciens,0.0
Pseudoalteromonas aliena,0.0
Ferrimonas balearica,0.0
Psychromonas sp. CNPT3,0.0
Psychromonas ingrahamii,0.0
Idiomarina piscisalsi,0.0
Colwellia sp. 20A7,0.0
Halomonas huangheensis,0.0
Halomonas sp. 1513,0.0
Paraglaciecola sp. L3A3,0.0
Halomonas sp. YLGW01,0.0
Halomonas sp. MCCC 1A13316,0.0
Halomonas titanicae,0.0
Halomonas meridiana,0.0
Halomonas aestuarii,0.0
Halomonas hydrothermalis,0.0
Kushneria marisflavi,0.0
Kushneria konosiri,0.0
Pistricoccus aurantiacus,0.0
Pseudoalteromonas luteoviolacea,0.0
Pseudoalteromonas viridis,0.0
Pseudoalteromonas undina,0.0
Pseudoalteromonas rubra,0.0
Hydrocarboniclastica marina,0.0
Shewanella algae,0.0
Shewanella marisflavi,0.0
Shewanella sp. FJAT-54481,0.0
Shewanella sp. MR-7,0.0
Shewanella sp. FJAT-52962,0.0
Shewanella sp. WE21,0.0
Shewanella litorisediminis,0.0
Shewanella violacea,0.0
Shewanella woodyi,0.0
Shewanella khirikhana,0.0
Shewanella psychrophila,0.0
Shewanella maritima,0.0
Shewanella aestuarii,0.0
Shewanella piezotolerans,0.0
Shewanella loihica,0.0
Shewanella donghaensis,0.0
Shewanella amazonensis,0.0
Pseudoalteromonas sp. R3,0.0
Pseudomonas saudiphocaensis,0.0
Pseudomonas zhaodongensis,0.0
Pseudomonas pelagia,0.0
Pseudomonas sp. SWRI54,0.0
Pseudomonas sp. RtIB026,0.0
Pseudomonas sp. CMR12a,0.0
Pseudomonas sp. UW4,0.0
Pseudomonas sp. RD8MR3,0.0
Pseudomonas sp. ADPe,0.0
Pseudomonas sp. R2-37-08W,0.0
Pseudomonas sp. RC3H12,0.0
Pseudomonas sp. 15A4,0.0
Pseudomonas sp. SWRI65,0.0
Pseudomonas sp. RW8P3,0.0
Pseudomonas asplenii,0.0
Pseudomonas sp. CCOS 191,0.0
Pseudomonas fluorescens,0.0
Pseudomonas tolaasii,0.0
Pseudomonas synxantha,0.0
Pseudomonas azotoformans,0.0
Pseudomonas mandelii,0.0
Pseudomonas mucidolens,0.0
Pseudomonas protegens,0.0
Pseudomonas orientalis,0.0
Pseudomonas sp. Tri1,0.0
Pseudomonas sp. JY-Q,0.0
Pseudomonas sp. PDNC002,0.0
Pseudomonas sp. LPB0260,0.0
Pseudomonas sp. SCB32,0.0
Pseudomonas sp. URMO17WK12:I11,0.0
Pseudomonas sp. FGI182,0.0
Pseudomonas sp. S150,0.0
Pseudomonas sp. StFLB209,0.0
Pseudomonas sp. B11D7D,0.0
Pseudomonas sp. B14-6,0.0
Pseudomonas sp. BIOMIG1BAC,0.0
Pseudomonas sp. S09G 359,0.0
Pseudomonas sp. KUIN-1,0.0
Pseudomonas sp. XWY-1,0.0
Pseudomonas sp. MSPm1,0.0
Pseudomonas sp. SWI6,0.0
Pseudomonas sp. SWI36,0.0
Pseudomonas sp. BIGb0427,0.0
Pseudomonas sp. VLB120,0.0
Pseudomonas sp. DG56-2,0.0
Pseudomonas sp. K2W31S-8,0.0
Pseudomonas sp. Cab53,0.0
Pseudomonas trivialis,0.0
Pseudomonas rhodesiae,0.0
Pseudomonas congelans,0.0
Pseudomonas entomophila,0.0
Pseudomonas psychrotolerans,0.0
Pseudomonas alcaliphila,0.0
Pseudomonas sihuiensis,0.0
Pseudomonas brassicacearum,0.0
Pseudomonas frederiksbergensis,0.0
Pseudomonas cremoricolorata,0.0
Pseudomonas vancouverensis,0.0
Pseudomonas koreensis,0.0
Pseudomonas oryzae,0.0
Pseudomonas kribbensis,0.0
Pseudomonas yamanorum,0.0
Pseudomonas rhizosphaerae,0.0
Pseudomonas guangdongensis,0.0
Pseudomonas bijieensis,0.0
Pseudomonas campi,0.0
Pseudomonas lurida,0.0
Pseudomonas lalkuanensis,0.0
Pseudomonas otitidis,0.0
Candidatus Pseudomonas adelgestsugas,0.0
Pseudomonas antarctica,0.0
Pseudomonas parafulva,0.0
Pseudomonas brenneri,0.0
Pseudomonas cichorii,0.0
Pseudomonas stutzeri,0.0
Pseudomonas luteola,0.0
Pseudomonas balearica,0.0
Pseudomonas aeruginosa,0.0
Pseudomonas mendocina,0.0
Pseudomonas oleovorans,0.0
Pseudomonas furukawaii,0.0
Pseudomonas citronellolis,0.0
Pseudomonas resinovorans,0.0
Pseudomonas chlororaphis,0.0
Pseudomonas fragi,0.0
Pseudomonas lundensis,0.0
Pseudomonas arsenicoxydans,0.0
Pseudomonas eucalypticola,0.0
Pseudomonas prosekii,0.0
Pseudomonas alkylphenolica,0.0
Pseudomonas syringae,0.0
Pseudomonas viridiflava,0.0
Pseudomonas asturiensis,0.0
Candidatus Carsonella ruddii,0.0
Alcanivorax pacificus,0.0
Alcanivorax sp. N3-2A,0.0
Francisella philomiragia,0.0
Methylomonas sp. EFPC1,0.0
Methylomonas sp. LL1,0.0
Methylomonas rhizoryzae,0.0
Methylomonas denitrificans,0.0
Methylocaldum marinum,0.0
Methylococcus sp. EFPC2,0.0
Methylococcus capsulatus,0.0
Methylomicrobium album,0.0
Methylotuvimicrobium alcaliphilum,0.0
Francisella halioticida,0.0
Zhongshania aliphaticivorans,0.0
Francisella hispaniensis,0.0
Francisella uliginis,0.0
Thiothrix unzii,0.0
Piscirickettsia salmonis,0.0
Hydrogenovibrio crunogenus,0.0
Thiosulfativibrio zosterae,0.0
Legionella oakridgensis,0.0
Legionella pneumophila,0.0
Legionella fallonii,0.0
Methylomonas sp. LW13,0.0
Dongshaea marina,0.0
Zobellella denitrificans,0.0
Tolumonas auensis,0.0
Ectothiorhodospira sp. BSL-9,0.0
Ectothiorhodospira haloalkaliphila,0.0
Alkalilimnicola ehrlichii,0.0
Thioalkalivibrio sulfidiphilus,0.0
Thioalkalivibrio nitratireducens,0.0
Halorhodospira halochloris,0.0
Rheinheimera sp. D18,0.0
Nitrosococcus oceani,0.0
Thiocystis violascens,0.0
Candidatus Thiodictyon syntrophicum,0.0
Thioflavicoccus mobilis,0.0
Caldichromatium japonicum,0.0
Granulosicoccus antarcticus,0.0
Thiohalobacter sp. COW1,0.0
Aeromonas sp. FDAARGOS 1408,0.0
Aeromonas sp. FDAARGOS 1419,0.0
Aeromonas sp. FDAARGOS 1402,0.0
Aeromonas media,0.0
Aeromonas veronii,0.0
Legionella endosymbiont of Polyplax serrata,0.0
Legionella spiritensis,0.0
Legionella sainthelensi,0.0
Rhizobium pseudoryzae,0.0
Rhizobium favelukesii,0.0
Rhizobium jaguaris,0.0
Rhizobium hidalgonense,0.0
Rhizobium binae,0.0
Rhizobium ruizarguesonis,0.0
Rhizobium lusitanum,0.0
Rhizobium oryzihabitans,0.0
Rhizobium acidisoli,0.0
Rhizobium lentis,0.0
Agrobacterium tumefaciens,0.0
Agrobacterium sp. RAC06,0.0
Agrobacterium sp. T29,0.0
Neorhizobium sp. SOG26,0.0
Neorhizobium sp. NCHU2750,0.0
Neorhizobium galegae,0.0
Sinorhizobium fredii,0.0
Sinorhizobium meliloti,0.0
Sinorhizobium sp. BG8,0.0
Ensifer adhaerens,0.0
Rhizobium etli,0.0
Rhizobium pusense,0.0
Tatlockia micdadei,0.0
Rhizobium leguminosarum,0.0
Candidatus Coxiella mudrowiae,0.0
Candidatus Reidiella endopervernicosa,0.0
Candidatus Azoamicus ciliaticola,0.0
Bathymodiolus septemdierum thioautotrophic gill symbiont,0.0
Gallaecimonas mangrovi,0.0
Solimonas sp. K1W22B-7,0.0
Steroidobacter denitrificans,0.0
Sulfuricaulis limicola,0.0
Acidiferrobacter sp. SPIII_3,0.0
Cardiobacterium hominis,0.0
Salinisphaera sp. LB1,0.0
Gilliamella apicola,0.0
Immundisolibacter cernigliae,0.0
Rhizobium sp. WL3,0.0
Comamonas serinivorans,0.0
Rhizobium sp. 11515TR,0.0
Rhizobium sp. CIAT894,0.0
Rhizobium sp. ADMK78,0.0
Rhizobium sp. ACO-34A,0.0
Spongiibacter sp. IMCC21906,0.0
Congregibacter litoralis,0.0
Alcanivorax sp. NBRC 101098,0.0
Pseudoxanthomonas suwonensis,0.0
Xanthomonas sp. SS,0.0
Lysobacter lycopersici,0.0
Lysobacter alkalisoli,0.0
Lysobacter antibioticus,0.0
Lysobacter enzymogenes,0.0
Lysobacter sp. HDW10,0.0
Lysobacter gummosus,0.0
Lysobacter arenosi,0.0
Thermomonas sp. SY21,0.0
Pseudolysobacter antarcticus,0.0
Halioglobus maricola,0.0
Arenimonas daejeonensis,0.0
Luteimonas sp. YGD11-2,0.0
Xylella fastidiosa,0.0
Luteibacter pinisoli,0.0
Dyella japonica,0.0
Dyella sp. M7H15-1,0.0
Dokdonella koreensis,0.0
Ahniella affigens,0.0
Aerosticca soli,0.0
Xanthomonas arboricola,0.0
Xanthomonas citri,0.0
Xanthomonas euvesicatoria,0.0
Xanthomonas sacchari,0.0
Alcanivorax dieselolei,0.0
Marinobacterium georgiense,0.0
Marinomonas sp. A3A,0.0
Bermanella marisrubri,0.0
Hahella chejuensis,0.0
Hahella sp. KA22,0.0
Spartinivicinus ruber,0.0
Gynuella sunshinyii,0.0
Reinekea forsetii,0.0
Kangiella koreensis,0.0
Kangiella profundi,0.0
Oleiphilus messinensis,0.0
Endozoicomonas montiporae,0.0
Stenotrophomonas maltophilia,0.0
Stenotrophomonas sp. SAU14A_NAIMI4_5,0.0
Stenotrophomonas rhizophila,0.0
Stenotrophomonas sp. Pemsol,0.0
Stenotrophomonas sp. 169,0.0
Xanthomonas albilineans,0.0
Vibrio parahaemolyticus,0.0
Vibrio diabolicus,0.0
Vibrio campbellii,0.0
Glaesserella parasuis,0.0
Aggregatibacter sp. oral taxon 513,0.0
Actinobacillus pleuropneumoniae,0.0
Pasteurella multocida,0.0
Histophilus somni,0.0
Vespertiliibacter pulmonis,0.0
Frederiksenia canicola,0.0
Avibacterium paragallinarum,0.0
Microbulbifer sp. YPW1,0.0
Microbulbifer sp. THAF38,0.0
Microbulbifer sp. GL-2,0.0
Microbulbifer thermotolerans,0.0
Microbulbifer agarilyticus,0.0
Cellvibrio sp. KY-YJ-3,0.0
Cellvibrio japonicus,0.0
Agarilytica rhodophyticola,0.0
Simiduia agarivorans,0.0
Teredinibacter turnerae,0.0
Saccharophagus degradans,0.0
Halioglobus japonicus,0.0
Rodentibacter heylii,0.0
Haemophilus haemolyticus,0.0
Vibrio rotiferianus,0.0
[Haemophilus] ducreyi,0.0
Vibrio azureus,0.0
Vibrio natriegens,0.0
Vibrio atlanticus,0.0
Vibrio sp. Sal10,0.0
Vibrio sp. B1FLJ16,0.0
Vibrio cholerae,0.0
Vibrio gazogenes,0.0
Vibrio spartinae,0.0
Vibrio cidicii,0.0
